record	locus	at	word	version	render	read_status	vessel	inventory	row_status
F83_P1	f83r.1	f83r.1:1	tchedy	E?	[tchedy — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P1	f83r.1	f83r.1:2	lpchedy	E?	[lpchedy — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P1	f83r.1	f83r.1:3	opedy	E?	[opedy — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P1	f83r.1	f83r.1:4	chepol	E?	[chepol — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P1	f83r.1	f83r.1:5	pchedar	E?	[pchedar — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P1	f83r.1	f83r.1:6	shedy	E?	Flüssigkeit A	HYPOTHESIS	NONE	NO_VESSEL	recorded
F83_P1	f83r.1	f83r.1:7	qopchedy	E?	[qopchedy — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P1	f83r.2	f83r.2:1	sol	E?	[sol — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P1	f83r.2	f83r.2:2	cheey	E?	[cheey — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P1	f83r.2	f83r.2:3	qokaiin	E?	Gefäß@SHARED	HYPOTHESIS	SHARED	"{""components"":[],""unknown"":true}"	recorded
F83_P1	f83r.2	f83r.2:4	shol	E?	[shol — offen]	OPEN	SHARED	"{""components"":[],""unknown"":true}"	recorded
F83_P1	f83r.2	f83r.2:5	lchs	E?	[lchs — offen]	OPEN	SHARED	"{""components"":[],""unknown"":true}"	recorded
F83_P1	f83r.2	f83r.2:6	shey	E?	[shey — offen]	OPEN	SHARED	"{""components"":[],""unknown"":true}"	recorded
F83_P1	f83r.2	f83r.2:7	qoteedy	E?	[qoteedy — offen]	OPEN	SHARED	"{""components"":[],""unknown"":true}"	recorded
F83_P1	f83r.2	f83r.2:8	rches	E?	[rches — offen]	OPEN	SHARED	"{""components"":[],""unknown"":true}"	recorded
F83_P1	f83r.2	f83r.2:9	ar	E?	[ar — offen]	OPEN	SHARED	"{""components"":[],""unknown"":true}"	recorded
F83_P1	f83r.2	f83r.2:10	chedy	E?	HEAT A Material@f83r.1:6 Gefäß@SHARED; BOUND_NO_COMPONENT_CHANGE	HYPOTHESIS	SHARED	"{""components"":[],""unknown"":true}"	recorded
F83_P1	f83r.2	f83r.2:11	dor	E?	[dor — offen]	OPEN	SHARED	"{""components"":[],""unknown"":true}"	recorded
F83_P1	f83r.3	f83r.3:1	olkeedy	E?	[olkeedy — offen]	OPEN	SHARED	"{""components"":[],""unknown"":true}"	recorded
F83_P1	f83r.3	f83r.3:2	qotal	E?	[qotal — offen]	OPEN	SHARED	"{""components"":[],""unknown"":true}"	recorded
F83_P1	f83r.3	f83r.3:3	chkeedy	E?	[chkeedy — offen]	OPEN	SHARED	"{""components"":[],""unknown"":true}"	recorded
F83_P1	f83r.3	f83r.3:4	chey	E?	[chey — offen]	OPEN	SHARED	"{""components"":[],""unknown"":true}"	recorded
F83_P1	f83r.3	f83r.3:5	daiin	E?	[daiin — offen]	OPEN	SHARED	"{""components"":[],""unknown"":true}"	recorded
F83_P1	f83r.3	f83r.3:6	chey	E?	[chey — offen]	OPEN	SHARED	"{""components"":[],""unknown"":true}"	recorded
F83_P1	f83r.3	f83r.3:7	lchedy	E?	Zusatzstoff C	HYPOTHESIS	SHARED	"{""components"":[],""unknown"":true}"	recorded
F83_P1	f83r.3	f83r.3:8	qokaiin	E?	Gefäß@SHARED	HYPOTHESIS	SHARED	"{""components"":[],""unknown"":true}"	recorded
F83_P1	f83r.3	f83r.3:9	qotal	E?	[qotal — offen]	OPEN	SHARED	"{""components"":[],""unknown"":true}"	recorded
F83_P1	f83r.3	f83r.3:10	dar	E?	[dar — offen]	OPEN	SHARED	"{""components"":[],""unknown"":true}"	recorded
F83_P1	f83r.4	f83r.4:1	qokshedy	E?	[qokshedy — offen]	OPEN	SHARED	"{""components"":[],""unknown"":true}"	recorded
F83_P1	f83r.4	f83r.4:2	chedy	E?	HEAT C Material@f83r.3:7 Gefäß@SHARED; BOUND_NO_COMPONENT_CHANGE	HYPOTHESIS	SHARED	"{""components"":[],""unknown"":true}"	recorded
F83_P1	f83r.4	f83r.4:3	qokedy	E?	WITHDRAW A Material@f83r.4:7 Gefäß@SHARED; UNRESOLVED_INITIAL_CONTENT	HYPOTHESIS	SHARED	"{""components"":[],""unknown"":true}"	recorded
F83_P1	f83r.4	f83r.4:4	chkedy	E?	[chkedy — offen]	OPEN	SHARED	"{""components"":[],""unknown"":true}"	recorded
