record	locus	at	word	version	render	read_status	vessel	inventory	row_status
F83_P1	f83r.1	f83r.1:1	tchedy	E0	[tchedy — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P1	f83r.1	f83r.1:2	lpchedy	E0	[lpchedy — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P1	f83r.1	f83r.1:3	opedy	E0	[opedy — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P1	f83r.1	f83r.1:4	chepol	E0	[chepol — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P1	f83r.1	f83r.1:5	pchedar	E0	[pchedar — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P1	f83r.1	f83r.1:6	shedy	E0	Flüssigkeit A	HYPOTHESIS	NONE	NO_VESSEL	recorded
F83_P1	f83r.1	f83r.1:7	qopchedy	E0	[qopchedy — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P1	f83r.2	f83r.2:1	sol	E0	[sol — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P1	f83r.2	f83r.2:2	cheey	E0	[cheey — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P1	f83r.2	f83r.2:3	qokaiin	E0	Gefäß@SHARED	HYPOTHESIS	SHARED	"{""components"":[],""unknown"":false}"	recorded
F83_P1	f83r.2	f83r.2:4	shol	E0	[shol — offen]	OPEN	SHARED	"{""components"":[],""unknown"":false}"	recorded
F83_P1	f83r.2	f83r.2:5	lchs	E0	[lchs — offen]	OPEN	SHARED	"{""components"":[],""unknown"":false}"	recorded
F83_P1	f83r.2	f83r.2:6	shey	E0	[shey — offen]	OPEN	SHARED	"{""components"":[],""unknown"":false}"	recorded
F83_P1	f83r.2	f83r.2:7	qoteedy	E0	[qoteedy — offen]	OPEN	SHARED	"{""components"":[],""unknown"":false}"	recorded
F83_P1	f83r.2	f83r.2:8	rches	E0	[rches — offen]	OPEN	SHARED	"{""components"":[],""unknown"":false}"	recorded
F83_P1	f83r.2	f83r.2:9	ar	E0	[ar — offen]	OPEN	SHARED	"{""components"":[],""unknown"":false}"	recorded
F83_P1	f83r.2	f83r.2:10	chedy	E0	HEAT A Material@f83r.1:6 Gefäß@SHARED; BOUND_NO_COMPONENT_CHANGE	HYPOTHESIS	SHARED	"{""components"":[],""unknown"":false}"	recorded
F83_P1	f83r.2	f83r.2:11	dor	E0	[dor — offen]	OPEN	SHARED	"{""components"":[],""unknown"":false}"	recorded
F83_P1	f83r.3	f83r.3:1	olkeedy	E0	[olkeedy — offen]	OPEN	SHARED	"{""components"":[],""unknown"":false}"	recorded
F83_P1	f83r.3	f83r.3:2	qotal	E0	[qotal — offen]	OPEN	SHARED	"{""components"":[],""unknown"":false}"	recorded
F83_P1	f83r.3	f83r.3:3	chkeedy	E0	[chkeedy — offen]	OPEN	SHARED	"{""components"":[],""unknown"":false}"	recorded
F83_P1	f83r.3	f83r.3:4	chey	E0	[chey — offen]	OPEN	SHARED	"{""components"":[],""unknown"":false}"	recorded
F83_P1	f83r.3	f83r.3:5	daiin	E0	[daiin — offen]	OPEN	SHARED	"{""components"":[],""unknown"":false}"	recorded
F83_P1	f83r.3	f83r.3:6	chey	E0	[chey — offen]	OPEN	SHARED	"{""components"":[],""unknown"":false}"	recorded
F83_P1	f83r.3	f83r.3:7	lchedy	E0	Zusatzstoff C	HYPOTHESIS	SHARED	"{""components"":[],""unknown"":false}"	recorded
F83_P1	f83r.3	f83r.3:8	qokaiin	E0	Gefäß@SHARED	HYPOTHESIS	SHARED	"{""components"":[],""unknown"":false}"	recorded
