stratum_type	stratum	fields	group_events	wrapper_baseline	wrapper_baseline_bits	wrapper_candidate_bits	wrapper_gain_bits	wrapper_baseline_group_top1	wrapper_candidate_group_top1	wrapper_baseline_exact_fields	wrapper_candidate_exact_fields	coordinate_bits	placement_bits	placement_gain_bits	coordinate_group_top1	placement_group_top1	coordinate_exact_fields	placement_exact_fields
held_folio	f106	1	1	JOINT_NO_RULE	4.000000000000	4.404102419651	-0.404102419651	0	0	0	0	6.619608643528	4.977250639416	1.642358004112	0	0	0	0
held_folio	f108	1	1	JOINT_NO_RULE	3.256339753260	3.280298106737	-0.023958353478	0	0	0	0	3.356215144253	3.291827619019	0.064387525234	1	1	1	1
held_folio	f111	1	1	JOINT_NO_RULE	4.000000000000	2.701868863164	1.298131136836	0	0	0	0	6.557995453121	4.961877627533	1.596117825588	0	0	0	0
held_folio	f113	1	1	JOINT_NO_RULE	3.415037499279	2.310802516885	1.104234982394	0	0	0	0	0.000000000000	0.000000000000	0.000000000000	1	1	1	1
held_folio	f115	1	1	JOINT_NO_RULE	5.000000000000	5.292799731012	-0.292799731012	0	0	0	0	0.000000000000	0.000000000000	0.000000000000	1	1	1	1
held_folio	f34	2	2	JOINT_NO_RULE	6.795415308746	6.902742724046	-0.107327415299	1	1	1	1	6.391101618236	6.464346401028	-0.073244782792	0	0	0	0
held_folio	f40	1	1	JOINT_NO_RULE	2.514573172830	2.575453481544	-0.060880308715	0	0	0	0	3.250226629533	3.326688945234	-0.076462315701	0	0	0	0
held_folio	f43	1	1	JOINT_NO_RULE	5.000000000000	5.075707267745	-0.075707267745	0	0	0	0	3.505890929730	3.543089547684	-0.037198617954	0	0	0	0
held_folio	f50	1	1	JOINT_NO_RULE	3.736965594166	3.787992999167	-0.051027405001	0	0	0	0	3.155278225478	3.187486806388	-0.032208580910	0	0	0	0
held_folio	f66	1	1	JOINT_NO_RULE	3.162271428899	3.173280497258	-0.011009068360	0	0	0	0	2.602129783866	2.661395889115	-0.059266105249	1	1	1	1
held_folio	f75	2	3	JOINT_NO_RULE	8.344944747612	7.080507246647	1.264437500965	1	1	0	0	9.411151800288	8.143396134386	1.267755665902	1	2	0	1
held_folio	f76	1	2	JOINT_NO_RULE	2.352753221025	1.526198157629	0.826555063395	1	2	0	1	5.241044200725	4.825607264882	0.415436935843	1	1	0	0
held_folio	f77	5	7	JOINT_NO_RULE	11.522857310750	11.928897459378	-0.406040148628	5	5	3	3	20.582491963920	19.333345567988	1.249146395932	4	6	2	4
held_folio	f78	1	2	JOINT_NO_RULE	5.161101956487	5.625632529281	-0.464530572794	1	0	0	0	2.713086992566	2.440390928023	0.272696064543	2	2	1	1
held_folio	f80	2	3	JOINT_NO_RULE	7.598332137640	7.638380609573	-0.040048471933	1	1	0	0	7.883008434709	7.121344011280	0.761664423429	2	3	1	2
held_folio	f81	2	2	JOINT_NO_RULE	6.536977671852	6.575914186342	-0.038936514490	0	0	0	0	8.759544338919	8.063697732079	0.695846606841	0	2	0	2
held_folio	f83	1	2	JOINT_NO_RULE	5.656069765946	5.788971798746	-0.132902032801	1	1	0	0	2.784633632573	2.494809472015	0.289824160559	2	2	1	1
