joint_tuple_id	surface_family	occurrences	records	pages	deck_class	component_formula	atomic_value_de	atomic_value_source	current_long_reading_de	one_word_value
00d8ebe3c68294eeac39	chdal	1	B5	f83r	PRODUCTIVE_COMPOSITION	CHD_TRANSFER+AL_TO	Zieltransfer	PASS314_BIO_ATOMIC_GLOSSARY	an der Stelle umsetzen	YES
0275fbf14e07935b0a45	okeey|qokeey	7	B1|B2|B3|B4	f81v|f82r|f83r	PRODUCTIVE_COMPOSITION	OK_SET+GRADE_2+Y_CURRENT_ITEM	Langkontakt	PASS314_BIO_ATOMIC_GLOSSARY	länger ansetzen	YES
03626ca94cb17800d767	sheedy	1	B3	f83r	PRODUCTIVE_COMPOSITION	SHED_SETTLE+GRADE_2+DY_CLOSE	Langabsetzen	PASS314_BIO_ATOMIC_GLOSSARY	länger absetzen; Schluss	YES
04a3877f0fc81b7597c9	ldy	2	B2|B3	f82r|f83r	PRODUCTIVE_COMPOSITION	L_OUT+CLOSE_EXACT	abziehen	PASS314_BIO_ATOMIC_GLOSSARY	abziehen; Ende	YES
07913ef9b1fb773cd325	okchedy|qokchedy	2	B1|B3	f81v|f83r	PRODUCTIVE_COMPOSITION	OK_SET+CHED_TRANSFER_PREVIOUS_ITEM+CLOSE	Rücktransfer	PASS314_BIO_ATOMIC_GLOSSARY	Ansatz umsetzen; Schluss	YES
087a47b5423438cd6b6a	chokcheo	1	H5	f56r	PRODUCTIVE_COMPOSITION	OK + CHEO	Auszugzugabe	PASS327_HERBAL_ATOMIC_COLLAPSE	Auszug zugeben	YES
08bd5ca0c2ad137a056d	okey|qokey	2	B1|B2	f81v|f82r	PRODUCTIVE_COMPOSITION	OK_SET+GRADE_1+Y_CURRENT_ITEM	Kurzkontakt	PASS314_BIO_ATOMIC_GLOSSARY	kurz ansetzen	YES
0ab57b7166de99db3a55	lchy	1	B2	f82r	PRODUCTIVE_COMPOSITION	LCH_WITHDRAW+Y_ITEM	Abführgut	PASS314_BIO_ATOMIC_GLOSSARY	den laufenden Posten abziehen	YES
0bdc8b6db811b4e67a63	chary	1	B3	f83r	PRODUCTIVE_COMPOSITION	AR_FROM+Y_CURRENT	Quellposten	PASS314_BIO_ATOMIC_GLOSSARY	abkühlen	YES
0ec6a45e2950e8e7061d	chodaly	1	H5	f56r	PRODUCTIVE_COMPOSITION	CHO + AL + Y	Zutatstelle	PASS329_FORMULA_CONSISTENCY	Blütebeginn	YES
0f15effeca7ab10bb026	lchedar	1	B2	f82r	PRODUCTIVE_COMPOSITION	L_OUT+CHED_TRANSFER+AR_FROM	Quellabführung	PASS314_BIO_ATOMIC_GLOSSARY	aus der Quelle hinausführen	YES
0f18de177ed7c878bf95	dl	2	B1	f81v	MEMORIZED_WHOLE_CARD	WHOLE_CARD	Zusatz	PASS314_BIO_ATOMIC_GLOSSARY	Badzusatz	YES
10488b911aae52b3b334	otchor|qotchor	2	H2|H5	f10r|f56r	PRODUCTIVE_COMPOSITION	OT + OR	Folgeansatz	CURRENT_ONE_WORD_READING	Folgeansatz	YES
12efe866f335461823a6	chair	1	H1	f10r	PRODUCTIVE_COMPOSITION	CH + AIR	Wasserzulauf	CURRENT_ONE_WORD_READING	Wasserzulauf	YES
1322bc176443fc2a8a86	qokokchy	1	H5	f56r	PRODUCTIVE_COMPOSITION	OK + OK + Y	Wiedereinsatz	PASS327_HERBAL_ATOMIC_COLLAPSE	erneut ansetzen	YES
1496a731803a9f48d2e1	rol	1	B1	f81v	PRODUCTIVE_COMPOSITION	R_FRAME+OL_CONTINUE	Anschluss	PASS314_BIO_ATOMIC_GLOSSARY	noch warm	YES
1645e612504fcef59ced	okain|qokain	7	B1|B2|B3|B4	f81v|f82r|f83r	PRODUCTIVE_COMPOSITION	OK+AIN_PORTION	Zugabe	PASS314_BIO_ATOMIC_GLOSSARY	eine Portion zugeben	YES
1779decef17481ec2853	qotedaiin	1	B3	f83r	PRODUCTIVE_COMPOSITION	OT_FOLLOW+E_SHORT+AIIN_MEASURE	Kurzsoll	PASS314_BIO_ATOMIC_GLOSSARY	breites Gefäß	YES
1b1ffdd869fb1429ad03	oldy	2	B4|H4	f55v|f83r	PRODUCTIVE_COMPOSITION	OL_CONTINUE+DY_CLOSE	Fortschluss	PASS326_SHARED_COMPONENT_DECK	fortsetzen; Schluss	YES
1bfd786e6b8b63734a59	solkeey	1	B6	f83r	PRODUCTIVE_COMPOSITION	SOLK_COLLECT+EE_LONG+Y_ITEM	Langsammlung	PASS314_BIO_ATOMIC_GLOSSARY	länger auffangen	YES
204b04837409088c48f9	oltchy	1	H4	f55v	PRODUCTIVE_COMPOSITION	OL + TCH + Y	Fortsetzungszubereitung	PASS329_FORMULA_CONSISTENCY	anwärmen	YES
21ed2873b71e57269c08	chckhal	1	B4	f83r	PRODUCTIVE_COMPOSITION	CKH_THROUGH+AL_TO	Zielpassage	PASS314_BIO_ATOMIC_GLOSSARY	Dauer	YES
22fb87a5a83e5c3fb510	kair	1	B1	f81v	PRODUCTIVE_COMPOSITION	K_BASIN+AIR_WATER	Beckenlauf	PASS314_BIO_ATOMIC_GLOSSARY	Beckenwasser	YES
232195d6ff2f326322f7	qokol	1	B4	f83r	PRODUCTIVE_COMPOSITION	OK_SET+OL_CONTINUE	Wiedereinsatz	PASS314_BIO_ATOMIC_GLOSSARY	Fortsetzung einsetzen	YES
259b2b3b0bf859882e2c	dchedy|schedy|tchedy	4	B1|B2|B3	f81v|f82r|f83r	PRODUCTIVE_COMPOSITION	CHED_TRANSFER+TERMINAL	überführen	PASS314_BIO_ATOMIC_GLOSSARY	Arbeitsbewegung abschließen	YES
276a7c2d74d1143446f4	choky|oky|qoky	10	B1|B2|B3|B4|H1|H5	f10r|f56r|f81v|f82r|f83r	PRODUCTIVE_COMPOSITION	OK_SET+Y_CURRENT_ITEM	Einsetzen	PASS326_SHARED_COMPONENT_DECK	Posten ansetzen	YES
27d97af8c96eb056c2e6	oykchor	1	H2	f10r	PRODUCTIVE_COMPOSITION	OYK + OR	Gefäßansatz	PASS329_FORMULA_CONSISTENCY	glasiertes Gefäß	YES
28ffbc88b97772a75f1e	olchedy|qolchedy	3	B1|B2|B3	f81v|f82r|f83r	PRODUCTIVE_COMPOSITION	OL_CONTINUE+CHED_TRANSFER+TERMINAL_CLOSE	weiterführen	PASS314_BIO_ATOMIC_GLOSSARY	fortsetzen; Schluss	YES
29e0eb222ef2fb99523a	lar	1	B2	f82r	PRODUCTIVE_COMPOSITION	L_OUT+AR_FROM	Quellabzug	PASS314_BIO_ATOMIC_GLOSSARY	unterer Ablauf	YES
2b7fa918d1b2f5c656e3	lo	1	B3	f83r	PRODUCTIVE_COMPOSITION	L_OUT+O_RESIDUAL_BRANCH	Abzug	PASS314_BIO_ATOMIC_GLOSSARY	unterer Ablauf	YES
2bc2ed2630dbdaaa6b59	dalchdy	1	B3	f83r	PRODUCTIVE_COMPOSITION	D+AL_TO+CHD_TRANSFER+CLOSE	Zieltransfer	PASS314_BIO_ATOMIC_GLOSSARY	lokal umsetzen; Schluss	YES
2c1a5fd92b9e3c762242	cheeky	2	B4|H4	f55v|f83r	PRODUCTIVE_COMPOSITION	CHK_WARM+GRADE_2+Y_CURRENT_ITEM	Langwärme	PASS326_SHARED_COMPONENT_DECK	länger wärmen	YES
2c82523794dcb7d2b343	oiiin|soiiin	2	B1|B3	f81v|f83r	PRODUCTIVE_COMPOSITION	IIN_TARGET_STAGE	Arbeitsstufe	PASS314_BIO_ATOMIC_GLOSSARY	Zielstufe	YES
