split	unit	occurrences	standalone_fraction	first_fraction	last_fraction	middle_fraction
train	ol	1825	0.12054794520547946	0.3698630136986301	0.5271232876712328	0.22356164383561644
train	y	1554	0.043758043758043756	0.2728442728442728	0.711068211068211	0.059845559845559844
train	C	1445	0.004152249134948097	0.6906574394463668	0.010380622837370242	0.30311418685121105
train	ar	1423	0.09838369641602249	0.1595221363316936	0.7477160927617709	0.19114546732255797
train	or	1322	0.12859304084720122	0.24735249621785174	0.7307110438729199	0.15052950075642965
train	s	1322	0.09757942511346444	0.5915279878971256	0.3615733736762481	0.14447806354009077
train	aN	1169	0.14285714285714285	0.15397775876817793	0.9563729683490163	0.032506415739948676
train	d	1144	0.019230769230769232	0.6354895104895105	0.19143356643356643	0.19230769230769232
train	o	1126	0.03108348134991119	0.33570159857904086	0.23268206039076378	0.4626998223801066
train	ok	1084	0.005535055350553505	0.8228782287822878	0.01107011070110701	0.17158671586715868
train	ot	1033	0.003872216844143272	0.8760890609874153	0.007744433688286544	0.12003872216844143
train	k	1025	0.005853658536585366	0.5482926829268293	0.014634146341463415	0.4429268292682927
train	al	915	0.073224043715847	0.1825136612021858	0.5759562841530055	0.31475409836065577
train	S	910	0.007692307692307693	0.7	0.020879120879120878	0.2868131868131868
train	t	883	0.0022650056625141564	0.6500566251415628	0.01698754246885617	0.3352208380520951
train	Ce	866	0.0	0.6662817551963048	0.0023094688221709007	0.33140877598152424
train	qok	862	0.0034802784222737818	0.9837587006960556	0.0034802784222737818	0.016241299303944315
train	daN	844	0.5864928909952607	0.6054502369668247	0.9786729857819905	0.002369668246445498
train	Cedy	732	0.3592896174863388	0.37841530054644806	0.9672131147540983	0.01366120218579235
train	qot	727	0.0068775790921595595	0.9862448418156808	0.0068775790921595595	0.013755158184319119
train	e	699	0.005722460658082976	0.044349070100143065	0.020028612303290415	0.9413447782546495
train	Cy	671	0.14307004470938897	0.19523099850968703	0.8971684053651267	0.05067064083457526
train	E	669	0.0	0.029895366218236172	0.017937219730941704	0.9521674140508222
train	l	666	0.03003003003003003	0.7162162162162162	0.16066066066066065	0.15315315315315314
train	ody	608	0.039473684210526314	0.04111842105263158	0.9786184210526315	0.019736842105263157
train	dy	603	0.19900497512437812	0.30016583747927034	0.8689883913764511	0.029850746268656716
train	aI	597	0.05360134003350084	0.06197654941373534	0.9698492462311558	0.021775544388609715
train	p	572	0.005244755244755245	0.534965034965035	0.017482517482517484	0.4527972027972028
train	Se	570	0.02631578947368421	0.7263157894736842	0.03684210526315789	0.2631578947368421
train	Col	522	0.4272030651340996	0.6494252873563219	0.710727969348659	0.06704980842911877
train	Cey	521	0.3416506717850288	0.3723608445297505	0.944337811900192	0.02495201535508637
train	Ey	505	0.005940594059405941	0.005940594059405941	0.9683168316831683	0.031683168316831684
train	ey	498	0.018072289156626505	0.018072289156626505	0.963855421686747	0.03614457831325301
train	Edy	469	0.006396588486140725	0.006396588486140725	0.976545842217484	0.023454157782515993
train	edy	446	0.0	0.0	0.9753363228699552	0.02466367713004484
train	od	445	0.011235955056179775	0.1707865168539326	0.2292134831460674	0.6112359550561798
train	Sedy	418	0.5765550239234449	0.5861244019138756	0.9880382775119617	0.0023923444976076554
train	am	408	0.07107843137254902	0.08088235294117647	0.9534313725490197	0.03676470588235294
train	olk	402	0.0024875621890547263	0.6368159203980099	0.004975124378109453	0.36069651741293535
train	yk	396	0.005050505050505051	0.8712121212121212	0.007575757575757576	0.12626262626262627
train	Cor	376	0.36436170212765956	0.46808510638297873	0.8377659574468085	0.05851063829787234
train	yt	375	0.0026666666666666666	0.9093333333333333	0.0026666666666666666	0.09066666666666667
train	r	374	0.12299465240641712	0.6417112299465241	0.37967914438502676	0.10160427807486631
train	qo	371	0.04582210242587601	0.9757412398921833	0.05929919137466307	0.01078167115902965
train	Co	364	0.10714285714285714	0.5879120879120879	0.2554945054945055	0.26373626373626374
train	dal	362	0.292817679558011	0.6464088397790055	0.5524861878453039	0.09392265193370165
train	T	344	0.005813953488372093	0.7122093023255814	0.020348837209302327	0.27325581395348836
train	dar	341	0.4310850439882698	0.6158357771260997	0.7595307917888563	0.05571847507331378
train	Cdy	331	0.256797583081571	0.2719033232628399	0.9697885196374623	0.015105740181268883
train	a	278	0.007194244604316547	0.13309352517985612	0.13309352517985612	0.7410071942446043
train	Ky	273	0.09523809523809523	0.09523809523809523	0.978021978021978	0.02197802197802198
train	ai	264	0.0	0.20454545454545456	0.01893939393939394	0.7765151515151515
train	air	254	0.06692913385826772	0.08267716535433071	0.7362204724409449	0.24803149606299213
train	Ty	251	0.29880478087649404	0.3107569721115538	0.9800796812749004	0.00796812749003984
train	K	250	0.0	0.352	0.012	0.636
train	Sey	236	0.5169491525423728	0.5296610169491526	0.9745762711864406	0.012711864406779662
train	N	222	0.0	0.0	0.963963963963964	0.036036036036036036
train	f	220	0.022727272727272728	0.30454545454545456	0.06818181818181818	0.65
train	ky	204	0.0392156862745098	0.058823529411764705	0.9705882352941176	0.00980392156862745
train	So	201	0.34328358208955223	0.7761194029850746	0.5074626865671642	0.05970149253731343
train	qokaI	201	0.9850746268656716	0.9900497512437811	0.9950248756218906	0.0
