ordered_pair	ordered_reading_de	grade_slot	argument_slot	endpoint_slot	predicted_skeleton_reading_de	status	blocked_reasons	exact_recipe_type_count	event_count	register_count	registers	exact_recipes
OK+OK	SETZEN → SETZEN	NONE	NONE	OPEN	SETZEN · SETZEN	BLOCKED_BY_PAIR_INVENTORY	ORDERED_PAIR_ABSENT	0	0	0	NONE	NONE
OK+OK	SETZEN → SETZEN	NONE	NONE	CLOSE	SETZEN · SETZEN · SCHLUSS	BLOCKED_BY_PAIR_INVENTORY	ORDERED_PAIR_ABSENT	0	0	0	NONE	NONE
OK+OK	SETZEN → SETZEN	NONE	Y	OPEN	SETZEN · SETZEN · POSTEN	BLOCKED_BY_PAIR_INVENTORY	ORDERED_PAIR_ABSENT	0	0	0	NONE	NONE
OK+OK	SETZEN → SETZEN	NONE	Y	CLOSE	SETZEN · SETZEN · POSTEN · SCHLUSS	BLOCKED_BY_PAIR_INVENTORY	ORDERED_PAIR_ABSENT	0	0	0	NONE	NONE
OK+OK	SETZEN → SETZEN	NONE	AIIN	OPEN	SETZEN · SETZEN · WERT	BLOCKED_BY_PAIR_INVENTORY	ORDERED_PAIR_ABSENT	0	0	0	NONE	NONE
OK+OK	SETZEN → SETZEN	NONE	AIIN	CLOSE	SETZEN · SETZEN · WERT · SCHLUSS	BLOCKED_BY_PAIR_INVENTORY	ORDERED_PAIR_ABSENT	0	0	0	NONE	NONE
OK+OK	SETZEN → SETZEN	NONE	AIN	OPEN	SETZEN · SETZEN · ANTEIL	BLOCKED_BY_PAIR_INVENTORY	ORDERED_PAIR_ABSENT	0	0	0	NONE	NONE
OK+OK	SETZEN → SETZEN	NONE	AIN	CLOSE	SETZEN · SETZEN · ANTEIL · SCHLUSS	BLOCKED_BY_PAIR_INVENTORY	ORDERED_PAIR_ABSENT	0	0	0	NONE	NONE
OK+OK	SETZEN → SETZEN	NONE	OR	OPEN	SETZEN · SETZEN · EINHEIT	BLOCKED_BY_PAIR_INVENTORY	ORDERED_PAIR_ABSENT	0	0	0	NONE	NONE
OK+OK	SETZEN → SETZEN	NONE	OR	CLOSE	SETZEN · SETZEN · EINHEIT · SCHLUSS	BLOCKED_BY_PAIR_INVENTORY	ORDERED_PAIR_ABSENT	0	0	0	NONE	NONE
OK+OK	SETZEN → SETZEN	E	NONE	OPEN	SETZEN · SETZEN · GRAD I	BLOCKED_BY_PAIR_INVENTORY	ORDERED_PAIR_ABSENT	0	0	0	NONE	NONE
OK+OK	SETZEN → SETZEN	E	NONE	CLOSE	SETZEN · SETZEN · GRAD I · SCHLUSS	BLOCKED_BY_PAIR_INVENTORY	ORDERED_PAIR_ABSENT	0	0	0	NONE	NONE
OK+OK	SETZEN → SETZEN	E	Y	OPEN	SETZEN · SETZEN · GRAD I · POSTEN	BLOCKED_BY_PAIR_INVENTORY	ORDERED_PAIR_ABSENT	0	0	0	NONE	NONE
OK+OK	SETZEN → SETZEN	E	Y	CLOSE	SETZEN · SETZEN · GRAD I · POSTEN · SCHLUSS	BLOCKED_BY_PAIR_INVENTORY	ORDERED_PAIR_ABSENT	0	0	0	NONE	NONE
OK+OK	SETZEN → SETZEN	E	AIIN	OPEN	SETZEN · SETZEN · GRAD I · WERT	BLOCKED_BY_PAIR_INVENTORY	ORDERED_PAIR_ABSENT	0	0	0	NONE	NONE
OK+OK	SETZEN → SETZEN	E	AIIN	CLOSE	SETZEN · SETZEN · GRAD I · WERT · SCHLUSS	BLOCKED_BY_PAIR_INVENTORY	ORDERED_PAIR_ABSENT	0	0	0	NONE	NONE
OK+OK	SETZEN → SETZEN	E	AIN	OPEN	SETZEN · SETZEN · GRAD I · ANTEIL	BLOCKED_BY_PAIR_INVENTORY	ORDERED_PAIR_ABSENT	0	0	0	NONE	NONE
OK+OK	SETZEN → SETZEN	E	AIN	CLOSE	SETZEN · SETZEN · GRAD I · ANTEIL · SCHLUSS	BLOCKED_BY_PAIR_INVENTORY	ORDERED_PAIR_ABSENT	0	0	0	NONE	NONE
