edge_id	batch_id	page	physical_folio	diagram_unit_id	pivot_visual_id	pivot_locus	target_visual_id	target_locus	relation_type	direction_basis	ownership_basis	geometry_only_selection	source_manifest_id	page_crop_sha256	pivot_crop_sha256	target_crop_sha256	source_aware_localizer	relation_reviewer	relation_confidence	ambiguity_state	formal_access_state	fold_assignment	eligibility_status
G779-E001	GDT779_EXACT_OL_RESIDUAL_V99R7_WHOLE	f104r	f104	LINE:f104r.14	TOKEN:f104r.14:9	f104r.14@9	TOKEN:f104r.14:10	f104r.14@10	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT778	NONE	NONE	NONE	GDT779_RUNNER	GDT779_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G779-E002	GDT779_EXACT_OL_RESIDUAL_V99R7_WHOLE	f104v	f104	LINE:f104v.3	TOKEN:f104v.3:11	f104v.3@11	TOKEN:f104v.3:12	f104v.3@12	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT778	NONE	NONE	NONE	GDT779_RUNNER	GDT779_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G779-E003	GDT779_EXACT_OL_RESIDUAL_V99R7_WHOLE	f104v	f104	LINE:f104v.9	TOKEN:f104v.9:7	f104v.9@7	TOKEN:f104v.9:8	f104v.9@8	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT778	NONE	NONE	NONE	GDT779_RUNNER	GDT779_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G779-E004	GDT779_EXACT_OL_RESIDUAL_V99R7_WHOLE	f106v	f106	LINE:f106v.46	TOKEN:f106v.46:7	f106v.46@7	TOKEN:f106v.46:8	f106v.46@8	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT778	NONE	NONE	NONE	GDT779_RUNNER	GDT779_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G779-E005	GDT779_EXACT_OL_RESIDUAL_V99R7_WHOLE	f107r	f107	LINE:f107r.46	TOKEN:f107r.46:5	f107r.46@5	TOKEN:f107r.46:6	f107r.46@6	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT778	NONE	NONE	NONE	GDT779_RUNNER	GDT779_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G779-E006	GDT779_EXACT_OL_RESIDUAL_V99R7_WHOLE	f108r	f108	LINE:f108r.6	TOKEN:f108r.6:1	f108r.6@1	TOKEN:f108r.6:2	f108r.6@2	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT778	NONE	NONE	NONE	GDT779_RUNNER	GDT779_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G779-E007	GDT779_EXACT_OL_RESIDUAL_V99R7_WHOLE	f108v	f108	LINE:f108v.3	TOKEN:f108v.3:2	f108v.3@2	TOKEN:f108v.3:3	f108v.3@3	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT778	NONE	NONE	NONE	GDT779_RUNNER	GDT779_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G779-E008	GDT779_EXACT_OL_RESIDUAL_V99R7_WHOLE	f108v	f108	LINE:f108v.27	TOKEN:f108v.27:8	f108v.27@8	TOKEN:f108v.27:9	f108v.27@9	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT778	NONE	NONE	NONE	GDT779_RUNNER	GDT779_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G779-E009	GDT779_EXACT_OL_RESIDUAL_V99R7_WHOLE	f108v	f108	LINE:f108v.31	TOKEN:f108v.31:1	f108v.31@1	TOKEN:f108v.31:2	f108v.31@2	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT778	NONE	NONE	NONE	GDT779_RUNNER	GDT779_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G779-E010	GDT779_EXACT_OL_RESIDUAL_V99R7_WHOLE	f111v	f111	LINE:f111v.50	TOKEN:f111v.50:9	f111v.50@9	TOKEN:f111v.50:10	f111v.50@10	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT778	NONE	NONE	NONE	GDT779_RUNNER	GDT779_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
