edition	paragraph_a	paragraph_b	maximal_matches	disjoint_pairs	order_status	row_status
ZL3b	f103r|f103r.52-f103r.54	f108v|f108v.30-f108v.53	1	0	NO_DISJOINT_PAIR	recorded
ZL3b	f103v|f103v.5-f103v.8	f107v|f107v.35-f107v.36	1	0	NO_DISJOINT_PAIR	recorded
ZL3b	f103v|f103v.5-f103v.8	f82v|f82v.28-f82v.32	1	0	NO_DISJOINT_PAIR	recorded
ZL3b	f104v|f104v.1-f104v.5	f82r|f82r.20-f82r.33	1	0	NO_DISJOINT_PAIR	recorded
ZL3b	f106r|f106r.10-f106r.12	f77v|f77v.29-f77v.42	1	0	NO_DISJOINT_PAIR	recorded
ZL3b	f106v|f106v.11-f106v.14	f107r|f107r.38-f107r.41	1	0	NO_DISJOINT_PAIR	recorded
ZL3b	f107v|f107v.35-f107v.36	f83r|f83r.1-f83r.8	1	0	NO_DISJOINT_PAIR	recorded
ZL3b	f108r|f108r.37-f108r.38	f81r|f81r.1-f81r.15	1	0	NO_DISJOINT_PAIR	recorded
ZL3b	f108v|f108v.30-f108v.53	f79r|f79r.39-f79r.44	1	0	NO_DISJOINT_PAIR	recorded
ZL3b	f15v|f15v.1-f15v.12	f19r|f19r.1-f19r.13	1	0	NO_DISJOINT_PAIR	recorded
ZL3b	f21r|f21r.8-f21r.12	f28v|f28v.4-f28v.6	1	0	NO_DISJOINT_PAIR	recorded
ZL3b	f55r|f55r.1-f55r.6	f86v5|f86v5.26-f86v5.39	1	0	NO_DISJOINT_PAIR	recorded
ZL3b	f75v|f75v.43-f75v.49	f81v|f81v.10-f81v.27	1	0	NO_DISJOINT_PAIR	recorded
ZL3b	f77v|f77v.29-f77v.42	f83r|f83r.18-f83r.24	1	0	NO_DISJOINT_PAIR	recorded
ZL3b	f79v|f79v.37-f79v.42	f80r|f80r.11-f80r.27	1	0	NO_DISJOINT_PAIR	recorded
ZL3b	f80r|f80r.40-f80r.46	f83r|f83r.9-f83r.17	1	0	NO_DISJOINT_PAIR	recorded
ZL3b	f81r|f81r.16-f81r.31	f82r|f82r.20-f82r.33	1	0	NO_DISJOINT_PAIR	recorded
ZL3b	f86v6|f86v6.1-f86v6.12	f89v1|f89v1.5-f89v1.12	1	0	NO_DISJOINT_PAIR	recorded
IT2a	f103r|f103r.18-f103r.20	f80v|f80v.7-f80v.13	1	0	NO_DISJOINT_PAIR	recorded
IT2a	f103r|f103r.48-f103r.51	f108r|f108r.14-f108r.16	1	0	NO_DISJOINT_PAIR	recorded
IT2a	f103r|f103r.48-f103r.51	f116r|f116r.15-f116r.17	1	0	NO_DISJOINT_PAIR	recorded
IT2a	f103r|f103r.48-f103r.51	f79r|f79r.13-f79r.20	1	0	NO_DISJOINT_PAIR	recorded
IT2a	f103r|f103r.52-f103r.54	f108v|f108v.34-f108v.52	1	0	NO_DISJOINT_PAIR	recorded
IT2a	f103r|f103r.52-f103r.54	f112v|f112v.15-f112v.19	1	0	NO_DISJOINT_PAIR	recorded
IT2a	f103v|f103v.5-f103v.8	f107v|f107v.35-f107v.36	1	0	NO_DISJOINT_PAIR	recorded
IT2a	f103v|f103v.5-f103v.8	f82v|f82v.28-f82v.32	1	0	NO_DISJOINT_PAIR	recorded
IT2a	f104r|f104r.34-f104r.35	f77v|f77v.29-f77v.42	1	0	NO_DISJOINT_PAIR	recorded
IT2a	f104v|f104v.1-f104v.5	f111v|f111v.29-f111v.33	1	0	NO_DISJOINT_PAIR	recorded
IT2a	f104v|f104v.1-f104v.5	f81v|f81v.10-f81v.27	1	0	NO_DISJOINT_PAIR	recorded
IT2a	f104v|f104v.1-f104v.5	f82r|f82r.20-f82r.33	1	0	NO_DISJOINT_PAIR	recorded
IT2a	f104v|f104v.22-f104v.26	f78r|f78r.28-f78r.43	1	0	NO_DISJOINT_PAIR	recorded
IT2a	f105r|f105r.6-f105r.9	f108v|f108v.34-f108v.52	1	0	NO_DISJOINT_PAIR	recorded
IT2a	f106r|f106r.10-f106r.12	f77v|f77v.29-f77v.42	1	0	NO_DISJOINT_PAIR	recorded
IT2a	f106v|f106v.11-f106v.14	f107r|f107r.38-f107r.41	1	0	NO_DISJOINT_PAIR	recorded
IT2a	f106v|f106v.32-f106v.33	f114v|f114v.14-f114v.17	1	0	NO_DISJOINT_PAIR	recorded
IT2a	f107r|f107r.8-f107r.12	f39v|f39v.1-f39v.6	1	0	NO_DISJOINT_PAIR	recorded
IT2a	f107v|f107v.35-f107v.36	f83r|f83r.1-f83r.8	1	0	NO_DISJOINT_PAIR	recorded
IT2a	f108r|f108r.31-f108r.34	f78r|f78r.3-f78r.27	1	0	NO_DISJOINT_PAIR	recorded
IT2a	f108r|f108r.37-f108r.38	f81r|f81r.1-f81r.15	1	0	NO_DISJOINT_PAIR	recorded
IT2a	f108v|f108v.12-f108v.14	f77r|f77r.38-f77r.48	1	0	NO_DISJOINT_PAIR	recorded
