candidate	edition	page	locus	source_group_id	raw	gloss	role	left_raw	right_raw	left_separator	right_separator	paragraph_ids	source_path	full_raw_line	full_model_line	full_line_unread	assessment
R_C	ZL3b	f103r	f103r.1	ZL3b|f103r.1|G006	qoteey	Ausfluss	MATERIAL_RESULT	?lshey	qotal	DEFINITE_SPACE	DEFINITE_SPACE	f103r|f103r.1-f103r.4	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	pchedal shdy ytechypchy otey ?lshey qoteey qotal shedy yshdal dain okal daldy	⟦pchedal⟧ ⟦shdy⟧ ⟦ytechypchy⟧ ⟦otey⟧ ⟦?lshey⟧ Ausfluss? ⟦qotal⟧ Flüssigkeit? ⟦yshdal⟧ ⟦dain⟧ ⟦okal⟧ ⟦daldy⟧	10	FIXED_WORD_APPLIED; CONTENT_AND_REFERENTS_NOT_INDEPENDENTLY_BOUND
R_C	ZL3b	f103r	f103r.27	ZL3b|f103r.27|G005	sheey	klar	OPTICAL_QUALITY	lkeeody	qokeey	DEFINITE_SPACE	DEFINITE_SPACE	f103r|f103r.27-f103r.29	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	qokechy okeey qokeey lkeeody sheey qokeey / lkeol tchey / qokeey okeey qokaly	⟦qokechy⟧ ⟦okeey⟧ ⟦qokeey⟧ ⟦lkeeody⟧ klar? ⟦qokeey⟧ / ⟦lkeol⟧ ⟦tchey⟧ / ⟦qokeey⟧ ⟦okeey⟧ ins Becken?	9	FIXED_WORD_APPLIED; CONTENT_AND_REFERENTS_NOT_INDEPENDENTLY_BOUND
R_C	ZL3b	f103r	f103r.40	ZL3b|f103r.40|G008	qoteey	Ausfluss	MATERIAL_RESULT	otedy	lotar	DEFINITE_SPACE	DEFINITE_SPACE	f103r|f103r.40-f103r.42	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	qokeey sheeol shckhy sheol shodyol / aiin otedy qoteey lotar otam	⟦qokeey⟧ ⟦sheeol⟧ ⟦shckhy⟧ ⟦sheol⟧ ⟦shodyol⟧ / ⟦aiin⟧ Mündung? Ausfluss? ⟦lotar⟧ ⟦otam⟧	8	FIXED_WORD_APPLIED; CONTENT_AND_REFERENTS_NOT_INDEPENDENTLY_BOUND
R_C	ZL3b	f103r	f103r.43	ZL3b|f103r.43|G004	sheey	klar	OPTICAL_QUALITY	ol	qotal	DEFINITE_SPACE	DEFINITE_SPACE	f103r|f103r.43-f103r.44	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	tar cheal ol sheey qotal sheal qokal sheedy okeshedy shokey qokaiin	⟦tar⟧ ⟦cheal⟧ ⟦ol⟧ klar? ⟦qotal⟧ ⟦sheal⟧ im Becken? ⟦sheedy⟧ ⟦okeshedy⟧ ⟦shokey⟧ aus dem Rohr?	8	FIXED_WORD_APPLIED; CONTENT_AND_REFERENTS_NOT_INDEPENDENTLY_BOUND
R_C	ZL3b	f103v	f103v.17	ZL3b|f103v.17|G003	qoteey	Ausfluss	MATERIAL_RESULT	chedy	oteedy	DEFINITE_SPACE	DEFINITE_SPACE	f103v|f103v.17-f103v.19	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	qokeedy chedy qoteey oteedy lkedy shedy qokal ol / char otal opchedy	fließt? dort? Ausfluss? ⟦oteedy⟧ ⟦lkedy⟧ Flüssigkeit? im Becken? ⟦ol⟧ / ⟦char⟧ ⟦otal⟧ ⟦opchedy⟧	6	FIXED_WORD_APPLIED; CONTENT_AND_REFERENTS_NOT_INDEPENDENTLY_BOUND
R_C	ZL3b	f103v	f103v.34	ZL3b|f103v.34|G002	sheey	klar	OPTICAL_QUALITY	daiin	ol	DEFINITE_SPACE	DEFINITE_SPACE	f103v|f103v.33-f103v.36	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	daiin sheey ol chey qok / shey qokaiin checkhy otedy lshey lchdy	⟦daiin⟧ klar? ⟦ol⟧ wenn? ⟦qok⟧ / ⟦shey⟧ aus dem Rohr? ⟦checkhy⟧ Mündung? ⟦lshey⟧ ⟦lchdy⟧	7	FIXED_WORD_APPLIED; CONTENT_AND_REFERENTS_NOT_INDEPENDENTLY_BOUND
R_C	ZL3b	f105r	f105r.26	ZL3b|f105r.26|G002	sheey	klar	OPTICAL_QUALITY	pdal	yqopchy	DEFINITE_SPACE	DEFINITE_SPACE	f105r|f105r.26-f105r.27	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	pdal sheey yqopchy airal sheey fchdy qopchdy raiir oky chdedy qodeedy qokedy	⟦pdal⟧ klar? ⟦yqopchy⟧ ⟦airal⟧ klar? ⟦fchdy⟧ ⟦qopchdy⟧ ⟦raiir⟧ ⟦oky⟧ ⟦chdedy⟧ ⟦qodeedy⟧ ⟦qokedy⟧	10	FIXED_WORD_APPLIED; CONTENT_AND_REFERENTS_NOT_INDEPENDENTLY_BOUND
R_C	ZL3b	f105r	f105r.26	ZL3b|f105r.26|G005	sheey	klar	OPTICAL_QUALITY	airal	fchdy	DEFINITE_SPACE	DEFINITE_SPACE	f105r|f105r.26-f105r.27	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	pdal sheey yqopchy airal sheey fchdy qopchdy raiir oky chdedy qodeedy qokedy	⟦pdal⟧ klar? ⟦yqopchy⟧ ⟦airal⟧ klar? ⟦fchdy⟧ ⟦qopchdy⟧ ⟦raiir⟧ ⟦oky⟧ ⟦chdedy⟧ ⟦qodeedy⟧ ⟦qokedy⟧	10	FIXED_WORD_APPLIED; CONTENT_AND_REFERENTS_NOT_INDEPENDENTLY_BOUND
R_C	ZL3b	f105r	f105r.8	ZL3b|f105r.8|G001	sheey	klar	OPTICAL_QUALITY		oleeey	LINE_START	DEFINITE_SPACE	f105r|f105r.6-f105r.10	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	sheey oleeey or / air qokaiin chey qokeedy qokedy oteedy lchedy oesal	klar? ⟦oleeey⟧ ⟦or⟧ / ⟦air⟧ aus dem Rohr? wenn? fließt? ⟦qokedy⟧ ⟦oteedy⟧ dorthin? ⟦oesal⟧	6	FIXED_WORD_APPLIED; CONTENT_AND_REFERENTS_NOT_INDEPENDENTLY_BOUND
R_C	ZL3b	f105v	f105v.21	ZL3b|f105v.21|G003	sheey	klar	OPTICAL_QUALITY	daiim	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	f105v|f105v.20-f105v.22	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	ykeeo daiim sheey qokaiin cheot / daiin qoek / eeykeody qopaiin or aiikam	⟦ykeeo⟧ ⟦daiim⟧ klar? aus dem Rohr? ⟦cheot⟧ / ⟦daiin⟧ ⟦qoek⟧ / ⟦eeykeody⟧ ⟦qopaiin⟧ ⟦or⟧ ⟦aiikam⟧	9	FIXED_WORD_APPLIED; CONTENT_AND_REFERENTS_NOT_INDEPENDENTLY_BOUND
