candidate	source_group_id	edition	locus	page	kind	source_group_index	source_group_count	paragraph_start	paragraph_end	left_separator	right_separator	ivtff_group_raw	gloss	role
R_C	ZL3b|f17r.4|G001	ZL3b	f17r.4	f17r	P	1	9	1	0	LINE_START	DEFINITE_SPACE	tcho@154;	⟦tcho@154;⟧	UNREAD
R_C	ZL3b|f17r.4|G002	ZL3b	f17r.4	f17r	P	2	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	shol	⟦shol⟧	UNREAD
R_C	ZL3b|f17r.4|G003	ZL3b	f17r.4	f17r	P	3	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	qokol	⟦qokol⟧	UNREAD
R_C	ZL3b|f17r.4|G004	ZL3b	f17r.4	f17r	P	4	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	qor	⟦qor⟧	UNREAD
R_C	ZL3b|f17r.4|G005	ZL3b	f17r.4	f17r	P	5	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	olaiin	⟦olaiin⟧	UNREAD
R_C	ZL3b|f17r.4|G006	ZL3b	f17r.4	f17r	P	6	9	1	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	opydg	⟦opydg⟧	UNREAD
R_C	ZL3b|f17r.4|G007	ZL3b	f17r.4	f17r	P	7	9	1	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	som	⟦som⟧	UNREAD
R_C	ZL3b|f17r.4|G008	ZL3b	f17r.4	f17r	P	8	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	ypchy	⟦ypchy⟧	UNREAD
R_C	ZL3b|f17r.4|G009	ZL3b	f17r.4	f17r	P	9	9	1	0	DEFINITE_SPACE	LINE_END	ypaim	⟦ypaim⟧	UNREAD
R_C	ZL3b|f17r.5|G001	ZL3b	f17r.5	f17r	P	1	9	0	0	LINE_START	DEFINITE_SPACE	ychekchy	⟦ychekchy⟧	UNREAD
R_C	ZL3b|f17r.5|G002	ZL3b	f17r.5	f17r	P	2	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cthy	⟦cthy⟧	UNREAD
R_C	ZL3b|f17r.5|G003	ZL3b	f17r.5	f17r	P	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chor	⟦chor⟧	UNREAD
R_C	ZL3b|f17r.5|G004	ZL3b	f17r.5	f17r	P	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shor	⟦shor⟧	UNREAD
R_C	ZL3b|f17r.5|G005	ZL3b	f17r.5	f17r	P	5	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cphor	⟦cphor⟧	UNREAD
R_C	ZL3b|f17r.5|G006	ZL3b	f17r.5	f17r	P	6	9	0	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	cphaldy	⟦cphaldy⟧	UNREAD
R_C	ZL3b|f17r.5|G007	ZL3b	f17r.5	f17r	P	7	9	0	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	dair	⟦dair⟧	UNREAD
R_C	ZL3b|f17r.5|G008	ZL3b	f17r.5	f17r	P	8	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cthey	⟦cthey⟧	UNREAD
R_C	ZL3b|f17r.5|G009	ZL3b	f17r.5	f17r	P	9	9	0	0	DEFINITE_SPACE	LINE_END	qody	⟦qody⟧	UNREAD
R_C	ZL3b|f17r.6|G001	ZL3b	f17r.6	f17r	P	1	5	0	1	LINE_START	DEFINITE_SPACE	tsho	⟦tsho⟧	UNREAD
R_C	ZL3b|f17r.6|G002	ZL3b	f17r.6	f17r	P	2	5	0	1	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	qof	⟦qof⟧	UNREAD
R_C	ZL3b|f17r.6|G003	ZL3b	f17r.6	f17r	P	3	5	0	1	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	cho	⟦cho⟧	UNREAD
R_C	ZL3b|f17r.6|G004	ZL3b	f17r.6	f17r	P	4	5	0	1	DEFINITE_SPACE	DEFINITE_SPACE	qokcheor	⟦qokcheor⟧	UNREAD
R_C	ZL3b|f17r.6|G005	ZL3b	f17r.6	f17r	P	5	5	0	1	DEFINITE_SPACE	LINE_END	cheteg	⟦cheteg⟧	UNREAD
R_C	ZL3b|f21r.8|G001	ZL3b	f21r.8	f21r	P	1	8	1	0	LINE_START	UNCERTAIN_SMALL_SPACE	fcho	⟦fcho⟧	UNREAD
R_C	ZL3b|f21r.8|G002	ZL3b	f21r.8	f21r	P	2	8	1	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	kshy	⟦kshy⟧	UNREAD
R_C	ZL3b|f21r.8|G003	ZL3b	f21r.8	f21r	P	3	8	1	0	DEFINITE_SPACE	DEFINITE_SPACE	otor	⟦otor⟧	UNREAD
R_C	ZL3b|f21r.8|G004	ZL3b	f21r.8	f21r	P	4	8	1	0	DEFINITE_SPACE	DEFINITE_SPACE	sheol	⟦sheol⟧	UNREAD
R_C	ZL3b|f21r.8|G005	ZL3b	f21r.8	f21r	P	5	8	1	0	DEFINITE_SPACE	DEFINITE_SPACE	ocphal	⟦ocphal⟧	UNREAD
R_C	ZL3b|f21r.8|G006	ZL3b	f21r.8	f21r	P	6	8	1	0	DEFINITE_SPACE	DEFINITE_SPACE	opsheas	⟦opsheas⟧	UNREAD
R_C	ZL3b|f21r.8|G007	ZL3b	f21r.8	f21r	P	7	8	1	0	DEFINITE_SPACE	DEFINITE_SPACE	cthodaiin	⟦cthodaiin⟧	UNREAD
R_C	ZL3b|f21r.8|G008	ZL3b	f21r.8	f21r	P	8	8	1	0	DEFINITE_SPACE	LINE_END	oty	⟦oty⟧	UNREAD
R_C	ZL3b|f21r.9|G001	ZL3b	f21r.9	f21r	P	1	9	0	0	LINE_START	DEFINITE_SPACE	okaiin	Rohr	VESSEL
R_C	ZL3b|f21r.9|G002	ZL3b	f21r.9	f21r	P	2	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sho	⟦sho⟧	UNREAD
R_C	ZL3b|f21r.9|G003	ZL3b	f21r.9	f21r	P	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	tshaiin	⟦tshaiin⟧	UNREAD
R_C	ZL3b|f21r.9|G004	ZL3b	f21r.9	f21r	P	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chkaiin	⟦chkaiin⟧	UNREAD
R_C	ZL3b|f21r.9|G005	ZL3b	f21r.9	f21r	P	5	9	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	sh	⟦sh⟧	UNREAD
R_C	ZL3b|f21r.9|G006	ZL3b	f21r.9	f21r	P	6	9	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	cthey	⟦cthey⟧	UNREAD
R_C	ZL3b|f21r.9|G007	ZL3b	f21r.9	f21r	P	7	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cthody	⟦cthody⟧	UNREAD
R_C	ZL3b|f21r.9|G008	ZL3b	f21r.9	f21r	P	8	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cthy	⟦cthy⟧	UNREAD
R_C	ZL3b|f21r.9|G009	ZL3b	f21r.9	f21r	P	9	9	0	0	DEFINITE_SPACE	LINE_END	s	⟦s⟧	UNREAD
R_C	ZL3b|f21r.10|G001	ZL3b	f21r.10	f21r	P	1	9	0	0	LINE_START	DEFINITE_SPACE	totchy	⟦totchy⟧	UNREAD
R_C	ZL3b|f21r.10|G002	ZL3b	f21r.10	f21r	P	2	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	keor	⟦keor⟧	UNREAD
R_C	ZL3b|f21r.10|G003	ZL3b	f21r.10	f21r	P	3	9	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	chy	⟦chy⟧	UNREAD
R_C	ZL3b|f21r.10|G004	ZL3b	f21r.10	f21r	P	4	9	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	ky	⟦ky⟧	UNREAD
R_C	ZL3b|f21r.10|G005	ZL3b	f21r.10	f21r	P	5	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotaiin	⟦qotaiin⟧	UNREAD
R_C	ZL3b|f21r.10|G006	ZL3b	f21r.10	f21r	P	6	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotchol	⟦qotchol⟧	UNREAD
R_C	ZL3b|f21r.10|G007	ZL3b	f21r.10	f21r	P	7	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ty	⟦ty⟧	UNREAD
R_C	ZL3b|f21r.10|G008	ZL3b	f21r.10	f21r	P	8	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ctheey	⟦ctheey⟧	UNREAD
R_C	ZL3b|f21r.10|G009	ZL3b	f21r.10	f21r	P	9	9	0	0	DEFINITE_SPACE	LINE_END	otaiin	⟦otaiin⟧	UNREAD
R_C	ZL3b|f21r.11|G001	ZL3b	f21r.11	f21r	P	1	9	0	0	LINE_START	DEFINITE_SPACE	shol	⟦shol⟧	UNREAD
R_C	ZL3b|f21r.11|G002	ZL3b	f21r.11	f21r	P	2	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chol	⟦chol⟧	UNREAD
R_C	ZL3b|f21r.11|G003	ZL3b	f21r.11	f21r	P	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shol	⟦shol⟧	UNREAD
R_C	ZL3b|f21r.11|G004	ZL3b	f21r.11	f21r	P	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	tchol	⟦tchol⟧	UNREAD
R_C	ZL3b|f21r.11|G005	ZL3b	f21r.11	f21r	P	5	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chcthy	langsam	RATE
R_C	ZL3b|f21r.11|G006	ZL3b	f21r.11	f21r	P	6	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otyky	⟦otyky⟧	UNREAD
R_C	ZL3b|f21r.11|G007	ZL3b	f21r.11	f21r	P	7	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shey	⟦shey⟧	UNREAD
R_C	ZL3b|f21r.11|G008	ZL3b	f21r.11	f21r	P	8	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	yteol	⟦yteol⟧	UNREAD
R_C	ZL3b|f21r.11|G009	ZL3b	f21r.11	f21r	P	9	9	0	0	DEFINITE_SPACE	LINE_END	shody	⟦shody⟧	UNREAD
R_C	ZL3b|f21r.12|G001	ZL3b	f21r.12	f21r	P	1	8	0	1	LINE_START	DEFINITE_SPACE	ykeey	⟦ykeey⟧	UNREAD
R_C	ZL3b|f21r.12|G002	ZL3b	f21r.12	f21r	P	2	8	0	1	DEFINITE_SPACE	DEFINITE_SPACE	chor	⟦chor⟧	UNREAD
R_C	ZL3b|f21r.12|G003	ZL3b	f21r.12	f21r	P	3	8	0	1	DEFINITE_SPACE	DEFINITE_SPACE	sheey	klar	OPTICAL_QUALITY
R_C	ZL3b|f21r.12|G004	ZL3b	f21r.12	f21r	P	4	8	0	1	DEFINITE_SPACE	DEFINITE_SPACE	ysheol	⟦ysheol⟧	UNREAD
R_C	ZL3b|f21r.12|G005	ZL3b	f21r.12	f21r	P	5	8	0	1	DEFINITE_SPACE	DEFINITE_SPACE	chor	⟦chor⟧	UNREAD
R_C	ZL3b|f21r.12|G006	ZL3b	f21r.12	f21r	P	6	8	0	1	DEFINITE_SPACE	DEFINITE_SPACE	chol	⟦chol⟧	UNREAD
R_C	ZL3b|f21r.12|G007	ZL3b	f21r.12	f21r	P	7	8	0	1	DEFINITE_SPACE	DEFINITE_SPACE	daiin	⟦daiin⟧	UNREAD
R_C	ZL3b|f21r.12|G008	ZL3b	f21r.12	f21r	P	8	8	0	1	DEFINITE_SPACE	LINE_END	chkaiin	⟦chkaiin⟧	UNREAD
R_C	ZL3b|f29v.1|G001	ZL3b	f29v.1	f29v	P	1	11	1	0	LINE_START	DEFINITE_SPACE	kooiin	⟦kooiin⟧	UNREAD
