row_type	endpoint	world	surface	model	n	n_positive	metric_1	value_1	baseline_1	metric_2	value_2	baseline_2	metric_3	value_3	baseline_3	strong_folds	total_folds	capacity	decision	observation_sha256	interpretation_sha256	details_json	note
CEILING	LEXICAL_IDENTITY	W02	FREE_RAW	FIXED_RIDGE_OBSERVATION_CEILING	42267	42267	NMI	0.993012	0.649608	ARI	0.993679	0.596222	PAIR_F1	0.993903	0.614414	5	5	POWERED				"[{""base"":[0.651460753891168,0.6033118278863515,0.6212492387674307],""equality"":[0.9316676034545116,0.8600815999130133,0.8644193978888487],""flex"":[0.9935186298984848,0.9939710315161856,0.9941865088303096],""n"":8452,""seed"":3961000,""strong"":true},{""base"":[0.6464890854058613,0.5924616653625735,0.6105128927160859],""equality"":[0.9307853474433677,0.8484941470993208,0.8529947044241777],""flex"":[0.9933064287494868,0.994310292780409,0.9945077394610671],""n"":8453,""seed"":3961001,""strong"":true},{""base"":[0.6454371852364844,0.5875390722435847,0.606201467950116],""equality"":[0.9325898613892146,0.8613423285284043,0.8655901056419495],""flex"":[0.9917692343171699,0.992233498840456,0.992507321334617],""n"":8452,""seed"":3961002,""strong"":true},{""base"":[0.6527445001759054,0.6018978722671263,0.6197019390051783],""equality"":[0.9326512361034757,0.8652268534440776,0.8693654109988252],""flex"":[0.9922011500564731,0.9927217438298385,0.9929780488027793],""n"":8454,""seed"":3961003,""strong"":true},{""base"":[0.6519086417122353,0.5959014668040121,0.6144067187577062],""equality"":[0.9341003770422541,0.8694498496080664,0.8735495161216045],""flex"":[0.9942658538971286,0.9951606975182301,0.9953341261350992],""n"":8456,""seed"":3961004,""strong"":true}]"	
CEILING	ANONYMOUS_CONTROL_ROLE	W02	FREE_RAW	FIXED_RIDGE_OBSERVATION_CEILING	42267	11557	AUROC	1.000000	0.994273	AVERAGE_PRECISION	1.000000	0.981896	PREVALENCE	0.273428	0.273428	0	5	POWERED				"[{""base"":[0.9935059965702161,0.9774257613037263,0.274609559867487],""flex"":[1.0,1.0,0.274609559867487],""margin"":-0.870119931404322,""n"":8452,""positive"":2321,""seed"":3961000,""strong"":false},{""base"":[0.9951021981440162,0.9870039484555759,0.2709097361883355],""flex"":[0.9999994331575885,0.9999984754737308,0.2709097361883355],""margin"":-0.9020552997285538,""n"":8453,""positive"":2290,""seed"":3961001,""strong"":false},{""base"":[0.9931060949685875,0.9767949928740481,0.27307146237576907],""flex"":[1.0,1.0,0.27307146237576907],""margin"":-0.8621218993717497,""n"":8452,""positive"":2308,""seed"":3961002,""strong"":false},{""base"":[0.9946231286075036,0.9824564705955323,0.27324343506032645],""flex"":[0.9999999295409452,0.9999998126783067,0.27324343506032645],""margin"":-0.8924639813311677,""n"":8454,""positive"":2310,""seed"":3961003,""strong"":false},{""base"":[0.995026350793608,0.9857983500280623,0.2753074739829707],""flex"":[1.0,1.0,0.2753074739829707],""margin"":-0.9005270158721603,""n"":8456,""positive"":2328,""seed"":3961004,""strong"":false}]"	
CEILING	REFERENCE_OR_REUSE_EDGE	W02	FREE_RAW	FIXED_RIDGE_OBSERVATION_CEILING	1073	1073	MRR	0.484400	0.184545	HITS_AT_1	0.143409	0.000000	MAX_BASELINE_MRR	0.184545	0.184545	5	5	POWERED				"[{""baseline_hits1"":{""recency"":0.0,""same_form"":0.0,""same_record"":0.0},""baseline_mrr"":{""recency"":0.1842962962962963,""same_form"":0.027281322373960686,""same_record"":0.1842962962962963},""hits1"":0.14666666666666667,""margin"":3.8888888888888893,""mrr"":0.47607407407407404,""n"":225,""seed"":3961000,""strong"":true},{""baseline_hits1"":{""recency"":0.0,""same_form"":0.0,""same_record"":0.0},""baseline_mrr"":{""recency"":0.18597359735973595,""same_form"":0.02930054618814687,""same_record"":0.18597359735973595},""hits1"":0.13861386138613863,""margin"":3.620462046204621,""mrr"":0.4898514851485148,""n"":202,""seed"":3961001,""strong"":true},{""baseline_hits1"":{""recency"":0.0,""same_form"":0.0,""same_record"":0.0},""baseline_mrr"":{""recency"":0.18358208955223884,""same_form"":0.029172199953347928,""same_record"":0.18358208955223884},""hits1"":0.19900497512437812,""margin"":5.537313432835818,""mrr"":0.5104477611940298,""n"":201,""seed"":3961002,""strong"":true},{""baseline_hits1"":{""recency"":0.0,""same_form"":0.0,""same_record"":0.0},""baseline_mrr"":{""recency"":0.18496124031007755,""same_form"":0.027860483349572255,""same_record"":0.18496124031007755},""hits1"":0.10232558139534884,""margin"":2.410852713178295,""mrr"":0.4573643410852713,""n"":215,""seed"":3961003,""strong"":true},{""baseline_hits1"":{""recency"":0.0,""same_form"":0.0,""same_record"":0.0},""baseline_mrr"":{""recency"":0.18391304347826085,""same_form"":0.02711194080248504,""same_record"":0.18391304347826085},""hits1"":0.13043478260869565,""margin"":3.347826086956522,""mrr"":0.4882608695652173,""n"":230,""seed"":3961004,""strong"":true}]"	
CEILING	STATE_GATE_OR_SCOPE_ENDPOINT	W02	FREE_RAW	FIXED_RIDGE_OBSERVATION_CEILING	3982	3982	ENDPOINT_ACCURACY	0.993734	1.000000	SPAN_IOU	0.998829	1.000000	MAX_BASELINE_ACCURACY	1.000000	1.000000	0	5	POWERED				"[{""accuracy"":0.9974842767295597,""baseline_accuracy"":{""fixed_3"":0.0,""record_end"":1.0},""baseline_iou"":{""fixed_3"":0.3839333273295537,""record_end"":1.0},""iou"":0.9993265993265993,""margin"":-1.0251572327044025,""n"":795,""seed"":3961000,""strong"":false},{""accuracy"":0.9987405541561712,""baseline_accuracy"":{""fixed_3"":0.0,""record_end"":1.0},""baseline_iou"":{""fixed_3"":0.38383676217429363,""record_end"":1.0},""iou"":0.9994962216624685,""margin"":-1.0125944584382875,""n"":794,""seed"":3961001,""strong"":false},{""accuracy"":0.9924337957124842,""baseline_accuracy"":{""fixed_3"":0.0,""record_end"":1.0},""baseline_iou"":{""fixed_3"":0.3834607874960964,""record_end"":1.0},""iou"":0.998803928312125,""margin"":-1.0756620428751575,""n"":793,""seed"":3961002,""strong"":false},{""accuracy"":0.9937421777221527,""baseline_accuracy"":{""fixed_3"":0.0,""record_end"":1.0},""baseline_iou"":{""fixed_3"":0.386070277935109,""record_end"":1.0},""iou"":0.9989962200225029,""margin"":-1.0625782227784732,""n"":799,""seed"":3961003,""strong"":false},{""accuracy"":0.9862671660424469,""baseline_accuracy"":{""fixed_3"":0.0,""record_end"":1.0},""baseline_iou"":{""fixed_3"":0.38670371104828033,""record_end"":1.0},""iou"":0.9975232978978298,""margin"":-1.137328339575531,""n"":801,""seed"":3961004,""strong"":false}]"	
CEILING	LEXICAL_IDENTITY	W02	VOYNICH_RAW	FIXED_RIDGE_OBSERVATION_CEILING	42267	42267	NMI	0.992834	0.646952	ARI	0.993263	0.599284	PAIR_F1	0.993501	0.617285	5	5	POWERED				"[{""base"":[0.6535846425402423,0.6124354844441,0.6298643874776302],""equality"":[0.9316676034545116,0.8600815999130133,0.8644193978888487],""flex"":[0.9932718943841904,0.9936700489117988,0.9938963451693953],""n"":8452,""seed"":3961000,""strong"":true},{""base"":[0.6413778658487098,0.588862203075654,0.6071112829584752],""equality"":[0.9307853474433677,0.8484941470993208,0.8529947044241777],""flex"":[0.9926532331302013,0.9931039354533914,0.9933435438740382],""n"":8453,""seed"":3961001,""strong"":true},{""base"":[0.6423750442060824,0.5875005499371261,0.6061920563513371],""equality"":[0.9325898613892146,0.8613423285284043,0.8655901056419495],""flex"":[0.9920032359491698,0.9922524981351241,0.9925256681990687],""n"":8452,""seed"":3961002,""strong"":true},{""base"":[0.6481121605317293,0.6041879309747975,0.6218052136014721],""equality"":[0.9326512361034757,0.8652268534440776,0.8693654109988252],""flex"":[0.9926802675314015,0.9927900086998531,0.9930439508833324],""n"":8454,""seed"":3961003,""strong"":true},{""base"":[0.6493089316572259,0.6034331564984724,0.621452274866825],""equality"":[0.9341003770422541,0.8694498496080664,0.8735495161216045],""flex"":[0.9935631780295793,0.9944974605637492,0.9946947263285617],""n"":8456,""seed"":3961004,""strong"":true}]"	
CEILING	ANONYMOUS_CONTROL_ROLE	W02	VOYNICH_RAW	FIXED_RIDGE_OBSERVATION_CEILING	42267	11557	AUROC	1.000000	0.994096	AVERAGE_PRECISION	1.000000	0.984378	PREVALENCE	0.273428	0.273428	0	5	POWERED				"[{""base"":[0.9940092976476331,0.9824448002160616,0.274609559867487],""flex"":[1.0,1.0,0.274609559867487],""margin"":-0.8801859529526626,""n"":8452,""positive"":2321,""seed"":3961000,""strong"":false},{""base"":[0.9951265723677079,0.9868918571587002,0.2709097361883355],""flex"":[1.0,1.0,0.2709097361883355],""margin"":-0.902531447354157,""n"":8453,""positive"":2290,""seed"":3961001,""strong"":false},{""base"":[0.992425857975881,0.9804164027123987,0.27307146237576907],""flex"":[1.0,1.0,0.27307146237576907],""margin"":-0.8485171595176202,""n"":8452,""positive"":2308,""seed"":3961002,""strong"":false},{""base"":[0.9949620366612554,0.9860848843431176,0.27324343506032645],""flex"":[0.9999999295409452,0.9999998126783067,0.27324343506032645],""margin"":-0.8992421424062038,""n"":8454,""positive"":2310,""seed"":3961003,""strong"":false},{""base"":[0.9939578650866284,0.9860496063958931,0.2753074739829707],""flex"":[0.9999997897095637,0.9999994467687443,0.2753074739829707],""margin"":-0.8791615075412942,""n"":8456,""positive"":2328,""seed"":3961004,""strong"":false}]"	
CEILING	REFERENCE_OR_REUSE_EDGE	W02	VOYNICH_RAW	FIXED_RIDGE_OBSERVATION_CEILING	1073	1073	MRR	0.504362	0.184545	HITS_AT_1	0.178795	0.000000	MAX_BASELINE_MRR	0.184545	0.184545	5	5	POWERED				"[{""baseline_hits1"":{""recency"":0.0,""same_form"":0.0,""same_record"":0.0},""baseline_mrr"":{""recency"":0.1842962962962963,""same_form"":0.027281322373960686,""same_record"":0.1842962962962963},""hits1"":0.17333333333333334,""margin"":4.777777777777779,""mrr"":0.49348148148148147,""n"":225,""seed"":3961000,""strong"":true},{""baseline_hits1"":{""recency"":0.0,""same_form"":0.0,""same_record"":0.0},""baseline_mrr"":{""recency"":0.18597359735973595,""same_form"":0.02930054618814687,""same_record"":0.18597359735973595},""hits1"":0.20297029702970298,""margin"":5.765676567656766,""mrr"":0.5251650165016502,""n"":202,""seed"":3961001,""strong"":true},{""baseline_hits1"":{""recency"":0.0,""same_form"":0.0,""same_record"":0.0},""baseline_mrr"":{""recency"":0.18358208955223884,""same_form"":0.029172199953347928,""same_record"":0.18358208955223884},""hits1"":0.1890547263681592,""margin"":5.301824212271974,""mrr"":0.5074626865671642,""n"":201,""seed"":3961002,""strong"":true},{""baseline_hits1"":{""recency"":0.0,""same_form"":0.0,""same_record"":0.0},""baseline_mrr"":{""recency"":0.18496124031007755,""same_form"":0.027860483349572255,""same_record"":0.18496124031007755},""hits1"":0.17209302325581396,""margin"":4.736434108527132,""mrr"":0.5007751937984496,""n"":215,""seed"":3961003,""strong"":true},{""baseline_hits1"":{""recency"":0.0,""same_form"":0.0,""same_record"":0.0},""baseline_mrr"":{""recency"":0.18391304347826085,""same_form"":0.02711194080248504,""same_record"":0.18391304347826085},""hits1"":0.1565217391304348,""margin"":4.217391304347827,""mrr"":0.494927536231884,""n"":230,""seed"":3961004,""strong"":true}]"	
CEILING	STATE_GATE_OR_SCOPE_ENDPOINT	W02	VOYNICH_RAW	FIXED_RIDGE_OBSERVATION_CEILING	3982	3982	ENDPOINT_ACCURACY	0.988937	1.000000	SPAN_IOU	0.998762	1.000000	MAX_BASELINE_ACCURACY	1.000000	1.000000	0	5	POWERED				"[{""accuracy"":0.9886792452830189,""baseline_accuracy"":{""fixed_3"":0.0,""record_end"":1.0},""baseline_iou"":{""fixed_3"":0.3839333273295537,""record_end"":1.0},""iou"":0.9984346610761705,""margin"":-1.1132075471698113,""n"":795,""seed"":3961000,""strong"":false},{""accuracy"":0.982367758186398,""baseline_accuracy"":{""fixed_3"":0.0,""record_end"":1.0},""baseline_iou"":{""fixed_3"":0.38383676217429363,""record_end"":1.0},""iou"":0.9980688497061293,""margin"":-1.1763224181360201,""n"":794,""seed"":3961001,""strong"":false},{""accuracy"":0.987389659520807,""baseline_accuracy"":{""fixed_3"":0.0,""record_end"":1.0},""baseline_iou"":{""fixed_3"":0.3834607874960964,""record_end"":1.0},""iou"":0.9987109429732381,""margin"":-1.1261034047919296,""n"":793,""seed"":3961002,""strong"":false},{""accuracy"":0.9924906132665833,""baseline_accuracy"":{""fixed_3"":0.0,""record_end"":1.0},""baseline_iou"":{""fixed_3"":0.386070277935109,""record_end"":1.0},""iou"":0.9992351550549298,""margin"":-1.0750938673341672,""n"":799,""seed"":3961003,""strong"":false},{""accuracy"":0.9937578027465668,""baseline_accuracy"":{""fixed_3"":0.0,""record_end"":1.0},""baseline_iou"":{""fixed_3"":0.38670371104828033,""record_end"":1.0},""iou"":0.9993619087252045,""margin"":-1.0624219725343322,""n"":801,""seed"":3961004,""strong"":false}]"	
CEILING	LEXICAL_IDENTITY	W02	VOYNICH_ATOM_DECODED	FIXED_RIDGE_OBSERVATION_CEILING	42267	42267	NMI	0.993012	0.649608	ARI	0.993679	0.596222	PAIR_F1	0.993903	0.614414	5	5	POWERED				"[{""base"":[0.651460753891168,0.6033118278863515,0.6212492387674307],""equality"":[0.9316676034545116,0.8600815999130133,0.8644193978888487],""flex"":[0.9935186298984848,0.9939710315161856,0.9941865088303096],""n"":8452,""seed"":3961000,""strong"":true},{""base"":[0.6464890854058613,0.5924616653625735,0.6105128927160859],""equality"":[0.9307853474433677,0.8484941470993208,0.8529947044241777],""flex"":[0.9933064287494868,0.994310292780409,0.9945077394610671],""n"":8453,""seed"":3961001,""strong"":true},{""base"":[0.6454371852364844,0.5875390722435847,0.606201467950116],""equality"":[0.9325898613892146,0.8613423285284043,0.8655901056419495],""flex"":[0.9917692343171699,0.992233498840456,0.992507321334617],""n"":8452,""seed"":3961002,""strong"":true},{""base"":[0.6527445001759054,0.6018978722671263,0.6197019390051783],""equality"":[0.9326512361034757,0.8652268534440776,0.8693654109988252],""flex"":[0.9922011500564731,0.9927217438298385,0.9929780488027793],""n"":8454,""seed"":3961003,""strong"":true},{""base"":[0.6519086417122353,0.5959014668040121,0.6144067187577062],""equality"":[0.9341003770422541,0.8694498496080664,0.8735495161216045],""flex"":[0.9942658538971286,0.9951606975182301,0.9953341261350992],""n"":8456,""seed"":3961004,""strong"":true}]"	
CEILING	ANONYMOUS_CONTROL_ROLE	W02	VOYNICH_ATOM_DECODED	FIXED_RIDGE_OBSERVATION_CEILING	42267	11557	AUROC	1.000000	0.994273	AVERAGE_PRECISION	1.000000	0.981896	PREVALENCE	0.273428	0.273428	0	5	POWERED				"[{""base"":[0.9935059965702161,0.9774257613037263,0.274609559867487],""flex"":[1.0,1.0,0.274609559867487],""margin"":-0.870119931404322,""n"":8452,""positive"":2321,""seed"":3961000,""strong"":false},{""base"":[0.9951021981440162,0.9870039484555759,0.2709097361883355],""flex"":[0.9999994331575885,0.9999984754737308,0.2709097361883355],""margin"":-0.9020552997285538,""n"":8453,""positive"":2290,""seed"":3961001,""strong"":false},{""base"":[0.9931060949685875,0.9767949928740481,0.27307146237576907],""flex"":[1.0,1.0,0.27307146237576907],""margin"":-0.8621218993717497,""n"":8452,""positive"":2308,""seed"":3961002,""strong"":false},{""base"":[0.9946231286075036,0.9824564705955323,0.27324343506032645],""flex"":[0.9999999295409452,0.9999998126783067,0.27324343506032645],""margin"":-0.8924639813311677,""n"":8454,""positive"":2310,""seed"":3961003,""strong"":false},{""base"":[0.995026350793608,0.9857983500280623,0.2753074739829707],""flex"":[1.0,1.0,0.2753074739829707],""margin"":-0.9005270158721603,""n"":8456,""positive"":2328,""seed"":3961004,""strong"":false}]"	
