base_unknown_tokens	rank	score	strict_eligible	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	unknown_ordinal	unknown_surface	previous	following	proposed_default_de	proposal_basis	proposal_strength	proposed_complete_translation_de
2	1	2099700	0	f104r	f104r.42	S	B	3	3	2	1	0	1	1	0.666667	2	2	1	0	y lshedy cholkar	Eintrag: | eingeweichtes Drogenholz | [cholkar:?]	GDT659:Y_BOS_ENTRY | V13:SCOPED_CONCRETE_HEAD_FORM | OPEN	KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	3	cholkar	3	cholkar	lshedy	<EOS>	[cholkar:?]	NEWLY_EXPOSED_BY_GDT659_NO_NEW_CARD	OPEN	Eintrag: eingeweichtes Drogenholz; [cholkar:?]
2	2	5099400	0	f115r	f115r.39	S	B	@	6	5	0	0	3	1	0.833333	3	3	1	0	y chey keey qodain cheody qokor	Eintrag: | trocken in der Mitte des Grades | heiß am Ende des Grades | [qodain:?] | getrockneter Ansatz | heiße Drogenportion	GDT659:Y_BOS_ENTRY | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | V13:TARGET_SURFACE_DEFAULT | GDT654:NEW_EXACT_WHOLE	READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE	4	qodain	4	qodain	keey	cheody	[qodain:?]	NEWLY_EXPOSED_BY_GDT659_NO_NEW_CARD	OPEN	Eintrag: trocken in der Mitte des Grades; heiß am Ende des Grades; [qodain:?]; getrockneter Ansatz; heiße Drogenportion
2	3	7099200	0	f115v	f115v.28	S	B	3	8	7	1	0	3	1	0.875000	5	6	1	0	y chey lcho lor chedy chol chedy chdy	Eintrag: | trocken in der Mitte des Grades | [lcho:?] | Holzportion | trocken in der Mitte des Grades, abgeschlossen | trocken; nominal trockenes Gut/Material | trocken in der Mitte des Grades, abgeschlossen | trocken am Anfang des Grades, abgeschlossen	GDT659:Y_BOS_ENTRY | GDT647:FAMILY_MIGRATION | OPEN | V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | V13:DRY_OL_FORM | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION	READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	3	lcho	3	lcho	chey	lor	[lcho:?]	NEWLY_EXPOSED_BY_GDT659_NO_NEW_CARD	OPEN	Eintrag: trocken in der Mitte des Grades; [lcho:?]; Holzportion; trocken in der Mitte des Grades, abgeschlossen; trocken; nominal trockenes Gut/Material; trocken in der Mitte des Grades, abgeschlossen; trocken am Anfang des Grades, abgeschlossen
2	4	5099400	0	f13v	f13v.10	H	A	1	6	5	0	0	2	1	0.833333	4	4	1	0	y ol chy kchey kchor dal	Eintrag: | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Anfang des Grades | heiß und trocken in der Mitte des Grades | [kchor:?] | abgemessene Rohstoffmenge I	GDT659:Y_BOS_ENTRY | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | GDT655:NEW_EXACT_WHOLE	READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	5	kchor	5	kchor	kchey	dal	[kchor:?]	NEWLY_EXPOSED_BY_GDT659_NO_NEW_CARD	OPEN	Eintrag: Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken am Anfang des Grades; heiß und trocken in der Mitte des Grades; [kchor:?]; abgemessene Rohstoffmenge I
2	5	5099400	0	f19v	f19v.10	H	A	1	6	5	3	0	1	1	0.833333	5	5	1	0	daiin chor daiin qokor y okchan	Grad-/Maßwert III | Pflanzen-/Reproduktionsteil | Menge/Portion III | heiße Drogenportion | hierzu: | [okchan:?]	V13:CONTEXTUAL_VALUE_SERIES | V13:PART_OR_FORM | V13:CONTEXTUAL_VALUE_SERIES | GDT654:NEW_EXACT_WHOLE | GDT659:Y_MEDIAL_UNRESOLVED_HINGE | OPEN	KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	6	okchan	6	okchan	y	<EOS>	[okchan:?]	NEWLY_EXPOSED_BY_GDT659_NO_NEW_CARD	OPEN	Grad-/Maßwert III; Pflanzen-/Reproduktionsteil; Menge/Portion III; heiße Drogenportion; hierzu: [okchan:?]
2	6	8099100	0	f24r	f24r.1	H	A	1	9	8	2	0	3	1	0.888889	6	6	1	0	por or y chor opchar she cheol daiin or	Pulverportion | Drogenportion | ; hierzu: | Pflanzen-/Reproduktionsteil | [opchar:?] | feucht, attributiv gebunden | trockener Drogenstoff | Qualitätsgrad III | Drogenportion	V13:SCOPED_CONCRETE_HEAD_FORM | GDT654:REVISE_AMBIGUOUS_TO_EXACT | GDT659:Y_MEDIAL_BIDIRECTIONAL_HINGE | V13:PART_OR_FORM | OPEN | V13:TARGET_SURFACE_DEFAULT | GDT642:ROUND_01 | V13:CONTEXTUAL_VALUE_SERIES | GDT654:REVISE_AMBIGUOUS_TO_EXACT	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE	5	opchar	5	opchar	chor	she	[opchar:?]	NEWLY_EXPOSED_BY_GDT659_NO_NEW_CARD	OPEN	Pulverportion; Drogenportion; hierzu: Pflanzen-/Reproduktionsteil; [opchar:?]; feucht, attributiv gebunden; trockener Drogenstoff; Qualitätsgrad III; Drogenportion
2	7	6109300	1	f2r	f2r.3	H	A	1	7	6	3	0	0	1	0.857143	7	7	1	1	qotaiin cthey y chor chy ydy chaiin	kalt, Grad III | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | hierzu: | Pflanzen-/Reproduktionsteil | trocken am Anfang des Grades | [ydy:?] | trocken, Grad III	V13:TARGET_SURFACE_DEFAULT | GDT638:ROUND_03 | GDT659:Y_MEDIAL_RIGHT_REFERENCE_MATERIA | V13:PART_OR_FORM | GDT647:FAMILY_MIGRATION | OPEN | V13:QUALITY_DEGREE_SERIES	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED	6	ydy	6	ydy	chy	chaiin	[ydy:?]	NEWLY_EXPOSED_BY_GDT659_NO_NEW_CARD	OPEN	kalt, Grad III; CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I; hierzu: Pflanzen-/Reproduktionsteil; trocken am Anfang des Grades; [ydy:?]; trocken, Grad III
2	8	4099500	0	f35v	f35v.19	H	A	1	5	4	2	0	2	1	0.800000	3	3	1	0	schokey y keol chol daiin	[schokey:?] | hierzu: | heißer Drogenstoff | trocken; nominal trockenes Gut/Material | Qualitätsgrad III	OPEN | GDT659:Y_MEDIAL_RIGHT_REFERENCE_MATERIA | GDT648:STRICT_WHOLE_COMPLETION | V13:DRY_OL_FORM | V13:CONTEXTUAL_VALUE_SERIES	UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED	1	schokey	1	schokey	<BOS>	y	[schokey:?]	NEWLY_EXPOSED_BY_GDT659_NO_NEW_CARD	OPEN	[schokey:?]; hierzu: heißer Drogenstoff; trocken; nominal trockenes Gut/Material; Qualitätsgrad III
2	9	7099200	0	f36r	f36r.6	H	A	1	8	7	3	0	2	1	0.875000	6	6	1	0	okaiin cthor y kaiiin s dain an dan	heiß, Grad III, im Ansatzrahmen | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | Eintragsteil abgeschlossen | heiß, Grad IV | [s:?] | Grad-/Maßwert II | Menge-/Klassenwert I | Grad-/Maßwert I	V13:TARGET_SURFACE_DEFAULT | GDT638:ROUND_04 | GDT659:Y_MEDIAL_LEFT_CLOSE | V13:QUALITY_DEGREE_SERIES | OPEN | V13:CONTEXTUAL_VALUE_SERIES | V13:VALUE_MINIM_SERIES | V13:CONTEXTUAL_VALUE_SERIES	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED	5	s	5	s	kaiiin	dain	[s:?]	NEWLY_EXPOSED_BY_GDT659_NO_NEW_CARD	OPEN	heiß, Grad III, im Ansatzrahmen; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge; heiß, Grad IV; [s:?]; Grad-/Maßwert II; Menge-/Klassenwert I; Grad-/Maßwert I
2	10	6099300	0	f36v	f36v.4	H	A	1	7	6	1	0	3	1	0.857143	3	3	1	0	qotchor y ky ty dy daiin cthor	kalt-trockene Drogenportion | hierzu: | heiß am Anfang des Grades | kalt am Anfang des Grades | [dy:?] | Grad-/Maßwert III | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	GDT639:ROUND_01 | GDT659:Y_MEDIAL_RIGHT_REFERENCE | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | V13:CONTEXTUAL_VALUE_SERIES | GDT638:ROUND_04	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	5	dy	5	dy	ty	daiin	[dy:?]	NEWLY_EXPOSED_BY_GDT659_NO_NEW_CARD	OPEN	kalt-trockene Drogenportion; hierzu: heiß am Anfang des Grades; kalt am Anfang des Grades; [dy:?]; Grad-/Maßwert III; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge
