world	record	material	executed_bodies	new_portions	partial_consumption	ending_stock	unknown_initial_stock	illustrative_initial	illustrative_final	not_included	row_status
N_R	F83_P1	shedy	3	0	0_IN_THIS_SUBSYSTEM	S	S	4	4	unbound or unfinished operations, prior history, unknown words	recorded
N_R	F83_P1	lchedy	2	0	0_IN_THIS_SUBSYSTEM	S	S	3	3	unbound or unfinished operations, prior history, unknown words	recorded
N_R	F83_P2	shedy	1	0	0_IN_THIS_SUBSYSTEM	S	S	2	2	unbound or unfinished operations, prior history, unknown words	recorded
N_R	F83_P2	lchedy	0	0	0_IN_THIS_SUBSYSTEM	S	S	1	1	unbound or unfinished operations, prior history, unknown words	recorded
N_R	F83_P3	shedy	0	0	0_IN_THIS_SUBSYSTEM	S	S	1	1	unbound or unfinished operations, prior history, unknown words	recorded
N_R	F83_P3	lchedy	0	0	0_IN_THIS_SUBSYSTEM	S	S	1	1	unbound or unfinished operations, prior history, unknown words	recorded
N_R	F83_P4	shedy	0	0	0_IN_THIS_SUBSYSTEM	S	S	1	1	unbound or unfinished operations, prior history, unknown words	recorded
N_R	F83_P4	lchedy	0	0	0_IN_THIS_SUBSYSTEM	S	S	1	1	unbound or unfinished operations, prior history, unknown words	recorded
N_R	F83_P5	shedy	0	0	0_IN_THIS_SUBSYSTEM	S	S	1	1	unbound or unfinished operations, prior history, unknown words	recorded
N_R	F83_P5	lchedy	0	0	0_IN_THIS_SUBSYSTEM	S	S	1	1	unbound or unfinished operations, prior history, unknown words	recorded
N_R	F83_Q1	shedy	0	0	0_IN_THIS_SUBSYSTEM	S	S	1	1	unbound or unfinished operations, prior history, unknown words	recorded
N_R	F83_Q1	lchedy	0	0	0_IN_THIS_SUBSYSTEM	S	S	1	1	unbound or unfinished operations, prior history, unknown words	recorded
N_R	F83_Q2	shedy	0	0	0_IN_THIS_SUBSYSTEM	S	S	1	1	unbound or unfinished operations, prior history, unknown words	recorded
N_R	F83_Q2	lchedy	0	0	0_IN_THIS_SUBSYSTEM	S	S	1	1	unbound or unfinished operations, prior history, unknown words	recorded
N_C	F83_P1	shedy	3	3	d[f83r.2:7]+d[f83r.5:9]+d[f83r.6:7]	S-(d[f83r.2:7]+d[f83r.5:9]+d[f83r.6:7])	S	4	1	unbound or unfinished operations, prior history, unknown words	recorded
N_C	F83_P1	lchedy	2	2	d[f83r.7:9]+d[f83r.7:10]	S-(d[f83r.7:9]+d[f83r.7:10])	S	3	1	unbound or unfinished operations, prior history, unknown words	recorded
N_C	F83_P2	shedy	1	1	d[f83r.14:2]	S-(d[f83r.14:2])	S	2	1	unbound or unfinished operations, prior history, unknown words	recorded
N_C	F83_P2	lchedy	0	0	0_IN_THIS_SUBSYSTEM	S	S	1	1	unbound or unfinished operations, prior history, unknown words	recorded
N_C	F83_P3	shedy	0	0	0_IN_THIS_SUBSYSTEM	S	S	1	1	unbound or unfinished operations, prior history, unknown words	recorded
N_C	F83_P3	lchedy	0	0	0_IN_THIS_SUBSYSTEM	S	S	1	1	unbound or unfinished operations, prior history, unknown words	recorded
N_C	F83_P4	shedy	0	0	0_IN_THIS_SUBSYSTEM	S	S	1	1	unbound or unfinished operations, prior history, unknown words	recorded
N_C	F83_P4	lchedy	0	0	0_IN_THIS_SUBSYSTEM	S	S	1	1	unbound or unfinished operations, prior history, unknown words	recorded
N_C	F83_P5	shedy	0	0	0_IN_THIS_SUBSYSTEM	S	S	1	1	unbound or unfinished operations, prior history, unknown words	recorded
N_C	F83_P5	lchedy	0	0	0_IN_THIS_SUBSYSTEM	S	S	1	1	unbound or unfinished operations, prior history, unknown words	recorded
N_C	F83_Q1	shedy	0	0	0_IN_THIS_SUBSYSTEM	S	S	1	1	unbound or unfinished operations, prior history, unknown words	recorded
N_C	F83_Q1	lchedy	0	0	0_IN_THIS_SUBSYSTEM	S	S	1	1	unbound or unfinished operations, prior history, unknown words	recorded
N_C	F83_Q2	shedy	0	0	0_IN_THIS_SUBSYSTEM	S	S	1	1	unbound or unfinished operations, prior history, unknown words	recorded
N_C	F83_Q2	lchedy	0	0	0_IN_THIS_SUBSYSTEM	S	S	1	1	unbound or unfinished operations, prior history, unknown words	recorded
PRE_R	F83_P1	shedy	1	0	0_IN_THIS_SUBSYSTEM	S	S	2	2	unbound or unfinished operations, prior history, unknown words	recorded
PRE_R	F83_P1	lchedy	0	0	0_IN_THIS_SUBSYSTEM	S	S	1	1	unbound or unfinished operations, prior history, unknown words	recorded
PRE_R	F83_P2	shedy	1	0	0_IN_THIS_SUBSYSTEM	S	S	2	2	unbound or unfinished operations, prior history, unknown words	recorded
PRE_R	F83_P2	lchedy	0	0	0_IN_THIS_SUBSYSTEM	S	S	1	1	unbound or unfinished operations, prior history, unknown words	recorded
PRE_R	F83_P3	shedy	0	0	0_IN_THIS_SUBSYSTEM	S	S	1	1	unbound or unfinished operations, prior history, unknown words	recorded
PRE_R	F83_P3	lchedy	0	0	0_IN_THIS_SUBSYSTEM	S	S	1	1	unbound or unfinished operations, prior history, unknown words	recorded
PRE_R	F83_P4	shedy	0	0	0_IN_THIS_SUBSYSTEM	S	S	1	1	unbound or unfinished operations, prior history, unknown words	recorded
PRE_R	F83_P4	lchedy	0	0	0_IN_THIS_SUBSYSTEM	S	S	1	1	unbound or unfinished operations, prior history, unknown words	recorded
PRE_R	F83_P5	shedy	0	0	0_IN_THIS_SUBSYSTEM	S	S	1	1	unbound or unfinished operations, prior history, unknown words	recorded
PRE_R	F83_P5	lchedy	0	0	0_IN_THIS_SUBSYSTEM	S	S	1	1	unbound or unfinished operations, prior history, unknown words	recorded
PRE_R	F83_Q1	shedy	0	0	0_IN_THIS_SUBSYSTEM	S	S	1	1	unbound or unfinished operations, prior history, unknown words	recorded
PRE_R	F83_Q1	lchedy	0	0	0_IN_THIS_SUBSYSTEM	S	S	1	1	unbound or unfinished operations, prior history, unknown words	recorded
PRE_R	F83_Q2	shedy	0	0	0_IN_THIS_SUBSYSTEM	S	S	1	1	unbound or unfinished operations, prior history, unknown words	recorded
PRE_R	F83_Q2	lchedy	0	0	0_IN_THIS_SUBSYSTEM	S	S	1	1	unbound or unfinished operations, prior history, unknown words	recorded
