canvas_id	canvas_label	pages	review_image_url	pixel_width	pixel_height	sha256
1006194	67r	f67r2,f67r1	https://collections.library.yale.edu/iiif/2/1006194/full/1600,/0/default.jpg	1600	1203	099ded767a3f8a3472e675dcaa2b609ab2d6842d62813a94159fc1dc20f023f3
1006195	67v	f67v2,f67v1	https://collections.library.yale.edu/iiif/2/1006195/full/1600,/0/default.jpg	1600	1187	66388268d56bc4fd9a266b96e521ea70e285c2c6c5ac1fdfe562d480c3eec7bf
1006196	68r	f68r1,f68r2,f68r3	https://collections.library.yale.edu/iiif/2/1006196/full/1600,/0/default.jpg	1600	766	68fa16bc16ffdbe233279bf8511466617090c91f42e1bf81c01513cefebd11d5
1006197	68v	f68v2	https://collections.library.yale.edu/iiif/2/1006197/full/1600,/0/default.jpg	1600	756	cb95e2e015566be12188a32a27f917471ad259aaf77c302c0041ffeac062db3a
1006198	69r	f69r	https://collections.library.yale.edu/iiif/2/1006198/full/1600,/0/default.jpg	1600	2156	9b402a4d9ed9c6bfa8a29f01b25e00edf8dcc90ee700aa35540d956844677f6f
1006199	69v and 70r	f69v,f70r1	https://collections.library.yale.edu/iiif/2/1006199/full/1600,/0/default.jpg	1600	698	e7e21451aac6f5baa11e2e6d578976de66b5fd68ad533dfa53ed886be7878f4a
1006200	70v (part)	f70v2,f70v1	https://collections.library.yale.edu/iiif/2/1006200/full/1600,/0/default.jpg	1600	1530	32ec78f5fa3fc8907657e75482c52db2308857e5f9bd804881b4d5d8c0511814
1006201	70v (part)	f70v2,f70v1	https://collections.library.yale.edu/iiif/2/1006201/full/1600,/0/default.jpg	1600	1987	0ec6538161413f6a98ae0c639e951ae98fb773b0e4553f05cfa59a992498235d
1006202	71r	f71r	https://collections.library.yale.edu/iiif/2/1006202/full/1600,/0/default.jpg	1600	2155	892cb18880a2f1aaab4e4cc8e9b49a0d278732b9862133741bc6045a382db4fc
1006203	71v and 72r	f72r2,f72r1,f71v,f72r3	https://collections.library.yale.edu/iiif/2/1006203/full/1600,/0/default.jpg	1600	544	6dabf50727a78ad9b686f1e8b3266273070a89182e54c073c6e0af4319d1b607
1006204	72v (part)	f72v3,f72v1,f72v2	https://collections.library.yale.edu/iiif/2/1006204/full/1600,/0/default.jpg	1600	1016	a92adc853dc9c481ae96ee9a0429476c8662398edda84fd8ee55544fbbc3438a
1006205	72v (part)	f72v3,f72v1,f72v2	https://collections.library.yale.edu/iiif/2/1006205/full/1600,/0/default.jpg	1600	1994	0dfb463b7bc073d131e7a06787320d5fe91aebd7544dcd7dbc5a56af61a5f8a2
1006206	73r	f73r	https://collections.library.yale.edu/iiif/2/1006206/full/1600,/0/default.jpg	1600	2123	fb76ec4b027b53e6c5143ecf044ab4e32162a72f9467670f41939e862759b75c
1006207	73v	f73v	https://collections.library.yale.edu/iiif/2/1006207/full/1600,/0/default.jpg	1600	2000	6ddf7fef398c1a0ad6d8137781eb4ef9d712026c6fb4580d45b60d1b2c47f076
