event_id	statement_id	record_unit_id	page	field_id	field_position	visible_surface	normalized_master_form	master_card_id	portable_value_de	normalization_rule	field_frame_mode	visible_owner	terminal_status
E056	H4-S001	H4	f55v	F010	1	qokaiin	okaiin	MC120	bemessen	R1_Q_ACTIVE	MIXED	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONCLOSE
E057	H4-S001	H4	f55v	F010	2	chaiin	aiin	MC039	Sollmaß	R2_AIIN_MEASURE	MIXED	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONCLOSE
E058	H4-S001	H4	f55v	F010	3	ykain	ykain	MC047	erste Portion	MASTER_FORM	MIXED	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONCLOSE
E059	H4-S001	H4	f55v	F010	4	ykan	ykan	MC148	zweite Portion	MASTER_FORM	MIXED	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONCLOSE
E060	H4-S001	H4	f55v	F010	5	ody	ody	MC100	Abkühlen	MASTER_FORM	MIXED	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	TERMINAL
E061	H4-S002	H4	f55v	F011	1	daiin	aiin	MC039	Sollmaß	R2_AIIN_MEASURE	MIXED	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONCLOSE
E062	H4-S002	H4	f55v	F011	2	chedy	chdy	MC074	überführen	R10_PAIRED_ALLOGRAPH	MIXED	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONCLOSE
E063	H4-S002	H4	f55v	F011	3	talam	talam	MC160	Verwahrort	MASTER_FORM	MIXED	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	TERMINAL
E064	H4-S003	H4	f55v	F012	1	ykaiin	ykaiin	MC170	Sollportion	MASTER_FORM	LOW_DATA	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONCLOSE
E065	H4-S003	H4	f55v	F012	2	cheoar	cheoar	MC085	Quellauszug	MASTER_FORM	LOW_DATA	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONCLOSE
