joint_tuple_id	surface_family	occurrence_count	records	pages	event_ids	word_class	lexical_drawer	apprentice_headword_de	context_expansion_de	context_was_removed	semantic_segmentation	learning_rule_de	pass971_observed_events	current_status
9247e38d29c79a0d2fa5	cheeety	1	B3	f83r	E296	LOCAL_EXEMPLAR_SINGLETON	ACTION	Spülung	erste Spülung	YES	cheeety=erste Spülung	Gelernte lokale Handlung in den Operationsslot einsetzen.	1	LOCAL_SPECIALIST_OVERRIDE__PORTABLE_ROOTS_REMAIN_AS_MNEMONIC
0bdc8b6db811b4e67a63	chary	1	B3	f83r	E253	LOCAL_EXEMPLAR_SINGLETON	ACTION	abkühlen	abkühlen	NO	chary=abkühlen	Gelernte lokale Handlung in den Operationsslot einsetzen.	1	LOCAL_SPECIALIST_OVERRIDE__PORTABLE_ROOTS_REMAIN_AS_MNEMONIC
4da0f0f7b5fc7ac20067	ral	1	B1	f81v	E130	LOCAL_EXEMPLAR_SINGLETON	ACTION	abkühlen	abkühlen	NO	ral=abkühlen	Gelernte lokale Handlung in den Operationsslot einsetzen.	1	LOCAL_SPECIALIST_OVERRIDE__PORTABLE_ROOTS_REMAIN_AS_MNEMONIC
75a523fcf039b006f97b	kchal	1	H5	f56r	E093	LOCAL_EXEMPLAR_SINGLETON	ACTION	abseihen	abseihen	NO	KCHAL_STRAIN_WHOLE_CARD	Gelernte lokale Handlung in den Operationsslot einsetzen.	1	LOCAL_SPECIALIST_OVERRIDE__PORTABLE_ROOTS_REMAIN_AS_MNEMONIC
61a075bc54793c1c781f	sotodan	1	H5	f56r	E097	LOCAL_EXEMPLAR_SINGLETON	ACTION	anwenden	anwenden	NO	SOTODAN_APPLY_WHOLE	Gelernte lokale Handlung in den Operationsslot einsetzen.	1	LOCAL_SPECIALIST_OVERRIDE__PORTABLE_ROOTS_REMAIN_AS_MNEMONIC
204b04837409088c48f9	oltchy	1	H4	f55v	E070	LOCAL_EXEMPLAR_SINGLETON	ACTION	anwärmen	anwärmen	NO	OLTCHY_WARM_WHOLE_CARD	Gelernte lokale Handlung in den Operationsslot einsetzen.	1	LOCAL_SPECIALIST_OVERRIDE__PORTABLE_ROOTS_REMAIN_AS_MNEMONIC
e8a6105b5c3a6220b440	qotchol	1	H1	f10r	E012	LOCAL_EXEMPLAR_SINGLETON	ACTION	anwärmen	anwärmen	NO	QOTCHOL_WARM_WHOLE_CARD	Gelernte lokale Handlung in den Operationsslot einsetzen.	1	LOCAL_SPECIALIST_OVERRIDE__PORTABLE_ROOTS_REMAIN_AS_MNEMONIC
62ff059766b21c7de083	otytchol	1	H1	f10r	E007	LOCAL_EXEMPLAR_SINGLETON	ACTION	auffangen	auffangen	NO	OTYTCHOL_COLLECT_WHOLE_CARD	Gelernte lokale Handlung in den Operationsslot einsetzen.	1	LOCAL_SPECIALIST_OVERRIDE__PORTABLE_ROOTS_REMAIN_AS_MNEMONIC
893c570f3fa3fce99711	kchol	1	H5	f56r	E079	LOCAL_EXEMPLAR_SINGLETON	ACTION	auflegen	auflegen	NO	KCHOL_LAY_WHOLE	Gelernte lokale Handlung in den Operationsslot einsetzen.	2	LOCAL_SPECIALIST_OVERRIDE__PORTABLE_ROOTS_REMAIN_AS_MNEMONIC
348e81ba084c5acdb32b	shecthedchy	1	B3	f83r	E250	LOCAL_EXEMPLAR_SINGLETON	ACTION	aufstreichen	aufstreichen	NO	SHECTHEDCHY_SPREAD_WHOLE_CARD	Gelernte lokale Handlung in den Operationsslot einsetzen.	1	LOCAL_SPECIALIST_OVERRIDE__PORTABLE_ROOTS_REMAIN_AS_MNEMONIC
883a6708116c342cb10b	skar	1	B4	f83r	E360	LOCAL_EXEMPLAR_SINGLETON	ACTION	ausgießen	warm ausgießen	YES	SKAR_WARM_POUR_WHOLE	Gelernte lokale Handlung in den Operationsslot einsetzen.	1	LOCAL_SPECIALIST_OVERRIDE__PORTABLE_ROOTS_REMAIN_AS_MNEMONIC
bdad9f9ea8b80f141496	cfhy	1	H3	f11r	E041	LOCAL_EXEMPLAR_SINGLETON	ACTION	auswringen	auswringen	NO	CFHY_WRING_WHOLE_CARD	Gelernte lokale Handlung in den Operationsslot einsetzen.	1	LOCAL_SPECIALIST_OVERRIDE__PORTABLE_ROOTS_REMAIN_AS_MNEMONIC
74c76d589d44120f647b	dsheol	1	B1	f81v	E160	LOCAL_EXEMPLAR_SINGLETON	ACTION	einreiben	einreiben	NO	DSHEOL_RUB_WHOLE_CARD	Gelernte lokale Handlung in den Operationsslot einsetzen.	1	LOCAL_SPECIALIST_OVERRIDE__PORTABLE_ROOTS_REMAIN_AS_MNEMONIC
a7af89ab31ce5e247395	ytey	1	B1	f81v	E150	LOCAL_EXEMPLAR_SINGLETON	ACTION	füllen	füllen	NO	YTEY_FILL_WHOLE_CARD	Gelernte lokale Handlung in den Operationsslot einsetzen.	1	LOCAL_SPECIALIST_OVERRIDE__PORTABLE_ROOTS_REMAIN_AS_MNEMONIC
a8f891de626fc00028e9	octheol	1	B2	f82r	E182	LOCAL_EXEMPLAR_SINGLETON	ACTION	gleichen	gleichstellen	YES	OCTHEOL_EQUALIZE_WHOLE	Gelernte lokale Handlung in den Operationsslot einsetzen.	1	LOCAL_SPECIALIST_OVERRIDE__PORTABLE_ROOTS_REMAIN_AS_MNEMONIC
deb377381ceaf55ea310	cphy	1	H3	f11r	E043	LOCAL_EXEMPLAR_SINGLETON	ACTION	nachseihen	nachseihen	NO	CPHY_RESTRAIN_WHOLE_CARD	Gelernte lokale Handlung in den Operationsslot einsetzen.	1	LOCAL_SPECIALIST_OVERRIDE__PORTABLE_ROOTS_REMAIN_AS_MNEMONIC
af816c04e65874a0f2fa	qoctholy	1	H2	f10r	E019	LOCAL_EXEMPLAR_SINGLETON	ACTION	pressen	pressen	NO	QOCTHOLY_PRESS_WHOLE	Gelernte lokale Handlung in den Operationsslot einsetzen.	1	LOCAL_SPECIALIST_OVERRIDE__PORTABLE_ROOTS_REMAIN_AS_MNEMONIC
db729b598e89e11452e0	ches	1	B2	f82r	E216	LOCAL_EXEMPLAR_SINGLETON	ACTION	teilen	gleichteilen	YES	CHES_DIVIDE_EQUAL_WHOLE	Gelernte lokale Handlung in den Operationsslot einsetzen.	1	LOCAL_SPECIALIST_OVERRIDE__PORTABLE_ROOTS_REMAIN_AS_MNEMONIC
e026af581c99322fbd46	talam	1	H4	f55v	E063	LOCAL_EXEMPLAR_SINGLETON	ACTION	verwahren	verwahren	NO	TALAM_STORE_WHOLE_CARD	Gelernte lokale Handlung in den Operationsslot einsetzen.	1	LOCAL_SPECIALIST_OVERRIDE__PORTABLE_ROOTS_REMAIN_AS_MNEMONIC
c10aec6d4dd877ec8bd8	choy	1	H5	f56r	E084	LOCAL_EXEMPLAR_SINGLETON	ACTION	waschen	waschen	NO	CHOY_WASH_WHOLE_CARD	Gelernte lokale Handlung in den Operationsslot einsetzen.	1	LOCAL_SPECIALIST_OVERRIDE__PORTABLE_ROOTS_REMAIN_AS_MNEMONIC
b74e9e65637b7c8538dd	kchey	1	H5	f56r	E089	LOCAL_EXEMPLAR_SINGLETON	ACTION	zerreiben	zerreiben	NO	KCHEY_GRIND_WHOLE	Gelernte lokale Handlung in den Operationsslot einsetzen.	1	LOCAL_SPECIALIST_OVERRIDE__PORTABLE_ROOTS_REMAIN_AS_MNEMONIC
29e0eb222ef2fb99523a	lar	1	B2	f82r	E211	LOCAL_EXEMPLAR_SINGLETON	FLOW_FITTING	Ablauf	Bodenablauf	YES	LAR_BOTTOM_DRAIN_WHOLE	Lokales Anschluss- oder Ablaufteil aus dem Bildbesitzer wählen.	2	LOCAL_SPECIALIST_OVERRIDE__PORTABLE_ROOTS_REMAIN_AS_MNEMONIC
