canvas_id	canvas_label	pages	review_image_url	pixel_width	pixel_height	sha256
1006240	94r	f94r	https://collections.library.yale.edu/iiif/2/1006240/full/1600,/0/default.jpg	1600	2202	d3e2044fb9fc9b29291b295df1d07de1fc178f7ad8c64cee8d8b9a302e95eb79
1006202	71r	f71r	https://collections.library.yale.edu/iiif/2/1006202/full/1600,/0/default.jpg	1600	2155	892cb18880a2f1aaab4e4cc8e9b49a0d278732b9862133741bc6045a382db4fc
1006203	71v and 72r	f72r2,f72r1,f71v,f72r3	https://collections.library.yale.edu/iiif/2/1006203/full/1600,/0/default.jpg	1600	544	6dabf50727a78ad9b686f1e8b3266273070a89182e54c073c6e0af4319d1b607
1006208	75r	f75r	https://collections.library.yale.edu/iiif/2/1006208/full/1600,/0/default.jpg	1600	2109	7c807221ad51b901ba8e572373e43317530779b6a7f054c2108545d23de254bc
1006198	69r	f69r	https://collections.library.yale.edu/iiif/2/1006198/full/1600,/0/default.jpg	1600	2156	9b402a4d9ed9c6bfa8a29f01b25e00edf8dcc90ee700aa35540d956844677f6f
1006197	68v	f68v2	https://collections.library.yale.edu/iiif/2/1006197/full/1600,/0/default.jpg	1600	756	cb95e2e015566be12188a32a27f917471ad259aaf77c302c0041ffeac062db3a
1006234	89v (part)	f89v2,f89v1	https://collections.library.yale.edu/iiif/2/1006234/full/1600,/0/default.jpg	1600	1449	1d190db406698b283aaaa6d28c7928048cfe3b9f6f41e45e19e1f821b2e59874
1006235	89v (part) and 90r	f89v2,f89v1	https://collections.library.yale.edu/iiif/2/1006235/full/1600,/0/default.jpg	1600	772	e9eeebabc6242c931f25dc3f2e8bdfa6b1ba7e965a9da73f794c7a989cc8e776
1006252	102v (part)	f102v2,f102v1	https://collections.library.yale.edu/iiif/2/1006252/full/1600,/0/default.jpg	1600	2037	6c2ed032fcc5beec3d7ba8a9ae93ab31863fa46fcac906f69271aa3c959946a2
1006253	102v (part)	f102v2,f102v1	https://collections.library.yale.edu/iiif/2/1006253/full/1600,/0/default.jpg	1600	2084	9913d7e3cfc9621fa248c02a5dcde11570b345eba198fc222aca280078e187df
1006195	67v	f67v2,f67v1	https://collections.library.yale.edu/iiif/2/1006195/full/1600,/0/default.jpg	1600	1187	66388268d56bc4fd9a266b96e521ea70e285c2c6c5ac1fdfe562d480c3eec7bf
