edge_id	batch_id	page	physical_folio	diagram_unit_id	pivot_visual_id	pivot_locus	target_visual_id	target_locus	relation_type	direction_basis	ownership_basis	geometry_only_selection	source_manifest_id	page_crop_sha256	pivot_crop_sha256	target_crop_sha256	source_aware_localizer	relation_reviewer	relation_confidence	ambiguity_state	formal_access_state	fold_assignment	eligibility_status
G778-E001	GDT778_EXACT_OL_COMPLETE_WHOLE	f100v	f100	LINE:f100v.21	TOKEN:f100v.21:3	f100v.21@3	TOKEN:f100v.21:4	f100v.21@4	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT777	NONE	NONE	NONE	GDT778_RUNNER	GDT778_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G778-E002	GDT778_EXACT_OL_COMPLETE_WHOLE	f103v	f103	LINE:f103v.17	TOKEN:f103v.17:8	f103v.17@8	TOKEN:f103v.17:9	f103v.17@9	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT777	NONE	NONE	NONE	GDT778_RUNNER	GDT778_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G778-E003	GDT778_EXACT_OL_COMPLETE_WHOLE	f103v	f103	LINE:f103v.40	TOKEN:f103v.40:5	f103v.40@5	TOKEN:f103v.40:6	f103v.40@6	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT777	NONE	NONE	NONE	GDT778_RUNNER	GDT778_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G778-E004	GDT778_EXACT_OL_COMPLETE_WHOLE	f104v	f104	LINE:f104v.33	TOKEN:f104v.33:8	f104v.33@8	TOKEN:f104v.33:9	f104v.33@9	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT777	NONE	NONE	NONE	GDT778_RUNNER	GDT778_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G778-E005	GDT778_EXACT_OL_COMPLETE_WHOLE	f105v	f105	LINE:f105v.7	TOKEN:f105v.7:4	f105v.7@4	TOKEN:f105v.7:5	f105v.7@5	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT777	NONE	NONE	NONE	GDT778_RUNNER	GDT778_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G778-E006	GDT778_EXACT_OL_COMPLETE_WHOLE	f114r	f114	LINE:f114r.12	TOKEN:f114r.12:2	f114r.12@2	TOKEN:f114r.12:3	f114r.12@3	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT777	NONE	NONE	NONE	GDT778_RUNNER	GDT778_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G778-E007	GDT778_EXACT_OL_COMPLETE_WHOLE	f114v	f114	LINE:f114v.34	TOKEN:f114v.34:2	f114v.34@2	TOKEN:f114v.34:3	f114v.34@3	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT777	NONE	NONE	NONE	GDT778_RUNNER	GDT778_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G778-E008	GDT778_EXACT_OL_COMPLETE_WHOLE	f17v	f17	LINE:f17v.12	TOKEN:f17v.12:5	f17v.12@5	TOKEN:f17v.12:6	f17v.12@6	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT777	NONE	NONE	NONE	GDT778_RUNNER	GDT778_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G778-E009	GDT778_EXACT_OL_COMPLETE_WHOLE	f17v	f17	LINE:f17v.18	TOKEN:f17v.18:3	f17v.18@3	TOKEN:f17v.18:4	f17v.18@4	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT777	NONE	NONE	NONE	GDT778_RUNNER	GDT778_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G778-E010	GDT778_EXACT_OL_COMPLETE_WHOLE	f23r	f23	LINE:f23r.5	TOKEN:f23r.5:9	f23r.5@9	TOKEN:f23r.5:10	f23r.5@10	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT777	NONE	NONE	NONE	GDT778_RUNNER	GDT778_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
