source_group_id	edition	page	locus	source_group_index	source_group_count	left_separator	right_separator	ivtff_group_raw	clean_ascii_fragments	clean_ascii_fragment_count	legacy_surface_positions_1based	legacy_mapping_status
IT2a|f100r.12|G001	IT2a	f100r	f100r.12	1	10	LINE_START	DEFINITE_SPACE	pcheol	pcheol	1	1	ONE_ASCII_FRAGMENT
IT2a|f100r.12|G002	IT2a	f100r	f100r.12	2	10	DEFINITE_SPACE	DEFINITE_SPACE	sheod	sheod	1	2	ONE_ASCII_FRAGMENT
IT2a|f100r.12|G003	IT2a	f100r	f100r.12	3	10	DEFINITE_SPACE	DEFINITE_SPACE	qocpheeckhy	qocpheeckhy	1	3	ONE_ASCII_FRAGMENT
IT2a|f100r.12|G004	IT2a	f100r	f100r.12	4	10	DEFINITE_SPACE	DEFINITE_SPACE	shodol	shodol	1	4	ONE_ASCII_FRAGMENT
IT2a|f100r.12|G005	IT2a	f100r	f100r.12	5	10	DEFINITE_SPACE	DEFINITE_SPACE	cthdaoto	cthdaoto	1	5	ONE_ASCII_FRAGMENT
IT2a|f100r.12|G006	IT2a	f100r	f100r.12	6	10	DEFINITE_SPACE	DEFINITE_SPACE	ch	ch	1	6	ONE_ASCII_FRAGMENT
IT2a|f100r.12|G007	IT2a	f100r	f100r.12	7	10	DEFINITE_SPACE	DEFINITE_SPACE	qeos	qeos	1	7	ONE_ASCII_FRAGMENT
IT2a|f100r.12|G008	IT2a	f100r	f100r.12	8	10	DEFINITE_SPACE	DEFINITE_SPACE	sheey	sheey	1	8	ONE_ASCII_FRAGMENT
IT2a|f100r.12|G009	IT2a	f100r	f100r.12	9	10	DEFINITE_SPACE	DEFINITE_SPACE	chcthso	chcthso	1	9	ONE_ASCII_FRAGMENT
IT2a|f100r.12|G010	IT2a	f100r	f100r.12	10	10	DEFINITE_SPACE	LINE_END	s	s	1	10	ONE_ASCII_FRAGMENT
IT2a|f100r.15|G001	IT2a	f100r	f100r.15	1	7	LINE_START	DEFINITE_SPACE	dcheor	dcheor	1	1	ONE_ASCII_FRAGMENT
IT2a|f100r.15|G002	IT2a	f100r	f100r.15	2	7	DEFINITE_SPACE	DEFINITE_SPACE	shol	shol	1	2	ONE_ASCII_FRAGMENT
IT2a|f100r.15|G003	IT2a	f100r	f100r.15	3	7	DEFINITE_SPACE	DEFINITE_SPACE	qokeeol	qokeeol	1	3	ONE_ASCII_FRAGMENT
IT2a|f100r.15|G004	IT2a	f100r	f100r.15	4	7	DEFINITE_SPACE	DEFINITE_SPACE	chor	chor	1	4	ONE_ASCII_FRAGMENT
IT2a|f100r.15|G005	IT2a	f100r	f100r.15	5	7	DEFINITE_SPACE	DEFINITE_SPACE	chol	chol	1	5	ONE_ASCII_FRAGMENT
IT2a|f100r.15|G006	IT2a	f100r	f100r.15	6	7	DEFINITE_SPACE	DEFINITE_SPACE	qokeeody	qokeeody	1	6	ONE_ASCII_FRAGMENT
IT2a|f100r.15|G007	IT2a	f100r	f100r.15	7	7	DEFINITE_SPACE	LINE_END	dorean	dorean	1	7	ONE_ASCII_FRAGMENT
IT2a|f100r.24|G001	IT2a	f100r	f100r.24	1	10	LINE_START	DEFINITE_SPACE	saiichor	saiichor	1	1	ONE_ASCII_FRAGMENT
IT2a|f100r.24|G002	IT2a	f100r	f100r.24	2	10	DEFINITE_SPACE	DEFINITE_SPACE	sheor	sheor	1	2	ONE_ASCII_FRAGMENT
IT2a|f100r.24|G003	IT2a	f100r	f100r.24	3	10	DEFINITE_SPACE	DEFINITE_SPACE	qockhody	qockhody	1	3	ONE_ASCII_FRAGMENT
IT2a|f100r.24|G004	IT2a	f100r	f100r.24	4	10	DEFINITE_SPACE	DEFINITE_SPACE	odeor	odeor	1	4	ONE_ASCII_FRAGMENT
IT2a|f100r.24|G005	IT2a	f100r	f100r.24	5	10	DEFINITE_SPACE	DEFINITE_SPACE	yksheey	yksheey	1	5	ONE_ASCII_FRAGMENT
IT2a|f100r.24|G006	IT2a	f100r	f100r.24	6	10	DEFINITE_SPACE	DEFINITE_SPACE	chol	chol	1	6	ONE_ASCII_FRAGMENT
IT2a|f100r.24|G007	IT2a	f100r	f100r.24	7	10	DEFINITE_SPACE	DEFINITE_SPACE	sheody	sheody	1	7	ONE_ASCII_FRAGMENT
IT2a|f100r.24|G008	IT2a	f100r	f100r.24	8	10	DEFINITE_SPACE	DEFINITE_SPACE	sai	sai	1	8	ONE_ASCII_FRAGMENT
IT2a|f100r.24|G009	IT2a	f100r	f100r.24	9	10	DEFINITE_SPACE	DEFINITE_SPACE	cheol	cheol	1	9	ONE_ASCII_FRAGMENT
IT2a|f100r.24|G010	IT2a	f100r	f100r.24	10	10	DEFINITE_SPACE	LINE_END	raiin	raiin	1	10	ONE_ASCII_FRAGMENT
IT2a|f100r.25|G001	IT2a	f100r	f100r.25	1	10	LINE_START	DEFINITE_SPACE	sheor	sheor	1	1	ONE_ASCII_FRAGMENT
IT2a|f100r.25|G002	IT2a	f100r	f100r.25	2	10	DEFINITE_SPACE	DEFINITE_SPACE	qkeeody	qkeeody	1	2	ONE_ASCII_FRAGMENT
IT2a|f100r.25|G003	IT2a	f100r	f100r.25	3	10	DEFINITE_SPACE	DEFINITE_SPACE	chol	chol	1	3	ONE_ASCII_FRAGMENT
IT2a|f100r.25|G004	IT2a	f100r	f100r.25	4	10	DEFINITE_SPACE	DEFINITE_SPACE	daiin	daiin	1	4	ONE_ASCII_FRAGMENT
IT2a|f100r.25|G005	IT2a	f100r	f100r.25	5	10	DEFINITE_SPACE	DEFINITE_SPACE	ctheol	ctheol	1	5	ONE_ASCII_FRAGMENT
IT2a|f100r.25|G006	IT2a	f100r	f100r.25	6	10	DEFINITE_SPACE	DEFINITE_SPACE	olcheol	olcheol	1	6	ONE_ASCII_FRAGMENT
IT2a|f100r.25|G007	IT2a	f100r	f100r.25	7	10	DEFINITE_SPACE	DEFINITE_SPACE	cheky	cheky	1	7	ONE_ASCII_FRAGMENT
