branch	edition	paragraph	grammar	groups	actions	sheey	qokeor	row_status
C_A	ZL3b	f103r|f103r.27-f103r.29	B	28	9	1	0	recorded
C_A	ZL3b	f103r|f103r.27-f103r.29	J	28	9	1	0	recorded
C_A	ZL3b	f103r|f103r.27-f103r.29	M	28	9	1	0	recorded
C_A	ZL3b	f103r|f103r.43-f103r.44	B	16	2	1	0	recorded
C_A	ZL3b	f103r|f103r.43-f103r.44	J	16	2	1	0	recorded
C_A	ZL3b	f103r|f103r.43-f103r.44	M	16	2	1	0	recorded
C_A	ZL3b	f103v|f103v.33-f103v.36	B	36	5	1	0	recorded
C_A	ZL3b	f103v|f103v.33-f103v.36	J	36	5	1	0	recorded
C_A	ZL3b	f103v|f103v.33-f103v.36	M	36	5	1	0	recorded
C_A	ZL3b	f105r|f105r.26-f105r.27	B	19	2	2	0	recorded
C_A	ZL3b	f105r|f105r.26-f105r.27	J	19	2	2	0	recorded
C_A	ZL3b	f105r|f105r.26-f105r.27	M	19	2	2	0	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	B	39	7	1	0	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	J	39	7	1	0	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	M	39	7	1	0	recorded
C_A	ZL3b	f105v|f105v.20-f105v.22	B	28	2	1	0	recorded
C_A	ZL3b	f105v|f105v.20-f105v.22	J	28	2	1	0	recorded
C_A	ZL3b	f105v|f105v.20-f105v.22	M	28	2	1	0	recorded
C_A	ZL3b	f107r|f107r.18-f107r.20	B	25	2	2	0	recorded
C_A	ZL3b	f107r|f107r.18-f107r.20	J	25	2	2	0	recorded
C_A	ZL3b	f107r|f107r.18-f107r.20	M	25	2	2	0	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	B	50	7	1	0	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	J	50	7	1	0	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	M	50	7	1	0	recorded
C_A	ZL3b	f107v|f107v.32-f107v.34	B	26	4	1	0	recorded
C_A	ZL3b	f107v|f107v.32-f107v.34	J	26	4	1	0	recorded
C_A	ZL3b	f107v|f107v.32-f107v.34	M	26	4	1	0	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	B	365	37	1	1	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	J	365	37	1	1	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	M	365	37	1	1	recorded
C_A	ZL3b	f111r|f111r.44-f111r.47	B	46	6	1	0	recorded
C_A	ZL3b	f111r|f111r.44-f111r.47	J	46	6	1	0	recorded
C_A	ZL3b	f111r|f111r.44-f111r.47	M	46	6	1	0	recorded
C_A	ZL3b	f111v|f111v.1-f111v.25	B	295	17	1	0	recorded
C_A	ZL3b	f111v|f111v.1-f111v.25	J	295	17	1	0	recorded
C_A	ZL3b	f111v|f111v.1-f111v.25	M	295	17	1	0	recorded
C_A	ZL3b	f111v|f111v.26-f111v.28	B	28	5	2	0	recorded
C_A	ZL3b	f111v|f111v.26-f111v.28	J	28	5	2	0	recorded
C_A	ZL3b	f111v|f111v.26-f111v.28	M	28	5	2	0	recorded
C_A	ZL3b	f111v|f111v.48-f111v.51	B	43	5	1	0	recorded
C_A	ZL3b	f111v|f111v.48-f111v.51	J	43	5	1	0	recorded
C_A	ZL3b	f111v|f111v.48-f111v.51	M	43	5	1	0	recorded
C_A	ZL3b	f113r|f113r.39-f113r.41	B	34	4	1	0	recorded
C_A	ZL3b	f113r|f113r.39-f113r.41	J	34	4	1	0	recorded
C_A	ZL3b	f113r|f113r.39-f113r.41	M	34	4	1	0	recorded
C_A	ZL3b	f113r|f113r.4-f113r.7	B	49	5	2	0	recorded
C_A	ZL3b	f113r|f113r.4-f113r.7	J	49	5	2	0	recorded
C_A	ZL3b	f113r|f113r.4-f113r.7	M	49	5	2	0	recorded
C_A	ZL3b	f113v|f113v.13-f113v.17	B	56	4	1	0	recorded
C_A	ZL3b	f113v|f113v.13-f113v.17	J	56	4	1	0	recorded
C_A	ZL3b	f113v|f113v.13-f113v.17	M	56	4	1	0	recorded
C_A	ZL3b	f115r|f115r.35-f115r.36	B	20	2	1	0	recorded
C_A	ZL3b	f115r|f115r.35-f115r.36	J	20	2	1	0	recorded
C_A	ZL3b	f115r|f115r.35-f115r.36	M	20	2	1	0	recorded
C_A	ZL3b	f115v|f115v.31-f115v.33	B	24	3	1	0	recorded
C_A	ZL3b	f115v|f115v.31-f115v.33	J	24	3	1	0	recorded
C_A	ZL3b	f115v|f115v.31-f115v.33	M	24	3	1	0	recorded
C_A	ZL3b	f115v|f115v.41-f115v.45	B	43	2	2	0	recorded
C_A	ZL3b	f115v|f115v.41-f115v.45	J	43	2	2	0	recorded
C_A	ZL3b	f115v|f115v.41-f115v.45	M	43	2	2	0	recorded
C_A	ZL3b	f15r|f15r.1-f15r.15	B	94	6	1	0	recorded
C_A	ZL3b	f15r|f15r.1-f15r.15	J	94	6	1	0	recorded
C_A	ZL3b	f15r|f15r.1-f15r.15	M	94	6	1	0	recorded
C_A	ZL3b	f21r|f21r.8-f21r.12	B	43	6	1	0	recorded
C_A	ZL3b	f21r|f21r.8-f21r.12	J	43	6	1	0	recorded
C_A	ZL3b	f21r|f21r.8-f21r.12	M	43	6	1	0	recorded
C_A	ZL3b	f21r|f21r.1-f21r.3	B	28	3	1	0	recorded
C_A	ZL3b	f21r|f21r.1-f21r.3	J	28	3	1	0	recorded
C_A	ZL3b	f21r|f21r.1-f21r.3	M	28	3	1	0	recorded
C_A	ZL3b	f29r|f29r.5-f29r.9	B	35	4	1	0	recorded
C_A	ZL3b	f29r|f29r.5-f29r.9	J	35	4	1	0	recorded
C_A	ZL3b	f29r|f29r.5-f29r.9	M	35	4	1	0	recorded
C_A	ZL3b	f31r|f31r.10-f31r.16	B	39	4	1	0	recorded
C_A	ZL3b	f31r|f31r.10-f31r.16	J	39	4	1	0	recorded
C_A	ZL3b	f31r|f31r.10-f31r.16	M	39	4	1	0	recorded
C_A	ZL3b	f33v|f33v.7-f33v.11	B	51	3	1	0	recorded
C_A	ZL3b	f33v|f33v.7-f33v.11	J	51	3	1	0	recorded
C_A	ZL3b	f33v|f33v.7-f33v.11	M	51	3	1	0	recorded
C_A	ZL3b	f47v|f47v.1-f47v.6	B	39	3	1	0	recorded
C_A	ZL3b	f47v|f47v.1-f47v.6	J	39	3	1	0	recorded
C_A	ZL3b	f47v|f47v.1-f47v.6	M	39	3	1	0	recorded
C_A	ZL3b	f51v|f51v.1-f51v.13	B	82	4	1	0	recorded
C_A	ZL3b	f51v|f51v.1-f51v.13	J	82	4	1	0	recorded
C_A	ZL3b	f51v|f51v.1-f51v.13	M	82	4	1	0	recorded
C_A	ZL3b	f53v|f53v.1-f53v.13	B	73	5	1	0	recorded
C_A	ZL3b	f53v|f53v.1-f53v.13	J	73	5	1	0	recorded
C_A	ZL3b	f53v|f53v.1-f53v.13	M	73	5	1	0	recorded
C_A	ZL3b	f75v|f75v.38-f75v.42	B	59	7	2	1	recorded
C_A	ZL3b	f75v|f75v.38-f75v.42	J	59	7	2	1	recorded
C_A	ZL3b	f75v|f75v.38-f75v.42	M	59	7	2	1	recorded
C_A	ZL3b	f77r|f77r.9-f77r.24	B	142	11	1	0	recorded
C_A	ZL3b	f77r|f77r.9-f77r.24	J	142	11	1	0	recorded
C_A	ZL3b	f77r|f77r.9-f77r.24	M	142	11	1	0	recorded
C_A	ZL3b	f77r|f77r.38-f77r.48	B	87	5	1	0	recorded
C_A	ZL3b	f77r|f77r.38-f77r.48	J	87	5	1	0	recorded
C_A	ZL3b	f77r|f77r.38-f77r.48	M	87	5	1	0	recorded
C_A	ZL3b	f77v|f77v.29-f77v.42	B	118	9	2	0	recorded
C_A	ZL3b	f77v|f77v.29-f77v.42	J	118	9	2	0	recorded
C_A	ZL3b	f77v|f77v.29-f77v.42	M	118	9	2	0	recorded
C_A	ZL3b	f79r|f79r.13-f79r.20	B	78	8	1	0	recorded
C_A	ZL3b	f79r|f79r.13-f79r.20	J	78	8	1	0	recorded
C_A	ZL3b	f79r|f79r.13-f79r.20	M	78	8	1	0	recorded
C_A	ZL3b	f79r|f79r.1-f79r.6	B	61	11	1	0	recorded
C_A	ZL3b	f79r|f79r.1-f79r.6	J	61	11	1	0	recorded
C_A	ZL3b	f79r|f79r.1-f79r.6	M	61	11	1	0	recorded
C_A	ZL3b	f79r|f79r.26-f79r.30	B	41	4	1	0	recorded
C_A	ZL3b	f79r|f79r.26-f79r.30	J	41	4	1	0	recorded
C_A	ZL3b	f79r|f79r.26-f79r.30	M	41	4	1	0	recorded
C_A	ZL3b	f79r|f79r.31-f79r.34	B	32	6	1	0	recorded
C_A	ZL3b	f79r|f79r.31-f79r.34	J	32	6	1	0	recorded
C_A	ZL3b	f79r|f79r.31-f79r.34	M	32	6	1	0	recorded
C_A	ZL3b	f79r|f79r.35-f79r.38	B	29	4	1	0	recorded
C_A	ZL3b	f79r|f79r.35-f79r.38	J	29	4	1	0	recorded
C_A	ZL3b	f79r|f79r.35-f79r.38	M	29	4	1	0	recorded
C_A	ZL3b	f79v|f79v.12-f79v.22	B	96	10	3	0	recorded
C_A	ZL3b	f79v|f79v.12-f79v.22	J	96	10	3	0	recorded
C_A	ZL3b	f79v|f79v.12-f79v.22	M	96	10	3	0	recorded
C_A	ZL3b	f79v|f79v.37-f79v.42	B	54	6	1	0	recorded
C_A	ZL3b	f79v|f79v.37-f79v.42	J	54	6	1	0	recorded
C_A	ZL3b	f79v|f79v.37-f79v.42	M	54	6	1	0	recorded
C_A	ZL3b	f79v|f79v.1-f79v.9	B	68	4	1	0	recorded
C_A	ZL3b	f79v|f79v.1-f79v.9	J	68	4	1	0	recorded
C_A	ZL3b	f79v|f79v.1-f79v.9	M	68	4	1	0	recorded
C_A	ZL3b	f7r|f7r.1-f7r.5	B	31	5	2	0	recorded
C_A	ZL3b	f7r|f7r.1-f7r.5	J	31	5	2	0	recorded
C_A	ZL3b	f7r|f7r.1-f7r.5	M	31	5	2	0	recorded
C_A	ZL3b	f81v|f81v.10-f81v.27	B	165	12	1	0	recorded
C_A	ZL3b	f81v|f81v.10-f81v.27	J	165	12	1	0	recorded
C_A	ZL3b	f81v|f81v.10-f81v.27	M	165	12	1	0	recorded
C_A	ZL3b	f83r|f83r.25-f83r.30	B	33	6	1	0	recorded
C_A	ZL3b	f83r|f83r.25-f83r.30	J	33	6	1	0	recorded
C_A	ZL3b	f83r|f83r.25-f83r.30	M	33	6	1	0	recorded
C_A	ZL3b	f89r1|f89r1.15-f89r1.18	B	35	2	1	0	recorded
C_A	ZL3b	f89r1|f89r1.15-f89r1.18	J	35	2	1	0	recorded
C_A	ZL3b	f89r1|f89r1.15-f89r1.18	M	35	2	1	0	recorded
C_A	ZL3b	f89r1|f89r1.6-f89r1.10	B	47	6	1	0	recorded
C_A	ZL3b	f89r1|f89r1.6-f89r1.10	J	47	6	1	0	recorded
C_A	ZL3b	f89r1|f89r1.6-f89r1.10	M	47	6	1	0	recorded
C_A	ZL3b	f89v1|f89v1.5-f89v1.12	B	70	3	1	0	recorded
C_A	ZL3b	f89v1|f89v1.5-f89v1.12	J	70	3	1	0	recorded
C_A	ZL3b	f89v1|f89v1.5-f89v1.12	M	70	3	1	0	recorded
C_A	ZL3b	f99r|f99r.41-f99r.44	B	41	5	1	0	recorded
C_A	ZL3b	f99r|f99r.41-f99r.44	J	41	5	1	0	recorded
C_A	ZL3b	f99r|f99r.41-f99r.44	M	41	5	1	0	recorded
C_A	IT2a	f103r|f103r.27-f103r.29	B	28	9	1	0	recorded
C_A	IT2a	f103r|f103r.27-f103r.29	J	28	9	1	0	recorded
C_A	IT2a	f103r|f103r.27-f103r.29	M	28	9	1	0	recorded
C_A	IT2a	f103r|f103r.43-f103r.44	B	16	2	1	0	recorded
C_A	IT2a	f103r|f103r.43-f103r.44	J	16	2	1	0	recorded
C_A	IT2a	f103r|f103r.43-f103r.44	M	16	2	1	0	recorded
C_A	IT2a	f103v|f103v.1-f103v.4	B	43	8	1	0	recorded
C_A	IT2a	f103v|f103v.1-f103v.4	J	43	8	1	0	recorded
C_A	IT2a	f103v|f103v.1-f103v.4	M	43	8	1	0	recorded
C_A	IT2a	f103v|f103v.20-f103v.26	B	71	9	1	0	recorded
C_A	IT2a	f103v|f103v.20-f103v.26	J	71	9	1	0	recorded
C_A	IT2a	f103v|f103v.20-f103v.26	M	71	9	1	0	recorded
C_A	IT2a	f103v|f103v.33-f103v.36	B	35	5	1	0	recorded
C_A	IT2a	f103v|f103v.33-f103v.36	J	35	5	1	0	recorded
C_A	IT2a	f103v|f103v.33-f103v.36	M	35	5	1	0	recorded
C_A	IT2a	f105r|f105r.26-f105r.27	B	19	2	2	0	recorded
C_A	IT2a	f105r|f105r.26-f105r.27	J	19	2	2	0	recorded
C_A	IT2a	f105r|f105r.26-f105r.27	M	19	2	2	0	recorded
C_A	IT2a	f105r|f105r.6-f105r.9	B	35	7	1	0	recorded
C_A	IT2a	f105r|f105r.6-f105r.9	J	35	7	1	0	recorded
C_A	IT2a	f105r|f105r.6-f105r.9	M	35	7	1	0	recorded
C_A	IT2a	f105v|f105v.20-f105v.22	B	27	2	1	0	recorded
C_A	IT2a	f105v|f105v.20-f105v.22	J	27	2	1	0	recorded
C_A	IT2a	f105v|f105v.20-f105v.22	M	27	2	1	0	recorded
C_A	IT2a	f107r|f107r.18-f107r.20	B	25	2	2	0	recorded
C_A	IT2a	f107r|f107r.18-f107r.20	J	25	2	2	0	recorded
C_A	IT2a	f107r|f107r.18-f107r.20	M	25	2	2	0	recorded
C_A	IT2a	f107r|f107r.8-f107r.12	B	49	7	1	0	recorded
C_A	IT2a	f107r|f107r.8-f107r.12	J	49	7	1	0	recorded
C_A	IT2a	f107r|f107r.8-f107r.12	M	49	7	1	0	recorded
C_A	IT2a	f107v|f107v.32-f107v.34	B	25	4	1	0	recorded
C_A	IT2a	f107v|f107v.32-f107v.34	J	25	4	1	0	recorded
C_A	IT2a	f107v|f107v.32-f107v.34	M	25	4	1	0	recorded
C_A	IT2a	f111r|f111r.6-f111r.35	B	359	34	1	1	recorded
C_A	IT2a	f111r|f111r.6-f111r.35	J	359	34	1	1	recorded
C_A	IT2a	f111r|f111r.6-f111r.35	M	359	34	1	1	recorded
C_A	IT2a	f111r|f111r.44-f111r.47	B	47	6	1	0	recorded
C_A	IT2a	f111r|f111r.44-f111r.47	J	47	6	1	0	recorded
C_A	IT2a	f111r|f111r.44-f111r.47	M	47	6	1	0	recorded
C_A	IT2a	f111v|f111v.1-f111v.25	B	293	19	2	0	recorded
C_A	IT2a	f111v|f111v.1-f111v.25	J	293	19	2	0	recorded
C_A	IT2a	f111v|f111v.1-f111v.25	M	293	19	2	0	recorded
C_A	IT2a	f111v|f111v.26-f111v.28	B	28	5	2	0	recorded
