pair_id	atomic_value_de	slot_code	event_id	record_unit_id	page	statement_id	owner	right_neighbor_value_de	target_joint_tuple_id	target_surface	pair_mate_joint_tuple_id	selection_route	candidate_count_after_owner	candidate_count_after_owner_and_right	decision_de	exact_selection
P01	Abführung	S3_PROZESS_TRANSFER	E174	B2	f82r	B2-S004	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	Langkontakt	ba8142680851f24c9ff2	lched	f2af6326898fb5b490a4	OWNER	1	1	Besitzer B2_UPPER_PAIRED_BASINS_AND_CYLINDER	YES
P01	Abführung	S3_PROZESS_TRANSFER	E228	B2	f82r	B2-S022	B2_LOWER_POOL_EDGE_STATIONS	END	f2af6326898fb5b490a4	lochedy	ba8142680851f24c9ff2	OWNER	1	1	Besitzer B2_LOWER_POOL_EDGE_STATIONS	YES
P02	Einsetzen	S5_ZIEL_ANWENDUNG	E008	H1	f10r	H1-S001	Wurzel und übrige Teile der abgebildeten Pflanze	Sollmaß	276a7c2d74d1143446f4	oky	9ad66e67803a12e745de	OWNER_PLUS_RIGHT_NEIGHBOR	2	1	Besitzer Wurzel und übrige Teile der abgebildeten Pflanze; rechts folgt Sollmaß	YES
P02	Einsetzen	S5_ZIEL_ANWENDUNG	E011	H1	f10r	H1-S002	Wurzel und übrige Teile der abgebildeten Pflanze	Folgefortsetzung	9ad66e67803a12e745de	okchy	276a7c2d74d1143446f4	OWNER_PLUS_RIGHT_NEIGHBOR	2	1	Besitzer Wurzel und übrige Teile der abgebildeten Pflanze; rechts folgt Folgefortsetzung	YES
P02	Einsetzen	S5_ZIEL_ANWENDUNG	E081	H5	f56r	H5-S001	Stängel-/Pflanzenteil der abgebildeten Pflanze	Stelle	276a7c2d74d1143446f4	choky	9ad66e67803a12e745de	OWNER_PLUS_RIGHT_NEIGHBOR	2	1	Besitzer Stängel-/Pflanzenteil der abgebildeten Pflanze; rechts folgt Stelle	YES
P02	Einsetzen	S5_ZIEL_ANWENDUNG	E085	H5	f56r	H5-S002	Stängel-/Pflanzenteil der abgebildeten Pflanze	Auftragsschluss	276a7c2d74d1143446f4	choky	9ad66e67803a12e745de	OWNER_PLUS_RIGHT_NEIGHBOR	2	1	Besitzer Stängel-/Pflanzenteil der abgebildeten Pflanze; rechts folgt Auftragsschluss	YES
P02	Einsetzen	S5_ZIEL_ANWENDUNG	E091	H5	f56r	H5-S004	Stängel-/Pflanzenteil der abgebildeten Pflanze	Auszugzugabe	9ad66e67803a12e745de	chokchy	276a7c2d74d1143446f4	OWNER_PLUS_RIGHT_NEIGHBOR	2	1	Besitzer Stängel-/Pflanzenteil der abgebildeten Pflanze; rechts folgt Auszugzugabe	YES
P02	Einsetzen	S5_ZIEL_ANWENDUNG	E095	H5	f56r	H5-S005	Stängel-/Pflanzenteil der abgebildeten Pflanze	Quellenzutatbindung	9ad66e67803a12e745de	chokchy	276a7c2d74d1143446f4	OWNER_PLUS_RIGHT_NEIGHBOR	2	1	Besitzer Stängel-/Pflanzenteil der abgebildeten Pflanze; rechts folgt Quellenzutatbindung	YES
P02	Einsetzen	S5_ZIEL_ANWENDUNG	E140	B1	f81v	B1-S011	B1_SHARED_TWO_ROW_POOL	END	276a7c2d74d1143446f4	oky	9ad66e67803a12e745de	OWNER	1	1	Besitzer B1_SHARED_TWO_ROW_POOL	YES
P02	Einsetzen	S5_ZIEL_ANWENDUNG	E188	B2	f82r	B2-S006	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	END	276a7c2d74d1143446f4	qoky	9ad66e67803a12e745de	OWNER	1	1	Besitzer B2_UPPER_PAIRED_BASINS_AND_CYLINDER	YES
P02	Einsetzen	S5_ZIEL_ANWENDUNG	E195	B2	f82r	B2-S010	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	Auslass	276a7c2d74d1143446f4	qoky	9ad66e67803a12e745de	OWNER	1	1	Besitzer B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	YES
P02	Einsetzen	S5_ZIEL_ANWENDUNG	E247	B3	f83r	B3-S009	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	END	276a7c2d74d1143446f4	choky	9ad66e67803a12e745de	OWNER	1	1	Besitzer B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	YES
P02	Einsetzen	S5_ZIEL_ANWENDUNG	E251	B3	f83r	B3-S011	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	Umsetzen	276a7c2d74d1143446f4	choky	9ad66e67803a12e745de	OWNER	1	1	Besitzer B3_LOWER_MARGIN_BASKET_VESSEL_STATION	YES
P02	Einsetzen	S5_ZIEL_ANWENDUNG	E298	B3	f83r	B3-S030	B3_MAIN_ARCH_LINKED_PAIR	Sollmaß	276a7c2d74d1143446f4	choky	9ad66e67803a12e745de	OWNER	1	1	Besitzer B3_MAIN_ARCH_LINKED_PAIR	YES
P02	Einsetzen	S5_ZIEL_ANWENDUNG	E323	B4	f83r	B4-S003	B4_MAIN_ARCH_LINKED_PAIR	Fortsetzung	276a7c2d74d1143446f4	oky	9ad66e67803a12e745de	OWNER	1	1	Besitzer B4_MAIN_ARCH_LINKED_PAIR	YES
P03	Folgefortsetzung	S1_BEZUG_FOLGE	E012	H1	f10r	H1-S002	Wurzel und übrige Teile der abgebildeten Pflanze	Fortsetzung	e8a6105b5c3a6220b440	qotchol	497cbd9c7401810ff56b	OWNER	1	1	Besitzer Wurzel und übrige Teile der abgebildeten Pflanze	YES
P03	Folgefortsetzung	S1_BEZUG_FOLGE	E026	H2	f10r	H2-S002	zweiter Arbeitsartikel unter demselben Pflanzenbild	Fortsetzung	497cbd9c7401810ff56b	otol	e8a6105b5c3a6220b440	OWNER	1	1	Besitzer zweiter Arbeitsartikel unter demselben Pflanzenbild	YES
P04	Folgeposten	S1_BEZUG_FOLGE	E052	H3	f11r	H3-S004	Blütenkraut der abgebildeten Pflanze	Fortsetzungseinsatz	a48efd6c4491a046ba78	qotchy	faf321940aed922846a9	OWNER	1	1	Besitzer Blütenkraut der abgebildeten Pflanze	YES
P04	Folgeposten	S1_BEZUG_FOLGE	E098	H5	f56r	H5-S006	Stängel-/Pflanzenteil der abgebildeten Pflanze	Kurzbindefortsetzung	faf321940aed922846a9	otchey	a48efd6c4491a046ba78	OWNER	1	1	Besitzer Stängel-/Pflanzenteil der abgebildeten Pflanze	YES
P04	Folgeposten	S1_BEZUG_FOLGE	E321	B4	f83r	B4-S003	B4_MAIN_ARCH_LINKED_PAIR	Langkontakt	faf321940aed922846a9	otchey	a48efd6c4491a046ba78	OWNER	1	1	Besitzer B4_MAIN_ARCH_LINKED_PAIR	YES
P05	Kurzkontakt	S4_DAUER_ZUSTAND	E101	B1	f81v	B1-S001	B1_SHARED_TWO_ROW_POOL	END	7db18b2f0fb7ed0fcfd3	qokedy	08bd5ca0c2ad137a056d	OWNER_PLUS_RIGHT_NEIGHBOR	2	1	Besitzer B1_SHARED_TWO_ROW_POOL; rechts folgt END	YES
P05	Kurzkontakt	S4_DAUER_ZUSTAND	E137	B1	f81v	B1-S009	B1_SHARED_TWO_ROW_POOL	END	7db18b2f0fb7ed0fcfd3	qokedy	08bd5ca0c2ad137a056d	OWNER_PLUS_RIGHT_NEIGHBOR	2	1	Besitzer B1_SHARED_TWO_ROW_POOL; rechts folgt END	YES
P05	Kurzkontakt	S4_DAUER_ZUSTAND	E138	B1	f81v	B1-S010	B1_SHARED_TWO_ROW_POOL	END	7db18b2f0fb7ed0fcfd3	qokedy	08bd5ca0c2ad137a056d	OWNER_PLUS_RIGHT_NEIGHBOR	2	1	Besitzer B1_SHARED_TWO_ROW_POOL; rechts folgt END	YES
P05	Kurzkontakt	S4_DAUER_ZUSTAND	E142	B1	f81v	B1-S012	B1_SHARED_TWO_ROW_POOL	Waschgang	08bd5ca0c2ad137a056d	okey	7db18b2f0fb7ed0fcfd3	OWNER_PLUS_RIGHT_NEIGHBOR	2	1	Besitzer B1_SHARED_TWO_ROW_POOL; rechts folgt Waschgang	YES
P05	Kurzkontakt	S4_DAUER_ZUSTAND	E220	B2	f82r	B2-S016	B2_LOWER_POOL_EDGE_STATIONS	Zuführung	08bd5ca0c2ad137a056d	qokey	7db18b2f0fb7ed0fcfd3	OWNER	1	1	Besitzer B2_LOWER_POOL_EDGE_STATIONS	YES
P05	Kurzkontakt	S4_DAUER_ZUSTAND	E259	B3	f83r	B3-S013	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	END	7db18b2f0fb7ed0fcfd3	qokedy	08bd5ca0c2ad137a056d	OWNER	1	1	Besitzer B3_LOWER_MARGIN_BASKET_VESSEL_STATION	YES
P05	Kurzkontakt	S4_DAUER_ZUSTAND	E294	B3	f83r	B3-S028	B3_MAIN_ARCH_LINKED_PAIR	END	7db18b2f0fb7ed0fcfd3	qokedy	08bd5ca0c2ad137a056d	OWNER	1	1	Besitzer B3_MAIN_ARCH_LINKED_PAIR	YES
P05	Kurzkontakt	S4_DAUER_ZUSTAND	E297	B3	f83r	B3-S029	B3_MAIN_ARCH_LINKED_PAIR	END	7db18b2f0fb7ed0fcfd3	qokedy	08bd5ca0c2ad137a056d	OWNER	1	1	Besitzer B3_MAIN_ARCH_LINKED_PAIR	YES
P05	Kurzkontakt	S4_DAUER_ZUSTAND	E318	B4	f83r	B4-S002	B4_MAIN_ARCH_LINKED_PAIR	END	7db18b2f0fb7ed0fcfd3	qokedy	08bd5ca0c2ad137a056d	OWNER	1	1	Besitzer B4_MAIN_ARCH_LINKED_PAIR	YES
P05	Kurzkontakt	S4_DAUER_ZUSTAND	E335	B4	f83r	B4-S008	B4_MAIN_ARCH_LINKED_PAIR	END	7db18b2f0fb7ed0fcfd3	qokedy	08bd5ca0c2ad137a056d	OWNER	1	1	Besitzer B4_MAIN_ARCH_LINKED_PAIR	YES
P06	Kurzvorbereitung	S4_DAUER_ZUSTAND	E204	B2	f82r	B2-S012	B2_LOWER_GREEN_MULTI_FIGURE_POOL	Langkontakt	6b89d6dd70635bc60fe0	qcthey	cb57b696b815fdef9cb7	OWNER	1	1	Besitzer B2_LOWER_GREEN_MULTI_FIGURE_POOL	YES
P06	Kurzvorbereitung	S4_DAUER_ZUSTAND	E258	B3	f83r	B3-S013	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	Kurzkontakt	6b89d6dd70635bc60fe0	shcthey	cb57b696b815fdef9cb7	OWNER	1	1	Besitzer B3_LOWER_MARGIN_BASKET_VESSEL_STATION	YES
P06	Kurzvorbereitung	S4_DAUER_ZUSTAND	E276	B3	f83r	B3-S021	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	Diesposten	cb57b696b815fdef9cb7	shecthy	6b89d6dd70635bc60fe0	OWNER	1	1	Besitzer B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES
P07	Langkontakt	S4_DAUER_ZUSTAND	E153	B1	f81v	B1-S016	B1_SHARED_TWO_ROW_POOL	Fortsetzung	0275fbf14e07935b0a45	okeey	7d25241b0e56c836372a	OWNER	1	1	Besitzer B1_SHARED_TWO_ROW_POOL	YES
P07	Langkontakt	S4_DAUER_ZUSTAND	E171	B2	f82r	B2-S003	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	END	7d25241b0e56c836372a	qokeedy	0275fbf14e07935b0a45	OWNER_PLUS_RIGHT_NEIGHBOR	2	1	Besitzer B2_UPPER_PAIRED_BASINS_AND_CYLINDER; rechts folgt END	YES
P07	Langkontakt	S4_DAUER_ZUSTAND	E175	B2	f82r	B2-S004	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	Trennabzug	0275fbf14e07935b0a45	qokeey	7d25241b0e56c836372a	OWNER_PLUS_RIGHT_NEIGHBOR	2	1	Besitzer B2_UPPER_PAIRED_BASINS_AND_CYLINDER; rechts folgt Trennabzug	YES
P07	Langkontakt	S4_DAUER_ZUSTAND	E194	B2	f82r	B2-S010	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	Einsetzen	0275fbf14e07935b0a45	qokeey	7d25241b0e56c836372a	OWNER	1	1	Besitzer B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	YES
P07	Langkontakt	S4_DAUER_ZUSTAND	E201	B2	f82r	B2-S011	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	END	7d25241b0e56c836372a	qokeedy	0275fbf14e07935b0a45	OWNER	1	1	Besitzer B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	YES
P07	Langkontakt	S4_DAUER_ZUSTAND	E205	B2	f82r	B2-S012	B2_LOWER_GREEN_MULTI_FIGURE_POOL	Klarabzug	0275fbf14e07935b0a45	qokeey	7d25241b0e56c836372a	OWNER	1	1	Besitzer B2_LOWER_GREEN_MULTI_FIGURE_POOL	YES
