binding_id	source_reading_id	source_gdt	evidence_path	selector	field_assertions	evidence_role	score_credit_family_ids	normalization_class	matched_row_fingerprint_sha256	source_row_match	evidence_status	historical_confirmation
B01_AIIR_RULE	aiir#1	GDT693	experiments/yolo/gdt693_ar_head_semantic_tournament/artifacts/V66_16_SELECTED_SURFACE_RULES.tsv	rule_id=H002;surface=aiir	ar_level=III;construction=NAKED;selected_candidate=share;selected_gloss_de=Drogenanteil III;selected_formal_role=R_INDEXED_MATERIAL_SHARE_SELECTOR	SHARE_RULE	F_R	REMOVE_GENERIC_DRUG_HEAD	9bea7c873155231e285afb6d07fc3bd7611224952def49b2d50be3b937e3aa2f	1	BOUND_EXACT_PRIMARY_ROW	H0_NONE
B02_AIIR_POSITION	aiir#1	GDT693	experiments/yolo/gdt693_ar_head_semantic_tournament/artifacts/V66_479_TOKEN_SELECTED_SHARE_READER.tsv	page=f114r;locus=f114r.24;token_ordinal=8	surface=aiir;v66_rule_id=H002;v66_selected_candidate=share;v66_selected_gloss_de=Drogenanteil III;v66_selected_semantic_role=R_INDEXED_MATERIAL_SHARE_SELECTOR;v65_composition=AIIR_FRACTION_III	EXACT_POSITION	NONE	FRACTION_TO_SHARE_TERMINOLOGY	fdecd91300b9aab2e7c67490ad42d12fad1d214c0e79e013cc7459a1aecba88e	1	BOUND_EXACT_PRIMARY_ROW	H0_NONE
B03_OAR_RULE	oar#1	GDT693	experiments/yolo/gdt693_ar_head_semantic_tournament/artifacts/V66_16_SELECTED_SURFACE_RULES.tsv	rule_id=H003;surface=oar	ar_level=I;construction=O_PREP;selected_candidate=share;selected_gloss_de=Anteil I des Ansatzes;selected_formal_role=R_INDEXED_MATERIAL_SHARE_SELECTOR	SHARE_RULE	F_R	NORMALIZE_PREPARATION_NOUN	01bd287e594fb3a2b4701b01e9a7201ed1344f51a7b1a766192e85d2897ba311	1	BOUND_EXACT_PRIMARY_ROW	H0_NONE
B04_OAR_POSITION	oar#1	GDT693	experiments/yolo/gdt693_ar_head_semantic_tournament/artifacts/V66_479_TOKEN_SELECTED_SHARE_READER.tsv	page=f86v5;locus=f86v5.24;token_ordinal=1	surface=oar;v66_rule_id=H003;v66_selected_candidate=share;v66_selected_gloss_de=Anteil I des Ansatzes;v65_composition=O_PREP+AR_FRACTION_I	EXACT_POSITION	NONE	FRACTION_TO_SHARE_TERMINOLOGY	95991f19555b62b8e438e66a04f29cc87b894a91b5e1490acad3d77167c5f3d1	1	BOUND_EXACT_PRIMARY_ROW	H0_NONE
B05_OAIR_RULE	oair#1	GDT693	experiments/yolo/gdt693_ar_head_semantic_tournament/artifacts/V66_16_SELECTED_SURFACE_RULES.tsv	rule_id=H004;surface=oair	ar_level=II;construction=O_PREP;selected_candidate=share;selected_gloss_de=Anteil II des Ansatzes;selected_formal_role=R_INDEXED_MATERIAL_SHARE_SELECTOR	SHARE_RULE	F_R	NORMALIZE_PREPARATION_NOUN	0088a01e710b4f7a7aa30223ba8c2c4d812a4207f3596c459eb481184a0ab0d3	1	BOUND_EXACT_PRIMARY_ROW	H0_NONE
B06_OAIR_POSITION	oair#1	GDT693	experiments/yolo/gdt693_ar_head_semantic_tournament/artifacts/V66_479_TOKEN_SELECTED_SHARE_READER.tsv	page=f105v;locus=f105v.1;token_ordinal=2	surface=oair;v66_rule_id=H004;v66_selected_candidate=share;v66_selected_gloss_de=Anteil II des Ansatzes;v65_composition=O_PREP+AIR_FRACTION_II	EXACT_POSITION	NONE	FRACTION_TO_SHARE_TERMINOLOGY	972bfd2bec5fd662f6abf48f33c6cd718ea22d3231d8a405f3fd7ee98c4cee94	1	BOUND_EXACT_PRIMARY_ROW	H0_NONE
B07_OTAR_RULE	otar#1	GDT693	experiments/yolo/gdt693_ar_head_semantic_tournament/artifacts/V66_16_SELECTED_SURFACE_RULES.tsv	rule_id=H007;surface=otar	ar_level=I;construction=O_COLD;selected_candidate=share;selected_gloss_de=Anteil I des kalten Ansatzes;selected_formal_role=R_INDEXED_MATERIAL_SHARE_SELECTOR	SHARE_RULE	F_R	NORMALIZE_PREPARATION_NOUN	4da4cf2f2c3ad570c66bd53ede3d4658d11117da46511cbe677cc285c3cf63a5	1	BOUND_EXACT_PRIMARY_ROW	H0_NONE
B08_OTAR_POSITION	otar#1	GDT693	experiments/yolo/gdt693_ar_head_semantic_tournament/artifacts/V66_479_TOKEN_SELECTED_SHARE_READER.tsv	page=f95v1;locus=f95v1.7;token_ordinal=7	surface=otar;v66_rule_id=H007;v66_selected_candidate=share;v66_selected_gloss_de=Anteil I des kalten Ansatzes;v65_composition=O_PREP+T_COLD+AR_FRACTION_I	EXACT_POSITION	NONE	FRACTION_TO_SHARE_TERMINOLOGY	11247489003f38788cededb28c62dddeac053a31568aec997e01b519537e0a6d	1	BOUND_EXACT_PRIMARY_ROW	H0_NONE
B09_OTARAR_RULE	otarar#1	GDT693	experiments/yolo/gdt693_ar_head_semantic_tournament/artifacts/V66_16_SELECTED_SURFACE_RULES.tsv	rule_id=H009;surface=otarar	ar_level=I_I;construction=O_COLD_RECURSIVE;selected_candidate=share;selected_gloss_de=Unteranteil I des Anteils I des kalten Ansatzes;selected_formal_role=R_INDEXED_MATERIAL_SHARE_SELECTOR	SHARE_RULE	F_R	NORMALIZE_RECURSIVE_PREPARATION_NOUN	db08b62fd2c34937d73e95cd1c0ec954d2f3745fb911ee61cc5b33171c035a9f	1	BOUND_EXACT_PRIMARY_ROW	H0_NONE
B10_OTARAR_POSITION	otarar#1	GDT693	experiments/yolo/gdt693_ar_head_semantic_tournament/artifacts/V66_479_TOKEN_SELECTED_SHARE_READER.tsv	page=f104v;locus=f104v.2;token_ordinal=7	surface=otarar;v66_rule_id=H009;v66_selected_candidate=share;v66_selected_gloss_de=Unteranteil I des Anteils I des kalten Ansatzes;v65_composition=O_PREP+T_COLD+AR_FRACTION_I+AR_FRACTION_I;v65_whole_extension=SECOND_AR_RECURSIVE_SUBFRACTION	EXACT_POSITION	NONE	FRACTION_TO_RECURSIVE_SHARE	9e24288ed003191be3427acb66a8ac0e15d6a44a457ec3c6d6721ac7a0cced38	1	BOUND_EXACT_PRIMARY_ROW	H0_NONE
