shol	table	key	fields	U	N	row_status
Q	ARGUMENTS	f102v2|f102v2.30-f102v2.39|B|f102v2.37:3	additional_grammar_assumption;coingredient;debts;form;grammar;meaning;operation;paragraph;patient;patient_form;rule;shared_run	"{""additional_grammar_assumption"": """", ""coingredient"": """", ""debts"": """", ""form"": ""chey"", ""grammar"": ""B"", ""meaning"": ""pr\u00fcfe"", ""operation"": ""f102v2.37:3"", ""paragraph"": ""f102v2|f102v2.30-f102v2.39"", ""patient"": ""f102v2.37:1"", ""patient_form"": ""tchor"", ""row_status"": ""recorded"", ""rule"": ""LOCAL_LEFT"", ""shared_run"": """"}"	{}	recorded
Q	ARGUMENTS	f102v2|f102v2.30-f102v2.39|J|f102v2.37:3	additional_grammar_assumption;coingredient;debts;form;grammar;meaning;operation;paragraph;patient;patient_form;rule;shared_run	"{""additional_grammar_assumption"": """", ""coingredient"": """", ""debts"": """", ""form"": ""chey"", ""grammar"": ""J"", ""meaning"": ""pr\u00fcfe"", ""operation"": ""f102v2.37:3"", ""paragraph"": ""f102v2|f102v2.30-f102v2.39"", ""patient"": ""f102v2.37:1"", ""patient_form"": ""tchor"", ""row_status"": ""recorded"", ""rule"": ""LOCAL_LEFT"", ""shared_run"": """"}"	{}	recorded
Q	ARGUMENTS	f102v2|f102v2.30-f102v2.39|M|f102v2.37:3	additional_grammar_assumption;coingredient;debts;form;grammar;meaning;operation;paragraph;patient;patient_form;rule;shared_run	"{""additional_grammar_assumption"": """", ""coingredient"": """", ""debts"": """", ""form"": ""chey"", ""grammar"": ""M"", ""meaning"": ""pr\u00fcfe"", ""operation"": ""f102v2.37:3"", ""paragraph"": ""f102v2|f102v2.30-f102v2.39"", ""patient"": ""f102v2.37:1"", ""patient_form"": ""tchor"", ""row_status"": ""recorded"", ""rule"": ""LOCAL_LEFT"", ""shared_run"": """"}"	{}	recorded
Q	ARGUMENTS	f17v|f17v.1-f17v.23|B|f17v.19:2	additional_grammar_assumption;coingredient;debts;form;grammar;meaning;operation;paragraph;patient;patient_form;rule;shared_run	"{""additional_grammar_assumption"": """", ""coingredient"": """", ""debts"": ""UNREAD_BETWEEN:f17v.19:3"", ""form"": ""chey"", ""grammar"": ""B"", ""meaning"": ""pr\u00fcfe"", ""operation"": ""f17v.19:2"", ""paragraph"": ""f17v|f17v.1-f17v.23"", ""patient"": ""f17v.19:4"", ""patient_form"": ""cthor"", ""row_status"": ""recorded"", ""rule"": ""LOCAL_RIGHT"", ""shared_run"": """"}"	{}	recorded
Q	ARGUMENTS	f17v|f17v.1-f17v.23|B|f17v.22:3	additional_grammar_assumption;coingredient;debts;form;grammar;meaning;operation;paragraph;patient;patient_form;rule;shared_run	"{""additional_grammar_assumption"": """", ""coingredient"": """", ""debts"": """", ""form"": ""chey"", ""grammar"": ""B"", ""meaning"": ""pr\u00fcfe"", ""operation"": ""f17v.22:3"", ""paragraph"": ""f17v|f17v.1-f17v.23"", ""patient"": ""f17v.22:4"", ""patient_form"": ""keeor"", ""row_status"": ""recorded"", ""rule"": ""LOCAL_RIGHT"", ""shared_run"": """"}"	{}	recorded
Q	ARGUMENTS	f17v|f17v.1-f17v.23|J|f17v.19:2	additional_grammar_assumption;coingredient;debts;form;grammar;meaning;operation;paragraph;patient;patient_form;rule;shared_run	"{""additional_grammar_assumption"": """", ""coingredient"": """", ""debts"": ""UNREAD_BETWEEN:f17v.19:3"", ""form"": ""chey"", ""grammar"": ""J"", ""meaning"": ""pr\u00fcfe"", ""operation"": ""f17v.19:2"", ""paragraph"": ""f17v|f17v.1-f17v.23"", ""patient"": ""f17v.19:4"", ""patient_form"": ""cthor"", ""row_status"": ""recorded"", ""rule"": ""LOCAL_RIGHT"", ""shared_run"": """"}"	{}	recorded
Q	ARGUMENTS	f17v|f17v.1-f17v.23|J|f17v.22:3	additional_grammar_assumption;coingredient;debts;form;grammar;meaning;operation;paragraph;patient;patient_form;rule;shared_run	"{""additional_grammar_assumption"": """", ""coingredient"": """", ""debts"": """", ""form"": ""chey"", ""grammar"": ""J"", ""meaning"": ""pr\u00fcfe"", ""operation"": ""f17v.22:3"", ""paragraph"": ""f17v|f17v.1-f17v.23"", ""patient"": ""f17v.22:4"", ""patient_form"": ""keeor"", ""row_status"": ""recorded"", ""rule"": ""LOCAL_RIGHT"", ""shared_run"": """"}"	{}	recorded
Q	ARGUMENTS	f17v|f17v.1-f17v.23|M|f17v.19:2	additional_grammar_assumption;coingredient;debts;form;grammar;meaning;operation;paragraph;patient;patient_form;rule;shared_run	"{""additional_grammar_assumption"": """", ""coingredient"": """", ""debts"": ""UNREAD_BETWEEN:f17v.19:3"", ""form"": ""chey"", ""grammar"": ""M"", ""meaning"": ""pr\u00fcfe"", ""operation"": ""f17v.19:2"", ""paragraph"": ""f17v|f17v.1-f17v.23"", ""patient"": ""f17v.19:4"", ""patient_form"": ""cthor"", ""row_status"": ""recorded"", ""rule"": ""LOCAL_RIGHT"", ""shared_run"": """"}"	{}	recorded
Q	ARGUMENTS	f17v|f17v.1-f17v.23|M|f17v.22:3	additional_grammar_assumption;coingredient;debts;form;grammar;meaning;operation;paragraph;patient;patient_form;rule;shared_run	"{""additional_grammar_assumption"": """", ""coingredient"": """", ""debts"": """", ""form"": ""chey"", ""grammar"": ""M"", ""meaning"": ""pr\u00fcfe"", ""operation"": ""f17v.22:3"", ""paragraph"": ""f17v|f17v.1-f17v.23"", ""patient"": ""f17v.22:4"", ""patient_form"": ""keeor"", ""row_status"": ""recorded"", ""rule"": ""LOCAL_RIGHT"", ""shared_run"": """"}"	{}	recorded
Q	ARGUMENTS	f24r|f24r.1-f24r.20|B|f24r.13:4	additional_grammar_assumption;coingredient;debts;form;grammar;meaning;operation;paragraph;patient;patient_form;rule;shared_run	"{""additional_grammar_assumption"": """", ""coingredient"": """", ""debts"": ""IMPLICIT_SUBJECT_CONTINUATION"", ""form"": ""chey"", ""grammar"": ""B"", ""meaning"": ""pr\u00fcfe"", ""operation"": ""f24r.13:4"", ""paragraph"": ""f24r|f24r.1-f24r.20"", ""patient"": ""f24r.12:4"", ""patient_form"": ""tod"", ""row_status"": ""recorded"", ""rule"": ""PARAGRAPH_CARRY"", ""shared_run"": """"}"	{}	recorded
Q	ARGUMENTS	f24r|f24r.1-f24r.20|B|f24r.5:4	additional_grammar_assumption;coingredient;debts;form;grammar;meaning;operation;paragraph;patient;patient_form;rule;shared_run	"{""additional_grammar_assumption"": """", ""coingredient"": """", ""debts"": """", ""form"": ""chey"", ""grammar"": ""B"", ""meaning"": ""pr\u00fcfe"", ""operation"": ""f24r.5:4"", ""paragraph"": ""f24r|f24r.1-f24r.20"", ""patient"": ""f24r.5:5"", ""patient_form"": ""cthy"", ""row_status"": ""recorded"", ""rule"": ""LOCAL_RIGHT"", ""shared_run"": """"}"	{}	recorded
Q	ARGUMENTS	f24r|f24r.1-f24r.20|J|f24r.13:4	additional_grammar_assumption;coingredient;debts;form;grammar;meaning;operation;paragraph;patient;patient_form;rule;shared_run	"{""additional_grammar_assumption"": """", ""coingredient"": """", ""debts"": ""IMPLICIT_SUBJECT_CONTINUATION"", ""form"": ""chey"", ""grammar"": ""J"", ""meaning"": ""pr\u00fcfe"", ""operation"": ""f24r.13:4"", ""paragraph"": ""f24r|f24r.1-f24r.20"", ""patient"": ""f24r.12:4"", ""patient_form"": ""tod"", ""row_status"": ""recorded"", ""rule"": ""PARAGRAPH_CARRY"", ""shared_run"": """"}"	{}	recorded
