rank	strict_complete	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	working_translation_de
1	1	f111v	f111v.21	S	B	3	15	15	2	0	0	0	1.000000	15	15	1	1	sair air ain qol rar ain cheey lkeey lkain cheokain sheo qo qokain chear alam	Samenfraktion II | zweite Drogenfraktion | Menge-/Klassenwert II | Drogenstoff zugeben | Wurzelfraktion I | Menge-/Klassenwert II | trocken am Ende des Grades | Drogenholz, heiß am Gradende | Holzdroge, heiß auf Stufe II | Trockenansatz bis zur Mittelstufe trocknen und auf Heizstufe II bringen | Feuchtzubereitung | nehmen | heiß, Grad II | trockene Fraktion I | ein Maß Rohdroge I	V13:SCOPED_RESIDUAL_HEAD_FORM | GDT664:EXACT_WHOLE:air | V13:VALUE_MINIM_SERIES | GDT662:EXACT_WHOLE:qol | V13:SCOPED_RESIDUAL_HEAD_FORM | V13:VALUE_MINIM_SERIES | GDT647:FAMILY_MIGRATION | GDT661:EXACT_WHOLE:lkeey | GDT663:EXACT_WHOLE:lkain | GDT666:EXACT_WHOLE:cheokain | GDT650:STRONG_COMPOSITIONAL_SHELL | GDT662:EXACT_WHOLE:qo | V13:TARGET_SURFACE_DEFAULT | GDT639:ROUND_05 | GDT667:EXACT_WHOLE:alam	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	Samenfraktion II; zweite Drogenfraktion; zwei Teile; gib Folgendes hinzu: Wurzelfraktion I; zwei Teile; vollständig getrocknet; Drogenholz, heiß am Gradende; Holzdroge, heiß auf Stufe II; Trockenansatz bis zur Mittelstufe trocknen und auf Heizstufe II bringen; Feuchtzubereitung; nimm Folgendes: heiß, Grad II; trockene Fraktion I; ein Maß Rohdroge I
2	1	f103r	f103r.24	S	B	3	12	12	3	0	0	0	1.000000	12	12	1	1	tchoky okeal shedy qokal oty opchedy qotain shcthy otey dain oteey oky	kühle den Trockenansatz und erwärme ihn anschließend leicht | Rohstoffklasse I im Ansatz, heiß in der Gradmitte | feucht in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | kalter Ansatz am Anfang des Grades | vollständig getrocknetes Pulverpräparat | kalt im qo-Rahmen, Grad II | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | kalter Ansatz in der Mitte des Grades | Grad-/Maßwert II | kalter Ansatz am Ende des Grades | heißer Ansatz am Anfang des Grades	GDT665:EXACT_WHOLE:tchoky | GDT656:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | GDT656:REVISE_AL_QUALITY_MODEL | GDT647:FAMILY_MIGRATION | GDT664:EXACT_WHOLE:opchedy | V13:QUALITY_DEGREE_SERIES | V13:MOIST_CTH_MATERIAL | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	kühle den Trockenansatz und erwärme ihn anschließend leicht; Rohstoff I im Ansatz, heiß in der Gradmitte; bis zur mittleren Einweichstufe gebracht; Rohstoff I, heiß am Gradanfang; kalter Ansatz am Anfang des Grades; vollständig getrocknetes Pulverpräparat; kalt im qo-Rahmen, Grad II; feuchte Krautdroge; Ansatz bis zur mittleren Kühlstufe; zwei Maße; Ansatz auf Kühlendstufe; leicht erhitzter Ansatz
3	1	f103v	f103v.24	S	B	3	12	12	5	0	0	0	1.000000	12	12	1	1	ykeey lchey qokeey ror aiin olan otan otain otain ar y kain	erhitze hiervon bis zur Endstufe und schließe ab | Drogenholz, trocken gebunden, Form I | heiß am Ende des Grades | Wurzelportion | Menge III | Holzdrogenansatz der Stufe I | kalt im Zubereitungsrahmen, Grad I | kalt im Zubereitungsrahmen, Grad II | kalt im Zubereitungsrahmen, Grad II | Drogenfraktion I | ; hierzu: | heiß, Grad II	GDT665:EXACT_WHOLE:ykeey | V13:SCOPED_RESIDUAL_HEAD_FORM | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM | V13:TARGET_SURFACE_DEFAULT | GDT666:EXACT_WHOLE:olan | V13:QUALITY_DEGREE_SERIES | V13:QUALITY_DEGREE_SERIES | V13:QUALITY_DEGREE_SERIES | GDT654:NEW_EXACT_WHOLE | GDT659:Y_MEDIAL_BIDIRECTIONAL_HINGE | V13:QUALITY_DEGREE_SERIES	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED	NONE	NONE	erhitze hiervon bis zur Endstufe und schließe ab; Drogenholz, trocken gebunden, Form I; bis zur Heizendstufe; Wurzelportion; drei Teile; Holzdrogenansatz der Stufe I; kalt im Zubereitungsrahmen, Grad I; kalt im Zubereitungsrahmen, Grad II; kalt im Zubereitungsrahmen, Grad II; Drogenfraktion I; hierzu: heiß, Grad II
4	1	f108v	f108v.50	S	B	3	12	12	0	0	0	0	1.000000	12	12	1	1	dsheey oteey cheol teedar okeedy qokeedy checkhy oteey aiin okeey chey qokey	abgemessene, vollständig angefeuchtete Droge | kalter Ansatz am Ende des Grades | trockener Drogenstoff | abgemessene kalte Fraktion I, Endstufe | heißer Ansatz am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | trockenes Arzneikompositum am Gradanfang | kalter Ansatz am Ende des Grades | Menge III | heißer Ansatz am Ende des Grades | trocken in der Mitte des Grades | heiß in der Mitte des Grades	GDT662:EXACT_WHOLE:dsheey | GDT647:FAMILY_MIGRATION | GDT642:ROUND_01 | GDT663:EXACT_WHOLE:teedar | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT651:STRONG_LEARNED_CKH_FAMILY | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	abgemessene, vollständig angefeuchtete Droge; Ansatz auf Kühlendstufe; trockener Drogenstoff; abgemessene kalte Fraktion I, Endstufe; Ansatz auf Heizendstufe abgeschlossen; bis zur Heizendstufe gebracht; trockenes Arzneikompositum am Gradanfang; Ansatz auf Kühlendstufe; drei Teile; Ansatz auf Heizendstufe; bis zur mittleren Trockenstufe; bis zur mittleren Heizstufe
5	1	f75v	f75v.45	B	B	2	12	12	1	0	0	0	1.000000	12	12	1	1	yshey qokar olchedy qor oiin okeedy qokeed qokeey qokeey otey qoky dy	weiche hiervon bis zur mittleren Stufe ein | heiße Drogenfraktion I | Holzdroge im Ansatz fertig getrocknet | nimm eine Drogenportion | Zubereitungsform III | heißer Ansatz am Ende des Grades, abgeschlossen | erhitze bis zur Endstufe und schließe ab | heiß am Ende des Grades | heiß am Ende des Grades | kalter Ansatz in der Mitte des Grades | heiß am Anfang des Grades | Qualitäts-/Wertfeld geschlossen	GDT664:EXACT_WHOLE:yshey | GDT654:REVISE_CONFLICTING_EXACT | GDT664:EXACT_WHOLE:olchedy | GDT663:EXACT_WHOLE:qor | GDT643:ROUND_02 | GDT647:FAMILY_MIGRATION | GDT664:EXACT_WHOLE:qokeed | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT660:DY_EOS	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	NONE	NONE	weiche hiervon bis zur mittleren Stufe ein; heiße Drogenfraktion I; Holzdroge im Ansatz fertig getrocknet; nimm eine Drogenportion: Zubereitungsform III; Ansatz auf Heizendstufe abgeschlossen; erhitze bis zur Endstufe und schließe ab; bis zur Heizendstufe; bis zur Heizendstufe; Ansatz bis zur mittleren Kühlstufe; leicht erhitzt.
6	1	f111v	f111v.19	S	B	3	11	11	1	0	0	0	1.000000	11	11	1	1	qokaiin cheal tain qokain shey qokain char shcthey qoky chy qokaiin	heiß, Grad III | Rohstoffklasse I, trocken in der Gradmitte | kalt, Grad II | heiß, Grad II | feucht in der Mitte des Grades | heiß, Grad II | Trockenfraktion I | angefeuchtete Krautdroge, Form I | heiß am Anfang des Grades | trocken am Anfang des Grades | heiß, Grad III	V13:TARGET_SURFACE_DEFAULT | GDT656:NEW_EXACT_WHOLE | V13:QUALITY_DEGREE_SERIES | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT663:EXACT_WHOLE:char | GDT664:EXACT_WHOLE:shcthey | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	heiß, Grad III; Rohstoff I, trocken in der Gradmitte; kalt, Grad II; heiß, Grad II; bis zur mittleren Einweichstufe; heiß, Grad II; Trockenfraktion I; angefeuchtete Krautdroge, Form I; leicht erhitzt; angetrocknet; heiß, Grad III
7	1	f2r	f2r.12	H	A	1	11	11	4	0	0	0	1.000000	11	11	1	1	okol chy chor cthor yor an chan saiin chety chyky sal	heißer Ansatzstoff | trocken am Anfang des Grades | Pflanzen-/Reproduktionsteil | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | nimm hiervon eine Portion | Menge-/Klassenwert I | trocken, Grad I | Samen/Saatgut, Typ/Charge III | trocken-kalte gebundene Form | trocken-heiß, Grundstufe | Saat-Rohstoff I	GDT665:EXACT_WHOLE:okol | GDT647:FAMILY_MIGRATION | V13:PART_OR_FORM | GDT638:ROUND_04 | GDT666:YOR_ACTION:NONE | V13:VALUE_MINIM_SERIES | V13:QUALITY_DEGREE_SERIES | V13:SCOPED_CONCRETE_HEAD_FORM | V13:TARGET_SURFACE_DEFAULT | GDT663:EXACT_WHOLE:chyky | V13:SCOPED_RESIDUAL_HEAD_FORM	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	heißer Ansatzstoff; angetrocknet; Pflanzenteil; Drogenteil/-portion; Portion Blatt-/Krautdroge; nimm hiervon eine Portion; Menge-/Klassenwert I; trocken, Grad I; Samen/Saatgut, Typ/Charge III; trocken-kalte gebundene Form; trocken-heiß, Grundstufe; Saat-Rohstoff I
8	1	f86v5	f86v5.10	T	B	2	11	11	2	0	0	0	1.000000	11	11	1	1	ykar olkal kar shedy shor qokar chor or ykaiin otam ytam	nimm hiervon die erste erhitzte Drogenfraktion | Holzdrogenansatz aus Rohstoff I leicht erhitzt | heiße Drogenfraktion I | feucht in der Mitte des Grades, abgeschlossen | Blüten-/Fruchtstand; reproduktiver Teil | heiße Drogenfraktion I | Pflanzen-/Reproduktionsteil | Drogenportion | erhitze hiervon auf Stufe III | ein Maß kalten Ansatzes | nimm hiervon ein Maß und kühle es	GDT664:EXACT_WHOLE:ykar | GDT665:EXACT_WHOLE:olkal | GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | V13:PART_OR_FORM | GDT654:REVISE_CONFLICTING_EXACT | V13:PART_OR_FORM | GDT654:REVISE_AMBIGUOUS_TO_EXACT | GDT665:EXACT_WHOLE:ykaiin | GDT658:EXACT_CONTEXTUAL_WHOLE | GDT665:EXACT_WHOLE:ytam	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	nimm hiervon die erste erhitzte Drogenfraktion; Holzdrogenansatz aus Rohstoff I leicht erhitzt; heiße Drogenfraktion I; bis zur mittleren Einweichstufe gebracht; Blüten-/Fruchtstand; Blüten- oder Fruchtdroge; heiße Drogenfraktion I; Pflanzenteil; Drogenportion; erhitze hiervon auf Stufe III; ein Maß kalten Ansatzes; nimm hiervon ein Maß und kühle es
9	1	f86v5	f86v5.13	T	B	2	11	11	2	0	0	0	1.000000	11	11	1	1	daiin shar otam ytaiin otal teody cthy or aiin otar aiiin	Grad-/Maßwert III | angefeuchtete Drogenfraktion I | ein Maß kalten Ansatzes | Eintrag: kalt, Stufe III | Rohstoffklasse I im Ansatz, kalt am Gradanfang | kühle den Ansatz ab und schließe | CTH-Drogenmaterial | Drogenportion | Menge III | kalte Drogenfraktion I im Ansatz | Menge-/Klassenwert IV	V13:CONTEXTUAL_VALUE_SERIES | GDT662:EXACT_WHOLE:shar | GDT658:EXACT_CONTEXTUAL_WHOLE | GDT663:EXACT_WHOLE:ytaiin | GDT656:REVISE_AL_QUALITY_MODEL | GDT664:EXACT_WHOLE:teody | V13:TARGET_SURFACE_DEFAULT | GDT654:REVISE_AMBIGUOUS_TO_EXACT | V13:TARGET_SURFACE_DEFAULT | GDT654:NEW_EXACT_WHOLE | V13:VALUE_MINIM_SERIES	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	NONE	NONE	drei Maße; angefeuchtete Drogenfraktion I; ein Maß kalten Ansatzes; hierzu: kalt, Stufe III; Rohstoff I, leicht gekühlt im Ansatz; kühle den Ansatz ab und schließe; Krautdroge; Drogenportion; drei Teile; kalte Drogenfraktion I im Ansatz; vier Teile
10	1	f86v5	f86v5.21	T	B	2	11	11	0	0	0	0	1.000000	11	11	1	1	oar ar aiin okaiin yteey ytaiin qokees aiin yteey qotey lkey	Drogenfraktion I im Ansatz | Drogenfraktion I | Menge III | heiß, Grad III, im Ansatzrahmen | kühle hiervon bis zur Endstufe ab | Eintrag: kalt, Stufe III | erhitze die Charge bis zur Endstufe | Menge III | kühle hiervon bis zur Endstufe ab | kalt in der Mitte des Grades | Holzdroge bis zur mittleren Heizstufe	GDT654:NEW_EXACT_WHOLE | GDT654:NEW_EXACT_WHOLE | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | GDT665:EXACT_WHOLE:yteey | GDT663:EXACT_WHOLE:ytaiin | GDT665:EXACT_WHOLE:qokees | V13:TARGET_SURFACE_DEFAULT | GDT665:EXACT_WHOLE:yteey | GDT647:FAMILY_MIGRATION | GDT665:EXACT_WHOLE:lkey	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	Drogenfraktion I im Ansatz; Drogenfraktion I; drei Teile; Ansatz auf Heizstufe III; kühle hiervon bis zur Endstufe ab; hierzu: kalt, Stufe III; erhitze die Charge bis zur Endstufe; drei Teile; kühle hiervon bis zur Endstufe ab; bis zur mittleren Kühlstufe; Holzdroge bis zur mittleren Heizstufe
