family	surface	card_type	occurrences	lines	pages	working_default_de	composition	claim_scope
ACTION	qoolkeey	PRODUCTIVE_COMPOUND	1	1	1	erhitze den Drogenstoff vollständig und schließe ab	QO_COMMAND+OL_MATERIAL+K_HOT+EE_END+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	ypchedy	PRODUCTIVE_COMPOUND	12	12	10	trockne hiervon das Pulver bis zur Mittelstufe und stelle es fertig	Y_REFERENCE+P_POWDER+CH_DRY+E_MIDDLE+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	qokcho	PRODUCTIVE_COMPOUND	9	9	7	erhitze, trockne und setze an	QO_COMMAND+K_HOT+CH_DRY+O_PREP	exact whole; composition predicts relatives only as a future explicit card
ACTION	qoctholy	PRODUCTIVE_COMPOUND	1	1	1	seihe den Krautdrogenstoff ab	QO_COMMAND+CTH_HERB+OLY_STRAIN_ACTION	exact whole; composition predicts relatives only as a future explicit card
ACTION	qotedal	PRODUCTIVE_COMPOUND	3	3	3	kühle bis zur Mittelstufe und miss Rohdroge I ab	QO_COMMAND+T_COLD+E_MIDDLE+D_MEASURE+AL_RAW_I	exact whole; composition predicts relatives only as a future explicit card
ACTION	kechy	PRODUCTIVE_COMPOUND	4	4	4	mäßig erhitzen, trocknen und abschließen	K_HOT+E_MIDDLE+CH_DRY+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	alchedy	PRODUCTIVE_COMPOUND	4	4	4	Rohdroge I bis zur Mittelstufe trocknen und fertigstellen	AL_RAW_I+CH_DRY+E_MIDDLE+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	sheky	PRODUCTIVE_COMPOUND	28	25	20	bis zur Mittelstufe einweichen, erhitzen und abschließen	SH_MOIST+E_MIDDLE+K_HOT+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	qokod	PRODUCTIVE_COMPOUND	7	7	6	erhitze den Ansatz und schließe ab	QO_COMMAND+K_HOT+O_PREP+D_TERM_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	kald	PRODUCTIVE_COMPOUND	1	1	1	erhitzte Rohdroge I abschließen	K_HOT+AL_RAW_I+D_TERM_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	ychy	PRODUCTIVE_COMPOUND	4	4	4	trockne hiervon leicht	Y_REFERENCE+CH_DRY+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	yko	CONTEXT_SCOPED_SHORT_FORM	2	2	2	erhitze hiervon einen Ansatz	Y_REFERENCE+K_HOT+O_PREP	exact whole; composition predicts relatives only as a future explicit card
ACTION	qoeees	PRODUCTIVE_COMPOUND	3	3	3	nimm eine Charge der letzten Stufe	QO_COMMAND+EEE_LONG_OR_FINAL+S_TERM_SPECIES	exact whole; composition predicts relatives only as a future explicit card
ACTION	ychoees	PRODUCTIVE_COMPOUND	1	1	1	trockne hiervon eine Ansatzcharge vollständig	Y_REFERENCE+CH_DRY+O_PREP+EE_END+S_TERM_SPECIES	exact whole; composition predicts relatives only as a future explicit card
ACTION	ychol	PRODUCTIVE_COMPOUND	10	10	10	trockne hiervon den Drogenstoff	Y_REFERENCE+CH_DRY+OL_MATERIAL	exact whole; composition predicts relatives only as a future explicit card
ACTION	ykeeb	LEARNED_ACTION_WHOLE	1	1	1	vollständig erhitzte Zubereitung hiervon	LEARNED_YKEEB_WHOLE	exact whole; composition predicts relatives only as a future explicit card
ACTION	yches	PRODUCTIVE_COMPOUND	2	2	2	trockne hiervon eine Charge bis zur Mittelstufe	Y_REFERENCE+CH_DRY+E_MIDDLE+S_TERM_SPECIES	exact whole; composition predicts relatives only as a future explicit card
ACTION	chetchaiin	PRODUCTIVE_COMPOUND	1	1	1	drei Teile abgekühlter und erneut getrockneter Droge der Mittelstufe	CH_DRY+E_MIDDLE+T_COLD+CH_DRY+AIIN_III	exact whole; composition predicts relatives only as a future explicit card
ACTION	tch	CONTEXT_SCOPED_SHORT_FORM	2	2	2	abkühlen und trocknen	T_COLD+CH_DRY	exact whole; composition predicts relatives only as a future explicit card
ACTION	chd	CONTEXT_SCOPED_SHORT_FORM	6	6	6	Trocknung abschließen	CH_DRY+D_TERM_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	qot	CONTEXT_SCOPED_SHORT_FORM	14	14	14	kühle Folgendes ab	QO_COMMAND+T_COLD	exact whole; composition predicts relatives only as a future explicit card
ACTION	ykchey	PRODUCTIVE_COMPOUND	4	4	4	erhitze und trockne hiervon bis zur Mittelstufe	Y_REFERENCE+K_HOT+CH_DRY+E_MIDDLE+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	chtedy	PRODUCTIVE_COMPOUND	2	2	2	abkühlen, bis zur Mittelstufe trocknen und fertigstellen	CH_DRY+T_COLD+E_MIDDLE+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	sheeod	PRODUCTIVE_COMPOUND	2	2	2	vollständig eingeweichten Ansatz abschließen	SH_MOIST+EE_END+O_PREP+D_TERM_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	chokeeody	PRODUCTIVE_COMPOUND	1	1	1	Trockenansatz vollständig erhitzen, neu ansetzen und fertigstellen	CH_DRY+O_PREP+K_HOT+EE_END+O_PREP+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	chokody	PRODUCTIVE_COMPOUND	1	1	1	Trockenansatz erhitzen, erneut ansetzen und fertigstellen	CH_DRY+O_PREP+K_HOT+O_PREP+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	ykchol	PRODUCTIVE_COMPOUND	6	6	5	erhitze und trockne hiervon den Drogenstoff	Y_REFERENCE+K_HOT+CH_DRY+OL_MATERIAL	exact whole; composition predicts relatives only as a future explicit card
ACTION	tcheody	PRODUCTIVE_COMPOUND	5	5	5	abkühlen, bis zur Mittelstufe trocknen, ansetzen und fertigstellen	T_COLD+CH_DRY+E_MIDDLE+O_PREP+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	yokeey	PRODUCTIVE_COMPOUND	1	1	1	erhitze hiervon einen Ansatz vollständig und schließe ab	Y_REFERENCE+O_PREP+K_HOT+EE_END+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
