joint_tuple_id	surface_examples_display_only	occurrences	pages	observed_formal_formula_opaque	FORMAL_CONTROL	formal_control_event_count	ATOMIC_OR_WHOLE_CARD_MNEMONIC	mnemonic_occurrence_count	mnemonic_source_class	strongest_mnemonic_rival	dictionary_status	local_content_binding	identity_contract	interpretation_status
00d8ebe3c68294eeac39	chdal	1	f83r	OPAQUE_PAYLOAD + <ARG_AL>	NONE	0	UNKNOWN_EXEMPLAR	0	UNKNOWN	NONE_EXEMPLAR_REQUIRED	UNKNOWN_EXEMPLAR	EXCLUDED_FROM_DICTIONARY; SEE_OCCURRENCE_EXEMPLARS	EXACT_JOINT_TUPLE_ATOMIC; NO_PAGE_HOST_STRING_COMPONENT_OR_SURFACE_INHERITANCE	UNKNOWN_EXEMPLAR
0275fbf14e07935b0a45	okeey|qokeey	7	f81v|f82r|f83r	OPAQUE_PAYLOAD	NONE	0	TEMPERIEREN?	7	ACTION	LAUWARM?	MNEMONIC_ONLY	EXCLUDED_FROM_DICTIONARY; SEE_OCCURRENCE_EXEMPLARS	EXACT_JOINT_TUPLE_ATOMIC; NO_PAGE_HOST_STRING_COMPONENT_OR_SURFACE_INHERITANCE	CREATIVE_CONTROL_NOT_TRANSLATION
03626ca94cb17800d767	sheedy	1	f83r	CLOSE(OPAQUE_PAYLOAD)	NONE	0	UNKNOWN_EXEMPLAR	0	UNKNOWN	NONE_EXEMPLAR_REQUIRED	UNKNOWN_EXEMPLAR	EXCLUDED_FROM_DICTIONARY; SEE_OCCURRENCE_EXEMPLARS	EXACT_JOINT_TUPLE_ATOMIC; NO_PAGE_HOST_STRING_COMPONENT_OR_SURFACE_INHERITANCE	UNKNOWN_EXEMPLAR
04a3877f0fc81b7597c9	ldy	2	f82r|f83r	CLOSE(LINK)	NONE	0	UNKNOWN_EXEMPLAR	0	UNKNOWN	NONE_EXEMPLAR_REQUIRED	UNKNOWN_EXEMPLAR	EXCLUDED_FROM_DICTIONARY; SEE_OCCURRENCE_EXEMPLARS	EXACT_JOINT_TUPLE_ATOMIC; NO_PAGE_HOST_STRING_COMPONENT_OR_SURFACE_INHERITANCE	UNKNOWN_EXEMPLAR
07913ef9b1fb773cd325	okchedy|qokchedy	2	f81v|f83r	CLOSE(OPAQUE_PAYLOAD)	NONE	0	UNKNOWN_EXEMPLAR	0	UNKNOWN	NONE_EXEMPLAR_REQUIRED	UNKNOWN_EXEMPLAR	EXCLUDED_FROM_DICTIONARY; SEE_OCCURRENCE_EXEMPLARS	EXACT_JOINT_TUPLE_ATOMIC; NO_PAGE_HOST_STRING_COMPONENT_OR_SURFACE_INHERITANCE	UNKNOWN_EXEMPLAR
087a47b5423438cd6b6a	chokcheo	1	f56r	OPAQUE_PAYLOAD	NONE	0	UNKNOWN_EXEMPLAR	0	UNKNOWN	NONE_EXEMPLAR_REQUIRED	UNKNOWN_EXEMPLAR	EXCLUDED_FROM_DICTIONARY; SEE_OCCURRENCE_EXEMPLARS	EXACT_JOINT_TUPLE_ATOMIC; NO_PAGE_HOST_STRING_COMPONENT_OR_SURFACE_INHERITANCE	UNKNOWN_EXEMPLAR
08bd5ca0c2ad137a056d	okey|qokey	2	f81v|f82r	OPAQUE_PAYLOAD	NONE	0	UNKNOWN_EXEMPLAR	0	UNKNOWN	NONE_EXEMPLAR_REQUIRED	UNKNOWN_EXEMPLAR	EXCLUDED_FROM_DICTIONARY; SEE_OCCURRENCE_EXEMPLARS	EXACT_JOINT_TUPLE_ATOMIC; NO_PAGE_HOST_STRING_COMPONENT_OR_SURFACE_INHERITANCE	UNKNOWN_EXEMPLAR
0ab57b7166de99db3a55	lchy	1	f82r	OPAQUE_PAYLOAD	NONE	0	UNKNOWN_EXEMPLAR	0	UNKNOWN	NONE_EXEMPLAR_REQUIRED	UNKNOWN_EXEMPLAR	EXCLUDED_FROM_DICTIONARY; SEE_OCCURRENCE_EXEMPLARS	EXACT_JOINT_TUPLE_ATOMIC; NO_PAGE_HOST_STRING_COMPONENT_OR_SURFACE_INHERITANCE	UNKNOWN_EXEMPLAR
0bdc8b6db811b4e67a63	chary	1	f83r	OPAQUE_PAYLOAD	NONE	0	UNKNOWN_EXEMPLAR	0	UNKNOWN	NONE_EXEMPLAR_REQUIRED	UNKNOWN_EXEMPLAR	EXCLUDED_FROM_DICTIONARY; SEE_OCCURRENCE_EXEMPLARS	EXACT_JOINT_TUPLE_ATOMIC; NO_PAGE_HOST_STRING_COMPONENT_OR_SURFACE_INHERITANCE	UNKNOWN_EXEMPLAR
0ec6a45e2950e8e7061d	chodaly	1	f56r	OPAQUE_PAYLOAD	NONE	0	UNKNOWN_EXEMPLAR	0	UNKNOWN	NONE_EXEMPLAR_REQUIRED	UNKNOWN_EXEMPLAR	EXCLUDED_FROM_DICTIONARY; SEE_OCCURRENCE_EXEMPLARS	EXACT_JOINT_TUPLE_ATOMIC; NO_PAGE_HOST_STRING_COMPONENT_OR_SURFACE_INHERITANCE	UNKNOWN_EXEMPLAR
