source_path	iteration	lineage_role	row_count	byte_count	sha256	selection_status	scope_contract
experiments/yolo/sidequest_theory_candidates_v60/V60_FOUR_ROLE_SELECTION.md	V60	SELECTION	NOT_TABULAR	2517	47af2d38753816a78ff8f243e64e1eb084fccfc239ef44bc6e0cf548186ca1ae	FROZEN_SELECTED_OR_SELECTED_DERIVATIVE	TEN_ALLOWED_PAGES_ONLY;NO_NEW_SOURCE
experiments/yolo/sidequest_theory_candidates_v61/V61_FOUR_ROLE_SELECTION.md	V61	SELECTION	NOT_TABULAR	2576	b73b0f2146f123118fbb4a3618c63778c0c3593e90df37a4e540528aba2587ba	FROZEN_SELECTED_OR_SELECTED_DERIVATIVE	TEN_ALLOWED_PAGES_ONLY;NO_NEW_SOURCE
experiments/yolo/sidequest_theory_candidates_v62/V62_FOUR_ROLE_SELECTION.md	V62	SELECTION	NOT_TABULAR	2466	681e91fe9564767efa2cd76bb4e2d54257956b004b094bb38a52e7ded843df38	FROZEN_SELECTED_OR_SELECTED_DERIVATIVE	TEN_ALLOWED_PAGES_ONLY;NO_NEW_SOURCE
experiments/yolo/sidequest_theory_candidates_v63/V63_FOUR_ROLE_SELECTION.md	V63	SELECTION	NOT_TABULAR	2258	1ef3d544edd73a8ed1a2c1d2b0ee158b525f1034e50accadf7affeef080a8c11	FROZEN_SELECTED_OR_SELECTED_DERIVATIVE	TEN_ALLOWED_PAGES_ONLY;NO_NEW_SOURCE
experiments/yolo/sidequest_theory_candidates_v64/V64_FOUR_ROLE_SELECTION.md	V64	SELECTION	NOT_TABULAR	3287	def880d426029ff058d845bfb5e72fb38d530731fe60c8294df2dcc6af4438b4	FROZEN_SELECTED_OR_SELECTED_DERIVATIVE	TEN_ALLOWED_PAGES_ONLY;NO_NEW_SOURCE
experiments/yolo/sidequest_theory_candidates_v65/V65_FOUR_ROLE_SELECTION.md	V65	SELECTION	NOT_TABULAR	3642	f0ac186514ab7edd906a23a690c3d24e71e99faa96e5483181ed2f0f78c8beac	FROZEN_SELECTED_OR_SELECTED_DERIVATIVE	TEN_ALLOWED_PAGES_ONLY;NO_NEW_SOURCE
experiments/yolo/sidequest_theory_candidates_v66/V66_FOUR_ROLE_SELECTION.md	V66	SELECTION	NOT_TABULAR	3605	d760c21449409b155aa174613266f278f5a82327341c9f91e3b39b04acc7eb2e	FROZEN_SELECTED_OR_SELECTED_DERIVATIVE	TEN_ALLOWED_PAGES_ONLY;NO_NEW_SOURCE
experiments/yolo/sidequest_theory_candidates_v67/V67_FOUR_ROLE_SELECTION.md	V67	SELECTION	NOT_TABULAR	4203	3c7f96b35452a8f6aac02023015ff437d422b3180040b295145cd4deac28106a	FROZEN_SELECTED_OR_SELECTED_DERIVATIVE	TEN_ALLOWED_PAGES_ONLY;NO_NEW_SOURCE
experiments/yolo/sidequest_theory_candidates_v68/V68_FOUR_ROLE_SELECTION.md	V68	SELECTION	NOT_TABULAR	3022	d252d2bf190f8fd6d10ded2e0e931411d0144ee780f1d5afbedaa0ef32798a91	FROZEN_SELECTED_OR_SELECTED_DERIVATIVE	TEN_ALLOWED_PAGES_ONLY;NO_NEW_SOURCE
experiments/yolo/sidequest_theory_candidates_v60/V60_SELECTED_173_CARD_DICTIONARY.tsv	V60	CARD_DECK	173	62004	f5fe8d951db08a43ab7aa1e488b5c5efd7866c7389e418cfd74cb99e3f53fd6d	FROZEN_SELECTED_OR_SELECTED_DERIVATIVE	TEN_ALLOWED_PAGES_ONLY;NO_NEW_SOURCE
