edge_id	batch_id	page	physical_folio	diagram_unit_id	pivot_visual_id	pivot_locus	target_visual_id	target_locus	relation_type	direction_basis	ownership_basis	geometry_only_selection	source_manifest_id	page_crop_sha256	pivot_crop_sha256	target_crop_sha256	source_aware_localizer	relation_reviewer	relation_confidence	ambiguity_state	formal_access_state	fold_assignment	eligibility_status
G789-E001	GDT789_SEPARATED_X_AR_SPANS	f8v	f8	LINE:f8v.6	TOKEN:f8v.6:6	f8v.6@6	TOKEN:f8v.6:7	f8v.6@7	X_PRECEDES_AR_SEPARATED	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_FIELD_ADJACENCY	FALSE	GDT789	NONE	NONE	NONE	GDT789_RUNNER	GDT789_VALIDATOR	EXPLORATORY	BOUNDARY_C2_SEMANTICS_C0	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G789-E002	GDT789_SEPARATED_X_AR_SPANS	f11v	f11	LINE:f11v.3	TOKEN:f11v.3:4	f11v.3@4	TOKEN:f11v.3:5	f11v.3@5	X_PRECEDES_AR_SEPARATED	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_FIELD_ADJACENCY	FALSE	GDT789	NONE	NONE	NONE	GDT789_RUNNER	GDT789_VALIDATOR	EXPLORATORY	BOUNDARY_C2_SEMANTICS_C0	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G789-E003	GDT789_SEPARATED_X_AR_SPANS	f18v	f18	LINE:f18v.6	TOKEN:f18v.6:6	f18v.6@6	TOKEN:f18v.6:7	f18v.6@7	X_PRECEDES_AR_SEPARATED	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_FIELD_ADJACENCY	FALSE	GDT789	NONE	NONE	NONE	GDT789_RUNNER	GDT789_VALIDATOR	EXPLORATORY	BOUNDARY_C2_SEMANTICS_C0	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G789-E004	GDT789_SEPARATED_X_AR_SPANS	f20v	f20	LINE:f20v.8	TOKEN:f20v.8:3	f20v.8@3	TOKEN:f20v.8:4	f20v.8@4	X_PRECEDES_AR_SEPARATED	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_FIELD_ADJACENCY	FALSE	GDT789	NONE	NONE	NONE	GDT789_RUNNER	GDT789_VALIDATOR	EXPLORATORY	BOUNDARY_C2_SEMANTICS_C0	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G789-E005	GDT789_SEPARATED_X_AR_SPANS	f23r	f23	LINE:f23r.2	TOKEN:f23r.2:1	f23r.2@1	TOKEN:f23r.2:2	f23r.2@2	X_PRECEDES_AR_SEPARATED	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_FIELD_ADJACENCY	FALSE	GDT789	NONE	NONE	NONE	GDT789_RUNNER	GDT789_VALIDATOR	EXPLORATORY	BOUNDARY_C2_SEMANTICS_C0	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G789-E006	GDT789_SEPARATED_X_AR_SPANS	f23r	f23	LINE:f23r.5	TOKEN:f23r.5:6	f23r.5@6	TOKEN:f23r.5:7	f23r.5@7	X_PRECEDES_AR_SEPARATED	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_FIELD_ADJACENCY	FALSE	GDT789	NONE	NONE	NONE	GDT789_RUNNER	GDT789_VALIDATOR	EXPLORATORY	BOUNDARY_C2_SEMANTICS_C0	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G789-E007	GDT789_SEPARATED_X_AR_SPANS	f23v	f23	LINE:f23v.9	TOKEN:f23v.9:4	f23v.9@4	TOKEN:f23v.9:5	f23v.9@5	X_PRECEDES_AR_SEPARATED	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_FIELD_ADJACENCY	FALSE	GDT789	NONE	NONE	NONE	GDT789_RUNNER	GDT789_VALIDATOR	EXPLORATORY	BOUNDARY_C2_SEMANTICS_C0	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G789-E008	GDT789_SEPARATED_X_AR_SPANS	f26v	f26	LINE:f26v.5	TOKEN:f26v.5:9	f26v.5@9	TOKEN:f26v.5:10	f26v.5@10	X_PRECEDES_AR_SEPARATED	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_FIELD_ADJACENCY	FALSE	GDT789	NONE	NONE	NONE	GDT789_RUNNER	GDT789_VALIDATOR	EXPLORATORY	BOUNDARY_C2_SEMANTICS_C0	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G789-E009	GDT789_SEPARATED_X_AR_SPANS	f31r	f31	LINE:f31r.4	TOKEN:f31r.4:5	f31r.4@5	TOKEN:f31r.4:6	f31r.4@6	X_PRECEDES_AR_SEPARATED	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_FIELD_ADJACENCY	FALSE	GDT789	NONE	NONE	NONE	GDT789_RUNNER	GDT789_VALIDATOR	EXPLORATORY	BOUNDARY_C2_SEMANTICS_C0	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G789-E010	GDT789_SEPARATED_X_AR_SPANS	f32v	f32	LINE:f32v.10	TOKEN:f32v.10:9	f32v.10@9	TOKEN:f32v.10:10	f32v.10@10	X_PRECEDES_AR_SEPARATED	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_FIELD_ADJACENCY	FALSE	GDT789	NONE	NONE	NONE	GDT789_RUNNER	GDT789_VALIDATOR	EXPLORATORY	BOUNDARY_C2_SEMANTICS_C0	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
