passage_id	surface	page	physical_folio	locus	target_ordinal	current_line	target_focused_line	working_default_de	rival_1_de	rival_2_de	rival_3_de	confidence_0_100_not_probability	render_status	gdt789_new_renderer_license	portable_ar_component_used	default_is_translation	confirmed_lexeme	confirmed_plaintext	specific_substance_confirmed	historical_word_credit	phonetic_or_eva_letter_credit	component_export_credit
G789-PASS-001	aiirchar	f46v	f46	f46v.6	2	tor aiirchar shedy olaiin qotedy sheedy qokaldy qokedy doir chody cthey m	tor · ⟦aiirchar = benanntes Verhältnisfeld⟧ · shedy · olaiin · qotedy · sheedy · qokaldy · qokedy · doir · chody · cthey · m	benanntes Verhältnisfeld	Anteilsposten	Teilmenge	gelernter technischer Ganzname	20	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-002	akar	f66r	f66	f66r.62	6	ol cheeky daiir chky axor akar y daiin	ol · cheeky · daiir · chky · axor · ⟦akar = benanntes Verhältnisfeld⟧ · y · daiin	benanntes Verhältnisfeld	Anteilsposten	Teilmenge	gelernter technischer Ganzname	20	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-003	alar	f113r	f113	f113r.1	11	pches chy ypcheedy fchdy chetar qopchedaiin oteey oty lkchy chodain alar chedy	pches · chy · ypcheedy · fchdy · chetar · qopchedaiin · oteey · oty · lkchy · chodain · ⟦alar = wiederkehrendes Verhältnisfeld⟧ · chedy	wiederkehrendes Verhältnisfeld	Anteilsposten	Teilmenge	Wert-/Klassenfeld	30	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-004	alkar	f111v	f111	f111v.32	5	tar chey tain chkar alkar chey qol chedy okain chey l cheey charan	tar · chey · tain · chkar · ⟦alkar = wiederkehrendes Verhältnisfeld⟧ · chey · qol · chedy · okain · chey · l · cheey · charan	wiederkehrendes Verhältnisfeld	Anteilsposten	Teilmenge	Wert-/Klassenfeld	28	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-005	ar	f100v	f100	f100v.14	5	deey sheocphy qoteody ckhoor ar chor oteey daiin qokomo	deey · sheocphy · qoteody · ckhoor · ⟦ar = Anteil⟧ · chor · oteey · daiin · qokomo	Anteil	Portion oder Teilmenge	Stoffklasse	Wertfeld	64	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-006	arar	f103v	f103	f103v.27	2	fcheody arar okeey okeey lchedy oteal lpar otedy qotar otaryly	fcheody · ⟦arar = Anteil eines Anteils⟧ · okeey · okeey · lchedy · oteal · lpar · otedy · qotar · otaryly	Anteil eines Anteils	zwei Anteilfelder	Anteil mit Wiederholungsmarker	gelernter technischer Name	32	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-007	cfhar	f24r	f24	f24r.10	2	qor cfhar chor s am chotaiin dy	qor · ⟦cfhar = benanntes Verhältnisfeld⟧ · chor · s · am · chotaiin · dy	benanntes Verhältnisfeld	Anteilsposten	Teilmenge	gelernter technischer Ganzname	20	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-008	chalkar	f103v	f103	f103v.19	4	daiin chey lkeey chalkar cheeey l chealainor	daiin · chey · lkeey · ⟦chalkar = wiederkehrendes Verhältnisfeld⟧ · cheeey · l · chealainor	wiederkehrendes Verhältnisfeld	Anteilsposten	Teilmenge	Wert-/Klassenfeld	27	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-009	chaltar	f58r	f58	f58r.27	3	yteor oty chaltar ar sheeetchy tal al chear chear chor ar am	yteor · oty · ⟦chaltar = benanntes Verhältnisfeld⟧ · ar · sheeetchy · tal · al · chear · chear · chor · ar · am	benanntes Verhältnisfeld	Anteilsposten	Teilmenge	gelernter technischer Ganzname	20	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-010	char	f103v	f103	f103v.17	9	qokeedy chedy qoteey oteedy lkedy shedy qokal ol char otal opchedy	qokeedy · chedy · qoteey · oteedy · lkedy · shedy · qokal · ol · ⟦char = trockener Anteil⟧ · otal · opchedy	trockener Anteil	trockene Teilmenge	Trockenklasse	gelernter technischer Name	48	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-011	chcphar	f86v6	f86	f86v6.11	10	qokaiin olkeey qokeor or cheeaiin yteedy qoko lchdol or chcphar ar	qokaiin · olkeey · qokeor · or · cheeaiin · yteedy · qoko · lchdol · or · ⟦chcphar = benanntes Verhältnisfeld⟧ · ar	benanntes Verhältnisfeld	Anteilsposten	Teilmenge	gelernter technischer Ganzname	20	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-012	chcthar	f111v	f111	f111v.3	9	dain chedy shedal otedy oteey chedy qokeey dain chcthar otar qotain otaim	dain · chedy · shedal · otedy · oteey · chedy · qokeey · dain · ⟦chcthar = benanntes Verhältnisfeld⟧ · otar · qotain · otaim	benanntes Verhältnisfeld	Anteilsposten	Teilmenge	gelernter technischer Ganzname	20	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-013	cheamar	f111r	f111	f111r.39	10	saiin chckhedy okain oteain shok qokechdy okechedy chedy qokeey cheamar	saiin · chckhedy · okain · oteain · shok · qokechdy · okechedy · chedy · qokeey · ⟦cheamar = benanntes Verhältnisfeld⟧	benanntes Verhältnisfeld	Anteilsposten	Teilmenge	gelernter technischer Ganzname	20	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-014	chear	f104r	f104	f104r.21	3	dsheedy qokaiin chear olkchedy charaiin	dsheedy · qokaiin · ⟦chear = trockener Anteil, mittlere Stufe⟧ · olkchedy · charaiin	trockener Anteil, mittlere Stufe	getrocknete Teilmenge	Trockenklasse, mittlere Stufe	gelernter technischer Name	44	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-015	chedykar	f75r	f75	f75r.2	6	dain shey ly ssheol qoldy chedykar chekeedy ror	dain · shey · ly · ssheol · qoldy · ⟦chedykar = benanntes Verhältnisfeld⟧ · chekeedy · ror	benanntes Verhältnisfeld	Anteilsposten	Teilmenge	gelernter technischer Ganzname	20	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-016	cheear	f107r	f107	f107r.39	5	tair cheol cheol kchekain cheear ol oiin cho lkain al oeedy chey	tair · cheol · cheol · kchekain · ⟦cheear = benanntes Verhältnisfeld⟧ · ol · oiin · cho · lkain · al · oeedy · chey	benanntes Verhältnisfeld	Anteilsposten	Teilmenge	gelernter technischer Ganzname	20	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-017	cheetar	f104v	f104	f104v.13	9	ycheol cheody qoeechdy qokeol qotaiin chedar cheo lkaiin cheetar aiin cheitaiin	ycheol · cheody · qoeechdy · qokeol · qotaiin · chedar · cheo · lkaiin · ⟦cheetar = benanntes Verhältnisfeld⟧ · aiin · cheitaiin	benanntes Verhältnisfeld	Anteilsposten	Teilmenge	gelernter technischer Ganzname	20	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-018	chefar	f95v1	f95	f95v1.6	6	tshdal qokshy dchdy shedy dkshey chefar otchdy ol shedar chdam	tshdal · qokshy · dchdy · shedy · dkshey · ⟦chefar = benanntes Verhältnisfeld⟧ · otchdy · ol · shedar · chdam	benanntes Verhältnisfeld	Anteilsposten	Teilmenge	gelernter technischer Ganzname	20	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-019	chekar	f108r	f108	f108r.10	7	taiin shkeedy qoteey oteey ykeol ykeedy chekar qokeeodaiin okeyty ody	taiin · shkeedy · qoteey · oteey · ykeol · ykeedy · ⟦chekar = erhitzter trockener Anteil, mittlere Stufe⟧ · qokeeodaiin · okeyty · ody	erhitzter trockener Anteil, mittlere Stufe	erhitzte Trockenmenge	Wärme-/Trockenklasse	gelernter technischer Name	38	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-020	cheoar	f106v	f106	f106v.46	10	ytar okain cheokaiin chedy okeeey chkaiin ol oky raiin cheoar chos	ytar · okain · cheokaiin · chedy · okeeey · chkaiin · ol · oky · raiin · ⟦cheoar = wiederkehrendes Verhältnisfeld⟧ · chos	wiederkehrendes Verhältnisfeld	Anteilsposten	Teilmenge	Wert-/Klassenfeld	29	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-021	cheoekar	f58r	f58	f58r.24	6	tazain oteeos okeal ar otalor cheoekar cheky otakas	tazain · oteeos · okeal · ar · otalor · ⟦cheoekar = benanntes Verhältnisfeld⟧ · cheky · otakas	benanntes Verhältnisfeld	Anteilsposten	Teilmenge	gelernter technischer Ganzname	20	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-022	cheoltar	f104r	f104	f104r.29	7	ysheodaiin shody yteedy cheedar or air cheoltar arodly	ysheodaiin · shody · yteedy · cheedar · or · air · ⟦cheoltar = benanntes Verhältnisfeld⟧ · arodly	benanntes Verhältnisfeld	Anteilsposten	Teilmenge	gelernter technischer Ganzname	20	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-023	cheotar	f47v	f47	f47v.8	2	daiin cheotar chodaly sal	daiin · ⟦cheotar = benanntes Verhältnisfeld⟧ · chodaly · sal	benanntes Verhältnisfeld	Anteilsposten	Teilmenge	gelernter technischer Ganzname	20	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-024	cheotchar	f42v	f42	f42v.6	2	okeokear cheotchar sy saiin cthar d am	okeokear · ⟦cheotchar = benanntes Verhältnisfeld⟧ · sy · saiin · cthar · d · am	benanntes Verhältnisfeld	Anteilsposten	Teilmenge	gelernter technischer Ganzname	20	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-025	chepar	f106v	f106	f106v.5	8	tshoar oeey qokain shypchedy opched qopchedy otaiin chepar aiin octhy dair ry	tshoar · oeey · qokain · shypchedy · opched · qopchedy · otaiin · ⟦chepar = wiederkehrendes Verhältnisfeld⟧ · aiin · octhy · dair · ry	wiederkehrendes Verhältnisfeld	Anteilsposten	Teilmenge	Wert-/Klassenfeld	30	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-026	chepchar	f113r	f113	f113r.16	11	pcheoor olkeedy qokeedy shdy qofchedy chcfhor chedy qokeeol por aiin chepchar	pcheoor · olkeedy · qokeedy · shdy · qofchedy · chcfhor · chedy · qokeeol · por · aiin · ⟦chepchar = benanntes Verhältnisfeld⟧	benanntes Verhältnisfeld	Anteilsposten	Teilmenge	gelernter technischer Ganzname	20	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-027	chetar	f111v	f111	f111v.13	6	sheaiin okaiin shckhy cheol kedy chetar okaiin shal lchdal tedy tar amd	sheaiin · okaiin · shckhy · cheol · kedy · ⟦chetar = wiederkehrendes Verhältnisfeld⟧ · okaiin · shal · lchdal · tedy · tar · amd	wiederkehrendes Verhältnisfeld	Anteilsposten	Teilmenge	Wert-/Klassenfeld	30	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-028	chkar	f106r	f106	f106r.31	2	yshar chkar aiiiky ral cheol oraiin	yshar · ⟦chkar = heiß-getrockneter Anteil⟧ · aiiiky · ral · cheol · oraiin	heiß-getrockneter Anteil	heiß-getrocknete Teilmenge	Wärme-/Trockenklasse	gelernter technischer Name	40	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-029	chkear	f25v	f25	f25v.4	8	qokaiin qokcho shol daiin ckhear ckhol daiin chkear	qokaiin · qokcho · shol · daiin · ckhear · ckhol · daiin · ⟦chkear = benanntes Verhältnisfeld⟧	benanntes Verhältnisfeld	Anteilsposten	Teilmenge	gelernter technischer Ganzname	20	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-030	chlar	f106r	f106	f106r.27	8	tcheoky lkshedy qokaiin lky raiin chy rody chlar cheeorfor cheoly	tcheoky · lkshedy · qokaiin · lky · raiin · chy · rody · ⟦chlar = wiederkehrendes Verhältnisfeld⟧ · cheeorfor · cheoly	wiederkehrendes Verhältnisfeld	Anteilsposten	Teilmenge	Wert-/Klassenfeld	27	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-031	choar	f115r	f115	f115r.25	6	y cheodain cheey qotchedy qokeeody choar cheey	y · cheodain · cheey · qotchedy · qokeeody · ⟦choar = wiederkehrendes Verhältnisfeld⟧ · cheey	wiederkehrendes Verhältnisfeld	Anteilsposten	Teilmenge	Wert-/Klassenfeld	27	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-032	chochar	f52v	f52	f52v.3	3	oor chor chochar ls chteeor ytol sheol otam	oor · chor · ⟦chochar = benanntes Verhältnisfeld⟧ · ls · chteeor · ytol · sheol · otam	benanntes Verhältnisfeld	Anteilsposten	Teilmenge	gelernter technischer Ganzname	20	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-033	chockhar	f100v	f100	f100v.20	8	ycheoky shokeesy qokeey chokeol saraloaly cheor ol chockhar	ycheoky · shokeesy · qokeey · chokeol · saraloaly · cheor · ol · ⟦chockhar = wiederkehrendes Verhältnisfeld⟧	wiederkehrendes Verhältnisfeld	Anteilsposten	Teilmenge	Wert-/Klassenfeld	27	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-034	chokar	f104r	f104	f104r.13	3	olcheol qodain chokar okcho lkain okar cheody okeeody qodam chdy	olcheol · qodain · ⟦chokar = heiß-getrockneter Zubereitungsanteil⟧ · okcho · lkain · okar · cheody · okeeody · qodam · chdy	heiß-getrockneter Zubereitungsanteil	heiß-getrocknete Teilmenge	Wärme-/Trockenklasse	gelernter technischer Name	38	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G789-PASS-035	cholkar	f104r	f104	f104r.42	3	y lshedy cholkar	y · lshedy · ⟦cholkar = wiederkehrendes Verhältnisfeld⟧	wiederkehrendes Verhältnisfeld	Anteilsposten	Teilmenge	Wert-/Klassenfeld	27	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
