index	writer	edition	recipe	paragraph	leaf	predicted_atoms	observed_groups	status	quantity_options	independent_meaning_capacity
0	FORWARD	ZL3b	IV15	f100r|f100r.12-f100r.15	100	22	35	UNKNOWN_SOURCE	0	0
1	FORWARD	ZL3b	IV15	f100r|f100r.22-f100r.27	100	22	56	UNKNOWN_SOURCE	0	0
2	FORWARD	ZL3b	IV15	f100v|f100v.14-f100v.22	100	22	79	UNKNOWN_SOURCE	0	0
3	FORWARD	ZL3b	IV15	f102r1|f102r1.3-f102r1.6	102	22	28	UNKNOWN_SOURCE	0	0
4	FORWARD	ZL3b	IV15	f102r1|f102r1.8-f102r1.11	102	22	32	UNKNOWN_SOURCE	0	0
5	FORWARD	ZL3b	IV15	f102r1|f102r1.13-f102r1.17	102	22	43	UNKNOWN_SOURCE	0	0
6	FORWARD	ZL3b	IV15	f102v1|f102v1.7-f102v1.14	102	22	73	UNKNOWN_SOURCE	0	0
7	FORWARD	ZL3b	IV15	f102v1|f102v1.19-f102v1.24	102	22	45	UNKNOWN_SOURCE	0	0
8	FORWARD	ZL3b	IV15	f102v2|f102v2.17-f102v2.23	102	22	75	UNKNOWN_SOURCE	0	0
9	FORWARD	ZL3b	IV15	f102v2|f102v2.30-f102v2.39	102	22	93	UNKNOWN_SOURCE	0	0
10	FORWARD	ZL3b	IV15	f103r|f103r.1-f103r.4	103	22	50	UNKNOWN_SOURCE	0	0
11	FORWARD	ZL3b	IV15	f103r|f103r.5-f103r.7	103	22	36	UNKNOWN_SOURCE	0	0
12	FORWARD	ZL3b	IV15	f103r|f103r.8-f103r.12	103	22	62	UNKNOWN_SOURCE	0	0
13	FORWARD	ZL3b	IV15	f103r|f103r.13-f103r.15	103	22	30	UNKNOWN_SOURCE	0	0
14	FORWARD	ZL3b	IV15	f103r|f103r.16-f103r.17	103	22	21	UNKNOWN_SOURCE	0	0
15	FORWARD	ZL3b	IV15	f103r|f103r.18-f103r.20	103	22	28	CONTRADICTED_WORD_CAPACITY	0	0
16	FORWARD	ZL3b	IV15	f103r|f103r.21-f103r.23	103	22	29	CONTRADICTED_WORD_CAPACITY	0	0
17	FORWARD	ZL3b	IV15	f103r|f103r.24-f103r.26	103	22	31	UNKNOWN_SOURCE	0	0
18	FORWARD	ZL3b	IV15	f103r|f103r.27-f103r.29	103	22	28	UNKNOWN_SOURCE	0	0
19	FORWARD	ZL3b	IV15	f103r|f103r.30-f103r.32	103	22	28	CONTRADICTED_WORD_CAPACITY	0	0
20	FORWARD	ZL3b	IV15	f103r|f103r.33-f103r.34	103	22	14	CONTRADICTED_QUANTITY_PLACEMENT	0	0
21	FORWARD	ZL3b	IV15	f103r|f103r.35-f103r.36	103	22	18	UNKNOWN_SOURCE	0	0
22	FORWARD	ZL3b	IV15	f103r|f103r.37-f103r.39	103	22	24	UNKNOWN_SOURCE	0	0
23	FORWARD	ZL3b	IV15	f103r|f103r.40-f103r.42	103	22	27	UNKNOWN_SOURCE	0	0
24	FORWARD	ZL3b	IV15	f103r|f103r.43-f103r.44	103	22	16	CONTRADICTED_QUANTITY_PLACEMENT	0	0
25	FORWARD	ZL3b	IV15	f103r|f103r.45-f103r.47	103	22	28	UNKNOWN_SOURCE	0	0
26	FORWARD	ZL3b	IV15	f103r|f103r.48-f103r.51	103	22	37	UNKNOWN_SOURCE	0	0
27	FORWARD	ZL3b	IV15	f103r|f103r.52-f103r.54	103	22	25	UNKNOWN_SOURCE	0	0
28	FORWARD	ZL3b	IV15	f103v|f103v.1-f103v.4	103	22	43	UNKNOWN_SOURCE	0	0
29	FORWARD	ZL3b	IV15	f103v|f103v.5-f103v.8	103	22	39	CONTRADICTED_WORD_CAPACITY	0	0
30	FORWARD	ZL3b	IV15	f103v|f103v.9-f103v.11	103	22	28	UNKNOWN_SOURCE	0	0
31	FORWARD	ZL3b	IV15	f103v|f103v.12-f103v.13	103	22	24	UNKNOWN_SOURCE	0	0
32	FORWARD	ZL3b	IV15	f103v|f103v.14-f103v.16	103	22	32	UNKNOWN_SOURCE	0	0
33	FORWARD	ZL3b	IV15	f103v|f103v.17-f103v.19	103	22	28	UNKNOWN_SOURCE	0	0
34	FORWARD	ZL3b	IV15	f103v|f103v.20-f103v.26	103	22	70	UNKNOWN_SOURCE	0	0
35	FORWARD	ZL3b	IV15	f103v|f103v.27-f103v.29	103	22	29	UNKNOWN_SOURCE	0	0
36	FORWARD	ZL3b	IV15	f103v|f103v.30-f103v.32	103	22	29	UNKNOWN_SOURCE	0	0
37	FORWARD	ZL3b	IV15	f103v|f103v.33-f103v.36	103	22	36	UNKNOWN_SOURCE	0	0
38	FORWARD	ZL3b	IV15	f103v|f103v.37-f103v.38	103	22	17	UNKNOWN_SOURCE	0	0
39	FORWARD	ZL3b	IV15	f103v|f103v.39-f103v.42	103	22	39	UNKNOWN_SOURCE	0	0
40	FORWARD	ZL3b	IV15	f103v|f103v.43-f103v.46	103	22	40	UNKNOWN_SOURCE	0	0
41	FORWARD	ZL3b	IV15	f104r|f104r.1-f104r.4	104	22	45	UNKNOWN_SOURCE	0	0
42	FORWARD	ZL3b	IV15	f104r|f104r.5-f104r.9	104	22	52	UNKNOWN_SOURCE	0	0
43	FORWARD	ZL3b	IV15	f104r|f104r.10-f104r.11	104	22	20	UNKNOWN_SOURCE	0	0
44	FORWARD	ZL3b	IV15	f104r|f104r.12-f104r.15	104	22	39	UNKNOWN_SOURCE	0	0
45	FORWARD	ZL3b	IV15	f104r|f104r.16-f104r.18	104	22	26	UNKNOWN_SOURCE	0	0
46	FORWARD	ZL3b	IV15	f104r|f104r.19-f104r.21	104	22	29	UNKNOWN_SOURCE	0	0
47	FORWARD	ZL3b	IV15	f104r|f104r.22-f104r.26	104	22	50	UNKNOWN_SOURCE	0	0
48	FORWARD	ZL3b	IV15	f104r|f104r.27-f104r.29	104	22	34	UNKNOWN_SOURCE	0	0
49	FORWARD	ZL3b	IV15	f104r|f104r.30-f104r.33	104	22	42	UNKNOWN_SOURCE	0	0
50	FORWARD	ZL3b	IV15	f104r|f104r.34-f104r.35	104	22	19	UNKNOWN_SOURCE	0	0
51	FORWARD	ZL3b	IV15	f104r|f104r.36-f104r.38	104	22	25	UNKNOWN_SOURCE	0	0
52	FORWARD	ZL3b	IV15	f104r|f104r.39-f104r.42	104	22	35	UNKNOWN_SOURCE	0	0
53	FORWARD	ZL3b	IV15	f104r|f104r.43-f104r.45	104	22	32	UNKNOWN_SOURCE	0	0
54	FORWARD	ZL3b	IV15	f104v|f104v.1-f104v.5	104	22	51	UNKNOWN_SOURCE	0	0
55	FORWARD	ZL3b	IV15	f104v|f104v.6-f104v.7	104	22	26	UNKNOWN_SOURCE	0	0
56	FORWARD	ZL3b	IV15	f104v|f104v.8-f104v.11	104	22	44	UNKNOWN_SOURCE	0	0
57	FORWARD	ZL3b	IV15	f104v|f104v.12-f104v.14	104	22	31	UNKNOWN_SOURCE	0	0
58	FORWARD	ZL3b	IV15	f104v|f104v.15-f104v.18	104	22	42	UNKNOWN_SOURCE	0	0
59	FORWARD	ZL3b	IV15	f104v|f104v.19-f104v.21	104	22	31	CONTRADICTED_WORD_CAPACITY	0	0
60	FORWARD	ZL3b	IV15	f104v|f104v.22-f104v.26	104	22	51	UNKNOWN_SOURCE	0	0
61	FORWARD	ZL3b	IV15	f104v|f104v.27-f104v.28	104	22	22	UNKNOWN_SOURCE	0	0
62	FORWARD	ZL3b	IV15	f104v|f104v.29-f104v.31	104	22	35	UNKNOWN_SOURCE	0	0
63	FORWARD	ZL3b	IV15	f104v|f104v.32-f104v.34	104	22	37	UNKNOWN_SOURCE	0	0
64	FORWARD	ZL3b	IV15	f104v|f104v.35-f104v.36	104	22	16	UNKNOWN_SOURCE	0	0
65	FORWARD	ZL3b	IV15	f104v|f104v.37-f104v.40	104	22	50	UNKNOWN_SOURCE	0	0
66	FORWARD	ZL3b	IV15	f104v|f104v.41-f104v.44	104	22	41	UNKNOWN_SOURCE	0	0
67	FORWARD	ZL3b	IV15	f105r|f105r.1-f105r.5	105	22	56	UNKNOWN_SOURCE	0	0
68	FORWARD	ZL3b	IV15	f105r|f105r.6-f105r.10	105	22	39	UNKNOWN_SOURCE	0	0
69	FORWARD	ZL3b	IV15	f105r|f105r.11-f105r.13	105	22	34	UNKNOWN_SOURCE	0	0
70	FORWARD	ZL3b	IV15	f105r|f105r.14-f105r.16	105	22	31	UNKNOWN_SOURCE	0	0
71	FORWARD	ZL3b	IV15	f105r|f105r.17-f105r.23	105	22	75	UNKNOWN_SOURCE	0	0
72	FORWARD	ZL3b	IV15	f105r|f105r.24-f105r.25	105	22	19	UNKNOWN_SOURCE	0	0
73	FORWARD	ZL3b	IV15	f105r|f105r.26-f105r.27	105	22	19	UNKNOWN_SOURCE	0	0
74	FORWARD	ZL3b	IV15	f105r|f105r.28-f105r.30	105	22	33	UNKNOWN_SOURCE	0	0
75	FORWARD	ZL3b	IV15	f105r|f105r.31-f105r.34	105	22	46	UNKNOWN_SOURCE	0	0
76	FORWARD	ZL3b	IV15	f105r|f105r.35-f105r.37	105	22	27	CONTRADICTED_WORD_CAPACITY	0	0
77	FORWARD	ZL3b	IV15	f105v|f105v.1-f105v.4	105	22	40	UNKNOWN_SOURCE	0	0
78	FORWARD	ZL3b	IV15	f105v|f105v.5-f105v.7	105	22	30	UNKNOWN_SOURCE	0	0
79	FORWARD	ZL3b	IV15	f105v|f105v.8-f105v.13	105	22	73	UNKNOWN_SOURCE	0	0
80	FORWARD	ZL3b	IV15	f105v|f105v.14-f105v.17	105	22	45	UNKNOWN_SOURCE	0	0
81	FORWARD	ZL3b	IV15	f105v|f105v.18-f105v.19	105	22	21	UNKNOWN_SOURCE	0	0
82	FORWARD	ZL3b	IV15	f105v|f105v.20-f105v.22	105	22	28	UNKNOWN_SOURCE	0	0
83	FORWARD	ZL3b	IV15	f105v|f105v.23-f105v.24	105	22	18	UNKNOWN_SOURCE	0	0
84	FORWARD	ZL3b	IV15	f105v|f105v.25-f105v.28	105	22	40	UNKNOWN_SOURCE	0	0
85	FORWARD	ZL3b	IV15	f105v|f105v.29-f105v.31	105	22	32	UNKNOWN_SOURCE	0	0
86	FORWARD	ZL3b	IV15	f105v|f105v.32-f105v.38	105	22	72	UNKNOWN_SOURCE	0	0
87	FORWARD	ZL3b	IV15	f106r|f106r.1-f106r.3	106	22	29	UNKNOWN_SOURCE	0	0
88	FORWARD	ZL3b	IV15	f106r|f106r.4-f106r.7	106	22	39	UNKNOWN_SOURCE	0	0
89	FORWARD	ZL3b	IV15	f106r|f106r.8-f106r.9	106	22	18	UNKNOWN_SOURCE	0	0
90	FORWARD	ZL3b	IV15	f106r|f106r.10-f106r.12	106	22	26	CONTRADICTED_WORD_CAPACITY	0	0
91	FORWARD	ZL3b	IV15	f106r|f106r.13-f106r.14	106	22	19	UNKNOWN_SOURCE	0	0
92	FORWARD	ZL3b	IV15	f106r|f106r.15-f106r.17	106	22	28	UNKNOWN_SOURCE	0	0
93	FORWARD	ZL3b	IV15	f106r|f106r.18-f106r.21	106	22	37	UNKNOWN_SOURCE	0	0
94	FORWARD	ZL3b	IV15	f106r|f106r.22-f106r.23	106	22	20	UNKNOWN_SOURCE	0	0
95	FORWARD	ZL3b	IV15	f106r|f106r.24-f106r.26	106	22	22	CONTRADICTED_QUANTITY_PLACEMENT	0	0
96	FORWARD	ZL3b	IV15	f106r|f106r.27-f106r.31	106	22	52	UNKNOWN_SOURCE	0	0
97	FORWARD	ZL3b	IV15	f106r|f106r.32-f106r.33	106	22	19	UNKNOWN_SOURCE	0	0
98	FORWARD	ZL3b	IV15	f106r|f106r.34-f106r.35	106	22	14	UNKNOWN_SOURCE	0	0
99	FORWARD	ZL3b	IV15	f106r|f106r.36-f106r.37	106	22	13	UNKNOWN_SOURCE	0	0
100	FORWARD	ZL3b	IV15	f106r|f106r.38-f106r.41	106	22	39	UNKNOWN_SOURCE	0	0
101	FORWARD	ZL3b	IV15	f106r|f106r.42-f106r.47	106	22	57	UNKNOWN_SOURCE	0	0
102	FORWARD	ZL3b	IV15	f106v|f106v.1-f106v.4	106	22	45	UNKNOWN_SOURCE	0	0
103	FORWARD	ZL3b	IV15	f106v|f106v.5-f106v.8	106	22	40	UNKNOWN_SOURCE	0	0
104	FORWARD	ZL3b	IV15	f106v|f106v.9-f106v.10	106	22	17	UNKNOWN_SOURCE	0	0
105	FORWARD	ZL3b	IV15	f106v|f106v.11-f106v.14	106	22	39	UNKNOWN_SOURCE	0	0
106	FORWARD	ZL3b	IV15	f106v|f106v.15-f106v.17	106	22	25	UNKNOWN_SOURCE	0	0
107	FORWARD	ZL3b	IV15	f106v|f106v.18-f106v.19	106	22	19	UNKNOWN_SOURCE	0	0
108	FORWARD	ZL3b	IV15	f106v|f106v.20-f106v.21	106	22	17	UNKNOWN_SOURCE	0	0
109	FORWARD	ZL3b	IV15	f106v|f106v.22-f106v.25	106	22	38	UNKNOWN_SOURCE	0	0
110	FORWARD	ZL3b	IV15	f106v|f106v.26-f106v.27	106	22	17	CONTRADICTED_QUANTITY_PLACEMENT	0	0
111	FORWARD	ZL3b	IV15	f106v|f106v.28-f106v.31	106	22	34	UNKNOWN_SOURCE	0	0
112	FORWARD	ZL3b	IV15	f106v|f106v.32-f106v.33	106	22	19	UNKNOWN_SOURCE	0	0
113	FORWARD	ZL3b	IV15	f106v|f106v.34-f106v.36	106	22	28	UNKNOWN_SOURCE	0	0
114	FORWARD	ZL3b	IV15	f106v|f106v.37-f106v.39	106	22	26	UNKNOWN_SOURCE	0	0
115	FORWARD	ZL3b	IV15	f106v|f106v.40-f106v.41	106	22	21	CONTRADICTED_QUANTITY_PLACEMENT	0	0
116	FORWARD	ZL3b	IV15	f106v|f106v.42-f106v.47	106	22	59	UNKNOWN_SOURCE	0	0
117	FORWARD	ZL3b	IV15	f107r|f107r.1-f107r.3	107	22	31	CONTRADICTED_WORD_CAPACITY	0	0
118	FORWARD	ZL3b	IV15	f107r|f107r.4-f107r.7	107	22	37	UNKNOWN_SOURCE	0	0
119	FORWARD	ZL3b	IV15	f107r|f107r.8-f107r.12	107	22	50	UNKNOWN_SOURCE	0	0
120	FORWARD	ZL3b	IV15	f107r|f107r.13-f107r.17	107	22	43	UNKNOWN_SOURCE	0	0
121	FORWARD	ZL3b	IV15	f107r|f107r.18-f107r.20	107	22	25	UNKNOWN_SOURCE	0	0
122	FORWARD	ZL3b	IV15	f107r|f107r.21-f107r.23	107	22	25	UNKNOWN_SOURCE	0	0
123	FORWARD	ZL3b	IV15	f107r|f107r.24-f107r.26	107	22	32	UNKNOWN_SOURCE	0	0
124	FORWARD	ZL3b	IV15	f107r|f107r.27-f107r.29	107	22	24	UNKNOWN_SOURCE	0	0
125	FORWARD	ZL3b	IV15	f107r|f107r.30-f107r.33	107	22	45	UNKNOWN_SOURCE	0	0
126	FORWARD	ZL3b	IV15	f107r|f107r.34-f107r.37	107	22	39	UNKNOWN_SOURCE	0	0
127	FORWARD	ZL3b	IV15	f107r|f107r.38-f107r.41	107	22	37	UNKNOWN_SOURCE	0	0
128	FORWARD	ZL3b	IV15	f107r|f107r.42-f107r.44	107	22	25	UNKNOWN_SOURCE	0	0
129	FORWARD	ZL3b	IV15	f107r|f107r.45-f107r.47	107	22	28	UNKNOWN_SOURCE	0	0
130	FORWARD	ZL3b	IV15	f107r|f107r.48-f107r.51	107	22	46	UNKNOWN_SOURCE	0	0
131	FORWARD	ZL3b	IV15	f107v|f107v.1-f107v.4	107	22	44	UNKNOWN_SOURCE	0	0
132	FORWARD	ZL3b	IV15	f107v|f107v.5-f107v.7	107	22	26	UNKNOWN_SOURCE	0	0
133	FORWARD	ZL3b	IV15	f107v|f107v.8-f107v.10	107	22	28	UNKNOWN_SOURCE	0	0
134	FORWARD	ZL3b	IV15	f107v|f107v.11-f107v.15	107	22	50	UNKNOWN_SOURCE	0	0
135	FORWARD	ZL3b	IV15	f107v|f107v.16-f107v.19	107	22	37	CONTRADICTED_WORD_CAPACITY	0	0
136	FORWARD	ZL3b	IV15	f107v|f107v.20-f107v.22	107	22	28	UNKNOWN_SOURCE	0	0
137	FORWARD	ZL3b	IV15	f107v|f107v.23-f107v.24	107	22	15	UNKNOWN_SOURCE	0	0
138	FORWARD	ZL3b	IV15	f107v|f107v.25-f107v.28	107	22	40	UNKNOWN_SOURCE	0	0
139	FORWARD	ZL3b	IV15	f107v|f107v.29-f107v.31	107	22	28	UNKNOWN_SOURCE	0	0
140	FORWARD	ZL3b	IV15	f107v|f107v.32-f107v.34	107	22	26	UNKNOWN_SOURCE	0	0
141	FORWARD	ZL3b	IV15	f107v|f107v.35-f107v.36	107	22	20	UNKNOWN_SOURCE	0	0
142	FORWARD	ZL3b	IV15	f107v|f107v.37-f107v.40	107	22	36	UNKNOWN_SOURCE	0	0
143	FORWARD	ZL3b	IV15	f107v|f107v.41-f107v.42	107	22	17	UNKNOWN_SOURCE	0	0
144	FORWARD	ZL3b	IV15	f107v|f107v.43-f107v.44	107	22	18	UNKNOWN_SOURCE	0	0
145	FORWARD	ZL3b	IV15	f107v|f107v.45-f107v.49	107	22	49	UNKNOWN_SOURCE	0	0
146	FORWARD	ZL3b	IV15	f108r|f108r.1-f108r.4	108	22	38	UNKNOWN_SOURCE	0	0
147	FORWARD	ZL3b	IV15	f108r|f108r.5-f108r.7	108	22	36	UNKNOWN_SOURCE	0	0
148	FORWARD	ZL3b	IV15	f108r|f108r.8-f108r.13	108	22	61	UNKNOWN_SOURCE	0	0
149	FORWARD	ZL3b	IV15	f108r|f108r.14-f108r.16	108	22	28	UNKNOWN_SOURCE	0	0
150	FORWARD	ZL3b	IV15	f108r|f108r.17-f108r.20	108	22	39	UNKNOWN_SOURCE	0	0
151	FORWARD	ZL3b	IV15	f108r|f108r.21-f108r.23	108	22	25	UNKNOWN_SOURCE	0	0
152	FORWARD	ZL3b	IV15	f108r|f108r.24-f108r.28	108	22	52	UNKNOWN_SOURCE	0	0
153	FORWARD	ZL3b	IV15	f108r|f108r.29-f108r.30	108	22	17	CONTRADICTED_QUANTITY_PLACEMENT	0	0
154	FORWARD	ZL3b	IV15	f108r|f108r.31-f108r.34	108	22	36	UNKNOWN_SOURCE	0	0
155	FORWARD	ZL3b	IV15	f108r|f108r.35-f108r.36	108	22	19	CONTRADICTED_QUANTITY_PLACEMENT	0	0
156	FORWARD	ZL3b	IV15	f108r|f108r.37-f108r.38	108	22	18	UNKNOWN_SOURCE	0	0
157	FORWARD	ZL3b	IV15	f108r|f108r.39-f108r.44	108	22	60	UNKNOWN_SOURCE	0	0
158	FORWARD	ZL3b	IV15	f108r|f108r.45-f108r.47	108	22	33	UNKNOWN_SOURCE	0	0
159	FORWARD	ZL3b	IV15	f108r|f108r.48-f108r.50	108	22	32	UNKNOWN_SOURCE	0	0
160	FORWARD	ZL3b	IV15	f108v|f108v.1-f108v.4	108	22	41	UNKNOWN_SOURCE	0	0
161	FORWARD	ZL3b	IV15	f108v|f108v.5-f108v.6	108	22	21	UNKNOWN_SOURCE	0	0
162	FORWARD	ZL3b	IV15	f108v|f108v.7-f108v.11	108	22	56	UNKNOWN_SOURCE	0	0
163	FORWARD	ZL3b	IV15	f108v|f108v.12-f108v.14	108	22	33	UNKNOWN_SOURCE	0	0
164	FORWARD	ZL3b	IV15	f108v|f108v.15-f108v.19	108	22	50	UNKNOWN_SOURCE	0	0
165	FORWARD	ZL3b	IV15	f108v|f108v.20-f108v.29	108	22	119	UNKNOWN_SOURCE	0	0
166	FORWARD	ZL3b	IV15	f108v|f108v.30-f108v.53	108	22	261	UNKNOWN_SOURCE	0	0
167	FORWARD	ZL3b	IV15	f10r|f10r.1-f10r.5	10	22	43	UNKNOWN_SOURCE	0	0
168	FORWARD	ZL3b	IV15	f10r|f10r.6-f10r.12	10	22	49	UNKNOWN_SOURCE	0	0
169	FORWARD	ZL3b	IV15	f10v|f10v.1-f10v.3	10	22	25	UNKNOWN_SOURCE	0	0
170	FORWARD	ZL3b	IV15	f10v|f10v.4-f10v.7	10	22	32	UNKNOWN_SOURCE	0	0
