source_id	source_class	folio_or_scope	official_url	remote_sha256	exact_support
LJS443_TEI	OFFICIAL_LIBRARY_METADATA	whole manuscript and diagram surfaces on current ff.192r-211v	https://openn.library.upenn.edu/Data/0001/ljs443/data/ljs443_TEI.xml	becfa33a8ca1952a7c914e09d070e4d7cdd4f3509291998916a956397b8391b4	Armenian post-1416 collection of calendar commentaries, treatises, tables and diagrams; TEI identifies the selected surfaces as diagrams.
LJS443_0388	OFFICIAL_PRIMARY_FACSIMILE	192r = old 193r	https://openn.library.upenn.edu/Data/0001/ljs443/data/web/0088_0388_web.jpg	2b2cc7271160549530540e2aa55033d4c1a6869077f0fe4a9e188612d088e818	Official OPenn facsimile surface identified as a diagram by the TEI.
LJS443_0389	OFFICIAL_PRIMARY_FACSIMILE	192v = old 193v	https://openn.library.upenn.edu/Data/0001/ljs443/data/web/0088_0389_web.jpg	8dc9f2bd00c077e41d84d7176f47b507e340e82a4de6b69fccfe791241cf160e	Official OPenn facsimile surface identified as a diagram by the TEI.
LJS443_0390	OFFICIAL_PRIMARY_FACSIMILE	193r = old 194r	https://openn.library.upenn.edu/Data/0001/ljs443/data/web/0088_0390_web.jpg	e6478526b64d0006316d543f87efade4b36edde1dde400179b2e55897fc14237	Official OPenn facsimile surface identified as a diagram by the TEI.
LJS443_0391	OFFICIAL_PRIMARY_FACSIMILE	193v = old 194v	https://openn.library.upenn.edu/Data/0001/ljs443/data/web/0088_0391_web.jpg	8d0cb583ddb2a3ebcfc449e1d6206c9baea4db5d0bd696ddf8a2f11354bb5d5a	Official OPenn facsimile surface identified as a diagram by the TEI.
LJS443_0392	OFFICIAL_PRIMARY_FACSIMILE	194r = old 195r	https://openn.library.upenn.edu/Data/0001/ljs443/data/web/0088_0392_web.jpg	6b0e164434dd59d0852346876df97e5c9c373f0b9c523913a5f4efc76ba1c623	Official OPenn facsimile surface identified as a diagram by the TEI.
LJS443_0393	OFFICIAL_PRIMARY_FACSIMILE	194v = old 195v	https://openn.library.upenn.edu/Data/0001/ljs443/data/web/0088_0393_web.jpg	892fd80a7e48cee9866564bcc40cafec4d174140c4a0373791418f519a517cca	Official OPenn facsimile surface identified as a diagram by the TEI.
LJS443_0394	OFFICIAL_PRIMARY_FACSIMILE	195r = old 196r	https://openn.library.upenn.edu/Data/0001/ljs443/data/web/0088_0394_web.jpg	331908d9796a004c68d47616d2910e8593d09eb0e78f91945ea15814557de641	Official OPenn facsimile surface identified as a diagram by the TEI.
LJS443_0395	OFFICIAL_PRIMARY_FACSIMILE	195v = old 196v	https://openn.library.upenn.edu/Data/0001/ljs443/data/web/0088_0395_web.jpg	00ab60fcec1f02abb007ee9aaeb20416d3462650d35137b7ab6fdd3c2896294e	Official OPenn facsimile surface identified as a diagram by the TEI.
LJS443_0396	OFFICIAL_PRIMARY_FACSIMILE	196r = old 197r	https://openn.library.upenn.edu/Data/0001/ljs443/data/web/0088_0396_web.jpg	de581d4c773861b500446c9e73106ecc41d1990a5d314db703831b052ff11396	Official OPenn facsimile surface identified as a diagram by the TEI.
LJS443_0397	OFFICIAL_PRIMARY_FACSIMILE	196v = old 197v	https://openn.library.upenn.edu/Data/0001/ljs443/data/web/0088_0397_web.jpg	99c59fe22354dc11eb074d960f914386b4c50e0eb177a034be2636808d66fb71	Official OPenn facsimile surface identified as a diagram by the TEI.
LJS443_0398	OFFICIAL_PRIMARY_FACSIMILE	197r = old 198r	https://openn.library.upenn.edu/Data/0001/ljs443/data/web/0088_0398_web.jpg	0fab117fb224ab7b6c5d35c21e2b4431711ab80de108b17cc72f3b81ded0d544	Official OPenn facsimile surface identified as a diagram by the TEI.
LJS443_0399	OFFICIAL_PRIMARY_FACSIMILE	197v = old 198v	https://openn.library.upenn.edu/Data/0001/ljs443/data/web/0088_0399_web.jpg	d86f3131c5cdfec1ea7b54bb1debcb0529b572818fbd1be4ea7a541d64448b93	Official OPenn facsimile surface identified as a diagram by the TEI.
LJS443_0400	OFFICIAL_PRIMARY_FACSIMILE	198r = old 199r	https://openn.library.upenn.edu/Data/0001/ljs443/data/web/0088_0400_web.jpg	8fedf8f382dee2512e21a7f7422101883b57becfec712d037c83b9eeca13148d	Official OPenn facsimile surface identified as a diagram by the TEI.
LJS443_0401	OFFICIAL_PRIMARY_FACSIMILE	198v = old 199v	https://openn.library.upenn.edu/Data/0001/ljs443/data/web/0088_0401_web.jpg	e5bc618f73e916a1dc8c3c526496301167e58a2ff671e600dec3ef93917309c7	Official OPenn facsimile surface identified as a diagram by the TEI.
LJS443_0402	OFFICIAL_PRIMARY_FACSIMILE	199r = old 200r	https://openn.library.upenn.edu/Data/0001/ljs443/data/web/0088_0402_web.jpg	d13d9a30a208106c5771cf123b2dc93c371dba52f3583be4a9bc673a2d95b68d	Official OPenn facsimile surface identified as a diagram by the TEI.
LJS443_0403	OFFICIAL_PRIMARY_FACSIMILE	199v = old 200v	https://openn.library.upenn.edu/Data/0001/ljs443/data/web/0088_0403_web.jpg	0c034888f22df6f45ec0b445225a9d3e7ac39761d35096f2f3bf86d264f68854	Official OPenn facsimile surface identified as a diagram by the TEI.
