product_id	product_class	station_id	station_class	form_match	matched_functions	compatibility	working_score	concrete_interface_de	written_cross_pointer
H1	LIGHT_EXTRACT	B1:OWNER_01	COMMON_BATH_WASH_AND_MIXING_POOL	YES	BATH|MIX|WASH	DIRECT_WORKING_MATCH	4	nach Mass aufgefangener Grundauszug kann an gemeinsame zweireihige Figuren-/Beckenstation fuer BATH, MIX, WASH eingesetzt werden	NO
H1	LIGHT_EXTRACT	B2:OWNER_01	UPPER_BASIN_FILL_AND_TRANSFER	YES	BATH	PLAUSIBLE_MATCH	3	nach Mass aufgefangener Grundauszug kann an oberes Beckenpaar mit Zylinder fuer BATH eingesetzt werden	NO
H1	LIGHT_EXTRACT	B2:OWNER_02	HAND_DEVICE_HOLD_AND_SETTLE	YES	MIX	PLAUSIBLE_MATCH	3	nach Mass aufgefangener Grundauszug kann an mittleres linkes Handgerät mit Inline-Knoten fuer MIX eingesetzt werden	NO
H1	LIGHT_EXTRACT	B2:OWNER_03	UNCLEAR_CHARGE_AND_TRANSFER_STATION	YES	NONE	FORM_COMPATIBLE_FUNCTION_UNCLEAR	2	nach Mass aufgefangener Grundauszug passt nur formal oder schlecht zu mittlere rechte unklare Station	NO
H1	LIGHT_EXTRACT	B2:OWNER_04	LOWER_MULTI_FIGURE_BATH_TRANSFER	YES	BATH	PLAUSIBLE_MATCH	3	nach Mass aufgefangener Grundauszug kann an unteres grünes Mehrfigurenbecken fuer BATH eingesetzt werden	NO
H1	LIGHT_EXTRACT	B2:OWNER_05	MARGIN_COOL_HOLD_AND_APPLICATION_CELLS	YES	NONE	FORM_COMPATIBLE_FUNCTION_UNCLEAR	2	nach Mass aufgefangener Grundauszug passt nur formal oder schlecht zu kleine Randstationen des unteren Beckens	NO
H1	LIGHT_EXTRACT	B3:OWNER_01	OPEN_FAN_COLLECT_AND_WARM_STATION	YES	NONE	FORM_COMPATIBLE_FUNCTION_UNCLEAR	2	nach Mass aufgefangener Grundauszug passt nur formal oder schlecht zu obere offene Fächerstation am Rand	NO
H1	LIGHT_EXTRACT	B3:OWNER_02	ROUND_VESSEL_LOCAL_IMMERSION	YES	BATH	PLAUSIBLE_MATCH	3	nach Mass aufgefangener Grundauszug kann an mittlere Randfigur im runden Gefäß fuer BATH eingesetzt werden	NO
H1	LIGHT_EXTRACT	B3:OWNER_03	BASKET_VESSEL_IMMERSION_AND_SETTLE	YES	BATH	PLAUSIBLE_MATCH	3	nach Mass aufgefangener Grundauszug kann an untere Randfigur im korbartigen Gefäß fuer BATH eingesetzt werden	NO
H1	LIGHT_EXTRACT	B3:OWNER_04	UNCONNECTED_GENERIC_PREPARATION_CELLS	YES	MIX	PLAUSIBLE_MATCH	3	nach Mass aufgefangener Grundauszug kann an unverbundener Zwischenbereich fuer MIX eingesetzt werden	NO
H1	LIGHT_EXTRACT	B3:OWNER_05	PAIRED_ARCH_APPLICATION_OR_FLOW	YES	NONE	FORM_COMPATIBLE_FUNCTION_UNCLEAR	2	nach Mass aufgefangener Grundauszug passt nur formal oder schlecht zu sichtbares Figurenpaar mit gemeinsamem Bogen in B3	NO
H1	LIGHT_EXTRACT	B4:OWNER_01	PAIRED_ARCH_POULTICE_HOLDING	YES	NONE	FORM_COMPATIBLE_FUNCTION_UNCLEAR	2	nach Mass aufgefangener Grundauszug passt nur formal oder schlecht zu sichtbares Figurenpaar mit gemeinsamem Bogen in B4	NO
H1	LIGHT_EXTRACT	B4:OWNER_02	LEFT_FRINGE_WARM_FLOW_AND_COLLECTION	YES	NONE	FORM_COMPATIBLE_FUNCTION_UNCLEAR	2	nach Mass aufgefangener Grundauszug passt nur formal oder schlecht zu linke Hauptstation mit offenem Fransenlauf	NO
H1	LIGHT_EXTRACT	B4:OWNER_03	RIGHT_S_FLOW_FEED_AND_SETTLE	YES	NONE	FORM_COMPATIBLE_FUNCTION_UNCLEAR	2	nach Mass aufgefangener Grundauszug passt nur formal oder schlecht zu rechte Hauptstation mit S-Lauf und Mehrarmknoten	NO
H1	LIGHT_EXTRACT	B5:OWNER_01	FRINGE_TRANSFER_AND_SETTLE_APPENDIX	YES	NONE	FORM_COMPATIBLE_FUNCTION_UNCLEAR	2	nach Mass aufgefangener Grundauszug passt nur formal oder schlecht zu linke Fransenstation im B5-Nachtrag	NO
H1	LIGHT_EXTRACT	B6:OWNER_01	S_FLOW_COLLECT_COOL_AND_FEED_APPENDIX	YES	NONE	FORM_COMPATIBLE_FUNCTION_UNCLEAR	2	nach Mass aufgefangener Grundauszug passt nur formal oder schlecht zu rechter S-Lauf im B6-Nachtrag	NO
H2	SECOND_STRONG_EXTRACT	B1:OWNER_01	COMMON_BATH_WASH_AND_MIXING_POOL	YES	BATH|MIX	DIRECT_WORKING_MATCH	4	zweifach nachbeschickter standardisierter Zweitauszug kann an gemeinsame zweireihige Figuren-/Beckenstation fuer BATH, MIX eingesetzt werden	NO
H2	SECOND_STRONG_EXTRACT	B2:OWNER_01	UPPER_BASIN_FILL_AND_TRANSFER	YES	BATH|FEED	DIRECT_WORKING_MATCH	4	zweifach nachbeschickter standardisierter Zweitauszug kann an oberes Beckenpaar mit Zylinder fuer BATH, FEED eingesetzt werden	NO
H2	SECOND_STRONG_EXTRACT	B2:OWNER_02	HAND_DEVICE_HOLD_AND_SETTLE	YES	MIX	PLAUSIBLE_MATCH	3	zweifach nachbeschickter standardisierter Zweitauszug kann an mittleres linkes Handgerät mit Inline-Knoten fuer MIX eingesetzt werden	NO
H2	SECOND_STRONG_EXTRACT	B2:OWNER_03	UNCLEAR_CHARGE_AND_TRANSFER_STATION	YES	FEED	PLAUSIBLE_MATCH	3	zweifach nachbeschickter standardisierter Zweitauszug kann an mittlere rechte unklare Station fuer FEED eingesetzt werden	NO
H2	SECOND_STRONG_EXTRACT	B2:OWNER_04	LOWER_MULTI_FIGURE_BATH_TRANSFER	YES	BATH	PLAUSIBLE_MATCH	3	zweifach nachbeschickter standardisierter Zweitauszug kann an unteres grünes Mehrfigurenbecken fuer BATH eingesetzt werden	NO
H2	SECOND_STRONG_EXTRACT	B2:OWNER_05	MARGIN_COOL_HOLD_AND_APPLICATION_CELLS	YES	NONE	FORM_COMPATIBLE_FUNCTION_UNCLEAR	2	zweifach nachbeschickter standardisierter Zweitauszug passt nur formal oder schlecht zu kleine Randstationen des unteren Beckens	NO
H2	SECOND_STRONG_EXTRACT	B3:OWNER_01	OPEN_FAN_COLLECT_AND_WARM_STATION	YES	NONE	FORM_COMPATIBLE_FUNCTION_UNCLEAR	2	zweifach nachbeschickter standardisierter Zweitauszug passt nur formal oder schlecht zu obere offene Fächerstation am Rand	NO
H2	SECOND_STRONG_EXTRACT	B3:OWNER_02	ROUND_VESSEL_LOCAL_IMMERSION	YES	BATH	PLAUSIBLE_MATCH	3	zweifach nachbeschickter standardisierter Zweitauszug kann an mittlere Randfigur im runden Gefäß fuer BATH eingesetzt werden	NO
H2	SECOND_STRONG_EXTRACT	B3:OWNER_03	BASKET_VESSEL_IMMERSION_AND_SETTLE	YES	BATH|FEED	DIRECT_WORKING_MATCH	4	zweifach nachbeschickter standardisierter Zweitauszug kann an untere Randfigur im korbartigen Gefäß fuer BATH, FEED eingesetzt werden	NO
H2	SECOND_STRONG_EXTRACT	B3:OWNER_04	UNCONNECTED_GENERIC_PREPARATION_CELLS	YES	MIX	PLAUSIBLE_MATCH	3	zweifach nachbeschickter standardisierter Zweitauszug kann an unverbundener Zwischenbereich fuer MIX eingesetzt werden	NO
H2	SECOND_STRONG_EXTRACT	B3:OWNER_05	PAIRED_ARCH_APPLICATION_OR_FLOW	YES	NONE	FORM_COMPATIBLE_FUNCTION_UNCLEAR	2	zweifach nachbeschickter standardisierter Zweitauszug passt nur formal oder schlecht zu sichtbares Figurenpaar mit gemeinsamem Bogen in B3	NO
H2	SECOND_STRONG_EXTRACT	B4:OWNER_01	PAIRED_ARCH_POULTICE_HOLDING	YES	NONE	FORM_COMPATIBLE_FUNCTION_UNCLEAR	2	zweifach nachbeschickter standardisierter Zweitauszug passt nur formal oder schlecht zu sichtbares Figurenpaar mit gemeinsamem Bogen in B4	NO
