edge_id	batch_id	page	physical_folio	diagram_unit_id	pivot_visual_id	pivot_locus	target_visual_id	target_locus	relation_type	direction_basis	ownership_basis	geometry_only_selection	source_manifest_id	page_crop_sha256	pivot_crop_sha256	target_crop_sha256	source_aware_localizer	relation_reviewer	relation_confidence	ambiguity_state	formal_access_state	fold_assignment	eligibility_status
G824-E001	GDT824_JOINED	f76r	f76	LINE:f76r.19	GROUP:ZL3b:f76r.19:G010	f76r.19@ZL3bG010	GROUP:ZL3b:f76r.19:G011	f76r.19@ZL3bG011	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT822	NONE	NONE	NONE	GDT824_RUNNER	SAME_AUTHOR_ACCOUNTING_ONLY	EXPLORATORY	UNREVIEWED_TEXT_RELATION	PREVIOUSLY_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G824-E002	GDT824_JOINED	f76r	f76	LINE:f76r.26	GROUP:ZL3b:f76r.26:G004	f76r.26@ZL3bG004	GROUP:ZL3b:f76r.26:G005	f76r.26@ZL3bG005	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT822	NONE	NONE	NONE	GDT824_RUNNER	SAME_AUTHOR_ACCOUNTING_ONLY	EXPLORATORY	UNREVIEWED_TEXT_RELATION	PREVIOUSLY_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G824-E003	GDT824_JOINED	f77r	f77	LINE:f77r.34	GROUP:ZL3b:f77r.34:G004	f77r.34@ZL3bG004	GROUP:ZL3b:f77r.34:G005	f77r.34@ZL3bG005	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT822	NONE	NONE	NONE	GDT824_RUNNER	SAME_AUTHOR_ACCOUNTING_ONLY	EXPLORATORY	UNREVIEWED_TEXT_RELATION	PREVIOUSLY_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G824-E004	GDT824_SPLIT	f81r	f81	LINE:f81r.13	GROUP:ZL3b:f81r.13:G005	f81r.13@ZL3bG005	GROUP:ZL3b:f81r.13:G006	f81r.13@ZL3bG006	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT822	NONE	NONE	NONE	GDT824_RUNNER	SAME_AUTHOR_ACCOUNTING_ONLY	EXPLORATORY	UNREVIEWED_TEXT_RELATION	PREVIOUSLY_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G824-E005	GDT824_SPLIT	f81r	f81	LINE:f81r.20	GROUP:ZL3b:f81r.20:G003	f81r.20@ZL3bG003	GROUP:ZL3b:f81r.20:G004	f81r.20@ZL3bG004	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT822	NONE	NONE	NONE	GDT824_RUNNER	SAME_AUTHOR_ACCOUNTING_ONLY	EXPLORATORY	UNREVIEWED_TEXT_RELATION	PREVIOUSLY_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G824-E006	GDT824_JOINED	f81v	f81	LINE:f81v.17	GROUP:ZL3b:f81v.17:G005	f81v.17@ZL3bG005	GROUP:ZL3b:f81v.17:G006	f81v.17@ZL3bG006	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT822	NONE	NONE	NONE	GDT824_RUNNER	SAME_AUTHOR_ACCOUNTING_ONLY	EXPLORATORY	UNREVIEWED_TEXT_RELATION	PREVIOUSLY_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G824-E007	GDT824_SPLIT	f81v	f81	LINE:f81v.25	GROUP:ZL3b:f81v.25:G010	f81v.25@ZL3bG010	GROUP:ZL3b:f81v.25:G011	f81v.25@ZL3bG011	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT822	NONE	NONE	NONE	GDT824_RUNNER	SAME_AUTHOR_ACCOUNTING_ONLY	EXPLORATORY	UNREVIEWED_TEXT_RELATION	PREVIOUSLY_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G824-E008	GDT824_JOINED	f82r	f82	LINE:f82r.2	GROUP:ZL3b:f82r.2:G002	f82r.2@ZL3bG002	GROUP:ZL3b:f82r.2:G003	f82r.2@ZL3bG003	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT822	NONE	NONE	NONE	GDT824_RUNNER	SAME_AUTHOR_ACCOUNTING_ONLY	EXPLORATORY	UNREVIEWED_TEXT_RELATION	PREVIOUSLY_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G824-E009	GDT824_SPLIT	f82r	f82	LINE:f82r.21	GROUP:ZL3b:f82r.21:G008	f82r.21@ZL3bG008	GROUP:ZL3b:f82r.21:G009	f82r.21@ZL3bG009	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT822	NONE	NONE	NONE	GDT824_RUNNER	SAME_AUTHOR_ACCOUNTING_ONLY	EXPLORATORY	UNREVIEWED_TEXT_RELATION	PREVIOUSLY_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G824-E010	GDT824_JOINED	f75r	f75	LINE:f75r.2	GROUP:IT2a:f75r.2:G005	f75r.2@IT2aG005	GROUP:IT2a:f75r.2:G006	f75r.2@IT2aG006	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT822	NONE	NONE	NONE	GDT824_RUNNER	SAME_AUTHOR_ACCOUNTING_ONLY	EXPLORATORY	UNREVIEWED_TEXT_RELATION	PREVIOUSLY_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G824-E011	GDT824_SPLIT	f75r	f75	LINE:f75r.23	GROUP:IT2a:f75r.23:G007	f75r.23@IT2aG007	GROUP:IT2a:f75r.23:G008	f75r.23@IT2aG008	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT822	NONE	NONE	NONE	GDT824_RUNNER	SAME_AUTHOR_ACCOUNTING_ONLY	EXPLORATORY	UNREVIEWED_TEXT_RELATION	PREVIOUSLY_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G824-E012	GDT824_SPLIT	f75r	f75	LINE:f75r.33	GROUP:IT2a:f75r.33:G004	f75r.33@IT2aG004	GROUP:IT2a:f75r.33:G005	f75r.33@IT2aG005	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT822	NONE	NONE	NONE	GDT824_RUNNER	SAME_AUTHOR_ACCOUNTING_ONLY	EXPLORATORY	UNREVIEWED_TEXT_RELATION	PREVIOUSLY_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G824-E013	GDT824_JOINED	f76r	f76	LINE:f76r.19	GROUP:IT2a:f76r.19:G010	f76r.19@IT2aG010	GROUP:IT2a:f76r.19:G011	f76r.19@IT2aG011	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT822	NONE	NONE	NONE	GDT824_RUNNER	SAME_AUTHOR_ACCOUNTING_ONLY	EXPLORATORY	UNREVIEWED_TEXT_RELATION	PREVIOUSLY_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G824-E014	GDT824_JOINED	f76r	f76	LINE:f76r.26	GROUP:IT2a:f76r.26:G004	f76r.26@IT2aG004	GROUP:IT2a:f76r.26:G005	f76r.26@IT2aG005	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT822	NONE	NONE	NONE	GDT824_RUNNER	SAME_AUTHOR_ACCOUNTING_ONLY	EXPLORATORY	UNREVIEWED_TEXT_RELATION	PREVIOUSLY_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G824-E015	GDT824_SPLIT	f77r	f77	LINE:f77r.34	GROUP:IT2a:f77r.34:G005	f77r.34@IT2aG005	GROUP:IT2a:f77r.34:G006	f77r.34@IT2aG006	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT822	NONE	NONE	NONE	GDT824_RUNNER	SAME_AUTHOR_ACCOUNTING_ONLY	EXPLORATORY	UNREVIEWED_TEXT_RELATION	PREVIOUSLY_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G824-E016	GDT824_SPLIT	f81r	f81	LINE:f81r.13	GROUP:IT2a:f81r.13:G005	f81r.13@IT2aG005	GROUP:IT2a:f81r.13:G006	f81r.13@IT2aG006	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT822	NONE	NONE	NONE	GDT824_RUNNER	SAME_AUTHOR_ACCOUNTING_ONLY	EXPLORATORY	UNREVIEWED_TEXT_RELATION	PREVIOUSLY_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
