physical_folio	merge_output_events	global_primary_bits	atomic_primary_bits	direct_primary_bits	swapped_primary_bits	direct_gain_vs_global_bits	direction_gain_vs_swapped_bits	atomic_gain_vs_direct_bits
f1	230	1.2829903762204455	0.9929364814875876	1.212560927224055	2.0038943866134957	0.07042944899639059	0.7913334593894408	0.21962444573646733
f103	1339	1.2006192632718355	0.8118582053543488	0.9938314323999027	2.1226852501909703	0.20678783087193287	1.1288538177910676	0.18197322704555385
f105	1057	1.2773697296319615	0.9069740351268848	1.1225276283331131	2.0074520800817828	0.15484210129884834	0.8849244517486696	0.21555359320622836
f108	1516	1.2015384030559182	0.7776018192764819	0.9473954563257247	2.1495700169889473	0.25414294673019344	1.2021745606632226	0.16979363704924288
f111	1608	1.2048472510510946	0.8170529628968298	1.0114164066787972	2.080561556673968	0.1934308443722974	1.069145149995171	0.19436344378196735
f113	1459	1.251523040647731	0.8787033824382622	1.0913417749875318	1.9764857209511018	0.16018126566019908	0.8851439459635699	0.21263839254926964
f114	1184	1.273410590257512	0.8901141258295002	1.0789083795665737	1.9334302459630437	0.1945022106909382	0.85452186639647	0.18879425373707348
f115	1220	1.2895440102299842	0.90694266345064	1.1210468799683715	2.0084638322941575	0.16849713026161273	0.887416952325786	0.21410421651773148
f116	683	1.155866031117449	0.8069142961006965	0.9581210122435356	2.054623506025191	0.19774501887391327	1.0965024937816552	0.1512067161428391
f18	195	1.2225546668311469	0.9222874910653254	1.1445840416574613	1.8590562256354997	0.07797062517368558	0.7144721839780384	0.22229655059213593
f23	248	1.223389594250854	0.9663323700251034	1.1216599513319008	1.7885071784954731	0.10172964291895314	0.6668472271635724	0.15532758130679736
f28	170	1.2264836003523476	0.8894064400715135	1.164340194078603	1.8633838825127655	0.062143406273744706	0.6990436884341626	0.2749337540070894
f30	197	1.2700537783678894	0.9388736347114149	1.142177416516102	2.0462567530318614	0.1278763618517873	0.9040793365157593	0.2033037818046871
f33	239	1.1276279394834923	0.8015699429317747	0.9476926046762396	1.960124782391869	0.17993533480725266	1.0124321777156293	0.14612266174446487
f45	215	1.2339517676961347	0.961819053063738	1.1253809304858435	1.8975963413532297	0.10857083721029115	0.7722154108673862	0.16356187742210548
f47	185	1.1682295423444602	0.9129755716163885	1.0500865645782154	2.05953531486371	0.11814297776624483	1.0094487502854947	0.13711099296182683
f52	187	1.3031610838075947	0.9380986915053318	1.1653012543542902	1.9826745190857153	0.13785982945330444	0.8173732647314251	0.22720256284895846
f53	179	1.3201549183368062	0.9626686789057799	1.2631370510943714	1.8935064853486416	0.05701786724243485	0.6303694342542703	0.30046837218859146
f81	595	1.1540419108174815	0.775074745294133	0.976509339965653	2.076335330064339	0.1775325708518285	1.0998259900986858	0.20143459467152003
f85	713	1.2336140371822042	0.8665162920133411	1.066139865112326	1.9430695985606918	0.16747417206987825	0.8769297334483659	0.19962357309898482
f88	447	1.3471340679484347	0.99195418824922	1.1375031730391179	2.0020467473982313	0.20963089490931686	0.8645435743591134	0.14554898478989786
f89	420	1.3186288986261407	0.9689408820158084	1.1501061431880144	1.918301450270535	0.16852275543812634	0.7681953070825205	0.181165261172206
f90	104	1.3379817372018519	0.959372060388236	1.2307583400526776	1.889946932803712	0.10722339714917428	0.6591885927510344	0.2713862796644416
