split	unit	occurrences	standalone_rate	chunk_initial_rate	chunk_final_rate	line_initial_rate	line_final_rate	paragraph_initial_rate	paragraph_final_rate	left_neighbor_entropy_nats	right_neighbor_entropy_nats	effective_folio_fraction	distinct_folios
train	ol	1825	0.12054794520547946	0.3698630136986301	0.5271232876712328	0.03616438356164384	0.06958904109589041	0.0016438356164383563	0.009315068493150684	2.736298518909807	2.331421243886572	0.6455858167617565	68
train	y	1554	0.043758043758043756	0.2728442728442728	0.711068211068211	0.15122265122265122	0.2503217503217503	0.002574002574002574	0.029601029601029602	3.0165264573384856	1.6037436503170186	0.7465153391671201	68
train	C	1445	0.004152249134948097	0.6906574394463668	0.010380622837370242	0.023529411764705882	0.001384083044982699	0.0006920415224913495	0.0	1.6298012749385298	3.3762786445475568	0.7873571888867501	67
train	ar	1423	0.09838369641602249	0.1595221363316936	0.7477160927617709	0.0035137034434293743	0.06605762473647224	0.0	0.008432888264230498	3.1862623085486397	1.3298372290334401	0.5024355900548707	64
train	or	1322	0.12859304084720122	0.24735249621785174	0.7307110438729199	0.028744326777609682	0.06580937972768533	0.0022692889561270802	0.014372163388804841	3.083554281110966	1.425939377637807	0.757466673153836	68
train	s	1322	0.09757942511346444	0.5915279878971256	0.3615733736762481	0.24886535552193645	0.07413010590015129	0.006051437216338881	0.01059001512859304	1.9404187211607131	2.6198375496122286	0.7622761449248746	68
train	aN	1169	0.14285714285714285	0.15397775876817793	0.9563729683490163	0.0	0.11120615911035073	0.0	0.017964071856287425	3.098415650270128	0.2947442434480214	0.5873652673300949	68
train	d	1144	0.019230769230769232	0.6354895104895105	0.19143356643356643	0.20804195804195805	0.05332167832167832	0.004370629370629371	0.0034965034965034965	1.7532591464706093	3.1600843597644777	0.8412271710406828	68
train	o	1126	0.03108348134991119	0.33570159857904086	0.23268206039076378	0.10124333925399645	0.0452930728241563	0.003552397868561279	0.003552397868561279	2.838110458299589	3.1248682634636937	0.7826324150765481	68
train	ok	1084	0.005535055350553505	0.8228782287822878	0.01107011070110701	0.10516605166051661	0.0009225092250922509	0.014760147601476014	0.0	0.8312298703781058	3.1940246953047624	0.6626025589103258	66
train	ot	1033	0.003872216844143272	0.8760890609874153	0.007744433688286544	0.09002904162633107	0.0	0.006776379477250726	0.0	0.5773881284545868	3.2521876008319395	0.6665907706634697	67
train	k	1025	0.005853658536585366	0.5482926829268293	0.014634146341463415	0.06731707317073171	0.003902439024390244	0.04780487804878049	0.0	1.999890116507982	3.4392490826920574	0.7581275010379787	68
train	al	915	0.073224043715847	0.1825136612021858	0.5759562841530055	0.004371584699453552	0.10710382513661203	0.0	0.013114754098360656	3.141654078440899	2.02159013463283	0.43892821437377205	63
train	S	910	0.007692307692307693	0.7	0.020879120879120878	0.06043956043956044	0.004395604395604396	0.001098901098901099	0.001098901098901099	1.5369400744501687	3.1303272108683	0.68472450300528	67
train	t	883	0.0022650056625141564	0.6500566251415628	0.01698754246885617	0.3057757644394111	0.0056625141562853904	0.12570781426953567	0.0011325028312570782	1.6570017999506288	3.5048803084768005	0.735717051806658	68
train	Ce	866	0.0	0.6662817551963048	0.0023094688221709007	0.008083140877598153	0.0	0.0	0.0	1.6321274299311987	3.193401173383675	0.6220364518742896	66
train	qok	862	0.0034802784222737818	0.9837587006960556	0.0034802784222737818	0.11716937354988399	0.0	0.0034802784222737818	0.0	0.12267131721383978	2.9740784763819375	0.6117638237020764	67
train	daN	844	0.5864928909952607	0.6054502369668247	0.9786729857819905	0.11255924170616113	0.15639810426540285	0.0	0.035545023696682464	1.6554970310048118	0.15761255559527948	0.8601975980713434	68
train	Cedy	732	0.3592896174863388	0.37841530054644806	0.9672131147540983	0.006830601092896175	0.06830601092896176	0.0	0.01366120218579235	2.507831233962256	0.22695140951973108	0.3116925300796309	30
train	qot	727	0.0068775790921595595	0.9862448418156808	0.0068775790921595595	0.13480055020632736	0.001375515818431912	0.0041265474552957355	0.0	0.09975836945108182	3.222829147354946	0.5872258311400058	65
train	e	699	0.005722460658082976	0.044349070100143065	0.020028612303290415	0.00715307582260372	0.00715307582260372	0.0	0.0	2.90972378211847	3.1333020039500923	0.6234708547721429	64
train	Cy	671	0.14307004470938897	0.19523099850968703	0.8971684053651267	0.0014903129657228018	0.07749627421758569	0.0	0.013412816691505217	3.0396808916399705	0.5306976939317132	0.7765230458053864	66
train	E	669	0.0	0.029895366218236172	0.017937219730941704	0.0	0.0	0.0	0.0	2.8404704625912496	3.0742208239350592	0.5521216495950472	63
train	l	666	0.03003003003003003	0.7162162162162162	0.16066066066066065	0.07057057057057058	0.042042042042042045	0.0	0.0045045045045045045	1.5036181044670813	3.265010954066335	0.36946342067843835	59
train	ody	608	0.039473684210526314	0.04111842105263158	0.9786184210526315	0.001644736842105263	0.13486842105263158	0.0	0.027960526315789474	2.8238711179658673	0.14453047001490216	0.5729644938984362	62
train	dy	603	0.19900497512437812	0.30016583747927034	0.8689883913764511	0.013266998341625208	0.30514096185737977	0.0	0.03316749585406302	2.8046210972924137	0.7228207207561426	0.7196009354872442	68
train	aI	597	0.05360134003350084	0.06197654941373534	0.9698492462311558	0.0016750418760469012	0.135678391959799	0.0	0.03685092127303183	2.92765266087588	0.19743876429127505	0.4160527614441354	61
train	p	572	0.005244755244755245	0.534965034965035	0.017482517482517484	0.4143356643356643	0.005244755244755245	0.34965034965034963	0.0	1.8146268572966366	3.305837955854436	0.627614660462341	67
train	Se	570	0.02631578947368421	0.7263157894736842	0.03684210526315789	0.02982456140350877	0.0017543859649122807	0.0017543859649122807	0.0	1.3932556934761897	3.121695238544056	0.5543436582266764	60
train	Col	522	0.4272030651340996	0.6494252873563219	0.710727969348659	0.0210727969348659	0.01532567049808429	0.0	0.0038314176245210726	1.6417522463445153	1.5260371987287802	0.7141718891290298	63
train	Cey	521	0.3416506717850288	0.3723608445297505	0.944337811900192	0.007677543186180422	0.06333973128598848	0.0	0.026871401151631478	2.648467686979128	0.33205420276324404	0.5755664417125073	67
train	Ey	505	0.005940594059405941	0.005940594059405941	0.9683168316831683	0.0	0.03564356435643564	0.0	0.01782178217821782	2.479794162811673	0.21740905343834604	0.4970789806384739	59
train	ey	498	0.018072289156626505	0.018072289156626505	0.963855421686747	0.002008032128514056	0.06224899598393574	0.002008032128514056	0.012048192771084338	2.557687933865026	0.21400421785841572	0.562129983222488	60
train	Edy	469	0.006396588486140725	0.006396588486140725	0.976545842217484	0.0	0.053304904051172705	0.0	0.014925373134328358	2.447518855662627	0.16152243785664935	0.2793180967659543	29
train	edy	446	0.0	0.0	0.9753363228699552	0.0	0.06726457399103139	0.0	0.008968609865470852	2.5000543859362776	0.15927187729096753	0.3185887621011105	28
train	od	445	0.011235955056179775	0.1707865168539326	0.2292134831460674	0.02696629213483146	0.04943820224719101	0.0022471910112359553	0.0044943820224719105	2.828702479810336	2.7105581370121876	0.6495980043425674	65
train	Sedy	418	0.5765550239234449	0.5861244019138756	0.9880382775119617	0.011961722488038277	0.05502392344497608	0.0	0.023923444976076555	1.8658860379087314	0.08408464809196559	0.2510950997994829	27
train	am	408	0.07107843137254902	0.08088235294117647	0.9534313725490197	0.0	0.6936274509803921	0.0	0.06372549019607843	3.115517987719492	0.30245191185067133	0.4729648164944712	52
train	olk	402	0.0024875621890547263	0.6368159203980099	0.004975124378109453	0.06467661691542288	0.0	0.0024875621890547263	0.0	1.690824551348586	2.8712971646309557	0.29946415691419154	35
train	yk	396	0.005050505050505051	0.8712121212121212	0.007575757575757576	0.20454545454545456	0.0	0.0025252525252525255	0.0	0.7443647697428708	3.186922949216666	0.6468333524412552	60
train	Cor	376	0.36436170212765956	0.46808510638297873	0.8377659574468085	0.026595744680851064	0.02925531914893617	0.0	0.015957446808510637	2.26091840144728	0.9065531762416397	0.6744675496007977	59
train	yt	375	0.0026666666666666666	0.9093333333333333	0.0026666666666666666	0.208	0.0	0.008	0.0	0.555863435576806	3.3175558343519103	0.513413554398816	64
train	r	374	0.12299465240641712	0.6417112299465241	0.37967914438502676	0.040106951871657755	0.058823529411764705	0.00267379679144385	0.00267379679144385	1.3043919045545669	2.530682046883717	0.47251682323520705	57
