replicate	primary_joint_bits
1	1.7725783361985277
2	1.7837653616385096
3	1.6289861868541224
4	1.6685710210058908
5	1.795241563191897
6	1.7240117186077115
7	1.6122922817580343
8	1.7798369296282834
9	1.9439510566479343
10	1.7475491313964586
11	1.7458896940098534
12	1.7288103382359148
13	1.7962292447052648
14	1.6071841568613148
15	1.6941873446255098
16	1.7520944723111451
17	1.877072356732156
18	1.7608453835199915
19	1.6455953829668455
20	1.7411038372560934
21	1.7802389876696494
22	1.6756087180493153
23	1.6710963539983532
24	1.6171505343330665
25	1.7883489228700433
26	1.6807633018630013
27	1.8566980892870293
28	1.7499871512564957
29	1.7920922103074752
30	1.7864486396766315
31	1.643327656641619
32	1.7308169170665761
33	1.8553066193940024
34	1.7908612540692426
35	1.6680086911726313
36	1.640816743294524
37	1.6642486735317115
38	1.8222909671132115
39	1.7300576233405978
40	1.5860526584056072
41	1.7717892248857423
42	1.700317603297976
43	1.600835471688405
44	1.72627958273392
45	1.6342606770832826
46	1.7439687165384323
47	1.7193906545073732
48	1.7947465561080396
49	1.8507933118081976
50	1.754921469332216
51	1.6687763971265155
52	1.6568247634984068
53	1.7179347785475025
54	1.6457193217511086
55	1.7598681528184725
56	1.8908963203702074
57	1.685370986972756
58	1.6303276431499651
59	1.8816541132024152
60	1.510690734204918
61	1.5403312036896535
62	1.6041940961891001
63	1.808956559261699
64	1.6308862538554783
65	1.7100563575161876
66	1.669220995664564
67	1.596040480196106
68	1.6517719083303337
69	1.6576214048181233
70	1.6891841995247348
71	1.7430341160571567
72	1.7029111291622228
73	1.7304955921764478
74	1.649093494031251
75	1.7878327910561584
76	1.635882972204176
77	1.5956144874204898
78	1.7796393369014738
79	1.6833058914414407
80	1.7286395590382508
81	1.9191203493142799
82	1.7171109487790983
83	1.6554636672604406
84	1.555571316440842
85	1.7153000078813798
86	1.7795295958588349
87	1.6775206289657412
88	1.5951950786281524
89	1.7743707336549301
90	1.7132244617489798
91	1.5559386690967183
92	1.6477645836838601
93	1.7063130717716606
94	1.765759183565339
95	1.6606287354989695
96	1.6467760027316294
97	1.7239863585803588
98	1.631128136740768
99	1.5229538657681656
100	1.876984481259423
101	1.5899455016697872
102	1.7937397017194514
103	1.6736422133631332
104	1.660705171867731
105	1.6311839364610647
106	1.7345486471315363
107	1.7872342483104826
108	1.676051306335633
109	1.8525072991344531
110	1.7048702125754496
111	1.7084888942059082
112	1.622129701405964
113	1.687237113854636
114	1.6425621669550765
115	1.872673332503296
116	1.7542704400327853
117	1.855911916930671
118	1.6906077334291367
119	1.5811707450715093
120	1.7815201764964261
121	1.703747935447713
122	1.63776679963978
123	1.8707960354488766
124	1.5765817239263973
125	1.626188701449283
126	1.6430649455485982
127	1.756740195292557
128	1.7470249614421751
129	1.8268066674187986
130	1.6877633348780539
131	1.7161780410284377
132	1.7284513721158388
133	1.7314752357924925
134	1.6962006875832623
135	1.7169993163643886
136	1.6745463022407119
137	1.7285930149494508
138	1.7667532243276634
139	1.7925811816180806
140	1.7929247098593648
141	1.8257517295512973
142	1.6445486219298813
143	1.7197660885463775
144	1.5815029040051585
145	1.7467549898097148
146	1.644031989071887
147	1.7046578702614064
148	1.6028629519176227
149	1.7477738302639794
150	1.7061775186428916
151	1.7653553628323055
152	1.611917278874398
153	1.5566538518760118
154	1.6474933875148794
155	1.7362750603226533
156	1.5919834718533463
157	1.7926401984593616
158	1.9807992545008364
159	1.8468738629889425
160	1.9023477308643895
161	1.637020010655285
162	1.7489778852571485
