paragraph	grammar	model	timing	source_event	execution_index	order	kind	location	form	patient	second	object	second_object	source_object	before	after	assertion	status	debts	state_origin	alias_collision	row_status
f17r.4-f17r.6	B	D	O	0	0	2	MATERIAL	f17r.4:3	qokol	f17r.4:3		f17r.4:3			{}	{}		EXTERNAL_PORTION			False	recorded
f17r.4-f17r.6	B	D	O	1	1	2	PROCESSED_NOMINAL	f17r.4:3	qokol			f17r.4:3			{}	"{""PHYSICAL:thermal"":""warm""}"	PHYSICAL:thermal=warm	INITIAL_CONSTRAINT			False	recorded
f17r.4-f17r.6	B	D	O	2	2	2	QUALITY	f17r.4:2	shol	f17r.4:3		f17r.4:3			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	PHYSICAL:moisture=wet	INITIAL_CONSTRAINT			False	recorded
f17r.4-f17r.6	B	D	O	3	3	10	MATERIAL	f17r.5:2	cthy	f17r.5:2		f17r.5:2			{}	{}		EXTERNAL_PORTION			False	recorded
f17r.4-f17r.6	B	D	O	4	4	11	MATERIAL	f17r.5:3	chor	f17r.5:3		f17r.5:3			{}	{}		EXTERNAL_PORTION			False	recorded
f17r.4-f17r.6	B	D	O	5	5	12	MATERIAL	f17r.5:4	shor	f17r.5:4		f17r.5:4			{}	{}		EXTERNAL_PORTION			False	recorded
f17r.4-f17r.6	B	D	I	0	0	2	MATERIAL	f17r.4:3	qokol	f17r.4:3		f17r.4:3			{}	{}		EXTERNAL_PORTION			False	recorded
f17r.4-f17r.6	B	D	I	1	1	2	PROCESSED_NOMINAL	f17r.4:3	qokol			f17r.4:3			{}	"{""PHYSICAL:thermal"":""warm""}"	PHYSICAL:thermal=warm	INITIAL_CONSTRAINT			False	recorded
f17r.4-f17r.6	B	D	I	2	2	2	QUALITY	f17r.4:2	shol	f17r.4:3		f17r.4:3			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	PHYSICAL:moisture=wet	INITIAL_CONSTRAINT			False	recorded
f17r.4-f17r.6	B	D	I	3	3	10	MATERIAL	f17r.5:2	cthy	f17r.5:2		f17r.5:2			{}	{}		EXTERNAL_PORTION			False	recorded
f17r.4-f17r.6	B	D	I	4	4	11	MATERIAL	f17r.5:3	chor	f17r.5:3		f17r.5:3			{}	{}		EXTERNAL_PORTION			False	recorded
f17r.4-f17r.6	B	D	I	5	5	12	MATERIAL	f17r.5:4	shor	f17r.5:4		f17r.5:4			{}	{}		EXTERNAL_PORTION			False	recorded
f17r.4-f17r.6	B	H	O	0	0	2	MATERIAL	f17r.4:3	qokol	f17r.4:3		f17r.4:3			{}	{}		EXTERNAL_PORTION			False	recorded
f17r.4-f17r.6	B	H	O	1	1	2	PROCESSED_NOMINAL	f17r.4:3	qokol			f17r.4:3			{}	"{""PHYSICAL:thermal"":""warm""}"	PHYSICAL:thermal=warm	INITIAL_CONSTRAINT			False	recorded
f17r.4-f17r.6	B	H	O	2	2	2	QUALITY	f17r.4:2	shol	f17r.4:3		f17r.4:3			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	PHYSICAL:moisture=wet	INITIAL_CONSTRAINT			False	recorded
f17r.4-f17r.6	B	H	O	3	3	10	MATERIAL	f17r.5:2	cthy	f17r.5:2		f17r.5:2			{}	{}		EXTERNAL_PORTION			False	recorded
f17r.4-f17r.6	B	H	O	4	4	11	MATERIAL	f17r.5:3	chor	f17r.5:3		f17r.5:3			{}	{}		EXTERNAL_PORTION			False	recorded
f17r.4-f17r.6	B	H	O	5	5	12	MATERIAL	f17r.5:4	shor	f17r.5:4		f17r.5:4			{}	{}		EXTERNAL_PORTION			False	recorded
f17r.4-f17r.6	B	H	I	0	0	2	MATERIAL	f17r.4:3	qokol	f17r.4:3		f17r.4:3			{}	{}		EXTERNAL_PORTION			False	recorded
f17r.4-f17r.6	B	H	I	1	1	2	PROCESSED_NOMINAL	f17r.4:3	qokol			f17r.4:3			{}	"{""PHYSICAL:thermal"":""warm""}"	PHYSICAL:thermal=warm	INITIAL_CONSTRAINT			False	recorded
f17r.4-f17r.6	B	H	I	2	2	2	QUALITY	f17r.4:2	shol	f17r.4:3		f17r.4:3			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	PHYSICAL:moisture=wet	INITIAL_CONSTRAINT			False	recorded
f17r.4-f17r.6	B	H	I	3	3	10	MATERIAL	f17r.5:2	cthy	f17r.5:2		f17r.5:2			{}	{}		EXTERNAL_PORTION			False	recorded
f17r.4-f17r.6	B	H	I	4	4	11	MATERIAL	f17r.5:3	chor	f17r.5:3		f17r.5:3			{}	{}		EXTERNAL_PORTION			False	recorded
f17r.4-f17r.6	B	H	I	5	5	12	MATERIAL	f17r.5:4	shor	f17r.5:4		f17r.5:4			{}	{}		EXTERNAL_PORTION			False	recorded
f17r.4-f17r.6	J	D	O	0	0	2	MATERIAL	f17r.4:3	qokol	f17r.4:3		f17r.4:3			{}	{}		EXTERNAL_PORTION			False	recorded
f17r.4-f17r.6	J	D	O	1	1	2	PROCESSED_NOMINAL	f17r.4:3	qokol			f17r.4:3			{}	"{""PHYSICAL:thermal"":""warm""}"	PHYSICAL:thermal=warm	INITIAL_CONSTRAINT			False	recorded
f17r.4-f17r.6	J	D	O	2	2	2	QUALITY	f17r.4:2	shol	f17r.4:3		f17r.4:3			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	PHYSICAL:moisture=wet	INITIAL_CONSTRAINT			False	recorded
f17r.4-f17r.6	J	D	O	3	3	10	MATERIAL	f17r.5:2	cthy	f17r.5:2		f17r.5:2			{}	{}		EXTERNAL_PORTION			False	recorded
f17r.4-f17r.6	J	D	O	4	4	11	MATERIAL	f17r.5:3	chor	f17r.5:3		f17r.5:3			{}	{}		EXTERNAL_PORTION			False	recorded
f17r.4-f17r.6	J	D	O	5	5	12	MATERIAL	f17r.5:4	shor	f17r.5:4		f17r.5:4			{}	{}		EXTERNAL_PORTION			False	recorded
f17r.4-f17r.6	J	D	I	0	0	2	MATERIAL	f17r.4:3	qokol	f17r.4:3		f17r.4:3			{}	{}		EXTERNAL_PORTION			False	recorded
f17r.4-f17r.6	J	D	I	1	1	2	PROCESSED_NOMINAL	f17r.4:3	qokol			f17r.4:3			{}	"{""PHYSICAL:thermal"":""warm""}"	PHYSICAL:thermal=warm	INITIAL_CONSTRAINT			False	recorded
f17r.4-f17r.6	J	D	I	2	2	2	QUALITY	f17r.4:2	shol	f17r.4:3		f17r.4:3			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	PHYSICAL:moisture=wet	INITIAL_CONSTRAINT			False	recorded
f17r.4-f17r.6	J	D	I	3	3	10	MATERIAL	f17r.5:2	cthy	f17r.5:2		f17r.5:2			{}	{}		EXTERNAL_PORTION			False	recorded
f17r.4-f17r.6	J	D	I	4	4	11	MATERIAL	f17r.5:3	chor	f17r.5:3		f17r.5:3			{}	{}		EXTERNAL_PORTION			False	recorded
f17r.4-f17r.6	J	D	I	5	5	12	MATERIAL	f17r.5:4	shor	f17r.5:4		f17r.5:4			{}	{}		EXTERNAL_PORTION			False	recorded
f17r.4-f17r.6	J	H	O	0	0	2	MATERIAL	f17r.4:3	qokol	f17r.4:3		f17r.4:3			{}	{}		EXTERNAL_PORTION			False	recorded
f17r.4-f17r.6	J	H	O	1	1	2	PROCESSED_NOMINAL	f17r.4:3	qokol			f17r.4:3			{}	"{""PHYSICAL:thermal"":""warm""}"	PHYSICAL:thermal=warm	INITIAL_CONSTRAINT			False	recorded
f17r.4-f17r.6	J	H	O	2	2	2	QUALITY	f17r.4:2	shol	f17r.4:3		f17r.4:3			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	PHYSICAL:moisture=wet	INITIAL_CONSTRAINT			False	recorded
f17r.4-f17r.6	J	H	O	3	3	10	MATERIAL	f17r.5:2	cthy	f17r.5:2		f17r.5:2			{}	{}		EXTERNAL_PORTION			False	recorded
f17r.4-f17r.6	J	H	O	4	4	11	MATERIAL	f17r.5:3	chor	f17r.5:3		f17r.5:3			{}	{}		EXTERNAL_PORTION			False	recorded
f17r.4-f17r.6	J	H	O	5	5	12	MATERIAL	f17r.5:4	shor	f17r.5:4		f17r.5:4			{}	{}		EXTERNAL_PORTION			False	recorded
f17r.4-f17r.6	J	H	I	0	0	2	MATERIAL	f17r.4:3	qokol	f17r.4:3		f17r.4:3			{}	{}		EXTERNAL_PORTION			False	recorded
f17r.4-f17r.6	J	H	I	1	1	2	PROCESSED_NOMINAL	f17r.4:3	qokol			f17r.4:3			{}	"{""PHYSICAL:thermal"":""warm""}"	PHYSICAL:thermal=warm	INITIAL_CONSTRAINT			False	recorded
f17r.4-f17r.6	J	H	I	2	2	2	QUALITY	f17r.4:2	shol	f17r.4:3		f17r.4:3			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	PHYSICAL:moisture=wet	INITIAL_CONSTRAINT			False	recorded
f17r.4-f17r.6	J	H	I	3	3	10	MATERIAL	f17r.5:2	cthy	f17r.5:2		f17r.5:2			{}	{}		EXTERNAL_PORTION			False	recorded
f17r.4-f17r.6	J	H	I	4	4	11	MATERIAL	f17r.5:3	chor	f17r.5:3		f17r.5:3			{}	{}		EXTERNAL_PORTION			False	recorded
f17r.4-f17r.6	J	H	I	5	5	12	MATERIAL	f17r.5:4	shor	f17r.5:4		f17r.5:4			{}	{}		EXTERNAL_PORTION			False	recorded
