binding_id	source_reading_id	surface	evidence_role	evidence_path	selector	matched_row_fingerprint_sha256	source_row_match	score_credit_family_ids	historical_confirmation
E001	aiijy#1	aiijy	V97_ACTIVE_LEXICAL	experiments/yolo/gdt724_v97_remaining_indexed_share_core_context_repair/artifacts/V97_324_ACTIVE_LEXICAL_READINGS.tsv	v97_reading_id=aiijy#1	caf41eb2cf463943b48dacf1dfab0c90366d0170a63ff4051aee619223a8b722	1	NONE	H0_NONE
E002	aiijy#1	aiijy	V97_HELD_AUDIT	experiments/yolo/gdt724_v97_remaining_indexed_share_core_context_repair/artifacts/V97_35_HELD_READING_AUDIT.tsv	source_reading_id=aiijy#1	c85271b4f00c3a868c817b20b76bd8a8cfeb1a02fc554b628f04b66aab1771f8	1	NONE	H0_NONE
E003	chpcheey#1	chpcheey	V97_ACTIVE_LEXICAL	experiments/yolo/gdt724_v97_remaining_indexed_share_core_context_repair/artifacts/V97_324_ACTIVE_LEXICAL_READINGS.tsv	v97_reading_id=chpcheey#1	461b207ce6044c5b0fdf6a7402b81e6430f4f6097f52607c181aaec5cae30f0d	1	NONE	H0_NONE
E004	chpcheey#1	chpcheey	V97_HELD_AUDIT	experiments/yolo/gdt724_v97_remaining_indexed_share_core_context_repair/artifacts/V97_35_HELD_READING_AUDIT.tsv	source_reading_id=chpcheey#1	efaeba44bcd301c766aac7318a94e9578e1388043849c5dd28dfd47a34d5e675	1	NONE	H0_NONE
E005	cpheesy#1	cpheesy	V97_ACTIVE_LEXICAL	experiments/yolo/gdt724_v97_remaining_indexed_share_core_context_repair/artifacts/V97_324_ACTIVE_LEXICAL_READINGS.tsv	v97_reading_id=cpheesy#1	8ce0dc802fa4142074b14ea678b5242cb3f2109f83ffa8047611a6c7f741d097	1	NONE	H0_NONE
E006	cpheesy#1	cpheesy	V97_HELD_AUDIT	experiments/yolo/gdt724_v97_remaining_indexed_share_core_context_repair/artifacts/V97_35_HELD_READING_AUDIT.tsv	source_reading_id=cpheesy#1	0d17c5fd7aba59d321b1ba1a027fa3f13238c64af3bcb706c3e6261f0a66cf69	1	NONE	H0_NONE
E007	da#1	da	V97_ACTIVE_LEXICAL	experiments/yolo/gdt724_v97_remaining_indexed_share_core_context_repair/artifacts/V97_324_ACTIVE_LEXICAL_READINGS.tsv	v97_reading_id=da#1	460b8ad4439da143d6e13edc37289c285901357dfe84b7036c3d898b2296d89a	1	NONE	H0_NONE
E008	da#1	da	V97_HELD_AUDIT	experiments/yolo/gdt724_v97_remaining_indexed_share_core_context_repair/artifacts/V97_35_HELD_READING_AUDIT.tsv	source_reading_id=da#1	6c28a9fb77e732837883c48bac5bf8fd633400209e994f29a416e51ba66f0850	1	NONE	H0_NONE
E009	dy#1	dy	V97_ACTIVE_LEXICAL	experiments/yolo/gdt724_v97_remaining_indexed_share_core_context_repair/artifacts/V97_324_ACTIVE_LEXICAL_READINGS.tsv	v97_reading_id=dy#1	5355c67dacec384cc6ebd564149023cd476fedce5d444024ec97c254c133741c	1	NONE	H0_NONE
E010	dy#1	dy	V97_HELD_AUDIT	experiments/yolo/gdt724_v97_remaining_indexed_share_core_context_repair/artifacts/V97_35_HELD_READING_AUDIT.tsv	source_reading_id=dy#1	1ebf8aa5052a28aaaf436548f51cb3fd6edd06211f7403368b9bdc81e6818f04	1	NONE	H0_NONE
E011	dy#2	dy	V97_ACTIVE_LEXICAL	experiments/yolo/gdt724_v97_remaining_indexed_share_core_context_repair/artifacts/V97_324_ACTIVE_LEXICAL_READINGS.tsv	v97_reading_id=dy#2	d229c71e7f89e5c00df164a2708c9432ec2397171b47bfcca0e724eee46c4743	1	NONE	H0_NONE
E012	dy#2	dy	V97_HELD_AUDIT	experiments/yolo/gdt724_v97_remaining_indexed_share_core_context_repair/artifacts/V97_35_HELD_READING_AUDIT.tsv	source_reading_id=dy#2	71d98c73edd81d165f74a416cff12e1749e5420eb7c66177e9759e20b44c327e	1	NONE	H0_NONE
E013	kodeey#1	kodeey	V97_ACTIVE_LEXICAL	experiments/yolo/gdt724_v97_remaining_indexed_share_core_context_repair/artifacts/V97_324_ACTIVE_LEXICAL_READINGS.tsv	v97_reading_id=kodeey#1	57755b702a43e667672e1c93597d61ffbbd96604eff6a6cfe0d0175023c0baf2	1	NONE	H0_NONE
E014	kodeey#1	kodeey	V97_HELD_AUDIT	experiments/yolo/gdt724_v97_remaining_indexed_share_core_context_repair/artifacts/V97_35_HELD_READING_AUDIT.tsv	source_reading_id=kodeey#1	ccdedf87846df9a5abb5473d224a2881fbb4749f744d526b3c47c8cbfb08a69d	1	NONE	H0_NONE
E015	oror#1	oror	V97_ACTIVE_LEXICAL	experiments/yolo/gdt724_v97_remaining_indexed_share_core_context_repair/artifacts/V97_324_ACTIVE_LEXICAL_READINGS.tsv	v97_reading_id=oror#1	8958ad6dc821dffc9c148cfbdba95e7df64888aa7b56ef9d6c4825fe3bc486c6	1	NONE	H0_NONE
E016	oror#1	oror	V97_HELD_AUDIT	experiments/yolo/gdt724_v97_remaining_indexed_share_core_context_repair/artifacts/V97_35_HELD_READING_AUDIT.tsv	source_reading_id=oror#1	0f90a78c296e1d1647432a1e5e9a579b6e711013fad107873762da22cb6b933e	1	NONE	H0_NONE
