path	sha256	purpose
experiments/yolo/gdt800_terminal_b2_b3_line_final_bridge/artifacts/GDT800_4137_MATCHED_TERMINAL_OCCURRENCES.tsv	0ce409c54658bc8651a19989ec260041b1d5118d49d19cbffb6fe590d994aaf9	exact paired-terminal occurrence identity and metadata
experiments/yolo/gdt802_masked_lm_neighbour_context_transfer/artifacts/GDT802_4137_MASKED_NEIGHBOUR_ATLAS.tsv	e9773b37f9210a2030c2f3e30e9b54f0399bda7f1fd57fa1ac29ddb87f905aa3	4137 masked exact L1 and R1 context joins
experiments/yolo/gdt803_recurrent_context_rarity_discriminator/artifacts/GDT803_12_BIDIRECTIONAL_BRACKETS.tsv	39698505f39addd48b3cffe5a526aca3c32cb69ba1be6d409153f652dce76378	twelve exact discovery occurrence IDs to subtract
experiments/yolo/gdt804_bracket_middle_independent_field_bridge/artifacts/GDT804_11_MIDDLE_CENSUS.tsv	b4addb9f52f171e2f6652027d2c5ca52436a89de3b00638a69614ac75de66a2b	fixed eleven-target cohort and field/amount context candidates
experiments/yolo/gdt804_bracket_middle_independent_field_bridge/artifacts/GDT804_NEAREST_CONTROL_POOLS.tsv	abfd88bf71ae8f95c8d6302c33a4a6ea4222b7a6ccadd1017c52bf1d98ab9b06	fixed outcome-blind K12 control pools
experiments/yolo/gdt804_bracket_middle_independent_field_bridge/artifacts/GDT804_30_TARGET_UNION_CELLS.tsv	285e45181ca8feaca02b69e3e8f1c9f50777c4f0ef57de620eb1a9312a8eccb5	occurrence-local field proximity and positional amount candidates
experiments/yolo/gdt804_bracket_middle_independent_field_bridge/artifacts/RESULT.json	5e476ed47f15476da1d518fc97e87dd1f07e8d390e0ef873c457fc83acb2fe8a	published GDT804 marginal and scope checks
experiments/yolo/gdt739_twelve_whole_local_dimension_dispatch/artifacts/WINDOW_202_TOKEN_AUDIT.tsv	8e70afbe4b03ed5f2f07101786df756a79035dc52ea31e399987598de548eaca	position-scoped GDT739 neighbour roles audited for a new projection
experiments/yolo/gdt739_twelve_whole_local_dimension_dispatch/src/ANCHOR_AXIS_SPECS.tsv	0561329a79ce6c32e8eea4ca58a38e5a5f9602bf181beb79d741543b95aa2b53	fixed broad axis tag definitions
experiments/yolo/gdt754_active_productive_compound_provenance_sieve/artifacts/PROVENANCE_SIEVE_172_DECISIONS.tsv	25f2af6f38af1b8aee8fb2d6160f2742ab28ec71e704b51df3daf6d03251718d	later quarantine of source-composed whole readings
experiments/yolo/gdt738_held_body_occurrence_semantic_adjudication/artifacts/MANUAL_HOLD_AUDIT.tsv	263eef7054b82c6aef25114d1e114fe7f176e0c63c0dcd26078f45fa2fca7cee	manual hold inventory for retired literal readings
experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_4128_INTEGRATED_LINE_READER.tsv	d88e11748377467cc6beafe279fa812909a8449499cbdb7f37fb80944fce582b	cached complete ZL3b lines for exact passage parity
experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	47e8c7375503c2af7c95049392660de23556993ef78c1f24a10af6d9d7a1ed3c	32339 cached ordinal-surface parity cells
experiments/yolo/gdt631_prefixed_cth_quality_parts/artifacts/PAGE_ALLOWLIST.tsv	f0def5a04bd91443cf4770c78f1b67e62cac2060627d8de38faba27899188483	inherited 179-page selector allow-list
experiments/yolo/gdt634_known_core_terminal_semantics/src/run.py	24a78647ce1d9d88b0b557d6b9e555fdff71000ecc86dbd44f748bc370dce44b	published token-rank stability definition
transcription/voynich_zl3b_tokens.tsv	6a061a26edc05ff37dc386c2215774c229a5ff087d3091e68bdd4983a6c007aa	guarded ZL3b tokens for exact context stability
transcription/voynich_cross_transcription_lines.tsv	ff3a4559004a29764c60102326de154b29fbba06a2a206bdd76d7feda432e16c	guarded alternate-reader lines for sequence stability
experiments/yolo/gdt805_eleven_whole_context_role_discriminator/src/TARGET_CANDIDATE_MODELS.tsv	f3b8ce0b585df0d1bafedcc9c3802cde7fe74a3a0a439e4187776a106f701b1e	replaceable concrete whole-form rival deck
vmanus-exp	53b69eec8412b54d1248fd52d91c06e0eabc7f436b9015d0cfdb0746606c1528	guarded query and edge-packet dispatcher
tools/guarded_tsv_query.py	eeb8f325b3f7b10ad94eef4907d2d3baaa20bb1b81a9aa36782f96c9008551e3	selector-before-materialization implementation
tools/vmanus_experiment.py	0b84a5503f8d4aa2e1d23c449da1cd1b2d2059f4d7f74727c6b899928e59cce2	sealed-selector and manifest implementation
tools/relation_edge_intake.py	fb8447470aa81ed608b90aedf7478893ddf6a445351aa12ab23c6fd725be3a47	GDT388 relation-packet intake validator
