schedule_id	stream_ordinal	event_id	statement_id	physical_page	register	owner_de	state_bank_id	state_bank_was_new	source_recipe	visible_recipe	recipe_replaced	visible_next_recipe	incoming_action	incoming_argument	scope_incoming_action	decision	execution_route	blocked_factor_rules	stop_preserves_state	outgoing_action	outgoing_argument	scope_outgoing_action	identity_status	advisory_history_status	identity_can_override	advisory_can_override	other_bank_write_count
DELETION_FIRST	1	G407-E0001	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	YES	LOCAL_CHAR_F+A_ADDR+CH+Y+S	LOCAL_CHAR_F+A_ADDR+CH+Y+S	NO	Y+K+AL	NONE	NONE	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	S	Y	S	OBSERVED	NO_GDT449_TARGET_HISTORY	NO	NO	0
DELETION_FIRST	2	G407-E0002	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	NO	Y+K+AL	Y+K+AL	NO	AR	S	Y	S	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	K	Y	K	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
DELETION_FIRST	3	G407-E0003	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	NO	AR	AR	NO	A_ADDR+T+AIIN	K	Y	K	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	K	Y	K	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
DELETION_FIRST	4	G407-E0004	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	NO	A_ADDR+T+AIIN	A_ADDR+T+AIIN	NO	SH+OL	K	Y	K	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	T	AIIN	T	OBSERVED	NO_GDT449_TARGET_HISTORY	NO	NO	0
DELETION_FIRST	5	G407-E0005	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	NO	SH+OL	SH+OL	NO	SH+OR+Y	T	AIIN	T	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	SH	AIIN	SH	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
DELETION_FIRST	6	G407-E0006	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	NO	SH+OR+Y	SH+OR+Y	NO	CH+T+R+E+S	SH	AIIN	SH	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	SH	Y	SH	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
DELETION_FIRST	7	G407-E0007	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	NO	CH+T+R+E+S	CH+T+R+E+S	NO	Y	SH	Y	SH	READ	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	NONE	YES	S	Y	S	OBSERVED	NO_GDT449_TARGET_HISTORY	NO	NO	0
DELETION_FIRST	8	G407-E0008	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	NO	Y	Y	NO	K+OR	S	Y	S	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	S	Y	S	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
DELETION_FIRST	9	G407-E0009	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	NO	K+OR	K+OR	NO	SH+OL+D_ADDR+Y	S	Y	S	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	K	OR	K	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
DELETION_FIRST	10	G407-E0010	G404-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	f1r::F1R_TEXT_BLOCK_A	NO	SH+OL+D_ADDR+Y	SH+OL+D_ADDR+Y	NO	S+OR+Y	K	OR	K	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	YES	SH	Y	SH	OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	NO	0
