phase	page	locus	token_ordinal	surface	token_char_start	token_char_end	line_char_start	line_char_end	noun_surface_de	normalized_form	canonical_noun_de	noun_class	content_status	token_gloss_de	focus_family	cth_family	renderer_rule_id	renderer_changed	selected_head_de	live_rivals_de	provenance_tier	apparatus_note_de	upstream_source_match	upstream_source_records	upstream_source_experiments	upstream_source_artifacts	upstream_source_glosses_de	productive_initial_head	upstream_card_status
V62_SOURCE	f102v2	f102v2.3	1	oror	5	14	5	14	Portionen	portionen	Portion	QUANTITY	CONTENT	zwei Portionen	NONE	0	NONE	0	INHERITED	NONE	INHERITED_V62_GLOSS__UPSTREAM_CARD_UNEXPORTED	NONE	NONE	0	NONE	NONE	NONE	NONE	UPSTREAM_CARD_NOT_EXPORTED_IN_GDT690_SCOPE
V62_SOURCE	f104v	f104v.2	1	ychedaiin	13	18	13	18	Dosen	dosen	Dosis	QUANTITY	CONTENT	hiervon drei Dosen bis zur Mittelstufe getrocknete Droge abmessen	NONE	0	NONE	0	INHERITED	NONE	INHERITED_V62_GLOSS__UPSTREAM_CARD_UNEXPORTED	NONE	NONE	0	NONE	NONE	NONE	NONE	UPSTREAM_CARD_NOT_EXPORTED_IN_GDT690_SCOPE
V62_SOURCE	f104v	f104v.2	1	ychedaiin	27	38	27	38	Mittelstufe	mittelstufe	Mittelstufe	FORM_STAGE	FUNCTIONAL	hiervon drei Dosen bis zur Mittelstufe getrocknete Droge abmessen	NONE	0	NONE	0	INHERITED	NONE	INHERITED_V62_GLOSS__UPSTREAM_CARD_UNEXPORTED	NONE	NONE	0	NONE	NONE	NONE	NONE	UPSTREAM_CARD_NOT_EXPORTED_IN_GDT690_SCOPE
V62_SOURCE	f104v	f104v.2	1	ychedaiin	51	56	51	56	Droge	droge	Droge	MATERIAL	CONTENT	hiervon drei Dosen bis zur Mittelstufe getrocknete Droge abmessen	NONE	0	NONE	0	INHERITED	NONE	INHERITED_V62_GLOSS__UPSTREAM_CARD_UNEXPORTED	NONE	NONE	0	NONE	NONE	NONE	NONE	UPSTREAM_CARD_NOT_EXPORTED_IN_GDT690_SCOPE
V62_SOURCE	f104v	f104v.2	2	qoteed	0	6	67	73	Ansatz	ansatz	Ansatz	PREPARATION	CONTENT	Ansatz vollständig abkühlen und abziehen	NONE	0	NONE	0	INHERITED	NONE	INHERITED_V62_GLOSS__UPSTREAM_CARD_UNEXPORTED	NONE	NONE	0	NONE	NONE	NONE	NONE	UPSTREAM_CARD_NOT_EXPORTED_IN_GDT690_SCOPE
V62_SOURCE	f104v	f104v.2	3	chockhy	0	16	109	125	Arzneikompositum	arzneikompositum	Arzneikompositum	MATERIAL	CONTENT	Arzneikompositum im Trockenansatz am Gradanfang	NONE	0	NONE	0	INHERITED	NONE	INHERITED_V62_GLOSS__UPSTREAM_CARD_UNEXPORTED	NONE	NONE	0	NONE	NONE	NONE	NONE	UPSTREAM_CARD_NOT_EXPORTED_IN_GDT690_SCOPE
V62_SOURCE	f104v	f104v.2	3	chockhy	20	33	129	142	Trockenansatz	trockenansatz	Trockenansatz	PREPARATION	CONTENT	Arzneikompositum im Trockenansatz am Gradanfang	NONE	0	NONE	0	INHERITED	NONE	INHERITED_V62_GLOSS__UPSTREAM_CARD_UNEXPORTED	NONE	NONE	0	NONE	NONE	NONE	NONE	UPSTREAM_CARD_NOT_EXPORTED_IN_GDT690_SCOPE
V62_SOURCE	f104v	f104v.2	3	chockhy	37	47	146	156	Gradanfang	gradanfang	Gradanfang	FORM_STAGE	FUNCTIONAL	Arzneikompositum im Trockenansatz am Gradanfang	NONE	0	NONE	0	INHERITED	NONE	INHERITED_V62_GLOSS__UPSTREAM_CARD_UNEXPORTED	NONE	NONE	0	NONE	NONE	NONE	NONE	UPSTREAM_CARD_NOT_EXPORTED_IN_GDT690_SCOPE
V62_SOURCE	f104v	f104v.2	4	otaiin	8	26	166	184	Zubereitungsrahmen	zubereitungsrahmen	Zubereitungsrahmen	STRUCTURAL_META	APPARATUS_ONLY	kalt im Zubereitungsrahmen, Grad III	RAHMEN	0	N016	1	Ansatz	Zubereitung	STRUCTURAL_FRAME_WITH_CONTENT	Zubereitungsrahmen ist ein Analysegerüst, kein gesprochenes Nomen.	NONE	0	NONE	NONE	NONE	NONE	UPSTREAM_CARD_NOT_EXPORTED_IN_GDT690_SCOPE
V62_SOURCE	f104v	f104v.2	4	otaiin	28	32	186	190	Grad	grad	Grad	FORM_STAGE	FUNCTIONAL	kalt im Zubereitungsrahmen, Grad III	RAHMEN	0	N016	1	Ansatz	Zubereitung	STRUCTURAL_FRAME_WITH_CONTENT	Zubereitungsrahmen ist ein Analysegerüst, kein gesprochenes Nomen.	NONE	0	NONE	NONE	NONE	NONE	UPSTREAM_CARD_NOT_EXPORTED_IN_GDT690_SCOPE
