joint_tuple_id	surface_family	events	old_atomic_value_de	decision	new_component_formula	new_atomic_value_de	new_components_added	reason_de
0f18de177ed7c878bf95	dl	2	Zusatz	RETAIN_MEMORIZED_WHOLE_CARD	WHOLE_CARD	Zusatz	0	D+L ergäbe Vorabzug, nicht den zweimal benötigten Zusatz.
2e2027b1951d79911e24	tchody	1	Kühlschluss	PROMOTE_WITH_EXISTING_COMPONENTS	TCH_PREPARATION+O_WITHDRAW+DY	Rücknahmeschluss	0	TCH, Rücknahme und Schluss sind bereits im 40er-Deck; Kälte war eine lokale Expansion.
428a5e3662aa57b4b256	schoal	1	Weinsud	PROMOTE_WITH_EXISTING_COMPONENTS	HO+AL	Zieleingabe	0	Die sichtbare HO-Zutat steht an AL-Stelle; Wein war nicht auf der Karte verankert.
43eb9aa12959b4d5cdc9	qekey	1	Kurzbearbeitung	RETAIN_MEMORIZED_WHOLE_CARD	WHOLE_CARD	Kurzbearbeitung	0	E/K/Y liefert keine eindeutige Bearbeitungsart.
53cd0637c6820ba5e91f	dain	2	Einlage	RETAIN_MEMORIZED_WHOLE_CARD	WHOLE_CARD	Einlage	0	D+AIN ergäbe Vorportion; die zwei Einlagekontexte verlangen eine gelernte Karte.
54e32e9c1414b20640e9	sshkchdy	1	übertragen	PROMOTE_WITH_EXISTING_COMPONENTS	CHD+DY	Umsetzschluss	0	Der lange Vorbau bleibt Renderer; CHD-Umsetzen plus DY-Schluss reicht.
61a075bc54793c1c781f	sotodan	1	Gebrauchen	RETAIN_MEMORIZED_WHOLE_CARD	WHOLE_CARD	Gebrauchen	0	OT/D/AN ergibt keine eindeutige Gebrauchsoperation.
65f320e75510b2f38182	dchey	1	Wurzelteil	RETAIN_MEMORIZED_WHOLE_CARD	WHOLE_CARD	Wurzelteil	0	D+Y kann am Recordanfang keinen Vorposten meinen; das bildlokale Wurzelteil bleibt gelernt.
7f68f60279efe6b28cd7	rshedy	1	Vollwaschung	PROMOTE_WITH_EXISTING_COMPONENTS	SHED+DY	Absetzschluss	0	R bleibt Renderer; SHED-Absetzen und DY-Schluss sind produktiv.
953ad19b79517fc8a211	tshol	1	Blütenkraut	RETAIN_MEMORIZED_WHOLE_CARD	WHOLE_CARD	Blütenkraut	0	TY/OL erklärt weder das Pflanzenmaterial noch die konkrete Auswahl.
95987d6f198d6d247511	cheeckhody	1	Auftragsschluss	RETAIN_MEMORIZED_WHOLE_CARD	WHOLE_CARD	Auftragsschluss	0	CKH/O/DY erklärt Durchlass und Schluss, aber nicht die Anwendungsoperation.
a6939862e33ece5a0483	etyd	1	Wurzelteil	PROMOTE_WITH_EXISTING_COMPONENTS	E+TY+D_PREVIOUS	Kurzrest	0	Kurzgrad plus Teil und Vorbezug bilden den kleinen Rest am Ende der Wurzelzubereitung.
a7af89ab31ce5e247395	ytey	1	Kurzteil	PROMOTE_WITH_EXISTING_COMPONENTS	Y+TY+E	Kurzteil	0	Aktueller Posten plus Teil plus Kurzgrad erklärt die Karte ohne Füll-Ganzwort.
ad3581d3144f69a5912d	sh	1	Pflanzenteil	RETAIN_MEMORIZED_WHOLE_CARD	WHOLE_CARD	Pflanzenteil	0	Kein vorhandener Kern erzeugt den bildlokalen Pflanzenteil.
b38d70daefd663d74625	ly	1	Auffanggefäß	RETAIN_MEMORIZED_WHOLE_CARD	WHOLE_CARD	Auffanggefäß	0	L+Y ergäbe Abzugsposten, nicht das sichtbare Empfangsgefäß.
b5df9126607030b95175	cheey|shey	4	Klarauszug	RETAIN_MEMORIZED_WHOLE_CARD	WHOLE_CARD	Klarauszug	0	Klarauszug bleibt die bewährte ungeteilte Produktkarte.
b958a512ca6a3559e86e	lkedy	1	Weiterabzug	PROMOTE_WITH_EXISTING_COMPONENTS	L+K_BINDER+E+DY	Kurzabzugsschluss	0	Abzug, Binder, Kurzgrad und Schluss erklären den bisherigen Weiterabzug.
bdad9f9ea8b80f141496	cfhy	1	Auswringen	RETAIN_MEMORIZED_WHOLE_CARD	WHOLE_CARD	Auswringen	0	Auswringen hat keinen vorhandenen Operationskern.
cbb42a4fe68068325d6b	dshedy	1	Frischspülung	PROMOTE_WITH_EXISTING_COMPONENTS	D_PREVIOUS+SHED+DY	Vorabsetzschluss	0	Vorposten plus Absetzen plus Schluss ersetzt die ungebundene Frischspülungslesung.
db729b598e89e11452e0	ches	1	teilen	RETAIN_MEMORIZED_WHOLE_CARD	WHOLE_CARD	teilen	0	E allein erklärt das Teilen nicht.
deb377381ceaf55ea310	cphy	1	Nachseihen	RETAIN_MEMORIZED_WHOLE_CARD	WHOLE_CARD	Nachseihen	0	P erklärt den Empfänger, nicht das Nachseihen.
e026af581c99322fbd46	talam	1	Verwahren	RETAIN_MEMORIZED_WHOLE_CARD	WHOLE_CARD	Verwahren	0	AL erklärt eine Stelle, nicht das Verwahren.
eb2e4bc143f623ee03ac	qokylddy	1	befestigen	RETAIN_MEMORIZED_WHOLE_CARD	WHOLE_CARD	befestigen	0	OK+Y+L+DY erklärt Einsatz und Schluss, aber nicht das Befestigen.
