world	max4_gain_bits
0	151.22601838650007
1	165.07375850392418
2	163.27565484221122
3	163.59407282113534
4	149.9715680107256
5	146.71819706258248
6	161.5131029039403
7	161.3465030938969
8	153.0496945124687
9	151.64801856653503
10	145.47154083141504
11	153.99259100902418
12	162.54499204377498
13	162.66559197086463
14	147.8193642831029
15	145.67683553649113
16	168.55807202048163
17	148.78467267663655
18	153.63528486968426
19	165.0624976832696
20	157.28985801622912
21	167.70596244619082
22	148.57177426086855
23	164.83428517168795
24	154.11101248640625
25	155.6595614425387
26	152.12385893138708
27	160.6375087986744
28	156.51471864217456
29	152.47574536685715
30	164.4101122525244
31	159.00291906006169
32	161.97622298625356
33	170.22784918014804
34	161.62879170821543
35	154.15552063658834
36	160.68883007881232
37	161.73718469803134
38	154.95994815440645
39	157.7645310635271
40	155.37835109522712
41	171.35943230447447
42	154.4273820781964
43	160.1141979674503
44	154.67404089667252
45	145.49559303833666
46	156.24878868064116
47	172.83966603346198
48	163.05754711404006
49	164.45086540242482
50	168.1713893656197
51	158.8736957287838
52	168.5285804694504
53	158.52658448200964
54	155.4545869829817
55	162.89138477702363
56	158.7022480326341
57	154.39790514420747
58	155.58925905484648
59	150.35308254879055
60	153.90281018763926
61	169.69322574445687
62	153.79455733457144
63	165.5330607637443
64	147.17178983295162
65	153.88526320191158
66	176.0746018476566
67	153.9494069334105
68	157.2209523717247
69	166.77982892439468
70	159.56803151415806
71	143.8040767546845
72	161.19968735893053
73	152.12879072273063
74	171.40776745678886
75	152.96034994314687
76	152.621461761526
77	156.44420843650005
78	157.17433602329402
79	163.38322078548663
80	161.8219628517545
81	159.37412446778035
82	167.7964535066858
83	161.79917520333402
84	156.63582163569663
85	156.45326906457194
86	167.17819299219263
87	155.09339968235145
88	159.00220200526383
89	151.87231902873464
90	152.15170066634164
91	145.19242983635195
92	148.87788289745367
93	161.87836544047605
94	154.2209671565288
95	171.2739564471558
96	156.1744920784986
97	157.22802427133865
98	164.75961568087223
99	157.2525186780258
100	152.34421034629486
101	159.26518205882167
102	155.27453493622306
103	157.85009841014835
104	152.77548324320378
105	148.7880596413961
106	160.39999290749984
107	163.1054097152446
108	150.45373846703296
109	156.07063506232953
110	161.53616164892446
111	163.18820599104947
112	164.68598243525048
113	159.56829995075532
114	181.0769032613607
115	140.36917329797143
116	163.7964084495179
117	157.23431217728648
118	157.55496445223253
119	161.19642959011253
120	163.09794310902362
121	165.03968711796915
122	155.07467315714166
123	150.85379411422036
124	159.89493572538777
125	167.0820065681619
126	157.6087830486431
127	166.8983398442797
128	160.90023608895717
129	152.9682522748044
130	160.19596956548048
131	151.35262549619802
132	155.52483684365143
133	169.55735202036885
134	146.22854303077474
135	163.24718013628444
136	156.4708245040747
137	155.6945006547612
138	158.34980499136873
139	168.38981146022707
140	154.14835746189783
141	150.56714708002983
142	154.21528427951125
143	147.39696854685462
144	163.42526010864094
145	153.2605212559938
146	163.52446309460356
147	169.30295211509656
148	159.03600999821356
149	157.21465269820328
150	171.81930118123273
151	158.77679877813353
152	142.85931049602368
153	152.9239770674685
154	151.74860990219167
155	166.92008055718907
156	155.61480704535643
157	153.68876228156296
158	151.54526301282021
159	150.1629306701725
160	137.86722081750486
161	161.93845453244285
162	149.85592072220606
163	155.92386654011352
164	154.26715769887232
165	154.33834966159338
166	157.57750727461826
167	150.94268864301557
168	152.2364683692067
169	159.09987408530287
170	146.30777757604665
171	152.58143175514124
172	166.37247758962621
173	149.14793429712154
174	150.60390165459103
175	149.95932067526155
176	165.58536711856868
177	159.6834582094598
178	163.21602980954776
179	159.721465537732
180	144.90265264626942
181	157.91318280991254
182	158.68989671437885
183	150.7833821830427
184	163.08841396433854
185	162.504103005449
186	151.65980110236706
187	149.6762155618053
188	158.73478352438542
189	158.8306098616231
190	157.5580395009747
191	161.183843705272
192	159.10107346003497
193	150.17446384808864
194	149.41679354084772
195	159.09124919131136
196	155.45194442811044
197	163.4006132061404
198	151.9713413016143
199	163.50220251351857
200	156.3018586235994
201	155.7940608724457
202	171.4989561327602
203	158.78966636974656
204	148.26302109641256
205	157.58322306433547
206	153.29759207964526
207	159.21529289655882
208	143.84941668370448
209	164.3892550358214
210	153.05979655733972
211	153.26557131256413
212	158.45026036965282
213	172.84580220176576
214	160.078980166596
215	158.01519332089083
216	167.0555660543323
217	147.42363517828198
218	165.69392490504106
219	163.42852530197706
220	163.66525867933524
221	151.091956214339
222	153.50312200452754
223	148.14160088361677
224	169.28450492628326
225	159.8493610933656
226	145.00616578172776
227	151.14096955427522
228	144.4035349728074
229	157.50438188354747
230	166.06632103485754
231	170.63393529680616
232	148.25424169636244
233	156.07024578653363
234	152.58070569580013
235	153.37524470202334
236	165.10251051378873
237	166.15947639341903
238	153.24440449317626
239	155.95217834522919
240	159.41989802364697
241	158.23827155909385
242	162.1934635448706
243	159.06775217640097
244	153.18147063478682
245	160.35106591509975
246	146.07214543155715
247	164.17304830948706
248	152.52896014923317
249	151.2272804492968
250	155.9117189092649
251	152.93184198725066
252	150.05741122281324
253	157.22305849198892
254	154.70599151393253
255	152.68364528305392
256	133.0645456191778
257	152.2239938523635
258	152.10575631316897
259	158.97734401259368
260	158.67388129371102
261	161.0556952907209
262	173.47117614077433
263	156.2049995924026
264	153.65393497530022
265	153.99249847442115
266	159.1036487462843
267	168.91012788660737
268	154.5044292250168
269	155.86424199660541
