decoder_id	method_family	property_id	representation_id	surface_id	meaningful_world_pass_count	meaningful_worlds_passing	median_positive_margin	w10_false_positive_rates	w10_veto_pass	route_qualifies_before_representation_freeze	selected_representation	decoder_suite_pass	qualified
D396S01	MULTIVIEW_RECORD_GRAPH	ALTERNATIVE_RELATION	FULL_GROUP	FREE_SURFACE	0				True	False	True	False	False
D396S01	MULTIVIEW_RECORD_GRAPH	ALTERNATIVE_RELATION	FULL_GROUP	VOYNICH_SURFACE	0				True	False	True	False	False
D396S01	MULTIVIEW_RECORD_GRAPH	ALTERNATIVE_RELATION	INFERRED_COMPONENTS	FREE_SURFACE	0				True	False	False	False	False
D396S01	MULTIVIEW_RECORD_GRAPH	ALTERNATIVE_RELATION	INFERRED_COMPONENTS	VOYNICH_SURFACE	0				True	False	False	False	False
D396S01	MULTIVIEW_RECORD_GRAPH	ALTERNATIVE_RELATION	MULTI_RESOLUTION	FREE_SURFACE	0				True	False	False	False	False
D396S01	MULTIVIEW_RECORD_GRAPH	ALTERNATIVE_RELATION	MULTI_RESOLUTION	VOYNICH_SURFACE	0				True	False	False	False	False
D396S01	MULTIVIEW_RECORD_GRAPH	ALTERNATIVE_RELATION	RECORD_TOPOLOGY	FREE_SURFACE	1	W09	0.03111111111111109	1|1|1|1|1	False	False	False	False	False
D396S01	MULTIVIEW_RECORD_GRAPH	ALTERNATIVE_RELATION	RECORD_TOPOLOGY	VOYNICH_SURFACE	1	W06	0.013222555746140646	1|1|1|1|1	False	False	False	False	False
D396S01	MULTIVIEW_RECORD_GRAPH	CONSTRUCTION_CLASS	FULL_GROUP	FREE_SURFACE	0				True	False	True	False	False
D396S01	MULTIVIEW_RECORD_GRAPH	CONSTRUCTION_CLASS	FULL_GROUP	VOYNICH_SURFACE	0				True	False	True	False	False
D396S01	MULTIVIEW_RECORD_GRAPH	CONSTRUCTION_CLASS	INFERRED_COMPONENTS	FREE_SURFACE	0				True	False	False	False	False
D396S01	MULTIVIEW_RECORD_GRAPH	CONSTRUCTION_CLASS	INFERRED_COMPONENTS	VOYNICH_SURFACE	0				True	False	False	False	False
D396S01	MULTIVIEW_RECORD_GRAPH	CONSTRUCTION_CLASS	MULTI_RESOLUTION	FREE_SURFACE	0				True	False	False	False	False
D396S01	MULTIVIEW_RECORD_GRAPH	CONSTRUCTION_CLASS	MULTI_RESOLUTION	VOYNICH_SURFACE	0				True	False	False	False	False
D396S01	MULTIVIEW_RECORD_GRAPH	CONSTRUCTION_CLASS	RECORD_TOPOLOGY	FREE_SURFACE	0				True	False	False	False	False
D396S01	MULTIVIEW_RECORD_GRAPH	CONSTRUCTION_CLASS	RECORD_TOPOLOGY	VOYNICH_SURFACE	0				True	False	False	False	False
D396S01	MULTIVIEW_RECORD_GRAPH	COORDINATOR_RELATION	FULL_GROUP	FREE_SURFACE	0				True	False	True	False	False
D396S01	MULTIVIEW_RECORD_GRAPH	COORDINATOR_RELATION	FULL_GROUP	VOYNICH_SURFACE	0				True	False	True	False	False
D396S01	MULTIVIEW_RECORD_GRAPH	COORDINATOR_RELATION	INFERRED_COMPONENTS	FREE_SURFACE	0				True	False	False	False	False
D396S01	MULTIVIEW_RECORD_GRAPH	COORDINATOR_RELATION	INFERRED_COMPONENTS	VOYNICH_SURFACE	0				True	False	False	False	False
D396S01	MULTIVIEW_RECORD_GRAPH	COORDINATOR_RELATION	MULTI_RESOLUTION	FREE_SURFACE	0				True	False	False	False	False
D396S01	MULTIVIEW_RECORD_GRAPH	COORDINATOR_RELATION	MULTI_RESOLUTION	VOYNICH_SURFACE	0				True	False	False	False	False
D396S01	MULTIVIEW_RECORD_GRAPH	COORDINATOR_RELATION	RECORD_TOPOLOGY	FREE_SURFACE	0			1|1|1|1|1	False	False	False	False	False
D396S01	MULTIVIEW_RECORD_GRAPH	COORDINATOR_RELATION	RECORD_TOPOLOGY	VOYNICH_SURFACE	0			1|1|1|1|1	False	False	False	False	False
