language	unit	primary_modal_category	primary_category_fraction	primary_modal_output	primary_exact_fraction	all_configs_modal_category	all_configs_category_fraction	all_configs_modal_output	all_configs_exact_fraction
latin	ol	W	1.0	exercitus	0.3333333333333333	W	1.0	omnibus	0.3333333333333333
latin	y	W	1.0	exercitum	0.3333333333333333	W	1.0	caesar	0.16666666666666666
latin	C	W	1.0	habebat	0.16666666666666666	W	0.9166666666666666	civitates	0.16666666666666666
latin	ar	W	0.8333333333333334	helvetii	0.16666666666666666	W	0.9166666666666666	helvetii	0.08333333333333333
latin	or	W	1.0	longius	0.16666666666666666	W	0.8333333333333334	hostibus	0.16666666666666666
latin	s	W	1.0	legiones	0.16666666666666666	W	0.9166666666666666	legiones	0.08333333333333333
latin	aN	S	1.0	cum	0.5	S	1.0	cum	0.5
latin	d	W	1.0	exercitum	0.16666666666666666	W	0.9166666666666666	exercitum	0.08333333333333333
latin	o	W	1.0	legiones	0.3333333333333333	W	1.0	haeduorum	0.25
latin	ok	S	1.0	in	0.3333333333333333	S	0.6666666666666666	in	0.16666666666666666
latin	ot	S	0.8333333333333334	ven	0.16666666666666666	S	0.5		0.3333333333333333
latin	k	W	0.8333333333333334	helvetios	0.16666666666666666	W	0.9166666666666666	coeperunt	0.16666666666666666
latin	al	W	0.8333333333333334	navibus	0.16666666666666666	W	0.75	navibus	0.08333333333333333
latin	S	W	0.6666666666666666	con	0.16666666666666666	W	0.6666666666666666	con	0.16666666666666666
latin	t	W	0.5		0.5	N	0.5		0.5
latin	Ce	N	0.5		0.5	N	0.5		0.5
latin	qok	S	0.6666666666666666	per	0.16666666666666666	S	0.5833333333333334	per	0.25
latin	daN	S	1.0	qua	0.16666666666666666	S	1.0	quo	0.16666666666666666
latin	Cedy	S	1.0	tem	0.5	S	1.0	tem	0.25
latin	qot	S	0.5	s	0.3333333333333333	S	0.5833333333333334		0.16666666666666666
latin	e	N	0.6666666666666666		0.6666666666666666	N	0.6666666666666666		0.6666666666666666
latin	Cy	S	1.0	ere	0.16666666666666666	S	0.9166666666666666	ant	0.16666666666666666
latin	E	N	0.8333333333333334		0.8333333333333334	N	0.8333333333333334		0.8333333333333334
latin	l	S	0.5		0.3333333333333333	S	0.6666666666666666		0.25
latin	ody	S	1.0	tra	0.16666666666666666	S	1.0	unt	0.16666666666666666
latin	dy	S	1.0	quo	0.3333333333333333	S	0.9166666666666666	que	0.16666666666666666
latin	aI	S	1.0	ius	0.3333333333333333	S	1.0	ius	0.25
latin	p	N	1.0		1.0	N	0.9166666666666666		0.9166666666666666
latin	Se	S	0.8333333333333334	quo	0.16666666666666666	S	0.75	quo	0.08333333333333333
latin	Col	S	1.0	non	0.3333333333333333	S	1.0	non	0.25
latin	Cey	S	1.0	iis	0.3333333333333333	S	1.0	iis	0.16666666666666666
latin	Ey	L	0.8333333333333334	e	0.3333333333333333	L	0.5833333333333334	t	0.25
latin	ey	S	0.6666666666666666	i	0.16666666666666666	S	0.75	i	0.08333333333333333
latin	Edy	L	0.8333333333333334	e	0.5	L	0.5	e	0.25
latin	edy	L	0.6666666666666666	i	0.3333333333333333	S	0.6666666666666666	i	0.16666666666666666
latin	od	S	0.8333333333333334	ari	0.3333333333333333	S	0.5833333333333334	ari	0.25
latin	Sedy	S	1.0	num	0.3333333333333333	S	0.9166666666666666	et	0.16666666666666666
latin	am	S	1.0	tem	0.16666666666666666	S	1.0	ant	0.25
latin	olk	L	0.6666666666666666	s	0.3333333333333333	L	0.5	e	0.3333333333333333
latin	yk	L	0.5	s	0.3333333333333333	L	0.5	s	0.25
latin	Cor	S	1.0	est	0.16666666666666666	S	1.0	est	0.08333333333333333
latin	yt	L	0.6666666666666666	e	0.3333333333333333	N	0.4166666666666667		0.4166666666666667
latin	r	S	0.8333333333333334	nos	0.16666666666666666	S	0.6666666666666666	i	0.16666666666666666
latin	qo	S	1.0	par	0.3333333333333333	S	1.0	cer	0.25
latin	Co	S	1.0	ani	0.3333333333333333	S	0.75	ani	0.25
latin	dal	S	0.8333333333333334	a	0.16666666666666666	S	0.9166666666666666	a	0.08333333333333333
latin	T	L	0.8333333333333334	e	0.3333333333333333	L	0.9166666666666666	e	0.25
latin	dar	S	0.8333333333333334	a	0.16666666666666666	S	0.8333333333333334	a	0.16666666666666666
latin	Cdy	S	1.0	ant	0.16666666666666666	S	0.9166666666666666	tum	0.16666666666666666
latin	a	L	1.0	i	0.6666666666666666	L	0.9166666666666666	i	0.5
latin	Ky	L	0.6666666666666666	a	0.3333333333333333	L	0.75	a	0.25
latin	ai	L	1.0	i	0.5	L	0.8333333333333334	i	0.4166666666666667
latin	air	L	0.8333333333333334	a	0.5	L	0.75	a	0.5
latin	Ty	L	0.8333333333333334	a	0.5	L	0.5833333333333334	a	0.25
latin	K	L	1.0	s	0.5	L	0.9166666666666666	s	0.4166666666666667
latin	Sey	L	0.8333333333333334	a	0.6666666666666666	L	0.75	a	0.6666666666666666
latin	N	L	1.0	t	0.5	L	0.9166666666666666	t	0.5833333333333334
latin	f	N	0.8333333333333334		0.8333333333333334	L	0.5833333333333334		0.4166666666666667
latin	ky	L	0.6666666666666666	i	0.3333333333333333	L	0.5833333333333334	i	0.25
latin	So	S	0.5	a	0.3333333333333333	S	0.5833333333333334	a	0.25
latin	qokaI	D	0.8333333333333334	xx	0.5	L	0.5833333333333334	xx	0.25
latin	i	L	1.0	i	0.5	L	0.9166666666666666	i	0.3333333333333333
latin	op	N	0.8333333333333334		0.8333333333333334	N	0.5833333333333334		0.5833333333333334
latin	Sol	S	0.6666666666666666	ii	0.3333333333333333	S	0.4166666666666667	a	0.25
latin	qokaN	L	0.6666666666666666	l	0.5	L	0.6666666666666666	l	0.4166666666666667
latin	qokEdy	L	0.5	c	0.3333333333333333	L	0.5	c	0.25
latin	qokal	L	1.0	a	0.3333333333333333	L	0.8333333333333334	c	0.25
latin	qokedy	D	0.5	xx	0.3333333333333333	L	0.6666666666666666	l	0.25
latin	CE	L	1.0	e	0.5	L	1.0	s	0.5
latin	Sy	S	0.8333333333333334	are	0.3333333333333333	S	0.75	are	0.25
