path	sha256	purpose	access_mode
experiments/yolo/gdt806_three_channel_whole_context_replication/PREREGISTRATION.md	04888e86b4a0a126336d474926e443ac106c9cdf22f9842c2b21d95ca5345b05	transparent post-data adversarial freeze	SAFE_ARTIFACT_OR_CODE
experiments/yolo/gdt806_three_channel_whole_context_replication/METHOD.md	41aa18164af801e0ce5c39ef2444cc858f55ee80fb8bc5d7de162da95a36bb46	frozen scoring method	SAFE_ARTIFACT_OR_CODE
experiments/yolo/gdt806_three_channel_whole_context_replication/src/run.py	c34e6410df0f0d9ed5b82c832a57af325565bf6a9c4e2c03783f9f6f0b4392b6	official GDT806 builder	SAFE_ARTIFACT_OR_CODE
experiments/yolo/gdt806_three_channel_whole_context_replication/src/RIVAL_SIGNATURE_SPECS.tsv	51833be5a06c649ffac67c28cdab53a0429364de60cdf12855dc0dd010e3fd19	twelve equal-width rivals	SAFE_ARTIFACT_OR_CODE
experiments/yolo/gdt806_three_channel_whole_context_replication/src/FRAME_RIVAL_SPECS.tsv	b9be61471d8a239442edcf328a4f435c534b1f6552e0164100cf0dac33897209	seven zero-credit frames	SAFE_ARTIFACT_OR_CODE
experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_1606_COMPLETE_WORD_CONFIDENCE.tsv	9646b8960840f0a6bb10985f0f9d7eef1237725f0763b712a96f0190aeaf7816	global whole deck source	SAFE_ARTIFACT_OR_CODE
experiments/yolo/gdt738_held_body_occurrence_semantic_adjudication/artifacts/MANUAL_HOLD_AUDIT.tsv	263eef7054b82c6aef25114d1e114fe7f176e0c63c0dcd26078f45fa2fca7cee	manual HOLD mask	SAFE_ARTIFACT_OR_CODE
experiments/yolo/gdt739_twelve_whole_local_dimension_dispatch/src/ANCHOR_AXIS_SPECS.tsv	0561329a79ce6c32e8eea4ca58a38e5a5f9602bf181beb79d741543b95aa2b53	axis regex and macros	SAFE_ARTIFACT_OR_CODE
experiments/yolo/gdt739_twelve_whole_local_dimension_dispatch/artifacts/WINDOW_202_TOKEN_AUDIT.tsv	8e70afbe4b03ed5f2f07101786df756a79035dc52ea31e399987598de548eaca	exact active source cells	SAFE_ARTIFACT_OR_CODE
experiments/yolo/gdt754_active_productive_compound_provenance_sieve/artifacts/PROVENANCE_SIEVE_172_DECISIONS.tsv	25f2af6f38af1b8aee8fb2d6160f2742ab28ec71e704b51df3daf6d03251718d	provenance quarantine mask	SAFE_ARTIFACT_OR_CODE
