edge_id	batch_id	page	physical_folio	diagram_unit_id	pivot_visual_id	pivot_locus	target_visual_id	target_locus	relation_type	direction_basis	ownership_basis	geometry_only_selection	source_manifest_id	page_crop_sha256	pivot_crop_sha256	target_crop_sha256	source_aware_localizer	relation_reviewer	relation_confidence	ambiguity_state	formal_access_state	fold_assignment	eligibility_status
G806E0001	GDT806_THREE_CHANNEL_CONTEXT	f100r	f100	CACHED_TEXT_LINE	TOKEN_cheol_8	f100r.25@8	TOKEN_cheky_7	f100r.25@7	C3_GDT734_GLOBAL_RESIDUAL_L1_COMPLETE_WHOLE_CONTEXT	WRITTEN_TOKEN_ADJACENCY	SAME_CACHED_TEXT_LINE	FALSE	GDT806	NONE	NONE	NONE	GDT806_BUILDER	PENDING_EXTERNAL	EXACT_TRANSCRIPTION_ADJACENCY	WORKING_AXIS_DECK_ZERO_SEMANTIC_CREDIT	FORMAL_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G806E0002	GDT806_THREE_CHANNEL_CONTEXT	f100r	f100	CACHED_TEXT_LINE	TOKEN_cheol_8	f100r.25@8	TOKEN_cheockhy_9	f100r.25@9	C3_GDT734_GLOBAL_RESIDUAL_R1_COMPLETE_WHOLE_CONTEXT	WRITTEN_TOKEN_ADJACENCY	SAME_CACHED_TEXT_LINE	FALSE	GDT806	NONE	NONE	NONE	GDT806_BUILDER	PENDING_EXTERNAL	EXACT_TRANSCRIPTION_ADJACENCY	WORKING_AXIS_DECK_ZERO_SEMANTIC_CREDIT	FORMAL_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G806E0003	GDT806_THREE_CHANNEL_CONTEXT	f100r	f100	CACHED_TEXT_LINE	TOKEN_qokeol_7	f100r.26@7	TOKEN_okeeol_8	f100r.26@8	C2_GDT739_NARROW_PROJECTED_R1_COMPLETE_WHOLE_CONTEXT	WRITTEN_TOKEN_ADJACENCY	SAME_CACHED_TEXT_LINE	FALSE	GDT806	NONE	NONE	NONE	GDT806_BUILDER	PENDING_EXTERNAL	EXACT_TRANSCRIPTION_ADJACENCY	WORKING_AXIS_DECK_ZERO_SEMANTIC_CREDIT	FORMAL_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G806E0004	GDT806_THREE_CHANNEL_CONTEXT	f100r	f100	CACHED_TEXT_LINE	TOKEN_cheol_2	f100r.27@2	TOKEN_chol_1	f100r.27@1	C3_GDT734_GLOBAL_RESIDUAL_L1_COMPLETE_WHOLE_CONTEXT	WRITTEN_TOKEN_ADJACENCY	SAME_CACHED_TEXT_LINE	FALSE	GDT806	NONE	NONE	NONE	GDT806_BUILDER	PENDING_EXTERNAL	EXACT_TRANSCRIPTION_ADJACENCY	WORKING_AXIS_DECK_ZERO_SEMANTIC_CREDIT	FORMAL_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G806E0005	GDT806_THREE_CHANNEL_CONTEXT	f100r	f100	CACHED_TEXT_LINE	TOKEN_cheol_2	f100r.27@2	TOKEN_cho_3	f100r.27@3	C2_GDT739_NARROW_PROJECTED_R1_COMPLETE_WHOLE_CONTEXT	WRITTEN_TOKEN_ADJACENCY	SAME_CACHED_TEXT_LINE	FALSE	GDT806	NONE	NONE	NONE	GDT806_BUILDER	PENDING_EXTERNAL	EXACT_TRANSCRIPTION_ADJACENCY	WORKING_AXIS_DECK_ZERO_SEMANTIC_CREDIT	FORMAL_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G806E0006	GDT806_THREE_CHANNEL_CONTEXT	f100v	f100	CACHED_TEXT_LINE	TOKEN_ol_4	f100v.15@4	TOKEN_dair_3	f100v.15@3	C3_GDT734_GLOBAL_RESIDUAL_L1_COMPLETE_WHOLE_CONTEXT	WRITTEN_TOKEN_ADJACENCY	SAME_CACHED_TEXT_LINE	FALSE	GDT806	NONE	NONE	NONE	GDT806_BUILDER	PENDING_EXTERNAL	EXACT_TRANSCRIPTION_ADJACENCY	WORKING_AXIS_DECK_ZERO_SEMANTIC_CREDIT	FORMAL_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G806E0007	GDT806_THREE_CHANNEL_CONTEXT	f100v	f100	CACHED_TEXT_LINE	TOKEN_qokeol_9	f100v.15@9	TOKEN_cheey_8	f100v.15@8	C3_GDT734_GLOBAL_RESIDUAL_L1_COMPLETE_WHOLE_CONTEXT	WRITTEN_TOKEN_ADJACENCY	SAME_CACHED_TEXT_LINE	FALSE	GDT806	NONE	NONE	NONE	GDT806_BUILDER	PENDING_EXTERNAL	EXACT_TRANSCRIPTION_ADJACENCY	WORKING_AXIS_DECK_ZERO_SEMANTIC_CREDIT	FORMAL_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G806E0008	GDT806_THREE_CHANNEL_CONTEXT	f100v	f100	CACHED_TEXT_LINE	TOKEN_qokeol_9	f100v.15@9	TOKEN_chotol_10	f100v.15@10	C3_GDT734_GLOBAL_RESIDUAL_R1_COMPLETE_WHOLE_CONTEXT	WRITTEN_TOKEN_ADJACENCY	SAME_CACHED_TEXT_LINE	FALSE	GDT806	NONE	NONE	NONE	GDT806_BUILDER	PENDING_EXTERNAL	EXACT_TRANSCRIPTION_ADJACENCY	WORKING_AXIS_DECK_ZERO_SEMANTIC_CREDIT	FORMAL_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G806E0009	GDT806_THREE_CHANNEL_CONTEXT	f100v	f100	CACHED_TEXT_LINE	TOKEN_ol_3	f100v.18@3	TOKEN_cheo_4	f100v.18@4	C2_GDT739_NARROW_PROJECTED_R1_COMPLETE_WHOLE_CONTEXT	WRITTEN_TOKEN_ADJACENCY	SAME_CACHED_TEXT_LINE	FALSE	GDT806	NONE	NONE	NONE	GDT806_BUILDER	PENDING_EXTERNAL	EXACT_TRANSCRIPTION_ADJACENCY	WORKING_AXIS_DECK_ZERO_SEMANTIC_CREDIT	FORMAL_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G806E0010	GDT806_THREE_CHANNEL_CONTEXT	f100v	f100	CACHED_TEXT_LINE	TOKEN_qokeol_10	f100v.18@10	TOKEN_chod_9	f100v.18@9	C3_GDT734_GLOBAL_RESIDUAL_L1_COMPLETE_WHOLE_CONTEXT	WRITTEN_TOKEN_ADJACENCY	SAME_CACHED_TEXT_LINE	FALSE	GDT806	NONE	NONE	NONE	GDT806_BUILDER	PENDING_EXTERNAL	EXACT_TRANSCRIPTION_ADJACENCY	WORKING_AXIS_DECK_ZERO_SEMANTIC_CREDIT	FORMAL_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G806E0011	GDT806_THREE_CHANNEL_CONTEXT	f100v	f100	CACHED_TEXT_LINE	TOKEN_ol_7	f100v.20@7	TOKEN_cheor_6	f100v.20@6	C3_GDT734_GLOBAL_RESIDUAL_L1_COMPLETE_WHOLE_CONTEXT	WRITTEN_TOKEN_ADJACENCY	SAME_CACHED_TEXT_LINE	FALSE	GDT806	NONE	NONE	NONE	GDT806_BUILDER	PENDING_EXTERNAL	EXACT_TRANSCRIPTION_ADJACENCY	WORKING_AXIS_DECK_ZERO_SEMANTIC_CREDIT	FORMAL_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
