candidate_id	joint_tuple_id	selection_class	selection_rank	training_occurrences	selection_rule
LEGACY_01	0275fbf14e07935b0a45	FROZEN_LEGACY_CONTROL_CARD	1	7	frozen V77 legacy fourteen; identity only
LEGACY_02	276a7c2d74d1143446f4	FROZEN_LEGACY_CONTROL_CARD	2	10	frozen V77 legacy fourteen; identity only
LEGACY_03	2f1c5e56e8f0ff459065	FROZEN_LEGACY_CONTROL_CARD	3	20	frozen V77 legacy fourteen; identity only
LEGACY_04	308e8ea2d5d190c498e8	FROZEN_LEGACY_CONTROL_CARD	4	6	frozen V77 legacy fourteen; identity only
LEGACY_05	7a4bb8136330ee4e6e56	FROZEN_LEGACY_CONTROL_CARD	5	7	frozen V77 legacy fourteen; identity only
LEGACY_06	7db18b2f0fb7ed0fcfd3	FROZEN_LEGACY_CONTROL_CARD	6	8	frozen V77 legacy fourteen; identity only
LEGACY_07	b5df9126607030b95175	FROZEN_LEGACY_CONTROL_CARD	7	4	frozen V77 legacy fourteen; identity only
LEGACY_08	b5fcea1eaed06b2f2291	FROZEN_LEGACY_CONTROL_CARD	8	9	frozen V77 legacy fourteen; identity only
LEGACY_09	dcda95c81a5460feb191	FROZEN_LEGACY_CONTROL_CARD	9	19	frozen V77 legacy fourteen; identity only
LEGACY_10	dd0ecaf5e27d81befffc	FROZEN_LEGACY_CONTROL_CARD	10	10	frozen V77 legacy fourteen; identity only
LEGACY_11	de7321bface5628e35d6	FROZEN_LEGACY_CONTROL_CARD	11	8	frozen V77 legacy fourteen; identity only
LEGACY_12	dec401773c1f0347793d	FROZEN_LEGACY_CONTROL_CARD	12	2	frozen V77 legacy fourteen; identity only
LEGACY_13	e0b630cb1b5df5e7105b	FROZEN_LEGACY_CONTROL_CARD	13	7	frozen V77 legacy fourteen; identity only
LEGACY_14	faf321940aed922846a9	FROZEN_LEGACY_CONTROL_CARD	14	2	frozen V77 legacy fourteen; identity only
FREQ_EXTRA_01	b921a237be883a820352	FREQUENCY_SELECTED_RECURRENT_EXTRA	1	18	top 10 non-legacy exact cards by occurrences; descending count then tuple ID
FREQ_EXTRA_02	bc4f1f5c006c74a4d26d	FREQUENCY_SELECTED_RECURRENT_EXTRA	2	12	top 10 non-legacy exact cards by occurrences; descending count then tuple ID
FREQ_EXTRA_03	6f7ff8287eddf4da9fdb	FREQUENCY_SELECTED_RECURRENT_EXTRA	3	11	top 10 non-legacy exact cards by occurrences; descending count then tuple ID
FREQ_EXTRA_04	7d25241b0e56c836372a	FREQUENCY_SELECTED_RECURRENT_EXTRA	4	10	top 10 non-legacy exact cards by occurrences; descending count then tuple ID
FREQ_EXTRA_05	1645e612504fcef59ced	FREQUENCY_SELECTED_RECURRENT_EXTRA	5	7	top 10 non-legacy exact cards by occurrences; descending count then tuple ID
FREQ_EXTRA_06	4d4559019a961b834aa1	FREQUENCY_SELECTED_RECURRENT_EXTRA	6	5	top 10 non-legacy exact cards by occurrences; descending count then tuple ID
FREQ_EXTRA_07	259b2b3b0bf859882e2c	FREQUENCY_SELECTED_RECURRENT_EXTRA	7	4	top 10 non-legacy exact cards by occurrences; descending count then tuple ID
FREQ_EXTRA_08	2cc054357a929df85f64	FREQUENCY_SELECTED_RECURRENT_EXTRA	8	4	top 10 non-legacy exact cards by occurrences; descending count then tuple ID
FREQ_EXTRA_09	2cc8bb3c2af19607888f	FREQUENCY_SELECTED_RECURRENT_EXTRA	9	4	top 10 non-legacy exact cards by occurrences; descending count then tuple ID
FREQ_EXTRA_10	28ffbc88b97772a75f1e	FREQUENCY_SELECTED_RECURRENT_EXTRA	10	3	top 10 non-legacy exact cards by occurrences; descending count then tuple ID
