joint_tuple_id	legacy_status	v77_status	action	replacement	reason
0275fbf14e07935b0a45	V69_CONTROL_OR_RECURRENT_CARD	EXEMPLAR_VALUE_UNKNOWN	WITHDRAW_LONG_LEGACY_GLOSS	UNKNOWN	No source-first entry supplies an atomic context-invariant value; former mnemonic is withdrawn.
276a7c2d74d1143446f4	V69_CONTROL_OR_RECURRENT_CARD	EXEMPLAR_VALUE_UNKNOWN	WITHDRAW_LONG_LEGACY_GLOSS	UNKNOWN	No source-first entry supplies an atomic context-invariant value; former mnemonic is withdrawn.
2f1c5e56e8f0ff459065	V69_CONTROL_OR_RECURRENT_CARD	FORMAL_LABEL_NOT_WORD	WITHDRAW_LONG_LEGACY_GLOSS	FORMAL_PARAMETER_CHANNEL__NOT_A_WORD	Retained solely as a formal prompt; it is barred from the historical word dictionary.
308e8ea2d5d190c498e8	V69_CONTROL_OR_RECURRENT_CARD	FORMAL_LABEL_NOT_WORD	WITHDRAW_LONG_LEGACY_GLOSS	FORMAL_RELATION_SLOT_CHANNEL__NOT_A_WORD	Retained solely as a formal prompt; it is barred from the historical word dictionary.
7a4bb8136330ee4e6e56	V69_CONTROL_OR_RECURRENT_CARD	EXEMPLAR_VALUE_UNKNOWN	WITHDRAW_LONG_LEGACY_GLOSS	UNKNOWN	No source-first entry supplies an atomic context-invariant value; former mnemonic is withdrawn.
7db18b2f0fb7ed0fcfd3	V69_CONTROL_OR_RECURRENT_CARD	EXEMPLAR_VALUE_UNKNOWN	WITHDRAW_LONG_LEGACY_GLOSS	UNKNOWN	No source-first entry supplies an atomic context-invariant value; former mnemonic is withdrawn.
b5df9126607030b95175	V69_CONTROL_OR_RECURRENT_CARD	EXEMPLAR_VALUE_UNKNOWN	WITHDRAW_LONG_LEGACY_GLOSS	UNKNOWN	No source-first entry supplies an atomic context-invariant value; former mnemonic is withdrawn.
b5fcea1eaed06b2f2291	V69_CONTROL_OR_RECURRENT_CARD	CODEBOOK_ATTESTED_CATEGORY	REPLACE_WITH_ATOMIC_CODEBOOK_CATEGORY	PER?__DURCH_ODER_GEMAESS?	Seven of nine occurrences open a field; the line-final occurrence is repeated at the next physical line inside one statement. A prepositional/instruction-entry category is coherent but not uniquely selected.
dcda95c81a5460feb191	V69_CONTROL_OR_RECURRENT_CARD	CODEBOOK_ATTESTED_CATEGORY	REPLACE_WITH_ATOMIC_CODEBOOK_CATEGORY	ET?__UND_ODER_AUCH?	19 occurrences are predominantly medial; two A-card-B-card-C chains and field-edge uses admit additive continuation. The simple category beats the former sentence-sized process gloss.
dd0ecaf5e27d81befffc	V69_CONTROL_OR_RECURRENT_CARD	EXEMPLAR_VALUE_UNKNOWN	WITHDRAW_LONG_LEGACY_GLOSS	UNKNOWN	No source-first entry supplies an atomic context-invariant value; former mnemonic is withdrawn.
