joint_tuple_id	legacy_component	legacy_channel	occurrences_audited	occurrence_consistency	withdrawal_or_restriction	replacement_atomic_default	reason	what_may_remain	ceiling
0275fbf14e07935b0a45	TEMPERIEREN?	MNEMONIC	7	HIGH_CONTEXTUAL	WITHDRAW_AS_PORTABLE_CARD_WORD;ALLOW_ONLY_EXPLICITLY_MARKED_CREATIVE_OCCURRENCE_PARAPHRASE	EXEMPLAR_VALUE_UNKNOWN	no exact 1379 source entry matches or binds the opaque card; all seven Bio occurrences use a tempering expansion; no independent atomic source value	occurrence-specific exemplar expansion visibly marked as creative and nonlexical	NO_WORD_STEM_SOUND_LANGUAGE_OR_MEANING_CLAIM
276a7c2d74d1143446f4	ANWENDEN?	MNEMONIC	10	BROAD_CONTEXTUAL	WITHDRAW_AS_PORTABLE_CARD_WORD;ALLOW_ONLY_EXPLICITLY_MARKED_CREATIVE_OCCURRENCE_PARAPHRASE	EXEMPLAR_VALUE_UNKNOWN	no exact 1379 source entry matches or binds the opaque card; use/application recurs, but route and object vary from internal use to external and bath use	occurrence-specific exemplar expansion visibly marked as creative and nonlexical	NO_WORD_STEM_SOUND_LANGUAGE_OR_MEANING_CLAIM
2f1c5e56e8f0ff459065	MASS?	MIXED	20	HIGH_FORMAL_MIXED	WITHDRAW_MASS_AS_WORD;KEEP_SURFACE_DAIIN_ONLY_PROMPT_AS_FORMAL_LABEL_NOT_WORD	FORMAL_LABEL_NOT_WORD	no exact 1379 source entry matches or binds the opaque card; measure/prescription expansion recurs; only the restricted formal channel survives, not MASS as a word	record-local formal production instruction only	NO_WORD_STEM_SOUND_LANGUAGE_OR_MEANING_CLAIM
308e8ea2d5d190c498e8	ANY_WORD_READING_OF_LOKALEN_RELATIONSSLOT_SETZEN	FORMAL	6	FORMAL_ONLY	NO_LEXICAL_HANDLE_TO_WITHDRAW;RESTRICT_EXISTING_PROMPT_TO_FORMAL_LABEL_NOT_WORD	FORMAL_LABEL_NOT_WORD	no exact 1379 source entry matches or binds the opaque card; local relation-slot behavior is reusable; it supplies no word value	record-local formal production instruction only	NO_WORD_STEM_SOUND_LANGUAGE_OR_MEANING_CLAIM
7a4bb8136330ee4e6e56	ANSATZ?	MNEMONIC	7	BROAD_CONTEXTUAL	WITHDRAW_AS_PORTABLE_CARD_WORD;ALLOW_ONLY_EXPLICITLY_MARKED_CREATIVE_OCCURRENCE_PARAPHRASE	EXEMPLAR_VALUE_UNKNOWN	no exact 1379 source entry matches or binds the opaque card; active-post/ansatz continuation recurs, but the object and operation are supplied locally	occurrence-specific exemplar expansion visibly marked as creative and nonlexical	NO_WORD_STEM_SOUND_LANGUAGE_OR_MEANING_CLAIM
7db18b2f0fb7ed0fcfd3	SPÜLEN?	MNEMONIC	8	HIGH_CONTEXTUAL	WITHDRAW_AS_PORTABLE_CARD_WORD;ALLOW_ONLY_EXPLICITLY_MARKED_CREATIVE_OCCURRENCE_PARAPHRASE	EXEMPLAR_VALUE_UNKNOWN	no exact 1379 source entry matches or binds the opaque card; all occurrences receive a rinse expansion in Bio; image and local station supply its arguments	occurrence-specific exemplar expansion visibly marked as creative and nonlexical	NO_WORD_STEM_SOUND_LANGUAGE_OR_MEANING_CLAIM
b5df9126607030b95175	KLAR?	MNEMONIC	4	MIXED_CONTEXTUAL	WITHDRAW_AS_PORTABLE_CARD_WORD;ALLOW_ONLY_EXPLICITLY_MARKED_CREATIVE_OCCURRENCE_PARAPHRASE	EXEMPLAR_VALUE_UNKNOWN	no exact 1379 source entry matches or binds the opaque card; Herbal clear-state and Bio generic test-state expansions do not yield one atomic value	occurrence-specific exemplar expansion visibly marked as creative and nonlexical	NO_WORD_STEM_SOUND_LANGUAGE_OR_MEANING_CLAIM
b5fcea1eaed06b2f2291	ANY_WORD_READING_OF_STANDARDSLOT_SETZEN	FORMAL	9	FORMAL_ONLY	NO_LEXICAL_HANDLE_TO_WITHDRAW;RESTRICT_EXISTING_PROMPT_TO_FORMAL_LABEL_NOT_WORD	FORMAL_LABEL_NOT_WORD	no exact 1379 source entry matches or binds the opaque card; standard-slot placement recurs; it supplies no word value	record-local formal production instruction only	NO_WORD_STEM_SOUND_LANGUAGE_OR_MEANING_CLAIM
dcda95c81a5460feb191	ANY_WORD_READING_OF_AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	FORMAL	19	FORMAL_ONLY	NO_LEXICAL_HANDLE_TO_WITHDRAW;RESTRICT_EXISTING_PROMPT_TO_FORMAL_LABEL_NOT_WORD	FORMAL_LABEL_NOT_WORD	no exact 1379 source entry matches or binds the opaque card; active record-state linkage recurs; it supplies no word value	record-local formal production instruction only	NO_WORD_STEM_SOUND_LANGUAGE_OR_MEANING_CLAIM
dd0ecaf5e27d81befffc	ZIEL?	MNEMONIC	10	BROAD_CONTEXTUAL	WITHDRAW_AS_PORTABLE_CARD_WORD;ALLOW_ONLY_EXPLICITLY_MARKED_CREATIVE_OCCURRENCE_PARAPHRASE	EXEMPLAR_VALUE_UNKNOWN	no exact 1379 source entry matches or binds the opaque card; a local target/station is repeatedly supplied by context, not by an attested atomic value	occurrence-specific exemplar expansion visibly marked as creative and nonlexical	NO_WORD_STEM_SOUND_LANGUAGE_OR_MEANING_CLAIM
