state_id	slot_code	event_count	dominant_slot_for_state	observed_combination	teaching_action
M1_RAW_PART	S1_BEZUG_FOLGE	10	YES	YES	USE_DEFAULT_STATE_SLOT
M1_RAW_PART	S2_MATERIAL_MASS	2	NO	YES	MEMORIZE_WHOLE_CARD_OVERRIDE
M1_RAW_PART	S3_PROZESS_TRANSFER	0	NO	NO	UNUSED_COMBINATION
M1_RAW_PART	S4_DAUER_ZUSTAND	0	NO	NO	UNUSED_COMBINATION
M1_RAW_PART	S5_ZIEL_ANWENDUNG	1	NO	YES	MEMORIZE_WHOLE_CARD_OVERRIDE
M1_RAW_PART	S6_BEREIT_ABSCHLUSS	0	NO	NO	UNUSED_COMBINATION
M2_PREPARATION	S1_BEZUG_FOLGE	15	YES	YES	USE_DEFAULT_STATE_SLOT
M2_PREPARATION	S2_MATERIAL_MASS	0	NO	NO	UNUSED_COMBINATION
M2_PREPARATION	S3_PROZESS_TRANSFER	0	NO	NO	UNUSED_COMBINATION
M2_PREPARATION	S4_DAUER_ZUSTAND	0	NO	NO	UNUSED_COMBINATION
M2_PREPARATION	S5_ZIEL_ANWENDUNG	0	NO	NO	UNUSED_COMBINATION
M2_PREPARATION	S6_BEREIT_ABSCHLUSS	1	NO	YES	MEMORIZE_WHOLE_CARD_OVERRIDE
M3_CLEAR_EXTRACT	S1_BEZUG_FOLGE	1	NO	YES	MEMORIZE_WHOLE_CARD_OVERRIDE
M3_CLEAR_EXTRACT	S2_MATERIAL_MASS	0	NO	NO	UNUSED_COMBINATION
M3_CLEAR_EXTRACT	S3_PROZESS_TRANSFER	7	YES	YES	USE_DEFAULT_STATE_SLOT
M3_CLEAR_EXTRACT	S4_DAUER_ZUSTAND	0	NO	NO	UNUSED_COMBINATION
M3_CLEAR_EXTRACT	S5_ZIEL_ANWENDUNG	0	NO	NO	UNUSED_COMBINATION
M3_CLEAR_EXTRACT	S6_BEREIT_ABSCHLUSS	0	NO	NO	UNUSED_COMBINATION
M4_MEASURED_PORTION	S1_BEZUG_FOLGE	0	NO	NO	UNUSED_COMBINATION
M4_MEASURED_PORTION	S2_MATERIAL_MASS	38	YES	YES	USE_DEFAULT_STATE_SLOT
M4_MEASURED_PORTION	S3_PROZESS_TRANSFER	0	NO	NO	UNUSED_COMBINATION
M4_MEASURED_PORTION	S4_DAUER_ZUSTAND	0	NO	NO	UNUSED_COMBINATION
M4_MEASURED_PORTION	S5_ZIEL_ANWENDUNG	0	NO	NO	UNUSED_COMBINATION
M4_MEASURED_PORTION	S6_BEREIT_ABSCHLUSS	0	NO	NO	UNUSED_COMBINATION
M5_APPLICATION_ITEM	S1_BEZUG_FOLGE	0	NO	NO	UNUSED_COMBINATION
M5_APPLICATION_ITEM	S2_MATERIAL_MASS	0	NO	NO	UNUSED_COMBINATION
M5_APPLICATION_ITEM	S3_PROZESS_TRANSFER	0	NO	NO	UNUSED_COMBINATION
M5_APPLICATION_ITEM	S4_DAUER_ZUSTAND	0	NO	NO	UNUSED_COMBINATION
M5_APPLICATION_ITEM	S5_ZIEL_ANWENDUNG	3	YES	YES	USE_DEFAULT_STATE_SLOT
M5_APPLICATION_ITEM	S6_BEREIT_ABSCHLUSS	1	NO	YES	MEMORIZE_WHOLE_CARD_OVERRIDE
