source_group_id	edition	locus	page	source_group_index	source_group_count	paragraph_start	paragraph_end	left_separator	right_separator	ivtff_group_raw	clean_ascii_fragments	clean_ascii_fragment_count	legacy_surface_positions_1based	legacy_mapping_status
ZL3b|f76r.23|G001	ZL3b	f76r.23	f76r	1	13	0	0	LINE_START	DEFINITE_SPACE	sheedy	sheedy	1	1	ONE_ASCII_FRAGMENT
ZL3b|f76r.23|G002	ZL3b	f76r.23	f76r	2	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokedy	qokedy	1	2	ONE_ASCII_FRAGMENT
ZL3b|f76r.23|G003	ZL3b	f76r.23	f76r	3	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chedy	chedy	1	3	ONE_ASCII_FRAGMENT
ZL3b|f76r.23|G004	ZL3b	f76r.23	f76r	4	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chedy	chedy	1	4	ONE_ASCII_FRAGMENT
ZL3b|f76r.23|G005	ZL3b	f76r.23	f76r	5	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokain	qokain	1	5	ONE_ASCII_FRAGMENT
ZL3b|f76r.23|G006	ZL3b	f76r.23	f76r	6	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chckhy	chckhy	1	6	ONE_ASCII_FRAGMENT
ZL3b|f76r.23|G007	ZL3b	f76r.23	f76r	7	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	olchy	olchy	1	7	ONE_ASCII_FRAGMENT
ZL3b|f76r.23|G008	ZL3b	f76r.23	f76r	8	13	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	l	l	1	8	ONE_ASCII_FRAGMENT
ZL3b|f76r.23|G009	ZL3b	f76r.23	f76r	9	13	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	ain	ain	1	9	ONE_ASCII_FRAGMENT
ZL3b|f76r.23|G010	ZL3b	f76r.23	f76r	10	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shedy	shedy	1	10	ONE_ASCII_FRAGMENT
ZL3b|f76r.23|G011	ZL3b	f76r.23	f76r	11	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	olaiin	olaiin	1	11	ONE_ASCII_FRAGMENT
ZL3b|f76r.23|G012	ZL3b	f76r.23	f76r	12	13	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	chedy	chedy	1	12	ONE_ASCII_FRAGMENT
ZL3b|f76r.23|G013	ZL3b	f76r.23	f76r	13	13	0	0	UNCERTAIN_SMALL_SPACE	LINE_END	qokey	qokey	1	13	ONE_ASCII_FRAGMENT
ZL3b|f77r.12|G001	ZL3b	f77r.12	f77r	1	8	0	0	LINE_START	DEFINITE_SPACE	solteedy	solteedy	1	1	ONE_ASCII_FRAGMENT
ZL3b|f77r.12|G002	ZL3b	f77r.12	f77r	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qoteedy	qoteedy	1	2	ONE_ASCII_FRAGMENT
ZL3b|f77r.12|G003	ZL3b	f77r.12	f77r	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qodeedy	qodeedy	1	3	ONE_ASCII_FRAGMENT
ZL3b|f77r.12|G004	ZL3b	f77r.12	f77r	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chedaiin	chedaiin	1	4	ONE_ASCII_FRAGMENT
ZL3b|f77r.12|G005	ZL3b	f77r.12	f77r	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chedy	chedy	1	5	ONE_ASCII_FRAGMENT
ZL3b|f77r.12|G006	ZL3b	f77r.12	f77r	6	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shedaiin	shedaiin	1	6	ONE_ASCII_FRAGMENT
ZL3b|f77r.12|G007	ZL3b	f77r.12	f77r	7	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	she[a:o]lol	shealol	1	7	ONE_ASCII_FRAGMENT
ZL3b|f77r.12|G008	ZL3b	f77r.12	f77r	8	8	0	0	DEFINITE_SPACE	LINE_END	ched	ched	1	8	ONE_ASCII_FRAGMENT
ZL3b|f77r.34|G001	ZL3b	f77r.34	f77r	1	8	0	0	LINE_START	DEFINITE_SPACE	qokaiin	qokaiin	1	1	ONE_ASCII_FRAGMENT
ZL3b|f77r.34|G002	ZL3b	f77r.34	f77r	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shedy	shedy	1	2	ONE_ASCII_FRAGMENT
ZL3b|f77r.34|G003	ZL3b	f77r.34	f77r	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chedy	chedy	1	3	ONE_ASCII_FRAGMENT
ZL3b|f77r.34|G004	ZL3b	f77r.34	f77r	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qolchedy	qolchedy	1	4	ONE_ASCII_FRAGMENT
ZL3b|f77r.34|G005	ZL3b	f77r.34	f77r	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokaiin	qokaiin	1	5	ONE_ASCII_FRAGMENT
ZL3b|f77r.34|G006	ZL3b	f77r.34	f77r	6	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokaiin	qokaiin	1	6	ONE_ASCII_FRAGMENT
ZL3b|f77r.34|G007	ZL3b	f77r.34	f77r	7	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	checkhy	checkhy	1	7	ONE_ASCII_FRAGMENT
ZL3b|f77r.34|G008	ZL3b	f77r.34	f77r	8	8	0	0	DEFINITE_SPACE	LINE_END	raiin	raiin	1	8	ONE_ASCII_FRAGMENT
ZL3b|f77r.35|G001	ZL3b	f77r.35	f77r	1	8	0	0	LINE_START	DEFINITE_SPACE	solkeey	solkeey	1	1	ONE_ASCII_FRAGMENT
ZL3b|f77r.35|G002	ZL3b	f77r.35	f77r	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okaiin	okaiin	1	2	ONE_ASCII_FRAGMENT
ZL3b|f77r.35|G003	ZL3b	f77r.35	f77r	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chedy	chedy	1	3	ONE_ASCII_FRAGMENT
ZL3b|f77r.35|G004	ZL3b	f77r.35	f77r	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokain	qokain	1	4	ONE_ASCII_FRAGMENT
ZL3b|f77r.35|G005	ZL3b	f77r.35	f77r	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sheedy	sheedy	1	5	ONE_ASCII_FRAGMENT
ZL3b|f77r.35|G006	ZL3b	f77r.35	f77r	6	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokaiin	qokaiin	1	6	ONE_ASCII_FRAGMENT
ZL3b|f77r.35|G007	ZL3b	f77r.35	f77r	7	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chedaiin	chedaiin	1	7	ONE_ASCII_FRAGMENT
ZL3b|f77r.35|G008	ZL3b	f77r.35	f77r	8	8	0	0	DEFINITE_SPACE	LINE_END	chealy	chealy	1	8	ONE_ASCII_FRAGMENT
ZL3b|f81r.19|G001	ZL3b	f81r.19	f81r	1	5	0	0	LINE_START	DEFINITE_SPACE	qokedy	qokedy	1	1	ONE_ASCII_FRAGMENT
ZL3b|f81r.19|G002	ZL3b	f81r.19	f81r	2	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sheedy	sheedy	1	2	ONE_ASCII_FRAGMENT
ZL3b|f81r.19|G003	ZL3b	f81r.19	f81r	3	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chedy	chedy	1	3	ONE_ASCII_FRAGMENT
ZL3b|f81r.19|G004	ZL3b	f81r.19	f81r	4	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qoteedy	qoteedy	1	4	ONE_ASCII_FRAGMENT
ZL3b|f81r.19|G005	ZL3b	f81r.19	f81r	5	5	0	0	DEFINITE_SPACE	LINE_END	olam	olam	1	5	ONE_ASCII_FRAGMENT
IT2a|f76r.23|G001	IT2a	f76r.23	f76r	1	13	0	0	LINE_START	DEFINITE_SPACE	sheedy	sheedy	1	1	ONE_ASCII_FRAGMENT
IT2a|f76r.23|G002	IT2a	f76r.23	f76r	2	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokedy	qokedy	1	2	ONE_ASCII_FRAGMENT
IT2a|f76r.23|G003	IT2a	f76r.23	f76r	3	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chedy	chedy	1	3	ONE_ASCII_FRAGMENT
IT2a|f76r.23|G004	IT2a	f76r.23	f76r	4	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chedy	chedy	1	4	ONE_ASCII_FRAGMENT
IT2a|f76r.23|G005	IT2a	f76r.23	f76r	5	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokain	qokain	1	5	ONE_ASCII_FRAGMENT
IT2a|f76r.23|G006	IT2a	f76r.23	f76r	6	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chckhy	chckhy	1	6	ONE_ASCII_FRAGMENT
IT2a|f76r.23|G007	IT2a	f76r.23	f76r	7	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	olchy	olchy	1	7	ONE_ASCII_FRAGMENT
IT2a|f76r.23|G008	IT2a	f76r.23	f76r	8	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	l	l	1	8	ONE_ASCII_FRAGMENT
IT2a|f76r.23|G009	IT2a	f76r.23	f76r	9	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ain	ain	1	9	ONE_ASCII_FRAGMENT
IT2a|f76r.23|G010	IT2a	f76r.23	f76r	10	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shedy	shedy	1	10	ONE_ASCII_FRAGMENT
IT2a|f76r.23|G011	IT2a	f76r.23	f76r	11	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	olain	olain	1	11	ONE_ASCII_FRAGMENT
IT2a|f76r.23|G012	IT2a	f76r.23	f76r	12	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chedy	chedy	1	12	ONE_ASCII_FRAGMENT
IT2a|f76r.23|G013	IT2a	f76r.23	f76r	13	13	0	0	DEFINITE_SPACE	LINE_END	qokey	qokey	1	13	ONE_ASCII_FRAGMENT
IT2a|f77r.12|G001	IT2a	f77r.12	f77r	1	9	0	0	LINE_START	DEFINITE_SPACE	solteedy	solteedy	1	1	ONE_ASCII_FRAGMENT
IT2a|f77r.12|G002	IT2a	f77r.12	f77r	2	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qoteedy	qoteedy	1	2	ONE_ASCII_FRAGMENT
IT2a|f77r.12|G003	IT2a	f77r.12	f77r	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qodeedy	qodeedy	1	3	ONE_ASCII_FRAGMENT
IT2a|f77r.12|G004	IT2a	f77r.12	f77r	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shedaiin	shedaiin	1	4	ONE_ASCII_FRAGMENT
IT2a|f77r.12|G005	IT2a	f77r.12	f77r	5	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chedy	chedy	1	5	ONE_ASCII_FRAGMENT
IT2a|f77r.12|G006	IT2a	f77r.12	f77r	6	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shedaiin	shedaiin	1	6	ONE_ASCII_FRAGMENT
IT2a|f77r.12|G007	IT2a	f77r.12	f77r	7	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sheol	sheol	1	7	ONE_ASCII_FRAGMENT
IT2a|f77r.12|G008	IT2a	f77r.12	f77r	8	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ol	ol	1	8	ONE_ASCII_FRAGMENT
IT2a|f77r.12|G009	IT2a	f77r.12	f77r	9	9	0	0	DEFINITE_SPACE	LINE_END	ched	ched	1	9	ONE_ASCII_FRAGMENT
IT2a|f77r.34|G001	IT2a	f77r.34	f77r	1	9	0	0	LINE_START	DEFINITE_SPACE	qokaiin	qokaiin	1	1	ONE_ASCII_FRAGMENT
IT2a|f77r.34|G002	IT2a	f77r.34	f77r	2	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shedy	shedy	1	2	ONE_ASCII_FRAGMENT
IT2a|f77r.34|G003	IT2a	f77r.34	f77r	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chedy	chedy	1	3	ONE_ASCII_FRAGMENT
IT2a|f77r.34|G004	IT2a	f77r.34	f77r	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qol	qol	1	4	ONE_ASCII_FRAGMENT
IT2a|f77r.34|G005	IT2a	f77r.34	f77r	5	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chedy	chedy	1	5	ONE_ASCII_FRAGMENT
