rank	candidate_id	formal_feature	feature_type	support_pages	absence_pages	berry_mean	flower_mean	no_fruit_flower_mean	dominant_state	dominant_one_vs_rest_effect	leave_one_quire_direction_stable	joint_separation	strict_only_separation	local_p	library_maxT_p	lofo_gain_bits	selector_paid_gain_bits	positive_folio_folds	folio_folds	top1_correct_delta	fold_gains	label
1	233d16809104106c	WITHIN_GROUP_2GRAM:KU	WITHIN_GROUP_2GRAM	19	15	0.005133928571	0.016436871415	0.004972327914	FLOWER_SIDE	0.011378356484	true	0.229405412522	0.129532406029	0.019770563827	0.793263363437	7.029145828143	-0.614710361631	21	29	1	f2:0.47623340;f3:0.14510686;f4:0.93154659;f7:-0.54160337;f8:-0.35331040;f10:0.22044522;f11:0.04107997;f17:0.65607305;f19:0.29306426;f22:0.74048275;f24:0.56239796;f25:0.33836902;f27:-0.32815049;f29:0.32940949;f30:0.97444960;f32:0.73816791;f35:-0.13012118;f37:0.68447953;f38:1.26730941;f42:0.15742466;f44:1.04016928;f47:0.28614312;f49:0.19944677;f52:-0.60284802;f54:-0.54406163;f87:0.49227148;f90:-0.51551506;f93:0.15213535;f96:-0.68144971	LIKELY_QUIRE_OR_PAGE_CONFOUND
2	04f02bbf26b0e569	WITHIN_GROUP_3GRAM:BAC	WITHIN_GROUP_3GRAM	28	6	0.019751012338	0.034182781946	0.022436087425	FLOWER_SIDE	0.013178734567	true	0.207398751148	0.146101194333	0.040029289724	0.915303880888	2.750482349818	-4.893373839956	20	29	0	f2:0.04642923;f3:-0.00153555;f4:0.42483972;f7:0.01301239;f8:0.07242285;f10:-0.25793319;f11:0.06402216;f17:0.39924920;f19:0.55054808;f22:-0.27827894;f24:0.34786184;f25:0.00805941;f27:-0.03852348;f29:0.29230887;f30:0.75994159;f32:0.10237429;f35:0.40074898;f37:0.00011591;f38:0.25228816;f42:-0.00492282;f44:-0.13376785;f47:0.04792047;f49:0.17011876;f52:-0.14232899;f54:-0.52469874;f87:0.14331304;f90:0.06385028;f93:0.03971133;f96:-0.06666465	LIKELY_QUIRE_OR_PAGE_CONFOUND
3	7f10e14f4b0765cb	FIRST_GROUP_PREFIX_3:AKA	FIRST_GROUP_PREFIX_3	10	24	0.031578947368	0.040881727492	0.007936507937	NO_FRUIT_OR_FLOWER	-0.030188840259	true	0.178536579989	0.091736854349	0.013424456920	0.988772272394	3.550066657173	-4.093789532602	18	29	1	f2:0.02907935;f3:-0.32765571;f4:0.44412791;f7:0.23762945;f8:0.15764993;f10:-0.02894350;f11:-0.03008419;f17:-0.10466450;f19:-0.38122334;f22:0.26245290;f24:0.51050536;f25:0.18956044;f27:0.02208210;f29:-0.01075298;f30:0.18142999;f32:-0.10698362;f35:0.14805342;f37:0.36096452;f38:1.39371558;f42:0.18332226;f44:1.00044260;f47:0.22061251;f49:0.36053031;f52:0.26760629;f54:-0.14171988;f87:-0.13164146;f90:-0.06279493;f93:-1.21302848;f96:0.11979433	LIKELY_QUIRE_OR_PAGE_CONFOUND
4	332a9065be3eeec2	WITHIN_GROUP_3GRAM:KUA	WITHIN_GROUP_3GRAM	16	18	0.005133928571	0.014216948143	0.002421307506	FLOWER_SIDE	0.010348909402	true	0.171577514307	0.129532406029	0.042226019038	0.994630217232	4.642706769908	-3.001149419866	20	29	1	f2:0.45832483;f3:0.20075040;f4:0.69250091;f7:-0.63372343;f8:-0.29342049;f10:0.21889266;f11:0.06331841;f17:0.64527882;f19:0.24594733;f22:0.51204991;f24:0.70832211;f25:0.33644534;f27:-0.17924815;f29:-0.24857310;f30:0.66630445;f32:0.74402476;f35:-0.41470330;f37:0.29816458;f38:-0.64813698;f42:0.16691171;f44:0.78226325;f47:0.17921115;f49:0.27239773;f52:0.15162124;f54:-0.05769879;f87:0.45496332;f90:-0.26670700;f93:0.11692674;f96:-0.52970164	LIKELY_QUIRE_OR_PAGE_CONFOUND
5	5643733516097f6d	WITHIN_GROUP_3GRAM:AQL	WITHIN_GROUP_3GRAM	10	24	0.000000000000	0.006721056100	0.005188466429	BERRY_NO_CIRCLES	-0.006308435804	true	0.158101508235	0.156427530343	0.068586770808	0.999511837930	3.329905643338	-4.313950546437	16	29	3	f2:-0.16939791;f3:-0.01312881;f4:0.76834494;f7:0.02964237;f8:-1.32874129;f10:-0.00975698;f11:-0.02005600;f17:0.00811708;f19:0.49889371;f22:0.30853179;f24:-0.04515857;f25:-0.01951802;f27:-0.22513451;f29:-0.08325523;f30:0.19320018;f32:0.43229165;f35:0.26326917;f37:0.54117427;f38:1.43611839;f42:-0.08750478;f44:0.83334828;f47:0.10892514;f49:0.27920593;f52:0.00816039;f54:-0.22977158;f87:-0.16257216;f90:-0.01808915;f93:0.02083685;f96:0.01193049	LIKELY_QUIRE_OR_PAGE_CONFOUND
6	a0f40c5f2271b979	FIRST_GROUP_PREFIX_1:P	FIRST_GROUP_PREFIX_1	24	10	0.092924308878	0.070075925107	0.122113997114	NO_FRUIT_OR_FLOWER	0.045268180519	true	0.146837177414	0.175262354151	0.030510129363	0.999511837930	2.328695401394	-5.315160788381	17	29	2	f2:0.54940526;f3:0.11889908;f4:-0.21363857;f7:0.06446153;f8:-0.01740421;f10:-0.00564614;f11:-0.23516802;f17:-0.11566550;f19:0.11928123;f22:-0.04775631;f24:0.61009561;f25:0.66788783;f27:0.28803430;f29:0.31825627;f30:-0.54717068;f32:-0.21734439;f35:0.05628372;f37:0.14409988;f38:0.74610953;f42:0.14286364;f44:0.24004023;f47:0.08115164;f49:0.26923163;f52:0.06720840;f54:-0.13719296;f87:-0.38503676;f90:0.12629236;f93:-0.04116849;f96:-0.31771473	LIKELY_QUIRE_OR_PAGE_CONFOUND
7	ff86a4de41ea907d	WITHIN_GROUP_3GRAM:PKJ	WITHIN_GROUP_3GRAM	8	26	0.000000000000	0.003046072183	0.014623044359	NO_FRUIT_OR_FLOWER	0.012479512082	true	0.143129517908	0.235013156016	0.283134000488	1.000000000000	0.687945562699	-6.955910627076	23	29	1	f2:0.15894627;f3:0.47437045;f4:0.47176107;f7:0.34820663;f8:0.97208945;f10:0.01004945;f11:0.00706927;f17:-0.04167358;f19:0.01156926;f22:0.14645809;f24:0.07303889;f25:1.28368667;f27:0.08130379;f29:0.09773184;f30:0.21598154;f32:0.00910450;f35:0.00633415;f37:0.11159273;f38:0.06580969;f42:-0.91945264;f44:-3.30970034;f47:-0.74870620;f49:0.29316405;f52:0.93707812;f54:-0.17045935;f87:-0.02474131;f90:0.05003092;f93:0.06478036;f96:0.01252179	WEAK
8	22f26d5bc7f768c3	WITHIN_GROUP_3GRAM:QLA	WITHIN_GROUP_3GRAM	13	21	0.001562500000	0.011263607957	0.008147617359	BERRY_NO_CIRCLES	-0.008862187412	true	0.142932081984	0.125136644891	0.053209665609	1.000000000000	4.135818997022	-3.508037192753	18	29	1	f2:-0.49592168;f3:0.03400714;f4:0.66068644;f7:0.10791744;f8:-0.24329021;f10:-0.22249030;f11:0.13106248;f17:0.30263359;f19:0.24162304;f22:0.40975363;f24:-0.27627712;f25:0.03134612;f27:-0.18504412;f29:-0.02953992;f30:0.31720907;f32:0.35444612;f35:-0.27501398;f37:0.57800847;f38:1.03904177;f42:-0.43503717;f44:1.71021705;f47:0.38974565;f49:0.38251257;f52:0.08720802;f54:-0.19117620;f87:-0.35265816;f90:-0.00666478;f93:0.01746213;f96:0.05405192	LIKELY_QUIRE_OR_PAGE_CONFOUND
9	240f17813583657c	WITHIN_GROUP_2GRAM:FA	WITHIN_GROUP_2GRAM	5	29	0.002976190476	0.002944054093	0.000000000000	NO_FRUIT_OR_FLOWER	-0.002953575984	true	0.139977735461	0.127836796842	0.162557969246	1.000000000000	-1.079202063429	-8.723058253204	11	29	1	f2:0.11106719;f3:0.12290726;f4:-0.27488467;f7:0.08597716;f8:0.15338797;f10:-0.00368621;f11:-0.00135251;f17:-0.06093906;f19:-0.00750597;f22:-0.01104764;f24:-0.00063475;f25:0.34060993;f27:-0.12404719;f29:-0.14442014;f30:-1.45386980;f32:0.03140796;f35:-0.00971514;f37:-0.06208227;f38:0.01636920;f42:0.20568849;f44:0.00143459;f47:0.19382686;f49:-0.08516986;f52:-0.05813710;f54:0.04711093;f87:-0.05384988;f90:-0.00455829;f93:-0.02688458;f96:-0.00620456	NO_SIGNAL
10	e960f8cca7620e8b	WITHIN_GROUP_3GRAM:AFA	WITHIN_GROUP_3GRAM	5	29	0.002976190476	0.002944054093	0.000000000000	NO_FRUIT_OR_FLOWER	-0.002953575984	true	0.139977735461	0.127836796842	0.162557969246	1.000000000000	-1.079202063429	-8.723058253204	11	29	1	f2:0.11106719;f3:0.12290726;f4:-0.27488467;f7:0.08597716;f8:0.15338797;f10:-0.00368621;f11:-0.00135251;f17:-0.06093906;f19:-0.00750597;f22:-0.01104764;f24:-0.00063475;f25:0.34060993;f27:-0.12404719;f29:-0.14442014;f30:-1.45386980;f32:0.03140796;f35:-0.00971514;f37:-0.06208227;f38:0.01636920;f42:0.20568849;f44:0.00143459;f47:0.19382686;f49:-0.08516986;f52:-0.05813710;f54:0.04711093;f87:-0.05384988;f90:-0.00455829;f93:-0.02688458;f96:-0.00620456	NO_SIGNAL
