endpoint	encoding_mode	regime	macro_auc	gain_bits	positive_gain_domains	scored_domains
FUNCTION_WORD	BASE_ORACLE_BLIND	UNIVERSAL	0.35081484022930165	-10968.409107369964	1	4
FUNCTION_WORD	BASE_ORACLE_BLIND	LOCAL	0.7335732928516696	5490.242317025396	3	4
FUNCTION_WORD	FREE_TOKEN	UNIVERSAL	1.0	89838.15947678316	4	4
FUNCTION_WORD	FREE_TOKEN	LOCAL	1.0	68125.09339270402	4	4
FUNCTION_WORD	PREFIX	UNIVERSAL	1.0	89838.15947678316	4	4
FUNCTION_WORD	PREFIX	LOCAL	1.0	68125.09339270402	4	4
FUNCTION_WORD	SUFFIX	UNIVERSAL	1.0	89838.15947678316	4	4
FUNCTION_WORD	SUFFIX	LOCAL	1.0	68125.09339270402	4	4
FUNCTION_WORD	WRAPPER_ALTERNATION	UNIVERSAL	1.0	89838.15947678316	4	4
FUNCTION_WORD	WRAPPER_ALTERNATION	LOCAL	1.0	68125.09339270402	4	4
FUNCTION_WORD	BOUNDARY_CHOICE	UNIVERSAL	1.0	89838.15947678316	4	4
FUNCTION_WORD	BOUNDARY_CHOICE	LOCAL	1.0	68125.09339270402	4	4
FUNCTION_WORD	POSITIONAL_ALTERNATION	UNIVERSAL	1.0	89838.15947678316	4	4
FUNCTION_WORD	POSITIONAL_ALTERNATION	LOCAL	1.0	68125.09339270402	4	4
FUNCTION_WORD	ZERO_SUPPLETIVE	UNIVERSAL	1.0	89838.15947678316	4	4
FUNCTION_WORD	ZERO_SUPPLETIVE	LOCAL	1.0	68125.09339270402	4	4
ALTERNATIVE_OR	BASE_ORACLE_BLIND	UNIVERSAL	0.6868865898249854	-1295.0317303722693	1	5
ALTERNATIVE_OR	BASE_ORACLE_BLIND	LOCAL	0.748190626176014	-4622.632810090578	3	5
ALTERNATIVE_OR	FREE_TOKEN	UNIVERSAL	1.0	10750.86288482592	5	5
ALTERNATIVE_OR	FREE_TOKEN	LOCAL	0.9997949464050336	8922.565035553946	5	5
ALTERNATIVE_OR	PREFIX	UNIVERSAL	1.0	10750.86288482592	5	5
ALTERNATIVE_OR	PREFIX	LOCAL	0.9997949464050336	8922.565035553946	5	5
ALTERNATIVE_OR	SUFFIX	UNIVERSAL	1.0	10750.86288482592	5	5
ALTERNATIVE_OR	SUFFIX	LOCAL	0.9997949464050336	8922.565035553946	5	5
ALTERNATIVE_OR	WRAPPER_ALTERNATION	UNIVERSAL	1.0	10750.86288482592	5	5
ALTERNATIVE_OR	WRAPPER_ALTERNATION	LOCAL	0.9997949464050336	8922.565035553946	5	5
ALTERNATIVE_OR	BOUNDARY_CHOICE	UNIVERSAL	1.0	10750.86288482592	5	5
ALTERNATIVE_OR	BOUNDARY_CHOICE	LOCAL	0.9997949464050336	8922.565035553946	5	5
ALTERNATIVE_OR	POSITIONAL_ALTERNATION	UNIVERSAL	1.0	10750.86288482592	5	5
ALTERNATIVE_OR	POSITIONAL_ALTERNATION	LOCAL	0.9997949464050336	8922.565035553946	5	5
ALTERNATIVE_OR	ZERO_SUPPLETIVE	UNIVERSAL	1.0	10750.86288482592	5	5
ALTERNATIVE_OR	ZERO_SUPPLETIVE	LOCAL	0.9997949464050336	8922.565035553946	5	5
POLARITY_EXCLUSION	BASE_ORACLE_BLIND	UNIVERSAL	0.5608816986237766	-562.8481559216523	2	5
POLARITY_EXCLUSION	BASE_ORACLE_BLIND	LOCAL	0.6395969711479336	-7844.451414393157	1	5
POLARITY_EXCLUSION	FREE_TOKEN	UNIVERSAL	1.0	7124.909492376531	5	5
POLARITY_EXCLUSION	FREE_TOKEN	LOCAL	1.0	6057.020472105726	5	5
POLARITY_EXCLUSION	PREFIX	UNIVERSAL	1.0	7124.909492376531	5	5
POLARITY_EXCLUSION	PREFIX	LOCAL	1.0	6057.020472105726	5	5
POLARITY_EXCLUSION	SUFFIX	UNIVERSAL	1.0	7124.909492376531	5	5
POLARITY_EXCLUSION	SUFFIX	LOCAL	1.0	6057.020472105726	5	5
