unit_id	section_axis	model_role	original_model	group_count	assumption_counts	raw_assumption_instance_count	weighted_cost	weighted_cost_per_group	weight_contract	cost_scope	within_unit_cost_winner	comparability_contract	interpretation
H1	HERBAL_MATERIAL	TECHNICAL_RIVAL	TECHNICAL_PLANT_REGISTER	14	PART_OR_HARVEST:1|PROCESS_STEP:6|MEDIUM_OR_ADDITIVE:1|CONTAINER_OR_TARGET:1|STORAGE_CONDITION:1|PRODUCT_FUNCTION:2	12	14	1.000000	PART/HARVEST=1;PROCESS=1;MEDIUM=1;CONTAINER/TARGET=1;STORAGE=1;PRODUCT_FUNCTION=2;DISEASE/BODY=2;VISIBLE_OWNER=0	SUM_OF_STATEMENT_LOCAL_FILLERS;EXACT_MNEMONICS+FORMAL_PROMPTS+V62_REGISTERS_COST_ZERO	TECHNICAL_RIVAL	SYMMETRIC_ONLY_WITHIN_ORIGINAL_SECTION_RUBRIC;CROSS_SECTION_RAW_SUM_REPORTED_BUT_NOT_DECISIVE	EXPLORATORY_DESCRIPTION_LENGTH_PROXY_NOT_PROBABILITY
H1	HERBAL_MATERIAL	IATROMEDICAL_COMPARATOR	IATROMEDICAL	14	PART_OR_HARVEST:1|PROCESS_STEP:5|MEDIUM_OR_ADDITIVE:2|CONTAINER_OR_TARGET:2|STORAGE_CONDITION:1|PRODUCT_FUNCTION:2|DISEASE_OR_BODY:1	14	17	1.214286	PART/HARVEST=1;PROCESS=1;MEDIUM=1;CONTAINER/TARGET=1;STORAGE=1;PRODUCT_FUNCTION=2;DISEASE/BODY=2;VISIBLE_OWNER=0	SUM_OF_STATEMENT_LOCAL_FILLERS;EXACT_MNEMONICS+FORMAL_PROMPTS+V62_REGISTERS_COST_ZERO	TECHNICAL_RIVAL	SYMMETRIC_ONLY_WITHIN_ORIGINAL_SECTION_RUBRIC;CROSS_SECTION_RAW_SUM_REPORTED_BUT_NOT_DECISIVE	EXPLORATORY_DESCRIPTION_LENGTH_PROXY_NOT_PROBABILITY
H2	HERBAL_MATERIAL	TECHNICAL_RIVAL	TECHNICAL_PLANT_REGISTER	24	PART_OR_HARVEST:3|PROCESS_STEP:6|MEDIUM_OR_ADDITIVE:1|STORAGE_CONDITION:1|PRODUCT_FUNCTION:3	14	17	0.708333	PART/HARVEST=1;PROCESS=1;MEDIUM=1;CONTAINER/TARGET=1;STORAGE=1;PRODUCT_FUNCTION=2;DISEASE/BODY=2;VISIBLE_OWNER=0	SUM_OF_STATEMENT_LOCAL_FILLERS;EXACT_MNEMONICS+FORMAL_PROMPTS+V62_REGISTERS_COST_ZERO	IATROMEDICAL_COMPARATOR	SYMMETRIC_ONLY_WITHIN_ORIGINAL_SECTION_RUBRIC;CROSS_SECTION_RAW_SUM_REPORTED_BUT_NOT_DECISIVE	EXPLORATORY_DESCRIPTION_LENGTH_PROXY_NOT_PROBABILITY
H2	HERBAL_MATERIAL	IATROMEDICAL_COMPARATOR	IATROMEDICAL	24	PART_OR_HARVEST:5|PROCESS_STEP:3|MEDIUM_OR_ADDITIVE:1|STORAGE_CONDITION:1|PRODUCT_FUNCTION:3	13	16	0.666667	PART/HARVEST=1;PROCESS=1;MEDIUM=1;CONTAINER/TARGET=1;STORAGE=1;PRODUCT_FUNCTION=2;DISEASE/BODY=2;VISIBLE_OWNER=0	SUM_OF_STATEMENT_LOCAL_FILLERS;EXACT_MNEMONICS+FORMAL_PROMPTS+V62_REGISTERS_COST_ZERO	IATROMEDICAL_COMPARATOR	SYMMETRIC_ONLY_WITHIN_ORIGINAL_SECTION_RUBRIC;CROSS_SECTION_RAW_SUM_REPORTED_BUT_NOT_DECISIVE	EXPLORATORY_DESCRIPTION_LENGTH_PROXY_NOT_PROBABILITY
H3	HERBAL_MATERIAL	TECHNICAL_RIVAL	TECHNICAL_PLANT_REGISTER	17	PART_OR_HARVEST:4|PROCESS_STEP:8|MEDIUM_OR_ADDITIVE:1|CONTAINER_OR_TARGET:1|STORAGE_CONDITION:2|PRODUCT_FUNCTION:4	20	24	1.411765	PART/HARVEST=1;PROCESS=1;MEDIUM=1;CONTAINER/TARGET=1;STORAGE=1;PRODUCT_FUNCTION=2;DISEASE/BODY=2;VISIBLE_OWNER=0	SUM_OF_STATEMENT_LOCAL_FILLERS;EXACT_MNEMONICS+FORMAL_PROMPTS+V62_REGISTERS_COST_ZERO	IATROMEDICAL_COMPARATOR	SYMMETRIC_ONLY_WITHIN_ORIGINAL_SECTION_RUBRIC;CROSS_SECTION_RAW_SUM_REPORTED_BUT_NOT_DECISIVE	EXPLORATORY_DESCRIPTION_LENGTH_PROXY_NOT_PROBABILITY
H3	HERBAL_MATERIAL	IATROMEDICAL_COMPARATOR	IATROMEDICAL	17	PART_OR_HARVEST:5|PROCESS_STEP:6|CONTAINER_OR_TARGET:2|STORAGE_CONDITION:1|PRODUCT_FUNCTION:4	18	22	1.294118	PART/HARVEST=1;PROCESS=1;MEDIUM=1;CONTAINER/TARGET=1;STORAGE=1;PRODUCT_FUNCTION=2;DISEASE/BODY=2;VISIBLE_OWNER=0	SUM_OF_STATEMENT_LOCAL_FILLERS;EXACT_MNEMONICS+FORMAL_PROMPTS+V62_REGISTERS_COST_ZERO	IATROMEDICAL_COMPARATOR	SYMMETRIC_ONLY_WITHIN_ORIGINAL_SECTION_RUBRIC;CROSS_SECTION_RAW_SUM_REPORTED_BUT_NOT_DECISIVE	EXPLORATORY_DESCRIPTION_LENGTH_PROXY_NOT_PROBABILITY
H4	HERBAL_MATERIAL	TECHNICAL_RIVAL	TECHNICAL_PLANT_REGISTER	18	PART_OR_HARVEST:2|PROCESS_STEP:10|MEDIUM_OR_ADDITIVE:2|CONTAINER_OR_TARGET:2|STORAGE_CONDITION:1|PRODUCT_FUNCTION:4	21	25	1.388889	PART/HARVEST=1;PROCESS=1;MEDIUM=1;CONTAINER/TARGET=1;STORAGE=1;PRODUCT_FUNCTION=2;DISEASE/BODY=2;VISIBLE_OWNER=0	SUM_OF_STATEMENT_LOCAL_FILLERS;EXACT_MNEMONICS+FORMAL_PROMPTS+V62_REGISTERS_COST_ZERO	IATROMEDICAL_COMPARATOR	SYMMETRIC_ONLY_WITHIN_ORIGINAL_SECTION_RUBRIC;CROSS_SECTION_RAW_SUM_REPORTED_BUT_NOT_DECISIVE	EXPLORATORY_DESCRIPTION_LENGTH_PROXY_NOT_PROBABILITY
H4	HERBAL_MATERIAL	IATROMEDICAL_COMPARATOR	IATROMEDICAL	18	PART_OR_HARVEST:1|PROCESS_STEP:6|MEDIUM_OR_ADDITIVE:2|CONTAINER_OR_TARGET:2|STORAGE_CONDITION:1|PRODUCT_FUNCTION:4	16	20	1.111111	PART/HARVEST=1;PROCESS=1;MEDIUM=1;CONTAINER/TARGET=1;STORAGE=1;PRODUCT_FUNCTION=2;DISEASE/BODY=2;VISIBLE_OWNER=0	SUM_OF_STATEMENT_LOCAL_FILLERS;EXACT_MNEMONICS+FORMAL_PROMPTS+V62_REGISTERS_COST_ZERO	IATROMEDICAL_COMPARATOR	SYMMETRIC_ONLY_WITHIN_ORIGINAL_SECTION_RUBRIC;CROSS_SECTION_RAW_SUM_REPORTED_BUT_NOT_DECISIVE	EXPLORATORY_DESCRIPTION_LENGTH_PROXY_NOT_PROBABILITY
H5	HERBAL_MATERIAL	TECHNICAL_RIVAL	TECHNICAL_PLANT_REGISTER	27	PART_OR_HARVEST:5|PROCESS_STEP:7|MEDIUM_OR_ADDITIVE:2|CONTAINER_OR_TARGET:3|STORAGE_CONDITION:4|PRODUCT_FUNCTION:6	27	33	1.222222	PART/HARVEST=1;PROCESS=1;MEDIUM=1;CONTAINER/TARGET=1;STORAGE=1;PRODUCT_FUNCTION=2;DISEASE/BODY=2;VISIBLE_OWNER=0	SUM_OF_STATEMENT_LOCAL_FILLERS;EXACT_MNEMONICS+FORMAL_PROMPTS+V62_REGISTERS_COST_ZERO	IATROMEDICAL_COMPARATOR	SYMMETRIC_ONLY_WITHIN_ORIGINAL_SECTION_RUBRIC;CROSS_SECTION_RAW_SUM_REPORTED_BUT_NOT_DECISIVE	EXPLORATORY_DESCRIPTION_LENGTH_PROXY_NOT_PROBABILITY
H5	HERBAL_MATERIAL	IATROMEDICAL_COMPARATOR	IATROMEDICAL	27	PART_OR_HARVEST:6|PROCESS_STEP:5|MEDIUM_OR_ADDITIVE:2|CONTAINER_OR_TARGET:3|STORAGE_CONDITION:2|PRODUCT_FUNCTION:6|DISEASE_OR_BODY:1	25	32	1.185185	PART/HARVEST=1;PROCESS=1;MEDIUM=1;CONTAINER/TARGET=1;STORAGE=1;PRODUCT_FUNCTION=2;DISEASE/BODY=2;VISIBLE_OWNER=0	SUM_OF_STATEMENT_LOCAL_FILLERS;EXACT_MNEMONICS+FORMAL_PROMPTS+V62_REGISTERS_COST_ZERO	IATROMEDICAL_COMPARATOR	SYMMETRIC_ONLY_WITHIN_ORIGINAL_SECTION_RUBRIC;CROSS_SECTION_RAW_SUM_REPORTED_BUT_NOT_DECISIVE	EXPLORATORY_DESCRIPTION_LENGTH_PROXY_NOT_PROBABILITY
B1	BIO_PROCESS	TECHNICAL_RIVAL	TECHNICAL_WATERWORK	66	EXEMPLAR_FILL:43|LOCAL_PROCESS:24|MEDIUM:24|STATION_OR_TARGET:6|FILTER_OR_RETURN_MECHANISM:11|DOMAIN_PURPOSE:1|HUMAN_ROLE_OR_BODY:11	120	132	2.000000	EXEMPLAR=1;LOCAL_PROCESS=1;MEDIUM=1;STATION/TARGET=1;FILTER/RETURN=1;DOMAIN_PURPOSE=2;HUMAN_ROLE/BODY=2	SUM_OF_115_FIELD_LOCAL_FILLERS;V60_EXACT+V63_FORMAL+V62_REGISTERS_COST_ZERO	IATROMEDICAL_COMPARATOR	SYMMETRIC_ONLY_WITHIN_ORIGINAL_SECTION_RUBRIC;CROSS_SECTION_RAW_SUM_REPORTED_BUT_NOT_DECISIVE	SYMMETRIC_DESCRIPTION_LENGTH_PROXY_NOT_PROBABILITY
B1	BIO_PROCESS	IATROMEDICAL_COMPARATOR	IATROMEDICAL	66	EXEMPLAR_FILL:43|LOCAL_PROCESS:24|MEDIUM:24|STATION_OR_TARGET:6|FILTER_OR_RETURN_MECHANISM:8|DOMAIN_PURPOSE:1|HUMAN_ROLE_OR_BODY:11	117	129	1.954545	EXEMPLAR=1;LOCAL_PROCESS=1;MEDIUM=1;STATION/TARGET=1;FILTER/RETURN=1;DOMAIN_PURPOSE=2;HUMAN_ROLE/BODY=2	SUM_OF_115_FIELD_LOCAL_FILLERS;V60_EXACT+V63_FORMAL+V62_REGISTERS_COST_ZERO	IATROMEDICAL_COMPARATOR	SYMMETRIC_ONLY_WITHIN_ORIGINAL_SECTION_RUBRIC;CROSS_SECTION_RAW_SUM_REPORTED_BUT_NOT_DECISIVE	SYMMETRIC_DESCRIPTION_LENGTH_PROXY_NOT_PROBABILITY
B2	BIO_PROCESS	TECHNICAL_RIVAL	TECHNICAL_WATERWORK	62	EXEMPLAR_FILL:46|LOCAL_PROCESS:26|MEDIUM:26|STATION_OR_TARGET:5|FILTER_OR_RETURN_MECHANISM:8|DOMAIN_PURPOSE:1|HUMAN_ROLE_OR_BODY:11	123	135	2.177419	EXEMPLAR=1;LOCAL_PROCESS=1;MEDIUM=1;STATION/TARGET=1;FILTER/RETURN=1;DOMAIN_PURPOSE=2;HUMAN_ROLE/BODY=2	SUM_OF_115_FIELD_LOCAL_FILLERS;V60_EXACT+V63_FORMAL+V62_REGISTERS_COST_ZERO	IATROMEDICAL_COMPARATOR	SYMMETRIC_ONLY_WITHIN_ORIGINAL_SECTION_RUBRIC;CROSS_SECTION_RAW_SUM_REPORTED_BUT_NOT_DECISIVE	SYMMETRIC_DESCRIPTION_LENGTH_PROXY_NOT_PROBABILITY
B2	BIO_PROCESS	IATROMEDICAL_COMPARATOR	IATROMEDICAL	62	EXEMPLAR_FILL:46|LOCAL_PROCESS:26|MEDIUM:26|STATION_OR_TARGET:5|FILTER_OR_RETURN_MECHANISM:5|DOMAIN_PURPOSE:1|HUMAN_ROLE_OR_BODY:11	120	132	2.129032	EXEMPLAR=1;LOCAL_PROCESS=1;MEDIUM=1;STATION/TARGET=1;FILTER/RETURN=1;DOMAIN_PURPOSE=2;HUMAN_ROLE/BODY=2	SUM_OF_115_FIELD_LOCAL_FILLERS;V60_EXACT+V63_FORMAL+V62_REGISTERS_COST_ZERO	IATROMEDICAL_COMPARATOR	SYMMETRIC_ONLY_WITHIN_ORIGINAL_SECTION_RUBRIC;CROSS_SECTION_RAW_SUM_REPORTED_BUT_NOT_DECISIVE	SYMMETRIC_DESCRIPTION_LENGTH_PROXY_NOT_PROBABILITY
B3	BIO_PROCESS	TECHNICAL_RIVAL	TECHNICAL_WATERWORK	86	EXEMPLAR_FILL:57|LOCAL_PROCESS:38|MEDIUM:38|STATION_OR_TARGET:7|FILTER_OR_RETURN_MECHANISM:20|DOMAIN_PURPOSE:1|HUMAN_ROLE_OR_BODY:13	174	188	2.186047	EXEMPLAR=1;LOCAL_PROCESS=1;MEDIUM=1;STATION/TARGET=1;FILTER/RETURN=1;DOMAIN_PURPOSE=2;HUMAN_ROLE/BODY=2	SUM_OF_115_FIELD_LOCAL_FILLERS;V60_EXACT+V63_FORMAL+V62_REGISTERS_COST_ZERO	IATROMEDICAL_COMPARATOR	SYMMETRIC_ONLY_WITHIN_ORIGINAL_SECTION_RUBRIC;CROSS_SECTION_RAW_SUM_REPORTED_BUT_NOT_DECISIVE	SYMMETRIC_DESCRIPTION_LENGTH_PROXY_NOT_PROBABILITY
B3	BIO_PROCESS	IATROMEDICAL_COMPARATOR	IATROMEDICAL	86	EXEMPLAR_FILL:57|LOCAL_PROCESS:38|MEDIUM:38|STATION_OR_TARGET:7|FILTER_OR_RETURN_MECHANISM:16|DOMAIN_PURPOSE:1|HUMAN_ROLE_OR_BODY:13	170	184	2.139535	EXEMPLAR=1;LOCAL_PROCESS=1;MEDIUM=1;STATION/TARGET=1;FILTER/RETURN=1;DOMAIN_PURPOSE=2;HUMAN_ROLE/BODY=2	SUM_OF_115_FIELD_LOCAL_FILLERS;V60_EXACT+V63_FORMAL+V62_REGISTERS_COST_ZERO	IATROMEDICAL_COMPARATOR	SYMMETRIC_ONLY_WITHIN_ORIGINAL_SECTION_RUBRIC;CROSS_SECTION_RAW_SUM_REPORTED_BUT_NOT_DECISIVE	SYMMETRIC_DESCRIPTION_LENGTH_PROXY_NOT_PROBABILITY
