joint_tuple_id	surfaces	events	values_de	status
03626ca94cb17800d767	sheedy	1	länger absetzen; Schluss	B3_LOCAL_WHOLE_CARD_PENDING_REVIEW
0bdc8b6db811b4e67a63	chary	1	abkühlen	B3_LOCAL_WHOLE_CARD_PENDING_REVIEW
1779decef17481ec2853	qotedaiin	1	breites Gefäß	B3_LOCAL_WHOLE_CARD_PENDING_REVIEW
2b7fa918d1b2f5c656e3	lo	1	unterer Ablauf	B3_LOCAL_WHOLE_CARD_PENDING_REVIEW
2bc2ed2630dbdaaa6b59	dalchdy	1	lokal umsetzen; Schluss	B3_LOCAL_WHOLE_CARD_PENDING_REVIEW
342c3f0777337648f4b3	cheedar	1	Beckenstation	B3_LOCAL_WHOLE_CARD_PENDING_REVIEW
348e81ba084c5acdb32b	shecthedchy	1	aufstreichen	B3_LOCAL_WHOLE_CARD_PENDING_REVIEW
4de12cf322dfb76ded1e	otchedy|qotchedy	2	Folgeumsetzung; Schluss	B3_LOCAL_WHOLE_CARD_PENDING_REVIEW
5e8441397e7c0faf042b	chedchy	1	den laufenden Posten zuführen oder umsetzen	B3_LOCAL_WHOLE_CARD_PENDING_REVIEW
7811a7daff25d476e28d	olsaly	1	untere Stelle	B3_LOCAL_WHOLE_CARD_PENDING_REVIEW
7a4bb8136330ee4e6e56	sor	1	Ansatz	B3_LOCAL_WHOLE_CARD_PENDING_REVIEW
7d2404c835b10a2c06af	okair	1	Wasser in Gang setzen	B3_LOCAL_WHOLE_CARD_PENDING_REVIEW
80ebbbbf238eee9f0aef	chety	1	zerkleinern	B3_LOCAL_WHOLE_CARD_PENDING_REVIEW
90bcf0a9ec0ef56399e6	qotal	2	Folgestelle	B3_LOCAL_WHOLE_CARD_PENDING_REVIEW
9247e38d29c79a0d2fa5	cheeety	1	erste Spülung	B3_LOCAL_WHOLE_CARD_PENDING_REVIEW
a84fbe3ad380df345b97	chkeedy	1	länger wärmen; Schluss	B3_LOCAL_WHOLE_CARD_PENDING_REVIEW
abb23e5e6936b4147f76	shedal	1	Absetzstelle	B3_LOCAL_WHOLE_CARD_PENDING_REVIEW
b154ff779abe5f196c80	schedair	1	Wasser weiterführen	B3_LOCAL_WHOLE_CARD_PENDING_REVIEW
ba540da978ea132f6da5	pchedal	1	Einfüllstelle	B3_LOCAL_WHOLE_CARD_PENDING_REVIEW
c45ebac60774620561e2	otedy	2	kurzer Folgeschritt; Schluss	B3_LOCAL_WHOLE_CARD_PENDING_REVIEW
cb57b696b815fdef9cb7	shecthy	1	temperiert	B3_LOCAL_WHOLE_CARD_PENDING_REVIEW
d72f71baff01cd0a0406	chldaiin	1	Absetzstand	B3_LOCAL_WHOLE_CARD_PENDING_REVIEW
d784b2abcaf1a3703de2	chedain	1	eine Portion umsetzen	B3_LOCAL_WHOLE_CARD_PENDING_REVIEW
d788d8d72d41b25a3c71	chealror	1	Klarpunkt	B3_LOCAL_WHOLE_CARD_PENDING_REVIEW
db167f8e9b53eefb58f8	qokshedy	1	zum Absetzen stellen; Schluss	B3_LOCAL_WHOLE_CARD_PENDING_REVIEW
e0b630cb1b5df5e7105b	checthy|shcthy	4	bereit	B3_LOCAL_WHOLE_CARD_PENDING_REVIEW
