occurrence_id	page	locus	token_index	ordinal	line_length	surface	token_kind	position	section	language	hand	family	card_type	scope_mode	rendering_class	left_surface	right_surface	reader_merge_direction	reader_merge_surface	reader_merge_readers	reader_merge_known_surface	raw_line_set_candidates	reader_merge_decision	working_gloss_de	working_render_de	composition	strongest_rival_de	reader_exact	split_normalized	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line	v45_gloss_de	v46_gloss_de	v45_scope_state	v46_scope_state	v46_working_translation_de	exact_surface_dispatch	context_or_reader_dispatch	substring_dispatch
G669-T0001	f100v	f100v.18	8	8	11	sh	P	MEDIAL	P	A	1	ACTION	CONTEXT_SCOPED_SHORT_FORM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_DEFAULT	SH_ACTION	ckhod	chod	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	einweichen	einweichen	SH_MOIST	angefeuchtete Droge	1	1	1	0	tachso s ol cheo cheeor odaidy ckhod sh chod qokeol sal	tocheo sol cheo cheeor odaidy ckhod sh chod qokeol sal	tochso s ol cheo cheeor odaidy ckho sh chod qokeol sal	[sh:?]	einweichen	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	[tachso:?]; Samen-/Saatgutposten; Grundansatz; trocken angesetzte Zubereitung; eine Portion vollständig getrocknete Droge; [odaidy:?]; [ckhod:?]; einweichen; Trockenansatz abschließen; erhitze den Drogenstoff bis zur Mittelstufe; Saat-Rohstoff I	0	1	0
G669-T0002	f102v2	f102v2.21	9	9	14	oeees	P	MEDIAL	P	A	1	PREPARATION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	oiin	okear	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Ansatzcharge der letzten Stufe	Ansatzcharge der letzten Stufe	O_PREP+EEE_LONG_OR_FINAL+S_TERM_SPECIES	lange bereitete Arzneispecies	1	1	1	0	ycheey s od eey okeeor cheol os oiin oeees okear chey keey saiin oteo	ycheey s odeeeey okeeor cheol or oiin oeees okear chey keey saiin oteos	ycheey s odeey okeeor cheol os oiin oeees okear chey keey s aiin oteo	[oeees:?]	Ansatzcharge der letzten Stufe	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	trockne hiervon bis zur Endstufe; Samen-/Saatgutposten; Endstufe abschließen; [okeeor:?]; trockener Drogenstoff; [os:?]; Zubereitungsform III; Ansatzcharge der letzten Stufe; [okear:?]; bis zur mittleren Trockenstufe; bis zur Heizendstufe; Samen/Saatgut, Typ/Charge III; [oteo:?]	1	0	0
G669-T0003	f103r	f103r.2	2	2	15	shek	P	MEDIAL	S	B	3	ACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	SHEK_ACTION	dain	chdy	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	bis zur Mittelstufe einweichen und erhitzen	bis zur Mittelstufe einweichen und erhitzen	SH_MOIST+E_MIDDLE+K_HOT	mäßig eingeweichte heiße Droge	1	1	1	0	dain shek chdy daloky opchedy peshol chep ar otchy sal lkeey sar ain ok chedy	dain shek chcphhdy daloky opchedy peshol chep ar otchy sal lkeey sar ain ok chedy	dain shek chdy daloky opche y pcheol chep ar otchy sal lkeey sar ain okad che y	[shek:?]	bis zur Mittelstufe einweichen und erhitzen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	zwei Maße; bis zur Mittelstufe einweichen und erhitzen; angetrocknet; [daloky:?]; vollständig getrocknetes Pulverpräparat; [peshol:?]; trockenes Pulver; Drogenfraktion I; kalt-trockener Ansatz am Anfang des Grades; Saat-Rohstoff I; Drogenholz, heiß am Gradende; Samenfraktion I; zwei Teile; [ok:?]; bis zur mittleren Trockenstufe gebracht	1	0	0
G669-T0004	f103r	f103r.27	7	7	11	lkeol	P	MEDIAL	S	B	3	WOOD	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qokeey	tchey	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Holzdrogenstoff bis zur Mittelstufe erhitzen	Holzdrogenstoff bis zur Mittelstufe erhitzen	L_WOOD+K_HOT+E_MIDDLE+OL_MATERIAL	mäßig erhitzter Holzdrogenauszug	0	1	1	0	qokechy okeey qokeey lkeeody sheey qokeey lkeol tchey qokeey okeey qokaly	qokechy okeey qokeey lkeeody sheey qokeey lkeol tchey qokchy okeey qokaly	qokechy okeey qokeey lkeeo dy sheey qokeey l keol tchey qokeey keey qokaly	[lkeol:?]	Holzdrogenstoff bis zur Mittelstufe erhitzen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[qokechy:?]; Ansatz auf Heizendstufe; bis zur Heizendstufe; [lkeeody:?]; vollständig eingeweicht; bis zur Heizendstufe; Holzdrogenstoff bis zur Mittelstufe erhitzen; kalt und bis zur mittleren Trockenstufe; bis zur Heizendstufe; Ansatz auf Heizendstufe; erhitze Rohdroge I leicht und schließe ab	1	0	0
G669-T0005	f103r	f103r.6	3	3	13	shek	P	MEDIAL	S	B	3	ACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	SHEK_ACTION	dain	okeedy	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	bis zur Mittelstufe einweichen und erhitzen	bis zur Mittelstufe einweichen und erhitzen	SH_MOIST+E_MIDDLE+K_HOT	mäßig eingeweichte heiße Droge	1	1	1	0	ocheey dain shek okeedy okey shedy qokealdy shcthy qotedy qoto ota san am	ocheey dain shek okeedy okey shedy qokealdy shcthy qotedy qot san am	ocheey dain shek okeedy okey shedy qokealdy shcthy qotedy qoto ota sein am	[shek:?]	bis zur Mittelstufe einweichen und erhitzen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ocheey:?]; zwei Maße; bis zur Mittelstufe einweichen und erhitzen; Ansatz auf Heizendstufe abgeschlossen; Ansatz bis zur mittleren Heizstufe; bis zur mittleren Einweichstufe gebracht; [qokealdy:?]; feuchte Krautdroge; bis zur mittleren Kühlstufe gebracht; [qoto:?]; [ota:?]; ein Teil Saatgut; Maßeinheit I	1	0	0
G669-T0006	f103v	f103v.44	11	11	11	ro	P	EOS	S	B	3	ROOT	CONTEXT_SCOPED_SHORT_FORM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_DEFAULT	EXACT_WHOLE	lteedy	<EOS>	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	Wurzelansatz	Wurzelansatz	R_ROOT+O_PREP	Wurzeldroge ansetzen	1	1	1	0	qkain shey ar ar oky rain chckhy shedy qokeory lteedy ro	qkain shey ar ar oky rain chckhy shedy qokeory lteedy ro	qkain shey ar ar oky r ain chckhy shedy qokeory lteedy ro	[ro:?]	Wurzelansatz	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	[qkain:?]; bis zur mittleren Einweichstufe; Drogenfraktion I; Drogenfraktion I; leicht erhitzter Ansatz; Wurzeldroge in Charge II; Arzneikompositum: trocken, Gradanfang; bis zur mittleren Einweichstufe gebracht; [qokeory:?]; [lteedy:?]; Wurzelansatz	0	1	0
G669-T0007	f104r	f104r.1	7	7	10	shedaiin	P	MEDIAL	S	B	3	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qopchedy	oteeochey	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	drei Dosen bis zur Mittelstufe eingeweichter Droge	drei Dosen bis zur Mittelstufe eingeweichter Droge	SH_MOIST+E_MIDDLE+D_MEASURE+AIIN_III	eingeweichte Droge auf Dosisstufe III	0	0	1	0	pchdar chedy char qopchedy ocphedy qopchedy shedaiin oteeochey qopchedy sain	pchdar chedy char qopchedy ocphedy qopchedy shedaiin oteeo chey qopchedy sain	pchdar chedy char qopchedy ocphedy qopchedy she aiin oteeochey qopchedy sain	[shedaiin:?]	drei Dosen bis zur Mittelstufe eingeweichter Droge	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[pchdar:?]; bis zur mittleren Trockenstufe gebracht; Trockenfraktion I; nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat; [ocphedy:?]; nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat; drei Dosen bis zur Mittelstufe eingeweichter Droge; [oteeochey:?]; nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat; Saatgut, Typ/Charge II	1	0	0
G669-T0008	f104r	f104r.16	7	7	10	sh	P	MEDIAL	S	B	3	ACTION	CONTEXT_SCOPED_SHORT_FORM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_DEFAULT	SH_READER_MERGE_RIGHT_NOVEL	qoty	tey	RIGHT	shtey	IT2a	0	RIGHT:shtey	ACCEPT_LOCAL_MINIMUM_ALIGNMENT	einweichen	einweichen	SH_MOIST	angefeuchtete Droge	0	0	1	0	ocheoey qoctheody ykeeodey qoepchy opchey qoty sh tey yteedy shody	ocheoithey qoctheody ykeeodey qoepchy opchey qoty shtey yteedy shody	ocheoey qoctheody ykeeo dey qoepchy opchey qoty sh tey yteedy shody	[sh:?]	einweichen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[ocheoey:?]; [qoctheody:?]; [ykeeodey:?]; [qoepchy:?]; Trockenpulver-Ansatz, Form I; leicht gekühlt; einweichen; kühle hiervon vollständig ab und schließe; vollständig eingeweichter Ansatz	0	1	0
G669-T0009	f104r	f104r.23	5	5	13	okeedal	P	MEDIAL	S	B	3	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	kechdy	lkain	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Ansatz vollständig erhitzen und Rohdroge I abmessen	Ansatz vollständig erhitzen und Rohdroge I abmessen	O_PREP+K_HOT+EE_END+D_MEASURE+AL_RAW_I	abgemessener Rohstoff-I-Ansatz der Heizendstufe	1	1	1	0	ol sheockhey chol kechdy okeedal lkain chol keeody otchor aiir chol kar alol	ol sheo ckhey chol kechdy okeedal lkain chol keeody otchor aiir chol kar alol	ol sheockhey chol kechd okeedal lkain cholkeeo y otchor aiir chol kar alol	[okeedal:?]	Ansatz vollständig erhitzen und Rohdroge I abmessen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Grundansatz; feucht angesetztes Arzneikompositum in der Gradmitte; Trockengut; [kechdy:?]; Ansatz vollständig erhitzen und Rohdroge I abmessen; Holzdroge, heiß auf Stufe II; Trockengut; vollständig ausgekochter Ansatz; kalt-trockene Drogenportion im Ansatz; [aiir:?]; Trockengut; heiße Drogenfraktion I; Drogenstoff aus Rohdroge I	1	0	0
G669-T0010	f104r	f104r.44	7	7	10	olkair	P	MEDIAL	S	B	3	FRACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	cheol	qokaiin	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	zweite erhitzte Holzdrogenfraktion im Ansatz	zweite erhitzte Holzdrogenfraktion im Ansatz	O_PREP+L_WOOD+K_HOT+AIR_FRACTION_II	heißes Drogenmaterial der Fraktion II	1	1	1	0	okcheochy cheey qoeedaiin qokeey ar cheol olkair qokaiin otaiin okam	okcheochy cheey qoeedaiin qokeey ar cheol olkair qokoiin otaiin okam	okcheochy cheey qoeedaiin qokeey ar cheol olkair qok iin otaiin okam	[olkair:?]	zweite erhitzte Holzdrogenfraktion im Ansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[okcheochy:?]; vollständig getrocknet; [qoeedaiin:?]; bis zur Heizendstufe; Drogenfraktion I; trockener Drogenstoff; zweite erhitzte Holzdrogenfraktion im Ansatz; heiß, Grad III; kalt im Zubereitungsrahmen, Grad III; ein Maß heißen Ansatzes	1	0	0
