base_unknown_tokens	rank	score	strict_eligible	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	unknown_ordinal	unknown_surface	previous	following	proposed_default_de	proposal_basis	proposal_strength	proposed_complete_translation_de
2	1	9998900	0	f108v	f108v.41	S	B	3	11	10	1	0	4	1	0.909091	7	7	1	0	dshedy tedy checkhey sheeky lsheedain shear olkedy chy kar tar otaiin	weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab | kalt in der Mitte des Grades, abgeschlossen | trockenes Arzneikompositum in der Gradmitte | vollständig einweichen, erhitzen und abschließen | [lsheedain:?] | erste Fraktion bis zur Mittelstufe einweichen | erhitzte Drogenbasis, fertig | trocken am Anfang des Grades | heiße Drogenfraktion I | kalte Drogenfraktion I | kalt im Zubereitungsrahmen, Grad III	GDT665:EXACT_WHOLE:dshedy | GDT647:FAMILY_MIGRATION | GDT651:STRONG_LEARNED_CKH_FAMILY | GDT667:EXACT_WHOLE:sheeky | OPEN | GDT669:EXACT_WHOLE:shear | GDT662:EXACT_WHOLE:olkedy | GDT647:FAMILY_MIGRATION | GDT654:NEW_EXACT_WHOLE | GDT654:NEW_EXACT_WHOLE | V13:QUALITY_DEGREE_SERIES	READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	5	lsheedain	5	lsheedain	sheeky	shear	[lsheedain:?]	NEWLY_EXPOSED_BY_GDT669_NO_NEW_CARD	OPEN	weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab; bis zur mittleren Kühlstufe gebracht; trockenes Arzneikompositum in der Gradmitte; vollständig einweichen, erhitzen und abschließen; [lsheedain:?]; erste Fraktion bis zur Mittelstufe einweichen; erhitzter Holzdrogenansatz, fertig; angetrocknet; heiße Drogenfraktion I; kalte Drogenfraktion I; kalt im Zubereitungsrahmen, Grad III
2	2	5999300	0	f10v	f10v.3	H	A	1	7	6	2	0	2	1	0.857143	5	5	1	0	dsho ytey kchol ol ty chol dy	eine Dosis Feuchtansatz abmessen | [ytey:?] | erhitztes Trockengut | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | kalt am Anfang des Grades | trocken; nominal trockenes Gut/Material | Qualitäts-/Wertfeld geschlossen	GDT669:EXACT_WHOLE:dsho | OPEN | GDT665:EXACT_WHOLE:kchol | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT647:FAMILY_MIGRATION | V13:DRY_OL_FORM | GDT660:DY_EOS	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED	2	ytey	2	ytey	dsho	kchol	[ytey:?]	NEWLY_EXPOSED_BY_GDT669_NO_NEW_CARD	OPEN	eine Dosis Feuchtansatz abmessen; [ytey:?]; erhitztes Trockengut; Grundansatz; leicht gekühlt; Trockengut.
2	3	10998800	0	f111v	f111v.50	S	B	3	12	11	4	1	0	1	0.916667	12	12	1	1	shaiin qoiiin okain chey qokeeey okain chees ar ol loeees otain or	feucht, Grad III | [qoiiin:?] | heiß im Zubereitungsrahmen, Grad II | trocken in der Mitte des Grades | stark erhitzt, Endstufe III | heiß im Zubereitungsrahmen, Grad II | vollständig getrocknete Kräutermischung | Drogenfraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Charge Holzdrogenansatz der letzten Stufe | kalt im Zubereitungsrahmen, Grad II | Drogenportion	V13:QUALITY_DEGREE_SERIES | OPEN | V13:QUALITY_DEGREE_SERIES | GDT647:FAMILY_MIGRATION | GDT662:EXACT_WHOLE:qokeeey | V13:QUALITY_DEGREE_SERIES | GDT664:EXACT_WHOLE:chees | GDT654:NEW_EXACT_WHOLE | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT669:EXACT_WHOLE:loeees | V13:QUALITY_DEGREE_SERIES | GDT654:REVISE_AMBIGUOUS_TO_EXACT	KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	2	qoiiin	2	qoiiin	shaiin	okain	[qoiiin:?]	NEWLY_EXPOSED_BY_GDT669_NO_NEW_CARD	OPEN	feucht, Grad III; [qoiiin:?]; heiß im Zubereitungsrahmen, Grad II; bis zur mittleren Trockenstufe; erhitze bis Endstufe III; heiß im Zubereitungsrahmen, Grad II; vollständig getrocknete Kräutermischung; Drogenfraktion I; Grundansatz; Charge Holzdrogenansatz der letzten Stufe; kalt im Zubereitungsrahmen, Grad II; Drogenportion
2	4	7999100	0	f21r	f21r.9	H	A	1	9	8	1	0	2	1	0.888889	7	7	1	0	okaiin sho tshaiin chkaiin sh cthey cthody cthy s	heiß, Grad III, im Ansatzrahmen | feuchter Ansatz | [tshaiin:?] | heiß-trocken, Grad III | angefeuchtete Krautdroge, Form I | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | fertiger Krautansatz | CTH-Drogenmaterial | Samen-/Saatgutposten	V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | OPEN | GDT638:ROUND_08 | GDT669:SH_READER_MERGE_RIGHT_KNOWN:shcthey | GDT638:ROUND_03 | GDT666:EXACT_WHOLE:cthody | V13:TARGET_SURFACE_DEFAULT | GDT660:S_EOS	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	3	tshaiin	3	tshaiin	sho	chkaiin	[tshaiin:?]	NEWLY_EXPOSED_BY_GDT669_NO_NEW_CARD	OPEN	Ansatz auf Heizstufe III; feuchter Ansatz; [tshaiin:?]; heiß-trocken, Grad III; angefeuchtete Krautdroge, Form I; fertiger Krautansatz; Krautdroge; Samen-/Saatgutposten.
2	5	3999500	0	f24r	f24r.15	H	A	1	5	4	1	1	0	1	0.800000	5	5	1	1	ockhoees oeees ol dal s	[ockhoees:?] | Ansatzcharge der letzten Stufe | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | abgemessene Rohstoffmenge I | Samen-/Saatgutposten	OPEN | GDT669:EXACT_WHOLE:oeees | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT655:NEW_EXACT_WHOLE | GDT660:S_EOS	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	1	ockhoees	1	ockhoees	<BOS>	oeees	[ockhoees:?]	NEWLY_EXPOSED_BY_GDT669_NO_NEW_CARD	OPEN	[ockhoees:?]; Ansatzcharge der letzten Stufe; Grundansatz; abgemessene Rohstoffmenge I; Samen-/Saatgutposten.
2	6	3999500	0	f24r	f24r.3	H	A	1	5	4	0	0	0	1	0.800000	4	5	1	0	ycthar cthal okol qotar ckhy	[ycthar:?] | Kraut- oder Blattdroge aus Rohdroge I | heißer Ansatzstoff | kalte Drogenfraktion I | Arzneikompositum am Gradanfang	OPEN | GDT669:EXACT_WHOLE:cthal | GDT665:EXACT_WHOLE:okol | GDT654:NEW_EXACT_WHOLE | GDT652:STRONG_NEUTRAL_CKH_FAMILY	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	1	ycthar	1	ycthar	<BOS>	cthal	[ycthar:?]	NEWLY_EXPOSED_BY_GDT669_NO_NEW_CARD	OPEN	[ycthar:?]; Kraut- oder Blattdroge aus Rohdroge I; heißer Ansatzstoff; kalte Drogenfraktion I; Arzneikompositum am Gradanfang
2	7	2999600	0	f24v	f24v.5	H	A	1	4	3	0	0	1	1	0.750000	2	2	1	0	oeor oraiin tchar oro	[oeor:?] | Portion III | erste Drogenfraktion abkühlen und trocknen | Ansatzportion	OPEN | V13:TARGET_SURFACE_DEFAULT | GDT669:EXACT_WHOLE:tchar | GDT662:EXACT_WHOLE:oro	UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	1	oeor	1	oeor	<BOS>	oraiin	[oeor:?]	NEWLY_EXPOSED_BY_GDT669_NO_NEW_CARD	OPEN	[oeor:?]; Portion III; erste Drogenfraktion abkühlen und trocknen; Ansatzportion
2	8	7009200	1	f28r	f28r.8	H	A	1	8	7	5	0	0	1	0.875000	8	8	1	1	oschotshl daiin okchey kol daiin shol dsho otaiin	[oschotshl:?] | Grad-/Maßwert III | heiß-trockener Ansatz in der Mitte des Grades | heiß; nominal heißes Gut/Material | Qualitätsgrad III | feucht; nominal feuchtes Gut/Material | eine Dosis Feuchtansatz abmessen | kalt im Zubereitungsrahmen, Grad III	OPEN | V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION | V13:HOT_OL_FORM | V13:CONTEXTUAL_VALUE_SERIES | V13:MOIST_OL_FORM | GDT669:EXACT_WHOLE:dsho | V13:QUALITY_DEGREE_SERIES	UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	1	oschotshl	1	oschotshl	<BOS>	daiin	[oschotshl:?]	NEWLY_EXPOSED_BY_GDT669_NO_NEW_CARD	OPEN	[oschotshl:?]; drei Maße; heiß-trockener Ansatz in der Mitte des Grades; heiß; nominal heißes Gut/Material; Stufe III; Feuchtgut; eine Dosis Feuchtansatz abmessen; kalt im Zubereitungsrahmen, Grad III
2	9	6009300	1	f29r	f29r.3	H	A	1	7	6	0	0	0	1	0.857143	7	7	1	1	qokchy qoty kchaiin shear cthor dchor choly	heiß und trocken am Anfang des Grades | kalt am Anfang des Grades | [kchaiin:?] | erste Fraktion bis zur Mittelstufe einweichen | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | abgemessener Pflanzenteil | Trockenrückstand	GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | GDT669:EXACT_WHOLE:shear | GDT638:ROUND_04 | GDT663:EXACT_WHOLE:dchor | GDT663:EXACT_WHOLE:choly	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	3	kchaiin	3	kchaiin	qoty	shear	[kchaiin:?]	NEWLY_EXPOSED_BY_GDT669_NO_NEW_CARD	OPEN	heiß und angetrocknet; leicht gekühlt; [kchaiin:?]; erste Fraktion bis zur Mittelstufe einweichen; Drogenteil/-portion; Portion Blatt-/Krautdroge; abgemessener Pflanzenteil; Trockenrückstand
2	10	8009100	1	f32v	f32v.3	H	A	1	9	8	5	0	0	1	0.888889	9	9	1	1	shor daiin chckhy dsho dain daiin s shokey ka	Blüten-/Fruchtstand; reproduktiver Teil | Menge/Portion III | Arzneikompositum: trocken, Gradanfang | eine Dosis Feuchtansatz abmessen | Grad-/Maßwert II | Grad-/Maßwert III | Samen-/Saatgutposten | heiß-feuchter Ansatz in der Gradmitte | [ka:?]	V13:PART_OR_FORM | V13:CONTEXTUAL_VALUE_SERIES | GDT651:REVISED_FOUR_SHELL_CKH_GRID | GDT669:EXACT_WHOLE:dsho | V13:CONTEXTUAL_VALUE_SERIES | V13:CONTEXTUAL_VALUE_SERIES | GDT660:S_MEDIAL | GDT652:STRONG_COMPONENT_GRID | OPEN	KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	9	ka	9	ka	shokey	<EOS>	[ka:?]	NEWLY_EXPOSED_BY_GDT669_NO_NEW_CARD	OPEN	Blüten-/Fruchtstand; Blüten- oder Fruchtdroge; Menge/Portion III; Arzneikompositum: trocken, Gradanfang; eine Dosis Feuchtansatz abmessen; zwei Maße; drei Maße; Samen-/Saatgutposten; heiß-feuchter Ansatz in der Gradmitte; [ka:?]
