block_id	page	locus	kind	edition	target	source_group_ids_json	source_groups_json	separators_json	literal_trial_json	confidence
f66r.12--f66r.12	f66r	f66r.12	L	ZL3b	1	"[""ZL3b|f66r.12|G001""]"	"[""saiin""]"	[]	"[""[saiin]""]"	C0_POST_CONTEXT_RIVAL_NOT_LEXICAL_EVIDENCE
f66r.12--f66r.12	f66r	f66r.12	L	IT2a	1	"[""IT2a|f66r.12|G001""]"	"[""raiin""]"	[]	"[""leicht?""]"	C0_POST_CONTEXT_RIVAL_NOT_LEXICAL_EVIDENCE
f66r.12--f66r.12	f66r	f66r.12	L	RF1b	1	"[""RF1b|f66r.12|G001""]"	"[""saiin""]"	[]	"[""[saiin]""]"	C0_POST_CONTEXT_RIVAL_NOT_LEXICAL_EVIDENCE
f66r.70--f66r.81	f66r	f66r.70	P	ZL3b	0	"[""ZL3b|f66r.70|G001"", ""ZL3b|f66r.70|G002"", ""ZL3b|f66r.70|G003"", ""ZL3b|f66r.70|G004"", ""ZL3b|f66r.70|G005"", ""ZL3b|f66r.70|G006"", ""ZL3b|f66r.70|G007"", ""ZL3b|f66r.70|G008"", ""ZL3b|f66r.70|G009"", ""ZL3b|f66r.70|G010"", ""ZL3b|f66r.70|G011""]"	"[""todeeey"", ""keody"", ""chdy"", ""keody"", ""shedy"", ""shekeefy"", ""chdy"", ""sheol"", ""shol"", ""kedy"", ""daly""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[todeeey]"", ""[keody]"", ""[chdy]"", ""[keody]"", ""[shedy]"", ""[shekeefy]"", ""[chdy]"", ""[sheol]"", ""[shol]"", ""[kedy]"", ""[daly]""]"	C0_POST_CONTEXT_RIVAL_NOT_LEXICAL_EVIDENCE
f66r.70--f66r.81	f66r	f66r.70	P	IT2a	0	"[""IT2a|f66r.70|G001"", ""IT2a|f66r.70|G002"", ""IT2a|f66r.70|G003"", ""IT2a|f66r.70|G004"", ""IT2a|f66r.70|G005"", ""IT2a|f66r.70|G006"", ""IT2a|f66r.70|G007"", ""IT2a|f66r.70|G008"", ""IT2a|f66r.70|G009"", ""IT2a|f66r.70|G010"", ""IT2a|f66r.70|G011""]"	"[""todeeey"", ""keody"", ""chdy"", ""keody"", ""shedy"", ""shekeefy"", ""chdy"", ""sheol"", ""shol"", ""kedy"", ""daly""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[todeeey]"", ""[keody]"", ""[chdy]"", ""[keody]"", ""[shedy]"", ""[shekeefy]"", ""[chdy]"", ""[sheol]"", ""[shol]"", ""[kedy]"", ""[daly]""]"	C0_POST_CONTEXT_RIVAL_NOT_LEXICAL_EVIDENCE
f66r.70--f66r.81	f66r	f66r.70	P	RF1b	0	"[""RF1b|f66r.70|G001"", ""RF1b|f66r.70|G002"", ""RF1b|f66r.70|G003"", ""RF1b|f66r.70|G004"", ""RF1b|f66r.70|G005"", ""RF1b|f66r.70|G006"", ""RF1b|f66r.70|G007"", ""RF1b|f66r.70|G008"", ""RF1b|f66r.70|G009"", ""RF1b|f66r.70|G010"", ""RF1b|f66r.70|G011""]"	"[""todeeey"", ""keody"", ""chd@222;"", ""keody"", ""shedy"", ""shekeefy"", ""chdy"", ""sheol"", ""shol"", ""ke@152;y"", ""@152;aly""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[todeeey]"", ""[keody]"", ""[chd@222;]"", ""[keody]"", ""[shedy]"", ""[shekeefy]"", ""[chdy]"", ""[sheol]"", ""[shol]"", ""[ke@152;y]"", ""[@152;aly]""]"	C0_POST_CONTEXT_RIVAL_NOT_LEXICAL_EVIDENCE
f66r.70--f66r.81	f66r	f66r.71	P	ZL3b	0	"[""ZL3b|f66r.71|G001"", ""ZL3b|f66r.71|G002"", ""ZL3b|f66r.71|G003"", ""ZL3b|f66r.71|G004"", ""ZL3b|f66r.71|G005"", ""ZL3b|f66r.71|G006"", ""ZL3b|f66r.71|G007"", ""ZL3b|f66r.71|G008"", ""ZL3b|f66r.71|G009"", ""ZL3b|f66r.71|G010""]"	"[""saiir"", ""cheol"", ""kal"", ""sheody"", ""chcthedy"", ""dal"", ""shol"", ""qokeody"", ""chody"", ""kechody""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[saiir]"", ""[cheol]"", ""[kal]"", ""[sheody]"", ""[chcthedy]"", ""[dal]"", ""[shol]"", ""[qokeody]"", ""[chody]"", ""[kechody]""]"	C0_POST_CONTEXT_RIVAL_NOT_LEXICAL_EVIDENCE
f66r.70--f66r.81	f66r	f66r.71	P	IT2a	0	"[""IT2a|f66r.71|G001"", ""IT2a|f66r.71|G002"", ""IT2a|f66r.71|G003"", ""IT2a|f66r.71|G004"", ""IT2a|f66r.71|G005"", ""IT2a|f66r.71|G006"", ""IT2a|f66r.71|G007"", ""IT2a|f66r.71|G008"", ""IT2a|f66r.71|G009"", ""IT2a|f66r.71|G010""]"	"[""saiir"", ""cheol"", ""kal"", ""sheody"", ""chcthedy"", ""dal"", ""shol"", ""qokeody"", ""chody"", ""kechody""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[saiir]"", ""[cheol]"", ""[kal]"", ""[sheody]"", ""[chcthedy]"", ""[dal]"", ""[shol]"", ""[qokeody]"", ""[chody]"", ""[kechody]""]"	C0_POST_CONTEXT_RIVAL_NOT_LEXICAL_EVIDENCE
f66r.70--f66r.81	f66r	f66r.71	P	RF1b	0	"[""RF1b|f66r.71|G001"", ""RF1b|f66r.71|G002"", ""RF1b|f66r.71|G003"", ""RF1b|f66r.71|G004"", ""RF1b|f66r.71|G005"", ""RF1b|f66r.71|G006"", ""RF1b|f66r.71|G007"", ""RF1b|f66r.71|G008"", ""RF1b|f66r.71|G009"", ""RF1b|f66r.71|G010""]"	"[""raiir"", ""cheol"", ""kal"", ""sheod@222;"", ""chcthe@152;y"", ""@152;al"", ""shol"", ""qokeody"", ""chody"", ""kecho@152;y""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[raiir]"", ""[cheol]"", ""[kal]"", ""[sheod@222;]"", ""[chcthe@152;y]"", ""[@152;al]"", ""[shol]"", ""[qokeody]"", ""[chody]"", ""[kecho@152;y]""]"	C0_POST_CONTEXT_RIVAL_NOT_LEXICAL_EVIDENCE
f66r.70--f66r.81	f66r	f66r.72	P	ZL3b	0	"[""ZL3b|f66r.72|G001"", ""ZL3b|f66r.72|G002"", ""ZL3b|f66r.72|G003"", ""ZL3b|f66r.72|G004"", ""ZL3b|f66r.72|G005"", ""ZL3b|f66r.72|G006"", ""ZL3b|f66r.72|G007"", ""ZL3b|f66r.72|G008"", ""ZL3b|f66r.72|G009"", ""ZL3b|f66r.72|G010""]"	"[""sshedy"", ""oteedy"", ""ykeeody"", ""sheocthy"", ""ol"", ""ld"", ""lshedy"", ""chokeey"", ""chekey"", ""chey""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sshedy]"", ""[oteedy]"", ""[ykeeody]"", ""[sheocthy]"", ""[ol]"", ""[ld]"", ""[lshedy]"", ""[chokeey]"", ""[chekey]"", ""[chey]""]"	C0_POST_CONTEXT_RIVAL_NOT_LEXICAL_EVIDENCE
