edition	model	name_hypothesis	sector	title_locus	title_raw	definite_assignments	possible_assignments_upper	meaning_confirmed
ZL3b	LITERAL	Septentrio	1	f67r2.1	ykshy s aram	0	39916800	False
ZL3b	LITERAL	Septentrio	2	f67r2.2	ykecho ols eesydy	0	39916800	False
ZL3b	LITERAL	Septentrio	3	f67r2.3	[{c'}:@164;]ey shs okar	0	39916800	False
ZL3b	LITERAL	Septentrio	4	f67r2.4	shekchy sykos	0	39916800	False
ZL3b	LITERAL	Septentrio	5	f67r2.5	ykeody okchy	0	39916800	False
ZL3b	LITERAL	Septentrio	6	f67r2.6	dchetay	0	39916800	False
ZL3b	LITERAL	Septentrio	7	f67r2.7	ykchy kchey ykchys	0	39916800	False
ZL3b	LITERAL	Septentrio	8	f67r2.8	chkchdar	0	39916800	False
ZL3b	LITERAL	Septentrio	9	f67r2.9	ykar ykaly	0	39916800	False
ZL3b	LITERAL	Septentrio	10	f67r2.10	lkshy kchy okar	0	39916800	False
ZL3b	LITERAL	Septentrio	11	f67r2.11	chky chykchs chy	0	39916800	False
ZL3b	LITERAL	Septentrio	12	f67r2.12	ykees ykchos	0	39916800	False
ZL3b	LITERAL	Aquilo	1	f67r2.1	ykshy s aram	0	39916800	False
ZL3b	LITERAL	Aquilo	2	f67r2.2	ykecho ols eesydy	0	39916800	False
ZL3b	LITERAL	Aquilo	3	f67r2.3	[{c'}:@164;]ey shs okar	0	39916800	False
ZL3b	LITERAL	Aquilo	4	f67r2.4	shekchy sykos	0	39916800	False
ZL3b	LITERAL	Aquilo	5	f67r2.5	ykeody okchy	0	39916800	False
ZL3b	LITERAL	Aquilo	6	f67r2.6	dchetay	0	39916800	False
ZL3b	LITERAL	Aquilo	7	f67r2.7	ykchy kchey ykchys	0	39916800	False
ZL3b	LITERAL	Aquilo	8	f67r2.8	chkchdar	0	39916800	False
ZL3b	LITERAL	Aquilo	9	f67r2.9	ykar ykaly	0	39916800	False
ZL3b	LITERAL	Aquilo	10	f67r2.10	lkshy kchy okar	0	39916800	False
ZL3b	LITERAL	Aquilo	11	f67r2.11	chky chykchs chy	0	39916800	False
ZL3b	LITERAL	Aquilo	12	f67r2.12	ykees ykchos	0	39916800	False
ZL3b	LITERAL	Vulturnus	1	f67r2.1	ykshy s aram	0	39916800	False
ZL3b	LITERAL	Vulturnus	2	f67r2.2	ykecho ols eesydy	0	39916800	False
ZL3b	LITERAL	Vulturnus	3	f67r2.3	[{c'}:@164;]ey shs okar	0	39916800	False
ZL3b	LITERAL	Vulturnus	4	f67r2.4	shekchy sykos	0	39916800	False
ZL3b	LITERAL	Vulturnus	5	f67r2.5	ykeody okchy	0	39916800	False
ZL3b	LITERAL	Vulturnus	6	f67r2.6	dchetay	0	39916800	False
ZL3b	LITERAL	Vulturnus	7	f67r2.7	ykchy kchey ykchys	0	39916800	False
ZL3b	LITERAL	Vulturnus	8	f67r2.8	chkchdar	0	39916800	False
ZL3b	LITERAL	Vulturnus	9	f67r2.9	ykar ykaly	0	39916800	False
ZL3b	LITERAL	Vulturnus	10	f67r2.10	lkshy kchy okar	0	39916800	False
ZL3b	LITERAL	Vulturnus	11	f67r2.11	chky chykchs chy	0	39916800	False
ZL3b	LITERAL	Vulturnus	12	f67r2.12	ykees ykchos	0	39916800	False
ZL3b	LITERAL	Subsolanus	1	f67r2.1	ykshy s aram	0	39916800	False
ZL3b	LITERAL	Subsolanus	2	f67r2.2	ykecho ols eesydy	0	39916800	False
ZL3b	LITERAL	Subsolanus	3	f67r2.3	[{c'}:@164;]ey shs okar	0	39916800	False
ZL3b	LITERAL	Subsolanus	4	f67r2.4	shekchy sykos	0	39916800	False
ZL3b	LITERAL	Subsolanus	5	f67r2.5	ykeody okchy	0	39916800	False
ZL3b	LITERAL	Subsolanus	6	f67r2.6	dchetay	0	39916800	False
ZL3b	LITERAL	Subsolanus	7	f67r2.7	ykchy kchey ykchys	0	39916800	False
ZL3b	LITERAL	Subsolanus	8	f67r2.8	chkchdar	0	39916800	False
ZL3b	LITERAL	Subsolanus	9	f67r2.9	ykar ykaly	0	39916800	False
ZL3b	LITERAL	Subsolanus	10	f67r2.10	lkshy kchy okar	0	39916800	False
ZL3b	LITERAL	Subsolanus	11	f67r2.11	chky chykchs chy	0	39916800	False
ZL3b	LITERAL	Subsolanus	12	f67r2.12	ykees ykchos	0	39916800	False
ZL3b	LITERAL	Eurus	1	f67r2.1	ykshy s aram	0	39916800	False
ZL3b	LITERAL	Eurus	2	f67r2.2	ykecho ols eesydy	0	39916800	False
ZL3b	LITERAL	Eurus	3	f67r2.3	[{c'}:@164;]ey shs okar	0	39916800	False
ZL3b	LITERAL	Eurus	4	f67r2.4	shekchy sykos	0	39916800	False
ZL3b	LITERAL	Eurus	5	f67r2.5	ykeody okchy	0	39916800	False
ZL3b	LITERAL	Eurus	6	f67r2.6	dchetay	0	39916800	False
ZL3b	LITERAL	Eurus	7	f67r2.7	ykchy kchey ykchys	0	39916800	False
ZL3b	LITERAL	Eurus	8	f67r2.8	chkchdar	0	39916800	False
ZL3b	LITERAL	Eurus	9	f67r2.9	ykar ykaly	0	39916800	False
ZL3b	LITERAL	Eurus	10	f67r2.10	lkshy kchy okar	0	39916800	False
ZL3b	LITERAL	Eurus	11	f67r2.11	chky chykchs chy	0	39916800	False
ZL3b	LITERAL	Eurus	12	f67r2.12	ykees ykchos	0	39916800	False
ZL3b	LITERAL	Euroauster	1	f67r2.1	ykshy s aram	0	39916800	False
ZL3b	LITERAL	Euroauster	2	f67r2.2	ykecho ols eesydy	0	39916800	False
ZL3b	LITERAL	Euroauster	3	f67r2.3	[{c'}:@164;]ey shs okar	0	39916800	False
ZL3b	LITERAL	Euroauster	4	f67r2.4	shekchy sykos	0	39916800	False
ZL3b	LITERAL	Euroauster	5	f67r2.5	ykeody okchy	0	39916800	False
ZL3b	LITERAL	Euroauster	6	f67r2.6	dchetay	0	39916800	False
ZL3b	LITERAL	Euroauster	7	f67r2.7	ykchy kchey ykchys	0	39916800	False
ZL3b	LITERAL	Euroauster	8	f67r2.8	chkchdar	0	39916800	False
ZL3b	LITERAL	Euroauster	9	f67r2.9	ykar ykaly	0	39916800	False
ZL3b	LITERAL	Euroauster	10	f67r2.10	lkshy kchy okar	0	39916800	False
ZL3b	LITERAL	Euroauster	11	f67r2.11	chky chykchs chy	0	39916800	False
ZL3b	LITERAL	Euroauster	12	f67r2.12	ykees ykchos	0	39916800	False
ZL3b	LITERAL	Auster	1	f67r2.1	ykshy s aram	0	39916800	False
ZL3b	LITERAL	Auster	2	f67r2.2	ykecho ols eesydy	0	39916800	False
ZL3b	LITERAL	Auster	3	f67r2.3	[{c'}:@164;]ey shs okar	0	39916800	False
ZL3b	LITERAL	Auster	4	f67r2.4	shekchy sykos	0	39916800	False
ZL3b	LITERAL	Auster	5	f67r2.5	ykeody okchy	0	39916800	False
ZL3b	LITERAL	Auster	6	f67r2.6	dchetay	0	39916800	False
ZL3b	LITERAL	Auster	7	f67r2.7	ykchy kchey ykchys	0	39916800	False
ZL3b	LITERAL	Auster	8	f67r2.8	chkchdar	0	39916800	False
ZL3b	LITERAL	Auster	9	f67r2.9	ykar ykaly	0	39916800	False
ZL3b	LITERAL	Auster	10	f67r2.10	lkshy kchy okar	0	39916800	False
ZL3b	LITERAL	Auster	11	f67r2.11	chky chykchs chy	0	39916800	False
ZL3b	LITERAL	Auster	12	f67r2.12	ykees ykchos	0	39916800	False
ZL3b	LITERAL	Euronothus	1	f67r2.1	ykshy s aram	0	39916800	False
ZL3b	LITERAL	Euronothus	2	f67r2.2	ykecho ols eesydy	0	39916800	False
ZL3b	LITERAL	Euronothus	3	f67r2.3	[{c'}:@164;]ey shs okar	0	39916800	False
ZL3b	LITERAL	Euronothus	4	f67r2.4	shekchy sykos	0	39916800	False
ZL3b	LITERAL	Euronothus	5	f67r2.5	ykeody okchy	0	39916800	False
ZL3b	LITERAL	Euronothus	6	f67r2.6	dchetay	0	39916800	False
ZL3b	LITERAL	Euronothus	7	f67r2.7	ykchy kchey ykchys	0	39916800	False
ZL3b	LITERAL	Euronothus	8	f67r2.8	chkchdar	0	39916800	False
ZL3b	LITERAL	Euronothus	9	f67r2.9	ykar ykaly	0	39916800	False
ZL3b	LITERAL	Euronothus	10	f67r2.10	lkshy kchy okar	0	39916800	False
ZL3b	LITERAL	Euronothus	11	f67r2.11	chky chykchs chy	0	39916800	False
ZL3b	LITERAL	Euronothus	12	f67r2.12	ykees ykchos	0	39916800	False
ZL3b	LITERAL	Affricus	1	f67r2.1	ykshy s aram	0	39916800	False
ZL3b	LITERAL	Affricus	2	f67r2.2	ykecho ols eesydy	0	39916800	False
ZL3b	LITERAL	Affricus	3	f67r2.3	[{c'}:@164;]ey shs okar	0	39916800	False
ZL3b	LITERAL	Affricus	4	f67r2.4	shekchy sykos	0	39916800	False
ZL3b	LITERAL	Affricus	5	f67r2.5	ykeody okchy	0	39916800	False
ZL3b	LITERAL	Affricus	6	f67r2.6	dchetay	0	39916800	False
ZL3b	LITERAL	Affricus	7	f67r2.7	ykchy kchey ykchys	0	39916800	False
ZL3b	LITERAL	Affricus	8	f67r2.8	chkchdar	0	39916800	False
ZL3b	LITERAL	Affricus	9	f67r2.9	ykar ykaly	0	39916800	False
ZL3b	LITERAL	Affricus	10	f67r2.10	lkshy kchy okar	0	39916800	False
ZL3b	LITERAL	Affricus	11	f67r2.11	chky chykchs chy	0	39916800	False
ZL3b	LITERAL	Affricus	12	f67r2.12	ykees ykchos	0	39916800	False
ZL3b	LITERAL	Zephirus	1	f67r2.1	ykshy s aram	0	39916800	False
ZL3b	LITERAL	Zephirus	2	f67r2.2	ykecho ols eesydy	0	39916800	False
ZL3b	LITERAL	Zephirus	3	f67r2.3	[{c'}:@164;]ey shs okar	0	39916800	False
ZL3b	LITERAL	Zephirus	4	f67r2.4	shekchy sykos	0	39916800	False
ZL3b	LITERAL	Zephirus	5	f67r2.5	ykeody okchy	0	39916800	False
ZL3b	LITERAL	Zephirus	6	f67r2.6	dchetay	0	39916800	False
ZL3b	LITERAL	Zephirus	7	f67r2.7	ykchy kchey ykchys	0	39916800	False
ZL3b	LITERAL	Zephirus	8	f67r2.8	chkchdar	0	39916800	False
ZL3b	LITERAL	Zephirus	9	f67r2.9	ykar ykaly	0	39916800	False
ZL3b	LITERAL	Zephirus	10	f67r2.10	lkshy kchy okar	0	39916800	False
ZL3b	LITERAL	Zephirus	11	f67r2.11	chky chykchs chy	0	39916800	False
ZL3b	LITERAL	Zephirus	12	f67r2.12	ykees ykchos	0	39916800	False
ZL3b	LITERAL	Chorus	1	f67r2.1	ykshy s aram	0	39916800	False
ZL3b	LITERAL	Chorus	2	f67r2.2	ykecho ols eesydy	0	39916800	False
ZL3b	LITERAL	Chorus	3	f67r2.3	[{c'}:@164;]ey shs okar	0	39916800	False
ZL3b	LITERAL	Chorus	4	f67r2.4	shekchy sykos	0	39916800	False
ZL3b	LITERAL	Chorus	5	f67r2.5	ykeody okchy	0	39916800	False
ZL3b	LITERAL	Chorus	6	f67r2.6	dchetay	0	39916800	False
ZL3b	LITERAL	Chorus	7	f67r2.7	ykchy kchey ykchys	0	39916800	False
ZL3b	LITERAL	Chorus	8	f67r2.8	chkchdar	0	39916800	False
ZL3b	LITERAL	Chorus	9	f67r2.9	ykar ykaly	0	39916800	False
ZL3b	LITERAL	Chorus	10	f67r2.10	lkshy kchy okar	0	39916800	False
ZL3b	LITERAL	Chorus	11	f67r2.11	chky chykchs chy	0	39916800	False
ZL3b	LITERAL	Chorus	12	f67r2.12	ykees ykchos	0	39916800	False
ZL3b	LITERAL	Circius	1	f67r2.1	ykshy s aram	0	39916800	False
ZL3b	LITERAL	Circius	2	f67r2.2	ykecho ols eesydy	0	39916800	False
