lexicon_id	scope	surface_examples	default_English	source_class	confidence	events	pages	inheritance_context_rule
00d8ebe3c68294eeac39	PROSE_EXACT_CARD	chdal	with the foregoing mixture	APPLICATION_PHRASE	.16	1	f83r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
0275fbf14e07935b0a45	PROSE_EXACT_CARD	okeey|qokeey	temper the working liquid and keep it lukewarm	TEMPER_LUKEWARM	.68	7	f81v|f82r|f83r	V18 six-card full-process consensus; one concrete default across occurrences.
03626ca94cb17800d767	PROSE_EXACT_CARD	sheedy	wash once; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	.16	1	f83r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
04a3877f0fc81b7597c9	PROSE_EXACT_CARD	ldy	draw it off; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	.24	2	f82r|f83r	Fixed exact-card default across all selected occurrences.
07913ef9b1fb773cd325	PROSE_EXACT_CARD	okchedy|qokchedy	let it cool; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	.24	2	f81v|f83r	Fixed exact-card default across all selected occurrences.
087a47b5423438cd6b6a	PROSE_EXACT_CARD	chokcheo	drunk for stomach pain	HERBAL_PHRASE	.16	1	f56r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
08bd5ca0c2ad137a056d	PROSE_EXACT_CARD	okey|qokey	warm water	APPLICATION_PHRASE	.24	2	f81v|f82r	Fixed exact-card default across all selected occurrences.
0ab57b7166de99db3a55	PROSE_EXACT_CARD	lchy	draw off the clear liquid	APPLICATION_CLAUSE_HEAD	.16	1	f82r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
0bdc8b6db811b4e67a63	PROSE_EXACT_CARD	chary	and let it cool	APPLICATION_CLAUSE_END	.16	1	f83r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
0ec6a45e2950e8e7061d	PROSE_EXACT_CARD	chodaly	the lower root	HERBAL_PHRASE	.16	1	f56r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
0f15effeca7ab10bb026	PROSE_EXACT_CARD	lchedar	cool water	APPLICATION_PHRASE	.16	1	f82r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
0f18de177ed7c878bf95	PROSE_EXACT_CARD	dl	the prepared oil	APPLICATION_PHRASE	.24	2	f81v	Fixed exact-card default across all selected occurrences.
10488b911aae52b3b334	PROSE_EXACT_CARD	otchor|qotchor	gathered before flowering	HERBAL_PHRASE	.24	2	f10r|f56r	Fixed exact-card default across all selected occurrences.
12efe866f335461823a6	PROSE_EXACT_CARD	chair	a reddish stem	HERBAL_PHRASE	.16	1	f10r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
1322bc176443fc2a8a86	PROSE_EXACT_CARD	qokokchy	and dry it in shade	HERBAL_CLAUSE_END	.16	1	f56r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
1496a731803a9f48d2e1	PROSE_EXACT_CARD	rol	before it cools	APPLICATION_PHRASE	.16	1	f81v	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
1645e612504fcef59ced	PROSE_EXACT_CARD	okain|qokain	add one measured portion to the vessel	MEASURED_ADDITION	.55	7	f81v|f82r|f83r	V17 recurrent-deck consensus; use one core expansion across all fixed-page occurrences.
1779decef17481ec2853	PROSE_EXACT_CARD	qotedaiin	the broad vessel	APPLICATION_PHRASE	.16	1	f83r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
1b1ffdd869fb1429ad03	PROSE_EXACT_CARD	oldy	boil gently; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	.24	2	f55v|f83r	Fixed exact-card default across all selected occurrences.
1bfd786e6b8b63734a59	PROSE_EXACT_CARD	solkeey	place the person at the basin	APPLICATION_CLAUSE_HEAD	.16	1	f83r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
204b04837409088c48f9	PROSE_EXACT_CARD	oltchy	kept in a covered jar	HERBAL_PHRASE	.16	1	f55v	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
21ed2873b71e57269c08	PROSE_EXACT_CARD	chckhal	for the stated duration	APPLICATION_CLAUSE_END	.16	1	f83r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
22fb87a5a83e5c3fb510	PROSE_EXACT_CARD	kair	the returning flow	APPLICATION_PHRASE	.16	1	f81v	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
232195d6ff2f326322f7	PROSE_EXACT_CARD	qokol	let the mixture enter	APPLICATION_CLAUSE_HEAD	.16	1	f83r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
259b2b3b0bf859882e2c	PROSE_EXACT_CARD	dchedy|schedy|tchedy	wash the used vessel or channel through once; end this instruction	APPARATUS_WASH_THROUGH_CLOSE	.61	4	f81v|f82r|f83r	V18 six-card full-process consensus; one concrete default across occurrences.
276a7c2d74d1143446f4	PROSE_EXACT_CARD	choky|oky|qoky	apply or use this portion	APPLICATION_ACTION	.61	10	f10r|f56r|f81v|f82r|f83r	V17 recurrent-deck consensus; use one core expansion across all fixed-page occurrences.
27d97af8c96eb056c2e6	PROSE_EXACT_CARD	oykchor	its flower appears	HERBAL_CLAUSE_HEAD	.16	1	f10r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
28ffbc88b97772a75f1e	PROSE_EXACT_CARD	olchedy|qolchedy	set the mixed liquid aside in a covered receiving vessel; end this instruction	RESERVE_MIXED_LIQUID_CLOSE	.60	3	f81v|f82r|f83r	V18 six-card full-process consensus; one concrete default across occurrences.
29e0eb222ef2fb99523a	PROSE_EXACT_CARD	lar	close the lower outlet	APPLICATION_CLAUSE_HEAD	.16	1	f82r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
2b7fa918d1b2f5c656e3	PROSE_EXACT_CARD	lo	close the lower outlet	APPLICATION_CLAUSE_HEAD	.16	1	f83r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
2bc2ed2630dbdaaa6b59	PROSE_EXACT_CARD	dalchdy	retain the residue; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	.16	1	f83r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
2c1a5fd92b9e3c762242	PROSE_EXACT_CARD	cheeky	while still warm	PORTABLE_TECHNICAL_PHRASE	.24	2	f55v|f83r	Fixed exact-card default across all selected occurrences.
2c82523794dcb7d2b343	PROSE_EXACT_CARD	oiiin|soiiin	until clear	APPLICATION_PHRASE	.24	2	f81v|f83r	Fixed exact-card default across all selected occurrences.
2cc054357a929df85f64	PROSE_EXACT_CARD	cho|sho	then take the following ingredient or plant part	NEXT_DOSSIER_DETAIL	.65	4	f56r	V18 six-card full-process consensus; one concrete default across occurrences.
2cc8bb3c2af19607888f	PROSE_EXACT_CARD	chckhy|shckhy	through the connected channels	CHANNEL_ROUTE	.52	4	f81v|f82r	V17 recurrent-deck consensus; use one core expansion across all fixed-page occurrences.
2d2e37ccb2dacc53ee5a	PROSE_EXACT_CARD	solkaiin	through a cloth	APPLICATION_PHRASE	.16	1	f82r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
2e2027b1951d79911e24	PROSE_EXACT_CARD	tchody	leave the outlet open; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	.16	1	f11r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
2e7e89e0bd12b999c280	PROSE_EXACT_CARD	lshedy	wash twice; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	.24	2	f81v	Fixed exact-card default across all selected occurrences.
2f1c5e56e8f0ff459065	PROSE_EXACT_CARD	aiin|chaiin|daiin|saiin|taiin	in the stated or usual measure	MEASURE_REFERENCE	.66	20	f10r|f11r|f55v|f56r|f81v|f82r|f83r	V17 recurrent-deck consensus; use one core expansion across all fixed-page occurrences.
308e8ea2d5d190c498e8	PROSE_EXACT_CARD	okal|qokal	mix the two portions together	COMBINE_PORTIONS	.54	6	f55v|f81v|f82r|f83r	V17 recurrent-deck consensus; use one core expansion across all fixed-page occurrences.
322281bd391aa621f568	PROSE_EXACT_CARD	okchol	applied while warm	HERBAL_PHRASE	.16	1	f11r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
342c3f0777337648f4b3	PROSE_EXACT_CARD	cheedar	place the person at the basin	APPLICATION_CLAUSE_HEAD	.16	1	f83r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
348e81ba084c5acdb32b	PROSE_EXACT_CARD	shecthedchy	apply at the marked place	APPLICATION_CLAUSE_HEAD	.16	1	f83r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
3ae9a121ba0045b913e8	PROSE_EXACT_CARD	qokar	over the local place	APPLICATION_PHRASE	.16	1	f82r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
3b70942557b3a40e8030	PROSE_EXACT_CARD	olkeedy|solkeedy	let the liquid settle; end this instruction	SETTLE_LIQUID_CLOSE	.52	3	f81v|f83r	V17 recurrent-deck consensus; use one core expansion across all fixed-page occurrences.
3e9c7f217843b588489d	PROSE_EXACT_CARD	raly	the first opening	APPLICATION_PHRASE	.16	1	f83r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
403c1592f918c8f23b88	PROSE_EXACT_CARD	ykain	boiled gently	HERBAL_PHRASE	.16	1	f55v	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
409de02322e7b2ca0c62	PROSE_EXACT_CARD	kaiiin	a bitter taste	HERBAL_PHRASE	.16	1	f10r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
428a5e3662aa57b4b256	PROSE_EXACT_CARD	schoal	shaded woodland	HERBAL_PHRASE	.16	1	f11r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
42cdc187d5b9ffc60063	PROSE_EXACT_CARD	solkey	next open the upper channel	APPLICATION_CLAUSE_HEAD	.16	1	f83r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
433713294b25b0a12f66	PROSE_EXACT_CARD	lchedal	the lower basin	APPLICATION_PHRASE	.16	1	f81v	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
43eb9aa12959b4d5cdc9	PROSE_EXACT_CARD	qekey	without boiling	APPLICATION_PHRASE	.16	1	f83r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
497cbd9c7401810ff56b	PROSE_EXACT_CARD	otol	a handful	HERBAL_PHRASE	.16	1	f10r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
4a7a6326ac95a8809302	PROSE_EXACT_CARD	qokaly	continue at the second conduit	APPLICATION_CLAUSE_HEAD	.16	1	f82r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
4d4559019a961b834aa1	PROSE_EXACT_CARD	char|dar|sar	from the same prepared batch	SAME_PREPARED_BATCH_REFERENCE	.66	5	f10r|f81v|f82r|f83r	V18 six-card full-process consensus; one concrete default across occurrences.
4da0f0f7b5fc7ac20067	PROSE_EXACT_CARD	ral	and let it cool	APPLICATION_CLAUSE_END	.16	1	f81v	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
4de12cf322dfb76ded1e	PROSE_EXACT_CARD	otchedy|qotchedy	mix in equal shares; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	.24	2	f83r	Fixed exact-card default across all selected occurrences.
4eab1841ed655c20a348	PROSE_EXACT_CARD	sheckhal	a moderate quantity	APPLICATION_PHRASE	.16	1	f81v	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
53cd0637c6820ba5e91f	PROSE_EXACT_CARD	dain	through a cloth	APPLICATION_PHRASE	.24	2	f83r	Fixed exact-card default across all selected occurrences.
54d0e228ca346110af05	PROSE_EXACT_CARD	otaiin|sotaiin	for the same interval as before	DURATION_REFERENCE	.50	3	f82r|f83r	V17 recurrent-deck consensus; use one core expansion across all fixed-page occurrences.
54e32e9c1414b20640e9	PROSE_EXACT_CARD	sshkchdy	keep it warm; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	.16	1	f81v	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
577c03a928d674d420d7	PROSE_EXACT_CARD	shoyty	its flower appears	HERBAL_CLAUSE_HEAD	.16	1	f11r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
5d5e0b288cf36864ed9d	PROSE_EXACT_CARD	oteey	the prepared oil	APPLICATION_PHRASE	.24	2	f82r	Fixed exact-card default across all selected occurrences.
5e8441397e7c0faf042b	PROSE_EXACT_CARD	chedchy	pour in the warmed water	APPLICATION_CLAUSE_HEAD	.16	1	f83r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
5eff216ba51fbfb21f22	PROSE_EXACT_CARD	ls	the first opening	APPLICATION_PHRASE	.16	1	f82r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
5fca8fc3dee57e1d8c1f	PROSE_EXACT_CARD	lcheey	the immersed part	APPLICATION_PHRASE	.16	1	f82r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
601b77449028deed39de	PROSE_EXACT_CARD	otchdy	draw it off; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	.16	1	f83r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
61a075bc54793c1c781f	PROSE_EXACT_CARD	sotodan	and use it fresh	HERBAL_CLAUSE_END	.16	1	f56r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
62ff059766b21c7de083	PROSE_EXACT_CARD	otytchol	drunk for stomach pain	HERBAL_PHRASE	.16	1	f10r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
65df3cd9e59060042d47	PROSE_EXACT_CARD	pchedy	draw it off; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	.16	1	f82r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
65f320e75510b2f38182	PROSE_EXACT_CARD	dchey	the pictured simple is called local-name-65F32	HERBAL_CLAUSE_HEAD	.16	1	f10r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
6afeb5c9ab9f6cbdea0d	PROSE_EXACT_CARD	orain	and use it fresh	HERBAL_CLAUSE_END	.16	1	f55v	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
6b89d6dd70635bc60fe0	PROSE_EXACT_CARD	qcthey|shcthey	under the same setting	APPLICATION_PHRASE	.24	2	f82r|f83r	Fixed exact-card default across all selected occurrences.
6f7ff8287eddf4da9fdb	PROSE_EXACT_CARD	chdy|chedy	stir until evenly mixed	MIXING_ACTION	.62	11	f55v|f81v|f83r	V17 recurrent-deck consensus; use one core expansion across all fixed-page occurrences.
7249edc4df3419c26999	PROSE_EXACT_CARD	ycheor	it is found in	HERBAL_CLAUSE_HEAD	.16	1	f10r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
74c76d589d44120f647b	PROSE_EXACT_CARD	dsheol	apply at the marked place	APPLICATION_CLAUSE_HEAD	.16	1	f81v	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
75a523fcf039b006f97b	PROSE_EXACT_CARD	kchal	and dry it in shade	HERBAL_CLAUSE_END	.16	1	f56r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
7811a7daff25d476e28d	PROSE_EXACT_CARD	olsaly	the lower basin	APPLICATION_PHRASE	.16	1	f83r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
78b3b3140714da19090d	PROSE_EXACT_CARD	daldy	repeat at the second opening; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	.16	1	f82r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
7a4bb8136330ee4e6e56	PROSE_EXACT_CARD	chor|or|shor|sor	the prepared decoction or working liquid	PREPARED_LIQUID	.53	7	f10r|f55v|f83r	V17 recurrent-deck consensus; use one core expansion across all fixed-page occurrences.
7d2404c835b10a2c06af	PROSE_EXACT_CARD	okair	next open the upper channel	APPLICATION_CLAUSE_HEAD	.16	1	f83r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
7d25241b0e56c836372a	PROSE_EXACT_CARD	qokeedy	bathe or immerse in the tempered warm liquid; end this instruction	TEMPERED_IMMERSION_CLOSE	.52	10	f82r|f83r	V17 recurrent-deck consensus; use one core expansion across all fixed-page occurrences.
7db18b2f0fb7ed0fcfd3	PROSE_EXACT_CARD	qokedy	rinse the indicated place once; end this instruction	LOCAL_RINSE_CLOSE	.50	8	f81v|f83r	V17 recurrent-deck consensus; use one core expansion across all fixed-page occurrences.
7f68f60279efe6b28cd7	PROSE_EXACT_CARD	rshedy	drink the stated portion; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	.16	1	f82r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
807591efc3d3f7ddbfab	PROSE_EXACT_CARD	cheoar	white wine	HERBAL_PHRASE	.16	1	f55v	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
80ebbbbf238eee9f0aef	PROSE_EXACT_CARD	chety|chty	until evenly joined	PORTABLE_TECHNICAL_PHRASE	.24	2	f10r|f83r	Fixed exact-card default across all selected occurrences.
834825c61d048a6b5628	PROSE_EXACT_CARD	chodaiin	and preserve it in oil	HERBAL_CLAUSE_END	.16	1	f10r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
87411f84689b4f93a303	PROSE_EXACT_CARD	qokchdy	heat it once; end this instruction	HEAT_ONCE_CLOSE	.49	3	f81v|f83r	V17 recurrent-deck consensus; use one core expansion across all fixed-page occurrences.
883a6708116c342cb10b	PROSE_EXACT_CARD	skar	pour in the warmed water	APPLICATION_CLAUSE_HEAD	.16	1	f83r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
