path	expected_sha256	role
experiments/yolo/gdt782_recurrent_six_target_external_field_adjudication/src/run.py	94b15ffaa293ea0dc55b7467fbada2c0d9bd0e9c636070d3e93b6857491389cc	guarded context and clean-axis loader
experiments/yolo/gdt635_initial_head_same_remainder_swaps/artifacts/PAGE_ALLOWLIST.tsv	f0def5a04bd91443cf4770c78f1b67e62cac2060627d8de38faba27899188483	179-page allow-list
transcription/voynich_zl3b_tokens.tsv	6a061a26edc05ff37dc386c2215774c229a5ff087d3091e68bdd4983a6c007aa	guarded token source
transcription/voynich_cross_transcription_lines.tsv	ff3a4559004a29764c60102326de154b29fbba06a2a206bdd76d7feda432e16c	guarded current-reader source
transcription/voynich_zl3b_lines.tsv	7520dd4c11f4d23c8492e4b2a52cc0fcbda6d9fc88a96ead8f1c31081a4d7ed2	guarded line metadata
transcription/voynich_stolfi25e1_lines.tsv	b4c83c18f8f814e547ab4a849dab8cf24188680fc512d9497885bdaa0d944988	guarded legacy boundary reader
experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	47e8c7375503c2af7c95049392660de23556993ef78c1f24a10af6d9d7a1ed3c	cached cell register
experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_1606_COMPLETE_WORD_CONFIDENCE.tsv	9646b8960840f0a6bb10985f0f9d7eef1237725f0763b712a96f0190aeaf7816	clean exact-whole axis pool
experiments/yolo/gdt739_twelve_whole_local_dimension_dispatch/src/ANCHOR_AXIS_SPECS.tsv	0561329a79ce6c32e8eea4ca58a38e5a5f9602bf181beb79d741543b95aa2b53	axis pattern definitions
experiments/yolo/gdt785_sal_exact_whole_field_census/artifacts/GDT785_23_SAL_STRING_FAMILY.tsv	aa24b19a99b1056e9cbc961d1b16eb1f6ca0fa17974cc510bdc05bb67663ceee	fixed sal string family
experiments/yolo/gdt785_sal_exact_whole_field_census/artifacts/GDT785_12_TRIGRAM_ROOT_CONTROLS.tsv	dedfe8af38171d62e05c83e2dfc763e5a36a1cc73c922aba23a9458ec88cdcf8	matched three-character roots
experiments/yolo/gdt785_sal_exact_whole_field_census/artifacts/GDT785_2_WORKING_DICTIONARY.tsv	acd09d646b8ee0a375a8a7cb4ef7009be3c3ba684cb8b522b1821df32b2e2337	standalone sal working card
experiments/yolo/gdt515_second_random_four_page_full_admission/artifacts/gdt515_744_local_group_edition.tsv	39207ac70d88d8bd14665471ffded436cbdd851eec071d8c1e7b62fb5ad434f2	older local-owner counterexamples
experiments/yolo/gdt585_learned_name_compound_atlas/artifacts/gdt585_19_compound_and_pair_readings.tsv	15add3fa23dd9040b6621f1ba3d48bfeadc1377b9a3c7af19e2ff6fdc504de51	saldam owner-bound name counterexample
experiments/yolo/gdt735_historical_semantic_bridge_atlas/artifacts/HISTORICAL_ENTRY_ATLAS.tsv	06a32f617a5dc92751c08bacf994907b66ec0497950734c9831ab48a83224d5d	period entry architecture
experiments/yolo/gdt735_historical_semantic_bridge_atlas/artifacts/HISTORICAL_SOURCE_ARCHITECTURE_MATRIX.tsv	8d9427ddd60a6db7bb0613da3c7769eb2e2efa45a543742e485bf2090630263d	period source architecture
experiments/yolo/gdt773_ol_capacity_equalized_composition_audit/artifacts/GDT773_OL_WORKING_DICTIONARY.tsv	4ada5daf6a32bd4594fd02cfced2dd1ce70bfa373ba2d4d961c1d60bc74a3d15	corrected contextual ol role
experiments/yolo/gdt766_ofch_chor_role_switch_prediction/artifacts/OFCH_25_WORKING_DICTIONARY.tsv	7f183e9d58089c754ee04d56ab20736b929aa52477ad8026809d4d6121f8b7a1	positive nominal family and learned-whole control
