candidate_id	endpoint	formal_feature	counterexample_type	detail
8ec0a8f8f8c5928e	TERMINAL_ARM_COUNT	FAMILY_3GRAM:ACA	ARRAY_DIRECTION_OR_HELD_TRANSFER	opposite_arrays=1;lofo_gain_bits=0.753360064372;array_details=F100R_L2:0.500000;F89R2_L4:2.000000;F99V_L1:-1.000000;F99V_L2:1.000000;label=UNSTABLE
128353051849ff75	TERMINAL_ARM_COUNT	LAST_GROUP_SUFFIX_2:CA	ARRAY_DIRECTION_OR_HELD_TRANSFER	opposite_arrays=2;lofo_gain_bits=-1.278968431969;array_details=F100R_L2:-0.200000;F100V_L1:0.333333;F99V_L1:-0.333333;F99V_L2:1.000000;label=UNSTABLE
77f8c13418098036	MAJOR_BODY_COUNT	FAMILY_3GRAM:ACA	ARRAY_DIRECTION_OR_HELD_TRANSFER	opposite_arrays=1;lofo_gain_bits=-7.253132731479;array_details=F100R_L2:-0.500000;F89R2_L4:-0.500000;F99V_L1:1.000000;F99V_L2:-0.333333;label=UNSTABLE
20635eee8e37ee22	TERMINAL_ARM_COUNT	FAMILY_2GRAM:AC	ARRAY_DIRECTION_OR_HELD_TRANSFER	opposite_arrays=1;lofo_gain_bits=-2.329938382422;array_details=F100R_L2:0.500000;F100V_L1:0.333333;F99V_L1:-0.666667;F99V_L2:0.750000;label=UNSTABLE
165cf8363862fbf2	TERMINAL_ARM_COUNT	LAST_GROUP_SUFFIX_3:ACA	ARRAY_DIRECTION_OR_HELD_TRANSFER	opposite_arrays=2;lofo_gain_bits=-4.852643302018;array_details=F100R_L2:-0.200000;F99V_L1:-0.857143;F99V_L2:1.000000;label=LIKELY_PAGE_CONFOUND
5773d19e80dc76dc	TERMINAL_ARM_COUNT	LAST_GROUP_SUFFIX_1:A	ARRAY_DIRECTION_OR_HELD_TRANSFER	opposite_arrays=1;lofo_gain_bits=-14.148912309892;array_details=F100R_L2:-1.000000;F100V_L1:0.333333;F99V_L1:0.857143;F99V_L2:0.750000;label=UNSTABLE
4bf7473e54c41a1f	TERMINAL_ARM_COUNT	LAST_GROUP_SUFFIX_1:B	ARRAY_DIRECTION_OR_HELD_TRANSFER	opposite_arrays=1;lofo_gain_bits=-6.108383279680;array_details=F100R_L2:1.250000;F100V_L1:-1.000000;F99V_L1:-0.857143;label=UNSTABLE
db22dea1815974ad	MAJOR_BODY_COUNT	LAST_GROUP_SUFFIX_2:CA	ARRAY_DIRECTION_OR_HELD_TRANSFER	opposite_arrays=1;lofo_gain_bits=-9.850250464156;array_details=F100R_L2:0.800000;F100V_L1:0.000000;F89R2_L4:1.000000;F99V_L1:0.333333;F99V_L2:-0.333333;label=UNSTABLE
ceaacd9053edbfdb	MAJOR_BODY_COUNT	FAMILY_2GRAM:AC	ARRAY_DIRECTION_OR_HELD_TRANSFER	opposite_arrays=1;lofo_gain_bits=-5.919572061364;array_details=F100R_L2:-0.500000;F100V_L1:0.000000;F89R2_L4:-1.000000;F99V_L1:0.666667;F99V_L2:-0.250000;label=UNSTABLE
d9b51f1e2d27dead	TERMINAL_ARM_COUNT	FAMILY_2GRAM:CA	ARRAY_DIRECTION_OR_HELD_TRANSFER	opposite_arrays=3;lofo_gain_bits=-4.347747261202;array_details=F100R_L2:-1.000000;F100V_L1:0.333333;F89R2_L4:2.000000;F99V_L1:-0.666667;F99V_L2:0.600000;label=UNSTABLE
