gdt367_target_id	provenance	major_body_count	terminal_arm_count	dominant_hue	confidence	neutral_note
VGB2A7E82AE5B8DB	AI_DIRECT_VISUAL_OBSERVATION	THREE_PLUS	TWO_THREE	COOL_GREEN_BLUE	HIGH	Three broad cool-filled bodies meet above several narrow lower contours.
VGB3043A84F64903	AI_DIRECT_VISUAL_OBSERVATION	THREE_PLUS	ZERO_ONE	COOL_GREEN_BLUE	MEDIUM_HIGH	One large loop and numerous separate broad cool projections dominate; at most one narrow terminal contour is visible.
VG6CB10E36E21276	AI_DIRECT_VISUAL_OBSERVATION	ONE	ZERO_ONE	COOL_GREEN_BLUE	HIGH	One cool-filled broad body has marginal points and one narrow lower continuation.
VG2E4F726659A297	AI_DIRECT_VISUAL_OBSERVATION	ONE	FOUR_PLUS	COOL_GREEN_BLUE	HIGH	One cool-filled triangular body extends into at least four narrow terminal points.
VG460F3F13D61DED	AI_DIRECT_VISUAL_OBSERVATION	THREE_PLUS	FOUR_PLUS	COOL_GREEN_BLUE	HIGH	At least three cool-filled broad bodies occur with multiple narrow terminal contours.
VGD727F424B6D5C5	AI_DIRECT_VISUAL_OBSERVATION	THREE_PLUS	FOUR_PLUS	COOL_GREEN_BLUE	HIGH	Two large and one smaller cool-filled broad bodies occur above numerous narrow lower contours.
VG9D0A7B07F7C98A	AI_DIRECT_VISUAL_OBSERVATION	THREE_PLUS	TWO_THREE	COOL_GREEN_BLUE	MEDIUM_HIGH	At least three cool-filled broad bodies and several terminal contours are visible around the selected structure.
VGD8E1D69B4AE3A3	AI_DIRECT_VISUAL_OBSERVATION	THREE_PLUS	FOUR_PLUS	COOL_GREEN_BLUE	HIGH	Several curled cool-filled bodies recur above at least four narrow terminal contours.
VG3CF4AFF2239807	AI_DIRECT_VISUAL_OBSERVATION	THREE_PLUS	FOUR_PLUS	COOL_GREEN_BLUE	HIGH	Many rounded cool-filled bodies occur on a structure with at least four terminal contours.
VG3CF5990F740AA8	AI_DIRECT_VISUAL_OBSERVATION	THREE_PLUS	FOUR_PLUS	COOL_GREEN_BLUE	HIGH	At least three cool-filled bodies occur inside a tall outline above multiple terminal contours.
VG5460C63FADBAE8	AI_DIRECT_VISUAL_OBSERVATION	TWO	UNCERTAIN	MIXED_COOL_WARM	MEDIUM	Faded cool and warm broad bodies are visible but terminal-arm count is insecure.
VG2083D8709A68CF	AI_DIRECT_VISUAL_OBSERVATION	ONE	ZERO_ONE	COOL_GREEN_BLUE	HIGH	One cool-filled C-shaped body has no more than one visible terminal continuation.
VGF6217BEFCC46FD	AI_DIRECT_VISUAL_OBSERVATION	ONE	FOUR_PLUS	WARM_RED_ORANGE_TAN_BROWN	HIGH	One warm broad central body divides into at least four long terminal arms.
VG83DCA695549FB1	AI_DIRECT_VISUAL_OBSERVATION	ONE	FOUR_PLUS	MIXED_COOL_WARM	MEDIUM_HIGH	One principal broad body and many terminal divisions show substantial cool and warm pigment.
VGA3EE8992C2444A	AI_DIRECT_VISUAL_OBSERVATION	ONE	FOUR_PLUS	WARM_RED_ORANGE_TAN_BROWN	HIGH	One warm filled body divides into at least four descending arms.
VGA9BA20AB90BC69	AI_DIRECT_VISUAL_OBSERVATION	ONE	FOUR_PLUS	WARM_RED_ORANGE_TAN_BROWN	HIGH	One warm broad upper body gives rise to numerous descending terminal arms.
VGC6938ED3C83CE6	AI_DIRECT_VISUAL_OBSERVATION	TWO	TWO_THREE	MIXED_COOL_WARM	HIGH	One cool broad body and one warm broad body occur with two or three terminal arms.
VG39AAA6C8F0ED99	AI_DIRECT_VISUAL_OBSERVATION	ONE	FOUR_PLUS	WARM_RED_ORANGE_TAN_BROWN	HIGH	One warm broad upper body has at least four long terminal arms.
VGDB631D94D2E771	AI_DIRECT_VISUAL_OBSERVATION	ONE	FOUR_PLUS	WARM_RED_ORANGE_TAN_BROWN	HIGH	One warm filled body divides into at least four narrow terminal arms.
VG968A25BA5E5858	AI_DIRECT_VISUAL_OBSERVATION	TWO	TWO_THREE	WARM_RED_ORANGE_TAN_BROWN	HIGH	Two long warm broad bodies form a divided U-like structure with two or three terminal ends.
VG10B0EF61B173A5	AI_DIRECT_VISUAL_OBSERVATION	ONE	FOUR_PLUS	WARM_RED_ORANGE_TAN_BROWN	MEDIUM_HIGH	One striped warm broad body has at least four visible terminal divisions.
VG59F2332676E176	AI_DIRECT_VISUAL_OBSERVATION	THREE_PLUS	FOUR_PLUS	MIXED_COOL_WARM	HIGH	Repeated broad bodies and terminal divisions contain substantial cool and warm pigment.
VG7E7D14AB666CDA	AI_DIRECT_VISUAL_OBSERVATION	TWO	TWO_THREE	WARM_RED_ORANGE_TAN_BROWN	HIGH	Two warm broad bodies share a narrow region and have two or three terminal ends.
VGA8346F945B27BF	AI_DIRECT_VISUAL_OBSERVATION	ONE	FOUR_PLUS	WARM_RED_ORANGE_TAN_BROWN	HIGH	One dark brown central body radiates at least four narrow terminal arms.
VG0DA2B4F2C1ED11	AI_DIRECT_VISUAL_OBSERVATION	TWO	TWO_THREE	WARM_RED_ORANGE_TAN_BROWN	HIGH	Two warm broad lobes occur with two or three narrow terminal continuations.
VG88E49C83B9AEC4	AI_DIRECT_VISUAL_OBSERVATION	TWO	TWO_THREE	WARM_RED_ORANGE_TAN_BROWN	HIGH	Two warm broad bodies divide into two or three separate terminal curves.
VGF88C9724E54FBB	AI_DIRECT_VISUAL_OBSERVATION	ONE	FOUR_PLUS	WARM_RED_ORANGE_TAN_BROWN	HIGH	One warm broad upper cap gives rise to numerous long terminal arms.
